	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.816047619047619	0.9234722222222222	0.9103333333333333	0.9303333333333333	0.9352222222222221	0.9535	0.914	0.8746	0.9209555555555555	0.9114492753623186	0.9565555555555556	0.8646666666666666	0.932	0.9192857142857144	0.9271999999999999	0.9366666666666666	0.8935555555555554	0.9006000000000002	0.9257333333333332	0.8958888888888888	0.918	0.965	0.8658095238095238	0.9423333333333335	0.860611111111111	0.8803333333333333	0.910051282051282	0.8849999999999999
aorta_endothel	0.8386428571428572	0.9065	0.8551875	0.9308000000000001	0.9833333333333334	0.93425	0.9556666666666667	0.7746	0.9509000000000001	0.9276521739130434	0.984	0.7605	0.935875	0.9237142857142857	0.8629	0.918875	0.8998333333333335	0.8458000000000001	0.9444999999999999	0.9285833333333333	0.9470000000000001	0.885	0.9334285714285715	0.9206666666666666	0.9410833333333333	0.958111111111111	0.8988461538461539	0.9061666666666667
bladder_epithelial	0.9002000000000001	0.9529833333333334	0.94445	0.9676	0.9380000000000001	0.94095	0.9283666666666667	0.9228399999999999	0.9268133333333333	0.9097043478260869	0.9398	0.8592000000000001	0.8609500000000001	0.8222285714285714	0.16519999999999999	0.9227000000000001	0.9302666666666667	0.7518	0.97632	0.9226333333333333	0.9652000000000001	0.069	0.883	0.7796000000000001	0.7852666666666667	0.9554888888888889	0.8835692307692307	0.8759333333333335
blood_b	0.0156	0.9481999999999999	0.9211	0.95168	0.9307333333333332	0.9394500000000001	0.9727666666666666	0.96092	0.9551466666666666	0.9199652173913042	0.9620666666666666	0.958	0.8333	0.8705999999999999	0.9107600000000001	0.9737	0.9044666666666666	0.9517200000000001	0.8506	0.02886666666666667	0.90725	0.9275	0.9525142857142856	0.9419333333333334	0.9566333333333332	0.9625999999999999	0.9329384615384615	0.9258
blood_granulocytes	0.006666666666666667	0.9566111111111112	0.9709583333333334	0.9807333333333333	0.9907777777777778	0.9674999999999999	0.9537777777777777	0.9729333333333333	0.963288888888889	0.955463768115942	0.9661111111111111	0.9786666666666667	0.9221666666666666	0.9664285714285713	0.9515333333333333	0.9579166666666666	0.8858888888888888	0.9695333333333335	0.21646666666666667	0.5545	0.9606666666666667	0.97425	0.9492857142857143	0.9396666666666667	0.9652777777777778	0.14329629629629628	0.9038205128205128	0.9707777777777777
blood_monocytes	0.0037619047619047614	0.9681944444444445	0.9455833333333333	0.9767333333333333	0.9821111111111112	0.9641666666666667	0.945722222222222	0.9811333333333333	0.9768888888888888	0.9676956521739131	0.9627777777777777	0.9794444444444443	0.9189999999999999	0.9529047619047618	0.9462	0.9628333333333333	0.8982222222222221	0.9593333333333334	0.6729333333333333	0.7648888888888888	0.9479166666666666	0.9685	0.9783333333333334	0.9758888888888887	0.9787777777777777	0.00551851851851852	0.905128205128205	0.963888888888889
blood_nk	0.03014285714285714	0.9544166666666666	0.9590416666666665	0.9761333333333333	0.823111111111111	0.9046666666666666	0.9738333333333334	0.9822666666666667	0.9408888888888889	0.948536231884058	0.9675555555555556	0.9467777777777777	0.9479166666666666	0.9732857142857143	0.9309333333333333	0.9776666666666666	0.8398888888888889	0.9568666666666666	0.9485999999999999	0.8497777777777779	0.07933333333333333	0.9545	0.9483809523809524	0.9333333333333335	0.9710555555555556	0.9613703703703703	0.9161282051282051	0.9332222222222223
blood_t_cd4	0.05517142857142857	0.9600833333333332	0.866875	0.9585600000000001	0.8477666666666666	0.917025	0.9653499999999999	0.9481600000000002	0.9392266666666668	0.9271521739130435	0.9639333333333333	0.9264000000000001	0.8254000000000001	0.9718714285714285	0.9192599999999999	0.9639249999999999	0.8374333333333335	0.9415399999999998	0.91912	0.86875	0.8532250000000001	0.93345	0.9206	0.9250666666666667	0.9435166666666668	0.959	0.8987615384615385	0.9071333333333331
blood_t_cd8	0.07251428571428573	0.9532083333333332	0.93195	0.9462599999999999	0.7619666666666667	0.8976000000000001	0.9654166666666667	0.94338	0.9492733333333334	0.8934217391304348	0.9613333333333334	0.8987333333333334	0.81465	0.9683142857142858	0.9059999999999999	0.968825	0.8716666666666668	0.93076	0.9536200000000001	0.8889166666666668	0.4830249999999999	0.9142250000000001	0.8987	0.9218666666666667	0.9614	0.9583555555555556	0.9241307692307691	0.9110333333333334
breast_basal_epithelial	0.9469642857142857	0.9655000000000001	0.9685	0.9801499999999999	0.9771666666666666	0.9693124999999999	0.97975	0.8514	0.9487333333333334	0.9642282608695653	0.13125	0.9639166666666668	0.9623124999999999	0.92025	0.9712000000000001	0.97075	0.9774999999999999	0.06269999999999999	0.978	0.9450416666666667	0.9788124999999999	0.1973125	0.9458214285714286	0.9409166666666666	0.966125	0.9640277777777777	0.9148269230769231	0.9314166666666667
