	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.7673333333333333	0.8995694444444444	0.9257777777777778	0.8694000000000001	0.8601111111111112	0.9187619047619048	0.8563333333333333	0.9548181818181818	0.9402666666666666	0.9467878787878788	0.7467777777777777	0.9006666666666666	0.8966	0.7732222222222221	0.9509166666666666	0.896904761904762	0.9339411764705882	0.02153333333333333	0.9334166666666666	0.9489166666666667	0.9267083333333334	0.9583333333333334	0.8773333333333332	0.6849999999999999	0.8706666666666667	0.9222	0.7252222222222223	0.8702222222222223
aorta_endothel	0.8451000000000001	0.9394791666666666	0.9308333333333333	0.8695999999999999	0.8926666666666667	0.9747142857142858	0.8699999999999999	0.9286818181818182	0.9057999999999999	0.9572727272727273	0.8757222222222221	0.93125	0.9389	0.8921666666666668	0.9143749999999999	0.9034285714285715	0.9357352941176471	0.0356	0.7605	0.9584999999999999	0.9443125	0.9366428571428571	0.8207500000000001	0.8196666666666665	0.9186000000000001	0.7825	0.9456666666666667	0.9217499999999998
bladder_epithelial	0.8083199999999999	0.9639583333333335	0.8347333333333333	0.9317599999999999	0.9594000000000001	0.9441142857142857	0.8922666666666667	0.949309090909091	0.9321599999999999	0.9363818181818182	0.9366666666666668	0.8957666666666666	0.86492	0.7758	0.8724000000000001	0.14528571428571427	0.9393411764705883	0.012	0.8432999999999999	0.8772499999999999	0.9473499999999999	0.8776857142857143	0.8586499999999999	0.6472	0.77152	0.24176000000000003	0.9344666666666667	0.7995666666666666
blood_b	0.09228	0.9687333333333333	0.9364666666666667	0.95824	0.842	0.6674285714285715	0.9319333333333335	0.9317454545454545	0.94384	0.9571090909090909	0.9014888888888889	0.9403333333333332	0.9381999999999999	0.7840666666666667	0.9643	0.9507714285714286	0.9268117647058824	0.04224000000000001	0.95085	0.76425	0.9366749999999999	0.1975142857142857	0.9204000000000001	0.6640666666666667	0.73964	0.92728	0.9103333333333333	0.93
blood_granulocytes	0.008533333333333335	0.9602222222222222	0.9422222222222222	0.9786	0.9206666666666666	0.6962857142857143	0.9312222222222223	0.9602424242424242	0.9450666666666668	0.9743939393939395	0.9334444444444445	0.9518888888888889	0.9436666666666667	0.934	0.6790833333333334	0.9792380952380952	0.9734117647058823	0.004	0.9630000000000001	0.00225	0.970125	0.9579523809523809	0.92325	0.9425555555555555	0.8816666666666665	0.9483333333333333	0.009444444444444445	0.9480000000000001
blood_monocytes	0.016733333333333333	0.957375	0.923	0.9551333333333334	0.9355555555555556	0.9113333333333333	0.9607777777777778	0.9683030303030303	0.9754666666666667	0.9664242424242424	0.9400000000000001	0.9688888888888888	0.9595333333333333	0.9656666666666666	0.842	0.9742857142857143	0.9621764705882353	0.0078000000000000005	0.9615833333333333	0.54375	0.9745833333333334	0.9294285714285716	0.9215833333333334	0.936111111111111	0.8237999999999999	0.9411333333333335	0.0	0.9523333333333333
blood_nk	0.09419999999999999	0.9740277777777777	0.9487777777777776	0.9673999999999999	0.8666666666666667	0.9687619047619048	0.9764444444444443	0.9623333333333334	0.9714	0.9742424242424242	0.8812962962962962	0.927888888888889	0.953	0.8776666666666667	0.9761666666666667	0.9469047619047619	0.9455490196078431	0.033133333333333334	0.9162499999999999	0.9575833333333333	0.9540000000000001	0.9558571428571428	0.9266666666666666	0.10411111111111111	0.7736000000000001	0.9278	0.9066666666666666	0.9662222222222222
blood_t_cd4	0.16436	0.9582041666666665	0.9160666666666666	0.94736	0.8574666666666667	0.9624571428571427	0.9228666666666665	0.9197727272727272	0.94628	0.9548090909090909	0.7777333333333333	0.8775333333333333	0.9655799999999999	0.8008333333333333	0.9645750000000002	0.9000428571428571	0.9505882352941178	0.09556	0.9249499999999999	0.95085	0.8873875	0.9120000000000001	0.861675	0.8433666666666666	0.75284	0.9239200000000001	0.9634333333333334	0.9365833333333333
blood_t_cd8	0.21630000000000002	0.9555083333333332	0.9091333333333335	0.9545999999999999	0.7975333333333332	0.9591000000000001	0.9268666666666666	0.9053363636363638	0.94256	0.9625545454545457	0.815188888888889	0.8492000000000001	0.9727799999999999	0.7591333333333333	0.9740749999999998	0.9122857142857143	0.9020529411764706	0.09878	0.8989499999999999	0.948325	0.8968375	0.8838857142857144	0.8861749999999999	0.6169000000000001	0.74208	0.86452	0.9615666666666668	0.9237833333333334
breast_basal_epithelial	0.90485	0.91215625	0.9475	0.85925	0.9238333333333333	0.9494285714285713	0.9754166666666666	0.9339090909090909	0.9313499999999999	0.9617499999999999	0.95975	0.24466666666666664	0.95665	0.9585833333333332	0.987125	0.9294642857142856	0.9711323529411764	0.1171	0.9516249999999999	0.9676875	0.9195625	0.957	0.2475625	0.892	0.8261	0.9228000000000001	0.88675	0.6065833333333334
