	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
adipocytes	0.7460833333333333	0.8588666666666667	0.9675333333333335	0.9436666666666667	0.7960909090909091	0.9515833333333333	0.9106111111111111	0.9568666666666666	0.9316666666666666	0.8643611111111111	0.9628333333333333	0.9320833333333333	0.8973333333333334	0.9309166666666666	0.8108666666666666	0.8980833333333335	0.8814444444444445	0.8661111111111112	0.9604047619047619	0.9337333333333332	0.859047619047619	0.9738666666666665	0.95375	0.9472916666666666	0.8758333333333334	0.012166666666666668	0.85875	0.7498888888888889	0.9302	0.9452222222222222
aorta_endothel	0.88025	0.8775999999999999	0.9099999999999999	0.95325	0.9125454545454545	0.934125	0.8041250000000001	0.9665	0.8760000000000001	0.8249166666666667	0.9657500000000001	0.9555	0.881	0.9401250000000001	0.8974	0.8679375	0.7608333333333333	0.9441666666666666	0.9625000000000001	0.94975	0.9064285714285714	0.9738	0.943375	0.9073125000000002	0.698625	0.044375	0.933875	0.9238333333333333	0.9463999999999999	0.9283333333333335
bladder_epithelial	0.9266250000000001	0.93172	0.9017199999999999	0.97015	0.8807636363636364	0.92275	0.89695	0.9008799999999999	0.7888	0.9035333333333332	0.9517333333333333	0.9696999999999999	0.8387333333333334	0.9641	0.18784	0.8162749999999999	0.9033333333333333	0.9161333333333334	0.9612571428571428	0.9539799999999999	0.9142285714285714	0.9665199999999998	0.96975	0.9399249999999999	0.0637	0.039900000000000005	0.9425999999999999	0.9396666666666667	0.86548	0.8705333333333334
blood_b	0.115125	0.95856	0.97364	0.8996000000000001	0.8843454545454547	0.94815	0.8437333333333333	0.9675600000000001	0.9356	0.9127333333333333	0.8921999999999999	0.960875	0.8376666666666667	0.94255	0.9539199999999999	0.9526749999999999	0.9369333333333334	0.9652	0.9653	0.9549	0.9440285714285714	0.25627999999999995	0.9669000000000001	0.97265	0.8688499999999999	0.048299999999999996	0.8534499999999999	0.9687333333333333	0.82332	0.9517333333333333
blood_granulocytes	0.014583333333333332	0.9551333333333334	0.9542666666666667	0.9803333333333333	0.875090909090909	0.9843333333333333	0.9353333333333333	0.9832666666666666	0.9153333333333333	0.9365833333333334	0.7415555555555554	0.9432916666666666	0.9723333333333333	0.9715833333333334	0.96	0.9140833333333335	0.9608888888888889	0.9910000000000001	0.9577619047619047	0.34970000000000007	0.9741904761904762	0.9743333333333334	0.9411666666666667	0.9808333333333333	0.9605	0.010916666666666667	0.003833333333333333	0.9776666666666666	0.9036666666666666	0.9577777777777778
blood_monocytes	0.023833333333333335	0.9734666666666666	0.9587333333333333	0.9772500000000001	0.872	0.977	0.9510833333333334	0.9736666666666666	0.934888888888889	0.9278888888888889	0.8991666666666666	0.9654583333333333	0.9357777777777777	0.9593333333333334	0.9693333333333333	0.9345416666666666	0.9413333333333335	0.9664444444444444	0.965642857142857	0.8200666666666666	0.9854761904761905	0.9761333333333333	0.9459166666666666	0.9747083333333334	0.941	0.0027500000000000003	0.002416666666666667	0.9746666666666667	0.9408	0.9407777777777778
blood_nk	0.09525000000000002	0.9533333333333333	0.9708666666666668	0.9685	0.863878787878788	0.98	0.9275555555555557	0.9620000000000001	0.9255555555555556	0.9046666666666666	0.9737222222222223	0.9690416666666666	0.9603333333333333	0.964	0.9698666666666665	0.9449166666666667	0.9033333333333333	0.9673333333333334	0.9796190476190477	0.9582333333333333	0.9665238095238097	0.9823999999999998	0.9475000000000001	0.20195833333333335	0.9432499999999999	0.02808333333333333	0.9659999999999999	0.9640000000000001	0.8833333333333333	0.9436666666666667
blood_t_cd4	0.12066249999999998	0.9611600000000001	0.95358	0.9399749999999999	0.8384909090909091	0.9571000000000002	0.8712166666666666	0.94274	0.9329000000000001	0.89665	0.9689333333333334	0.9626125	0.9268000000000001	0.9107	0.9591800000000001	0.9179	0.9142666666666667	0.9700666666666666	0.9511357142857143	0.9517800000000001	0.9474285714285715	0.9701400000000001	0.9442999999999999	0.9631500000000001	0.877675	0.06417500000000001	0.9500500000000001	0.9273333333333333	0.8512599999999999	0.9
blood_t_cd8	0.13592500000000002	0.93452	0.9577199999999999	0.9087999999999999	0.8452181818181819	0.9522	0.84615	0.9417799999999998	0.9238000000000002	0.9059250000000001	0.959	0.9562375	0.9244	0.8888999999999999	0.9439399999999999	0.9158999999999999	0.9272666666666668	0.9605999999999998	0.9603785714285713	0.9448000000000001	0.944657142857143	0.97392	0.9515749999999998	0.8942625	0.864725	0.076925	0.9498249999999999	0.9256333333333334	0.8054600000000001	0.8862333333333332
breast_basal_epithelial	0.89303125	0.9562999999999999	0.9831	0.9403124999999999	0.968090909090909	0.9833125	0.9476041666666667	0.96675	0.9584166666666666	0.8385625	0.8686250000000001	0.35715624999999995	0.9655833333333332	0.979125	0.9412999999999999	0.9454687500000001	0.8865833333333334	0.8733333333333333	0.9804642857142858	0.9475	0.052714285714285714	0.9725499999999999	0.9686874999999999	0.97634375	0.9453750000000001	0.0036249999999999998	0.9443124999999999	0.9581666666666667	0.9432999999999999	0.97475
