	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.08194444444444444	0.9360416666666667	0.9595833333333333	0.9531666666666667	0.9651666666666667	0.9157142857142858	0.9546666666666668	0.8952666666666668	0.8386666666666668	0.92	0.8880555555555555	0.963	0.9658888888888889	0.8102666666666667	0.7334242424242424	0.8330000000000001	0.857111111111111	0.9170000000000001	0.7474444444444445	0.8334666666666667	0.8545833333333334	0.7938666666666667	0.8891111111111112	0.8906666666666667	0.9421538461538462	0.9086666666666666
aorta_endothel	0.08208333333333334	0.9237500000000001	0.8996250000000001	0.9669166666666666	0.9341249999999999	0.9085	0.87	0.8806	0.9046666666666667	0.8844000000000001	0.9023333333333334	0.9298000000000002	0.8878333333333333	0.8529	0.8341818181818181	0.9390000000000001	0.8716666666666666	0.9465	0.8029999999999999	0.7642	0.9355833333333333	0.8771	0.7783333333333333	0.9128333333333334	0.950346153846154	0.7596666666666666
bladder_epithelial	0.8551000000000002	0.914925	0.9700999999999999	0.9342666666666666	0.9496499999999999	0.894857142857143	0.9330666666666666	0.90252	0.7994666666666667	0.8209199999999999	0.9092666666666667	0.89672	0.9237333333333334	0.91138	0.8326545454545455	0.9333	0.9078666666666667	0.9285333333333334	0.12586666666666665	0.8215200000000001	0.9037333333333333	0.9419600000000001	0.8996666666666666	0.937	0.8974923076923078	0.7826000000000001
blood_b	0.9794666666666668	0.9492749999999999	0.9349000000000001	0.9541666666666666	0.95915	0.9039999999999999	0.9331333333333334	0.87196	0.9779333333333333	0.9413199999999999	0.18806666666666666	0.9606	0.9200666666666667	0.8549399999999998	0.905109090909091	0.95855	0.9151333333333334	0.9641333333333332	0.8273333333333334	0.8408	0.6726	0.92608	0.9347333333333333	0.9769333333333334	0.9519692307692308	0.8964666666666666
blood_granulocytes	0.9566111111111111	0.8878750000000001	0.9570833333333333	0.9615555555555555	0.97925	0.9769523809523809	0.9862222222222222	0.8892000000000001	0.9699999999999999	0.07086666666666668	0.8765555555555555	0.9673999999999999	0.7962222222222222	0.9545666666666666	0.9504545454545456	0.97125	0.9657777777777777	0.9463333333333334	0.7842222222222222	0.8796666666666666	0.09341666666666666	0.9468000000000001	0.9756666666666667	0.9877777777777776	0.9705897435897435	0.7472222222222222
blood_monocytes	0.9511666666666666	0.9626666666666667	0.9689166666666665	0.9688333333333334	0.9829166666666667	0.9777619047619047	0.9795555555555554	0.8768666666666666	0.9836666666666667	0.9039333333333333	0.9338888888888888	0.9586	0.9337777777777778	0.9560666666666666	0.9557272727272728	0.9730833333333333	0.9067777777777777	0.9625555555555555	0.8421111111111111	0.9024666666666668	0.1684166666666667	0.9611999999999999	0.9358888888888889	0.9693333333333335	0.9794358974358973	0.8341111111111111
blood_nk	0.9907777777777778	0.9631249999999999	0.9499999999999998	0.9700000000000001	0.9759166666666665	0.9349999999999999	0.9778888888888889	0.9056000000000001	0.9819999999999999	0.8878666666666667	0.9076666666666666	0.9286	0.9394444444444444	0.9281666666666665	0.21381818181818182	0.9665833333333333	0.9675555555555556	0.9575555555555555	0.8225555555555556	0.8807999999999999	0.8396111111111111	0.9628	0.0978888888888889	0.9636666666666666	0.9698205128205127	0.814111111111111
blood_t_cd4	0.9374500000000001	0.9236749999999999	0.9339749999999999	0.9546833333333336	0.9432000000000003	0.9008142857142858	0.9453333333333334	0.9077399999999999	0.9751000000000001	0.8466999999999999	0.8690166666666667	0.80296	0.9369000000000002	0.8660100000000002	0.18987272727272725	0.94945	0.9410333333333334	0.9546666666666667	0.7815000000000001	0.84848	0.8847166666666666	0.9000400000000001	0.7680333333333332	0.9102666666666666	0.9468923076923076	0.8415333333333332
blood_t_cd8	0.9567666666666665	0.9412750000000001	0.911225	0.9497	0.944275	0.8873285714285715	0.9338666666666666	0.90212	0.9513333333333334	0.84968	0.8841333333333334	0.77096	0.8998666666666667	0.8518699999999999	0.17308181818181817	0.95855	0.9416333333333332	0.9630333333333333	0.7917666666666666	0.8621599999999999	0.9060166666666667	0.9039399999999999	0.7553666666666666	0.9291	0.9544923076923076	0.8483999999999998
breast_basal_epithelial	0.9285833333333333	0.94553125	0.9027499999999999	0.9626666666666667	0.9702500000000001	0.6458214285714285	0.9860833333333333	0.8466	0.7940833333333333	0.9431	0.91225	0.9088499999999999	0.9393333333333332	0.1455	0.9471818181818182	0.9586874999999999	0.9006666666666667	0.9226666666666666	0.92725	0.92195	0.9717916666666667	0.8823000000000001	0.9730833333333332	0.9491666666666666	0.8199615384615385	0.9426666666666668
breast_luminal_epithelial	0.9581111111111111	0.9271666666666666	0.9538333333333333	0.9526666666666667	0.9580000000000001	0.8994285714285715	0.988	0.7108	0.8382222222222223	0.8018666666666667	0.9150555555555556	0.9546666666666667	0.9592222222222223	0.6555333333333333	0.9207575757575758	0.9523333333333333	0.9382222222222222	0.8575555555555555	0.7205555555555555	0.8463333333333333	0.9563333333333334	0.8715333333333333	0.9672222222222221	0.9173333333333334	0.9583589743589744	0.24833333333333332
colon_endocrine	0.9352777777777778	0.9383750000000001	0.9413333333333332	0.9692777777777777	0.10124999999999999	0.9242380952380952	0.9733333333333333	0.9502	0.9696666666666668	0.7729333333333334	0.9064444444444444	0.9522666666666666	0.9793333333333333	0.9295	0.8221212121212121	0.64925	0.9517777777777777	0.8931111111111111	0.9163333333333333	0.9232	0.9753055555555555	0.7784	0.977	0.9485555555555556	0.7939230769230768	0.7791111111111112
colon_epithelial	0.9565999999999999	0.949225	0.9433999999999999	0.9503	0.07635	0.916	0.9654666666666666	0.9270799999999999	0.9247333333333334	0.7488	0.9080666666666666	0.9279999999999999	0.9564	0.92318	0.8441636363636364	0.6294000000000001	0.933	0.8662666666666666	0.9242666666666667	0.89948	0.9431333333333333	0.6895199999999999	0.9703999999999999	0.9547333333333334	0.8353999999999999	0.8107333333333333
endometrium_epithelial	0.8534444444444443	0.9367916666666668	0.9690833333333333	0.9536666666666668	0.8977499999999999	0.9137619047619047	0.9774444444444444	0.8931333333333334	0.23700000000000002	0.5352	0.9230555555555556	0.7988666666666667	0.8474444444444443	0.8881	0.8747272727272728	0.9174166666666667	0.8892222222222222	0.9288888888888889	0.782888888888889	0.16313333333333332	0.9487777777777778	0.7605333333333334	0.9536666666666668	0.9593333333333334	0.9466923076923077	0.955111111111111
fallopian_epithelial	0.9736111111111111	0.9727083333333333	0.9696666666666666	0.9797777777777777	0.9707500000000001	0.9160476190476191	0.9693333333333333	0.8770000000000001	0.7382222222222222	0.7352666666666666	0.9236666666666666	0.9596666666666667	0.13566666666666669	0.9238	0.8988484848484849	0.94175	0.9551111111111111	0.9706666666666667	0.5775555555555556	0.6436	0.9439444444444445	0.8904	0.9780000000000001	0.9891111111111112	0.9522820512820513	0.953
