	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.7604166666666666	0.9586666666666668	0.8272777777777778	0.9145833333333334	0.9433333333333334	0.8224166666666667	0.9390833333333335	0.9234285714285715	0.9415833333333333	0.9299166666666666	0.8141666666666666	0.9328888888888889	0.7293333333333334	0.8194444444444443	0.9784166666666666	0.9460000000000001	0.9581111111111111	0.21704761904761904	0.9778333333333333	0.9162083333333332	0.9709523809523809	0.9124444444444443	0.8714666666666666	0.8091111111111111	0.8987083333333334	0.9516666666666668	0.936125
aorta_endothel	0.8895	0.9746666666666668	0.9457500000000001	0.9205	0.934875	0.861375	0.9353125	0.9134285714285715	0.9448750000000001	0.903375	0.8325	0.8491666666666666	0.7728333333333334	0.9305833333333333	0.9065	0.9538333333333333	0.9573333333333333	0.10878571428571429	0.9558333333333333	0.9136875	0.9480714285714286	0.7778333333333334	0.8670000000000001	0.8713333333333333	0.9027499999999999	0.9394166666666666	0.8935
bladder_epithelial	0.8137500000000001	0.9544	0.9135333333333335	0.9521499999999999	0.95885	0.8585	0.9536749999999999	0.8587714285714286	0.97015	0.8887	0.6790499999999999	0.8654	0.0978	0.8927333333333334	0.9801500000000001	0.861	0.7284666666666666	0.13802857142857144	0.9698333333333334	0.976775	0.9601714285714286	0.09359999999999999	0.93344	0.9225999999999999	0.9379	0.9588333333333333	0.970375
blood_b	0.14450000000000002	0.9636666666666664	0.9110333333333334	0.9387000000000001	0.9441499999999999	0.8727499999999999	0.9780999999999999	0.9104000000000001	0.9600000000000002	0.933	0.94095	0.9320666666666666	0.8762666666666666	0.9556999999999999	0.9163499999999999	0.96	0.27566666666666667	0.2304	0.9523333333333334	0.92455	0.9727714285714285	0.9183333333333333	0.7667599999999999	0.8808666666666667	0.950675	0.9445	0.962875
blood_granulocytes	0.0021666666666666666	0.9928888888888889	0.9741666666666666	0.9615833333333333	0.9780000000000001	0.8966666666666666	0.9551250000000001	0.9400476190476191	0.8931666666666667	0.9400833333333334	0.8955833333333333	0.9654444444444444	0.8866666666666667	0.8397222222222224	0.9405	0.02022222222222222	0.9562222222222223	0.17180952380952383	0.9799444444444445	0.9313750000000001	0.9752380952380952	0.9534444444444444	0.9649333333333333	0.15955555555555556	0.956375	0.9106111111111111	0.9682499999999999
blood_monocytes	0.008916666666666666	0.9774444444444446	0.9620000000000001	0.9533333333333333	0.9719166666666667	0.8789166666666667	0.9897083333333333	0.9383809523809523	0.9808333333333333	0.9200833333333334	0.9500000000000001	0.9397777777777777	0.8764444444444445	0.9390555555555555	0.9395833333333333	0.5654444444444445	0.9753333333333333	0.17323809523809522	0.9753333333333334	0.9365833333333334	0.9735238095238096	0.9393333333333334	0.9586666666666667	0.013999999999999999	0.950125	0.8837222222222222	0.9454166666666666
blood_nk	0.006416666666666667	0.9844444444444443	0.9430000000000001	0.9282499999999999	0.95975	0.9040833333333333	0.9791666666666665	0.9396190476190475	0.961	0.9765833333333335	0.9122499999999999	0.8853333333333334	0.904111111111111	0.9725	0.95975	0.9714444444444444	0.9817777777777777	0.20785714285714285	0.9603333333333333	0.08725000000000001	0.9767619047619047	0.935	0.9226666666666666	0.9076666666666666	0.9505416666666666	0.9651111111111111	0.968125
blood_t_cd4	0.1293	0.9630666666666666	0.87765	0.92545	0.948825	0.872725	0.966725	0.8963000000000001	0.9588000000000001	0.90845	0.9167249999999999	0.8859	0.8597333333333333	0.9475833333333332	0.95135	0.9347666666666665	0.967	0.18078571428571427	0.9353833333333335	0.8616125	0.9663714285714284	0.9298333333333334	0.9065	0.9066666666666666	0.9405374999999999	0.9532166666666667	0.9438374999999999
blood_t_cd8	0.01815	0.9562666666666665	0.8645166666666666	0.9352750000000001	0.9268249999999998	0.857625	0.9742750000000001	0.8990285714285713	0.961675	0.904325	0.92795	0.8632	0.8549	0.9500500000000001	0.9486749999999999	0.945	0.9739333333333333	0.19338571428571427	0.9712499999999998	0.5451125	0.9725857142857143	0.893	0.87658	0.9107666666666667	0.9426375	0.9576833333333333	0.9401375
breast_basal_epithelial	0.9599375000000001	0.9599166666666666	0.9494583333333334	0.9261874999999999	0.9758125	0.9806875	0.95753125	0.9215	0.986	0.1676875	0.9169999999999999	0.9623333333333333	0.9221666666666666	0.9185833333333334	0.8564375	0.9674999999999999	0.9612499999999999	0.961	0.9794583333333332	0.97978125	0.9415357142857144	0.9219166666666666	0.89635	0.9670000000000001	0.9025000000000001	0.9697916666666666	0.9757499999999999
