	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.7193703703703704	0.7417222222222223	0.9471333333333334	0.9277333333333333	0.9199523809523811	0.9176666666666667	0.8215833333333334	0.8174444444444445	0.9189166666666667	0.9098333333333333	0.9274666666666667	0.88675	0.9479166666666666	0.7853333333333333	0.04126666666666667	0.9647777777777778	0.9113749999999999	0.8108333333333332	0.932185185185185	0.8676666666666667	0.9418888888888889	0.9074	0.9574242424242424	0.8983809523809524	0.8308888888888889	0.8123999999999999	0.9648333333333333
aorta_endothel	0.8144444444444445	0.9494166666666666	0.9448999999999999	0.8851499999999999	0.8407142857142857	0.9268750000000001	0.865125	0.9321666666666666	0.79925	0.94005	0.9498	0.9209999999999999	0.9450000000000001	0.8876249999999999	0.0469	0.8866666666666667	0.89728125	0.8923749999999999	0.9209999999999999	0.8723333333333334	0.8881666666666667	0.8963	0.9466818181818183	0.8572142857142857	0.9535833333333332	0.8833	0.9209166666666666
bladder_epithelial	0.877688888888889	0.9680333333333333	0.9530800000000001	0.9019999999999999	0.9152571428571428	0.81985	0.91425	0.9256666666666666	0.8901	0.95698	0.9541600000000001	0.8207000000000001	0.90635	0.1799	0.013919999999999998	0.9603999999999999	0.9497875	0.9621999999999999	0.9361777777777778	0.8568666666666667	0.9684666666666667	0.29191999999999996	0.9339272727272727	0.7338857142857143	0.9524999999999999	0.8815200000000001	0.8787333333333333
blood_b	0.04111111111111111	0.9530333333333333	0.94976	0.9475199999999999	0.8591714285714286	0.9493500000000001	0.93925	0.9339999999999999	0.890775	0.92372	0.94668	0.9503999999999999	0.9180499999999998	0.8417	0.02744	0.9516666666666668	0.9423	0.8793	0.20611111111111108	0.9154666666666668	0.9805333333333334	0.87884	0.9134727272727272	0.8983142857142857	0.9631000000000001	0.9640000000000001	0.9631333333333334
blood_granulocytes	0.002740740740740741	0.952	0.9813999999999999	0.9611333333333333	0.9159047619047618	0.9545833333333333	0.9610833333333333	0.9578888888888889	0.8929166666666667	0.9512333333333333	0.8241333333333333	0.95825	0.9724166666666667	0.9340833333333333	0.0406	0.9111111111111111	0.8850208333333334	0.010916666666666667	0.9774444444444446	0.9376666666666665	0.9400000000000001	0.914	0.9706969696969697	0.9556666666666667	0.008833333333333334	0.9664	0.977
blood_monocytes	0.0045925925925925926	0.9513333333333334	0.9828666666666667	0.9674999999999999	0.947047619047619	0.93375	0.9528333333333333	0.9613333333333333	0.9315833333333333	0.9563333333333334	0.8074666666666666	0.9751666666666666	0.9737499999999999	0.9485	0.03893333333333333	0.9781111111111112	0.9496249999999998	0.5534166666666667	0.953962962962963	0.9169999999999999	0.9417777777777777	0.9323333333333332	0.9624242424242424	0.9335714285714286	0.015611111111111112	0.9776000000000001	0.9743888888888889
blood_nk	0.009703703703703702	0.9305	0.9573999999999999	0.9489000000000001	0.9160476190476191	0.9392499999999999	0.92875	0.9367777777777778	0.9311666666666666	0.9367999999999999	0.8684666666666666	0.9653333333333333	0.9478333333333332	0.8688333333333332	0.0486	0.9552222222222223	0.9145	0.7764166666666666	0.9340370370370371	0.9037777777777777	0.13188888888888892	0.9129333333333333	0.9220606060606059	0.8686666666666668	0.9071111111111111	0.9570666666666666	0.9757222222222222
blood_t_cd4	0.012711111111111112	0.9491666666666667	0.94614	0.9283800000000001	0.849642857142857	0.922	0.9051	0.9274666666666667	0.90255	0.8930400000000001	0.84528	0.9451750000000001	0.9519749999999998	0.741525	0.061040000000000004	0.9374	0.91803125	0.890225	0.9389666666666665	0.9218666666666666	0.8326333333333334	0.9445600000000001	0.9455818181818181	0.8417142857142859	0.9522666666666666	0.94992	0.9653499999999999
blood_t_cd8	0.013133333333333335	0.9328166666666666	0.93356	0.9403599999999999	0.8353714285714287	0.91425	0.918075	0.9239999999999998	0.897225	0.87503	0.8435600000000001	0.9393	0.9527749999999999	0.7052250000000001	0.06142000000000001	0.9347333333333333	0.8859	0.8866499999999998	0.9177333333333333	0.9126999999999998	0.8264999999999999	0.8915799999999999	0.9290272727272727	0.8325428571428573	0.9444166666666666	0.9402000000000001	0.9673666666666666
breast_basal_epithelial	0.9335555555555556	0.7618333333333334	0.9723000000000002	0.915775	0.9531071428571429	0.9485625000000001	0.9751875000000001	0.9559166666666666	0.92115625	0.666925	0.16049999999999998	0.9469375000000001	0.9691875	0.9414375000000001	0.0313	0.893	0.9308437499999999	0.925875	0.8963611111111112	0.18183333333333332	0.9547499999999999	0.276	0.969659090909091	0.9631071428571429	0.9560416666666667	0.57975	0.9681666666666666
