	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.8597777777777779	0.8775	0.9277333333333333	0.8445555555555555	0.9383666666666667	0.9405833333333334	0.9344444444444444	0.03926666666666667	0.8647999999999999	0.7472222222222222	0.8403333333333333	0.9196249999999999	0.9369999999999999	0.9598518518518517	0.9649166666666668	0.891	0.8234444444444445	0.9491666666666667	0.9488333333333333	0.9308888888888888	0.9418333333333333	0.9211999999999999	0.6224166666666667	0.8525	0.741111111111111	0.9090370370370371
aorta_endothel	0.9045000000000001	0.905125	0.9252	0.9135	0.9367	0.92875	0.9343333333333332	0.032933333333333335	0.9231	0.885	0.776875	0.9301875	0.94825	0.9468888888888889	0.966625	0.897625	0.8426666666666666	0.9216249999999999	0.966	0.9366666666666668	0.95425	0.9065000000000001	0.7775000000000001	0.941125	0.7813333333333334	0.9276666666666666
bladder_epithelial	0.0472	0.8600999999999999	0.9621999999999999	0.9603333333333334	0.95296	0.92165	0.9661333333333333	0.02282666666666667	0.9260000000000002	0.9195333333333332	0.97345	0.9724999999999999	0.9055	0.9656444444444444	0.91335	0.865475	0.9480666666666666	0.9651500000000001	0.07405	0.9210666666666667	0.9709749999999999	0.86952	0.8567500000000001	0.95085	0.8142333333333334	0.9536444444444445
blood_b	0.9586	0.9167500000000001	0.89724	0.9744666666666667	0.96298	0.94525	0.9490666666666666	0.07054666666666667	0.034999999999999996	0.9546666666666667	0.89255	0.9686999999999999	0.76325	0.8311333333333334	0.94375	0.9422750000000001	0.8041333333333333	0.9696999999999999	0.98155	0.9315999999999999	0.9280999999999999	0.7335199999999998	0.8982999999999999	0.33199999999999996	0.8545666666666666	0.9448888888888888
blood_granulocytes	0.006111111111111111	0.9630833333333334	0.8599333333333332	0.9657777777777777	0.9655333333333332	0.92925	0.8715555555555555	0.04751111111111111	0.9370666666666666	0.9525555555555556	0.9229166666666666	0.9473333333333334	0.9800833333333333	0.9390740740740741	0.97625	0.1855	0.8505555555555556	0.9792083333333333	0.98325	0.984	0.9546666666666667	0.5697333333333333	0.9473333333333332	0.9406666666666667	0.9214444444444444	0.9694074074074076
blood_monocytes	0.0057777777777777775	0.9604166666666667	0.9211333333333332	0.9743333333333332	0.9796333333333332	0.9408333333333333	0.916	0.05195555555555555	0.9598	0.968111111111111	0.9473333333333332	0.9711666666666666	0.9754999999999999	0.9807407407407407	0.9461666666666667	0.636375	0.9510000000000001	0.9832916666666667	0.9774166666666666	0.9623333333333334	0.9657083333333333	0.6092666666666666	0.9673333333333334	0.01275	0.9038333333333334	0.9695555555555555
blood_nk	0.6648888888888888	0.9260833333333333	0.9520666666666666	0.9803333333333333	0.9719666666666665	0.90275	0.946111111111111	0.08093333333333334	0.8971333333333332	0.9442222222222223	0.078	0.9399583333333332	0.8469166666666667	0.9762592592592593	0.94225	0.9713333333333334	0.7995555555555556	0.9759583333333333	0.9836666666666667	0.9648888888888889	0.057791666666666665	0.7378	0.9455833333333334	0.8069999999999999	0.9029444444444445	0.9656666666666668
blood_t_cd4	0.9449333333333332	0.895975	0.8781800000000001	0.9649000000000001	0.945	0.8444	0.8946999999999999	0.12024666666666668	0.82796	0.9437333333333333	0.242475	0.9314	0.9116000000000002	0.9568888888888889	0.9198249999999998	0.958	0.7333333333333333	0.964175	0.9554750000000001	0.9278666666666668	0.8255374999999999	0.8552599999999998	0.903675	0.91425	0.8431000000000001	0.9487333333333334
blood_t_cd8	0.9064666666666668	0.87765	0.8653000000000001	0.9663666666666666	0.9587	0.813925	0.9076000000000001	0.11872	0.8986599999999999	0.9543666666666667	0.14665	0.93405	0.885075	0.9603333333333334	0.8999500000000001	0.9636124999999998	0.7365666666666667	0.9626875	0.9641500000000001	0.9414	0.47519999999999996	0.8821399999999999	0.8701000000000001	0.909575	0.82115	0.9492888888888891
breast_basal_epithelial	0.11116666666666666	0.9610000000000001	0.9712000000000001	0.8639166666666667	0.9711499999999998	0.952875	0.9754166666666667	0.017133333333333334	0.9232500000000001	0.83475	0.938375	0.95959375	0.9788125000000001	0.24475	0.700375	0.9660625	0.9394166666666667	0.43318749999999995	0.9393125	0.9558333333333334	0.9719375	0.9447000000000001	0.9189999999999999	0.9658125	0.9656666666666667	0.9178611111111111
breast_luminal_epithelial	0.9378888888888888	0.9761666666666665	0.9666	0.9413333333333332	0.9816666666666668	0.9621666666666666	0.9772222222222222	0.18835555555555553	0.9146666666666666	0.7054444444444444	0.9293333333333332	0.9701249999999999	0.9665833333333333	0.9634074074074075	0.9570833333333333	0.8965833333333334	0.9581111111111111	0.23558333333333334	0.7615833333333333	0.9574444444444444	0.9816666666666666	0.9293999999999999	0.7598333333333334	0.97375	0.8917222222222222	0.9530740740740741
colon_endocrine	0.9249999999999999	0.9371666666666667	0.9534666666666668	0.9654444444444444	0.20213333333333336	0.8771666666666667	0.968111111111111	0.04217777777777778	0.9272666666666667	0.9162222222222223	0.9157500000000001	0.9110833333333334	0.51725	0.9624444444444444	0.9747499999999999	0.9693333333333333	0.9304444444444444	0.9690416666666666	0.7765	0.8493333333333334	0.9817083333333333	0.9538666666666668	0.8768333333333334	0.8883333333333333	0.7458888888888889	0.9419259259259259
colon_epithelial	0.9646000000000001	0.94235	0.9299999999999999	0.9698	0.13706	0.92805	0.9654666666666667	0.03552	0.93116	0.9005999999999998	0.97295	0.9384	0.4242	0.9702222222222222	0.95625	0.9639	0.9414666666666667	0.9544	0.6901	0.8384	0.9668750000000002	0.92104	0.8978999999999999	0.9183	0.7361000000000001	0.9340444444444446
endometrium_epithelial	0.8484444444444442	0.9144166666666668	0.9598666666666666	0.9096666666666667	0.9482333333333334	0.9874999999999999	0.9507777777777777	0.7585777777777777	0.8528666666666668	0.7258888888888889	0.9446666666666667	0.9587916666666666	0.9073333333333333	0.9672962962962962	0.9653333333333333	0.9711666666666666	0.9384444444444444	0.931375	0.9418333333333333	0.9584444444444444	0.9799583333333333	0.7736000000000001	0.5655	0.9528333333333334	0.773888888888889	0.9561481481481482
fallopian_epithelial	0.9675555555555554	0.9376666666666668	0.9806666666666666	0.9071111111111111	0.7327	0.9645	0.9687777777777778	0.1776	0.9204666666666667	0.13922222222222222	0.9706666666666667	0.9685	0.9158333333333332	0.9752592592592593	0.9565	0.9765833333333335	0.9435555555555556	0.94975	0.9265	0.9668888888888888	0.9812916666666668	0.8948666666666666	0.5940833333333333	0.9464166666666666	0.8162777777777778	0.9637407407407407
fibroblast	0.9264761904761905	0.8714999999999999	0.647057142857143	0.8265714285714285	0.9206285714285715	0.8813928571428571	0.8806190476190475	0.024628571428571427	0.8064285714285715	0.8193809523809524	0.859107142857143	0.9110357142857143	0.93025	0.9486666666666668	0.9431785714285715	0.8975357142857143	0.8150952380952381	0.8921964285714286	0.9148214285714286	0.9377142857142857	0.8801964285714287	0.8937714285714284	0.6101071428571428	0.8972857142857142	0.7890238095238095	0.6524285714285715
gastric_epithelial	0.9768148148148149	0.9131388888888888	0.9507777777777778	0.9526666666666669	0.9255444444444445	0.2043888888888889	0.9379629629629629	0.007385185185185185	0.9393111111111112	0.7757407407407407	0.968722222222222	0.8902083333333333	0.9101388888888889	0.9699382716049383	0.9718055555555556	0.8787500000000001	0.46733333333333327	0.9571666666666666	0.938277777777778	0.9413333333333332	0.9781388888888889	0.9431333333333334	0.75475	0.9225277777777777	0.8332777777777779	0.9141728395061729
heart_cardiomyocyte	0.9753333333333334	0.8173333333333334	0.6378666666666667	0.22044444444444442	0.9578166666666666	0.8205	0.951	0.006411111111111111	0.9401333333333334	0.8519444444444445	0.9697916666666666	0.8455208333333334	0.9417916666666666	0.9627222222222221	0.7349166666666666	0.933375	0.9192777777777779	0.9678541666666667	0.9707916666666666	0.8991666666666666	0.9447708333333334	0.9574333333333334	0.92525	0.9715833333333334	0.8919722222222223	0.1413472222222222
kidney_glomerular_endothel	0.9715555555555556	0.894	0.9443333333333334	0.880111111111111	0.9775	0.9549166666666666	0.9141111111111111	0.021	0.9031333333333332	0.8537777777777779	0.8714166666666666	0.9614999999999999	0.95675	0.9686666666666666	0.9763333333333333	0.9475833333333333	0.8566666666666666	0.9627916666666666	0.9526666666666666	0.9567777777777778	0.9612083333333333	0.9527333333333333	0.8468333333333332	0.9664166666666666	0.8620555555555555	0.893962962962963
