	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.148	0.9526111111111111	0.9418333333333333	0.9213611111111112	0.949	0.8893333333333332	0.9604074074074074	0.009680000000000003	0.9011666666666667	0.9474583333333334	0.9262820512820512	0.8272222222222222	0.8218888888888888	0.9193333333333333	0.9640666666666666	0.9331666666666667	0.9444848484848486	0.9138222222222222	0.9247142857142858	0.85725	0.8778333333333332	0.7423666666666667	0.9611666666666666	0.969	0.83225	0.8972380952380953
aorta_endothel	0.1056818181818182	0.9646666666666667	0.95625	0.8815416666666667	0.906875	0.8423333333333334	0.9452777777777779	0.02692	0.911875	0.91775	0.9108076923076922	0.8285	0.6699999999999999	0.9156153846153847	0.936825	0.89725	0.9577727272727272	0.9012333333333333	0.8625714285714285	0.82825	0.8787499999999999	0.9394	0.85625	0.9663333333333333	0.9181249999999999	0.8698571428571429
bladder_epithelial	0.1872	0.9760333333333333	0.6935499999999999	0.8349333333333334	0.9335000000000001	0.8475999999999999	0.8686444444444443	0.01946	0.8730499999999999	0.9507999999999999	0.9389076923076922	0.9628666666666668	0.10013333333333334	0.9147384615384617	0.95906	0.7813000000000001	0.9563090909090908	0.9256400000000001	0.9411428571428571	0.10169999999999998	0.8573000000000001	0.9463799999999999	0.7915000000000001	0.9568	0.9301	0.889257142857143
blood_b	0.9209272727272728	0.9574	0.9670500000000001	0.9679333333333334	0.9227500000000001	0.951	0.9676222222222222	0.012292	0.9478	0.8728000000000001	0.9293384615384618	0.857	0.8837333333333334	0.8994923076923078	0.9697099999999998	0.9471499999999999	0.4228909090909091	0.9125866666666667	0.9483142857142857	0.8918000000000001	0.61335	0.96426	0.9331999999999999	0.9678000000000001	0.92805	0.9218285714285714
blood_granulocytes	0.8888181818181818	0.9628333333333333	0.9741666666666666	0.9610277777777778	0.953	0.9661111111111111	0.9815925925925925	0.00478	0.9392499999999999	0.9474166666666667	0.9236410256410257	0.875	0.9377777777777778	0.9775897435897436	0.9735833333333334	0.9455	0.9494545454545454	0.9567333333333332	0.14295238095238094	0.91025	0.9324166666666667	0.11486666666666667	0.9255833333333333	0.9825555555555555	0.9714999999999999	0.9506190476190476
blood_monocytes	0.9005151515151516	0.961388888888889	0.9789166666666667	0.9783611111111111	0.9585833333333333	0.9806666666666667	0.96	0.005066666666666667	0.93	0.95525	0.9575897435897436	0.892111111111111	0.9371111111111111	0.965871794871795	0.9856166666666666	0.9311666666666666	0.9636969696969698	0.9711333333333333	0.5749047619047619	0.8883333333333333	0.9267500000000001	0.07213333333333333	0.964	0.9631111111111111	0.9378333333333334	0.9471904761904762
blood_nk	0.9098181818181817	0.972	0.9784166666666666	0.9799722222222221	0.9441666666666667	0.9248888888888889	0.9657037037037037	0.005966666666666668	0.9473333333333334	0.9242500000000001	0.9422820512820512	0.8917777777777779	0.9129999999999999	0.9776410256410256	0.9732166666666666	0.95325	0.9305151515151516	0.9505111111111111	0.9276190476190475	0.6795	0.034749999999999996	0.9673000000000002	0.8459166666666667	0.9714444444444444	0.9812500000000001	0.9304761904761903
blood_t_cd4	0.8975363636363636	0.9581499999999998	0.9703500000000002	0.9641499999999998	0.9109999999999999	0.9282666666666668	0.9515666666666667	0.013406000000000001	0.92255	0.8765750000000001	0.9606923076923077	0.8201333333333334	0.8583000000000001	0.9571307692307691	0.9598549999999999	0.92425	0.9112545454545454	0.9497799999999998	0.9193	0.9051750000000001	0.7949	0.96709	0.88475	0.9615	0.8775999999999999	0.8859
blood_t_cd8	0.9015545454545453	0.9580166666666667	0.9555999999999999	0.9624750000000001	0.9228500000000001	0.9313999999999998	0.9451777777777778	0.014108	0.9163250000000002	0.8526625000000001	0.9535846153846153	0.8354000000000001	0.8381000000000001	0.9555	0.9538599999999999	0.8998750000000001	0.8975909090909091	0.9362066666666667	0.891057142857143	0.886975	0.438725	0.95913	0.9322250000000002	0.9537000000000001	0.8412999999999998	0.8745571428571429
breast_basal_epithelial	0.057045454545454545	0.96375	0.853375	0.9364583333333333	0.983	0.9226666666666666	0.9685833333333335	0.0069700000000000005	0.9304999999999999	0.21168749999999997	0.9538653846153846	0.952	0.83725	0.9509423076923076	0.9639	0.973625	0.9049318181818182	0.9071166666666667	0.9431428571428571	0.018750000000000003	0.9679375	0.8824000000000001	0.9298125	0.9826666666666666	0.9352499999999999	0.03192857142857143
breast_luminal_epithelial	0.20400000000000004	0.971111111111111	0.9580833333333333	0.9536944444444445	0.9703333333333332	0.8284444444444444	0.9581111111111111	0.004546666666666667	0.9070833333333335	0.6692916666666667	0.9717435897435899	0.9341111111111111	0.6546666666666666	0.9484871794871795	0.9693	0.9077500000000001	0.9666666666666668	0.9296000000000001	0.9391904761904762	0.007	0.9147500000000001	0.9557333333333333	0.6101666666666666	0.9704444444444444	0.8690000000000001	0.09304761904761905
colon_endocrine	0.22684848484848485	0.9803888888888889	0.95975	0.2204166666666667	0.9564166666666667	0.6943333333333332	0.9495185185185185	0.024520000000000004	0.9369166666666667	0.9616250000000001	0.9397692307692308	0.8293333333333334	0.813111111111111	0.9578461538461539	0.9827333333333333	0.9554999999999999	0.9647272727272727	0.8032666666666667	0.9864761904761905	0.96225	0.88225	0.9148000000000001	0.7754166666666666	0.9432222222222223	0.9404166666666667	0.8964761904761905
colon_epithelial	0.1499090909090909	0.9686666666666668	0.93965	0.015816666666666666	0.96075	0.7862	0.9587555555555556	0.026416000000000002	0.93065	0.9298250000000001	0.9515230769230769	0.5921999999999998	0.8789333333333333	0.9506	0.9696899999999999	0.94795	0.9443636363636363	0.8170133333333334	0.9503428571428572	0.95525	0.87985	0.93872	0.78225	0.9656	0.9368500000000001	0.9082571428571427
endometrium_epithelial	0.1350909090909091	0.970111111111111	0.9415833333333334	0.9587500000000001	0.9516666666666667	0.7707777777777777	0.9643333333333334	0.6313933333333333	0.9324166666666667	0.865125	0.7937948717948718	0.9026666666666667	0.606	0.16684615384615387	0.9604666666666665	0.9221666666666666	0.9653636363636363	0.7643777777777778	0.9323333333333332	0.9750833333333332	0.7294999999999999	0.9523000000000001	0.7984999999999999	0.9734444444444444	0.871	0.8340952380952379
fallopian_epithelial	0.06024242424242423	0.9838888888888889	0.9688333333333333	0.9466388888888888	0.87325	0.8048888888888889	0.9597037037037036	0.5636000000000001	0.9745833333333334	0.9683333333333333	0.9027692307692307	0.8638888888888889	0.9284444444444445	0.8971538461538463	0.9709833333333333	0.9378333333333333	0.9744848484848484	0.9007555555555555	0.9348095238095239	0.9684166666666666	0.8450000000000001	0.9781	0.8498333333333333	0.9281111111111112	0.9161666666666667	0.786809523809524
fibroblast	0.12214285714285715	0.9476904761904762	0.8689285714285715	0.8807142857142857	0.8336428571428572	0.8546666666666667	0.9038095238095237	0.019857142857142854	0.7718928571428572	0.8391964285714286	0.8762197802197802	0.729047619047619	0.7014285714285714	0.8923406593406592	0.9098785714285714	0.69325	0.8850259740259742	0.8737904761904761	0.8306734693877551	0.8373571428571428	0.7531428571428572	0.8995571428571428	0.9031428571428571	0.9349999999999999	0.7614642857142858	0.8010816326530613
gastric_epithelial	0.05689898989898989	0.9339444444444445	0.9464722222222223	0.9334444444444444	0.9420555555555556	0.161	0.9673456790123455	0.004464444444444444	0.8522222222222222	0.8961250000000001	0.9278290598290597	0.8717777777777778	0.6658148148148149	0.9341623931623931	0.9376944444444444	0.7159444444444445	0.9331111111111111	0.9238148148148149	0.8941428571428571	0.9713333333333334	0.7295555555555555	0.9536777777777777	0.6744444444444445	0.9400370370370372	0.9707777777777777	0.9083809523809525
heart_cardiomyocyte	0.037530303030303025	0.9734444444444446	0.9449583333333332	0.9037499999999999	0.06520833333333333	0.9658888888888888	0.9632777777777778	0.0034966666666666666	0.956625	0.962875	0.9639102564102564	0.8523333333333333	0.9204444444444445	0.9447307692307692	0.6888000000000001	0.6838333333333333	0.9501666666666666	0.9289777777777776	0.9611428571428572	0.9204583333333333	0.9274583333333334	0.9192166666666667	0.9632916666666667	0.8033888888888888	0.8977916666666665	0.9235714285714285
