	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
fibroblast	0.9209523809523811	0.9473571428571429	0.881095238095238	0.8769523809523809	0.9192637362637363	0.706047619047619	0.8760476190476191	0.8912857142857143	0.8927142857142857	0.08564661654135339	0.7880238095238096	0.8684897959183673	0.8689285714285715	0.8641071428571427	0.8482857142857144	0.93025	0.938642857142857	0.9028000000000002	0.8878809523809522	0.82125	0.9426428571428571	0.8706071428571428	0.7832142857142855
gastric_epithelial	0.002148148148148148	0.8627777777777779	0.913037037037037	0.9460185185185185	0.9334786324786324	0.9486666666666667	0.111	0.9591851851851853	0.9507407407407408	0.15145614035087718	0.9560925925925924	0.9058095238095238	0.9678333333333333	0.9508055555555556	0.9197142857142856	0.9608333333333334	0.9113888888888889	0.8053555555555555	0.8594814814814814	0.9024166666666665	0.951648148148148	0.9462361111111112	0.8643703703703703
heart_cardiomyocyte	0.9879999999999999	0.9724166666666667	0.9167777777777776	0.09672222222222222	0.9725256410256412	0.953388888888889	0.8771111111111111	0.9775	0.9654444444444444	0.042833333333333334	0.7719444444444444	0.9220952380952382	0.996	0.9430000000000001	0.936357142857143	0.9703750000000001	0.9640833333333333	0.9682	0.9708888888888888	0.9287083333333334	0.9519444444444445	0.9340416666666668	0.9610277777777778
kidney_glomerular_endothel	0.9723333333333333	0.9740833333333333	0.9505555555555555	0.9540000000000001	0.9454615384615385	0.9437777777777777	0.9420000000000001	0.9647777777777778	0.9537777777777778	0.04531578947368422	0.7856111111111109	0.9262857142857142	0.916	0.9559166666666666	0.946047619047619	0.8746666666666667	0.95275	0.9224	0.9495555555555555	0.9605	0.9588333333333333	0.912875	0.9500555555555555
kidney_glomerular_podocytes	0.33311111111111114	0.9465833333333334	0.9454444444444444	0.9240555555555555	0.8568205128205127	0.9498888888888889	0.9365555555555556	0.9455555555555556	0.9607777777777778	0.1115263157894737	0.7981666666666668	0.9316190476190475	0.8970833333333333	0.9575833333333333	0.9011904761904761	0.969	0.9575	0.9262	0.8992777777777777	0.9173333333333332	0.18366666666666667	0.9320833333333333	0.9396111111111111
kidney_tubular_endothel	0.9778888888888888	0.95975	0.9619999999999999	0.9528333333333334	0.9526923076923076	0.9386666666666666	0.8718888888888888	0.9457777777777778	0.9666666666666667	0.05824561403508772	0.8487777777777777	0.9218095238095237	0.9468333333333332	0.9778333333333333	0.9314761904761903	0.8997499999999999	0.9676666666666667	0.9129999999999999	0.9630555555555556	0.9649999999999999	0.9626666666666667	0.9198749999999999	0.9293888888888887
kidney_tubular_epithelial	0.2828888888888889	0.9931666666666666	0.9526666666666666	0.9453888888888887	0.8402307692307693	0.9696666666666666	0.9596666666666667	0.9548888888888888	0.9673333333333333	0.09580701754385963	0.7633333333333333	0.9520476190476189	0.9082500000000001	0.9550833333333334	0.8764285714285714	0.9724166666666667	0.94125	0.868	0.8951666666666668	0.9550833333333334	0.21305555555555558	0.9435416666666665	0.9030555555555555
liver_hepatocytes	0.9696666666666666	0.050833333333333335	0.9687777777777778	0.9770555555555555	0.9801410256410256	0.9699999999999999	0.9667222222222223	0.9017777777777779	0.8940555555555556	0.18135964912280703	0.9760277777777778	0.9487619047619047	0.9495416666666667	0.9272083333333333	0.9426904761904762	0.9547916666666666	0.9527916666666666	0.9201333333333332	0.8536388888888888	0.8754583333333333	0.057388888888888885	0.9520833333333333	0.8887499999999999
lung_alveolar_endothel	0.9583333333333334	0.9555000000000001	0.9216666666666667	0.9670000000000001	0.9742564102564103	0.9208888888888889	0.8836666666666666	0.9625555555555554	0.9497777777777777	0.06333333333333332	0.8290555555555557	0.9379523809523809	0.9705	0.9509166666666666	0.950047619047619	0.7904166666666667	0.9745833333333334	0.9296666666666668	0.9426666666666667	0.9194166666666668	0.9662777777777777	0.9087083333333333	0.9212777777777778
lung_alveolar_epithelial	0.01677777777777778	0.9413333333333332	0.8557777777777779	0.9402222222222222	0.9130000000000001	0.9524444444444445	0.8527777777777779	0.9461111111111111	0.04944444444444444	0.07536842105263158	0.9579444444444444	0.8662857142857142	0.95925	0.9445	0.9525238095238094	0.7413333333333334	0.91025	0.967	0.9304444444444444	0.9411666666666667	0.9683333333333333	0.9407083333333334	0.9373333333333335
lung_bronchus_epithelial	0.021666666666666667	0.9400000000000001	0.892	0.9713888888888889	0.9511538461538462	0.8813333333333334	0.813888888888889	0.9144444444444444	0.9072222222222223	0.07721052631578947	0.9229444444444445	0.663952380952381	0.9739166666666667	0.9601666666666667	0.931952380952381	0.04883333333333334	0.8412499999999999	0.9352	0.886	0.9636666666666667	0.9618888888888888	0.9242916666666666	0.9447222222222224
macrophage	0.9700416666666667	0.9183125	0.971125	0.9702708333333334	0.9493942307692308	0.7841250000000001	0.9472083333333333	0.9751666666666666	0.9447916666666667	0.12579605263157895	0.9768333333333333	0.8771785714285714	0.969625	0.19796875	0.9465	0.93071875	0.94675	0.8862	0.9443541666666666	0.9240937499999999	0.9742916666666666	0.95215625	0.9506458333333333
myeloid	0.9041111111111112	0.09366666666666668	0.9349999999999999	0.7278333333333334	0.880102564102564	0.6712222222222222	0.7072222222222223	0.769888888888889	0.7135555555555556	0.07426315789473684	0.8769999999999999	0.7481428571428572	0.72775	0.6386666666666667	0.6832380952380953	0.7379166666666667	0.8875000000000001	0.6620666666666667	0.7047222222222222	0.6229166666666667	0.9031666666666666	0.653125	0.7205555555555555
neural	0.9674999999999999	0.9714500000000001	0.8597333333333333	0.8769	0.9652538461538462	0.7878000000000001	0.9591000000000001	0.9578666666666666	0.9501	0.08115263157894737	0.24443333333333336	0.9411142857142856	0.975	0.9358000000000001	0.9120000000000001	0.9715250000000001	0.9528249999999998	0.9504999999999999	0.5808666666666666	0.9709749999999999	0.9612833333333333	0.9524124999999998	0.9355500000000001
oligodendrocytes	0.9664166666666666	0.976	0.11091666666666668	0.9533333333333333	0.9590961538461538	0.7860833333333332	0.9490833333333333	0.9543333333333334	0.9425833333333333	0.05415789473684211	0.80975	0.8524642857142857	0.93	0.937875	0.9082142857142856	0.9566874999999999	0.9119375	0.95315	0.8522500000000001	0.9480624999999999	0.9635833333333332	0.95503125	0.940375
pancreas_acinar	0.012833333333333335	0.09175	0.9186666666666666	0.9552083333333333	0.9686730769230769	0.9271666666666666	0.8845	0.878	0.8330833333333333	0.1115263157894737	0.9482916666666666	0.9321428571428572	0.9676874999999999	0.895875	0.8061785714285713	0.9425	0.9199375000000001	0.9489	0.8134166666666667	0.8826875000000001	0.9305	0.029312500000000002	0.8784583333333333
pancreas_alpha	0.41544444444444445	0.9797500000000001	0.012000000000000002	0.9835000000000002	0.9642820512820514	0.9037777777777779	0.9258888888888889	0.7746666666666666	0.9455555555555555	0.22052631578947368	0.9545	0.9513333333333334	0.9584166666666666	0.9405	0.7822380952380952	0.97975	0.9305	0.931	0.8966666666666666	0.9199999999999999	0.9528333333333333	0.9335	0.2698888888888889
pancreas_beta	0.44155555555555553	0.8980833333333335	0.1912222222222222	0.9612222222222222	0.968051282051282	0.9329999999999999	0.9357777777777777	0.9086666666666666	0.9528888888888889	0.12329824561403512	0.9114444444444446	0.9367619047619047	0.9265833333333333	0.96375	0.8545238095238096	0.9921666666666668	0.9503333333333334	0.9648666666666667	0.9502777777777777	0.13841666666666666	0.926	0.9384583333333333	0.9483333333333334
pancreas_delta	0.3012222222222222	0.9384166666666666	0.04188888888888889	0.9788333333333333	0.9703846153846153	0.9323333333333333	0.9446666666666667	0.8925555555555555	0.9836666666666667	0.05907017543859649	0.9146111111111112	0.9198571428571428	0.9210833333333334	0.9510833333333334	0.7930476190476191	0.977	0.9189999999999999	0.9568666666666665	0.9447222222222221	0.9083333333333332	0.9267777777777777	0.9096666666666667	0.7878888888888889
pancreas_duct	0.01725	0.1585	0.9249166666666667	0.9643333333333333	0.9813846153846153	0.9474166666666667	0.951	0.9679166666666668	0.9798333333333333	0.07273684210526314	0.9563750000000001	0.9532142857142858	0.978875	0.9655624999999999	0.9591785714285714	0.972375	0.9761875	0.9810999999999999	0.8855	0.9594999999999999	0.9427916666666667	0.919125	0.9000833333333333
pancreas_endothel	0.9516666666666667	0.9283333333333333	0.9251111111111111	0.9385555555555555	0.9496410256410256	0.9327777777777778	0.9337777777777777	0.926	0.9426666666666668	0.06247368421052631	0.7779444444444445	0.9177142857142857	0.9035833333333333	0.953	0.9034761904761904	0.7558333333333334	0.9508333333333333	0.9587333333333333	0.9432777777777778	0.9445833333333334	0.9507222222222221	0.8986666666666667	0.9304444444444444
prostate_epithelial	0.17433333333333334	0.9809374999999999	0.9684166666666666	0.9740833333333334	0.9581538461538461	0.9615833333333332	0.9104166666666667	0.9821666666666666	0.8764166666666666	0.2046184210526316	0.9419166666666666	0.8788928571428571	0.868875	0.9373125	0.965	0.8840000000000001	0.8778125000000001	0.74675	0.9196249999999999	0.9728749999999999	0.9628333333333333	0.93528125	0.94875
saphenous_vein_endothel	0.9628888888888888	0.97375	0.9393333333333334	0.9392777777777778	0.9664358974358974	0.9341111111111111	0.9565555555555556	0.9418888888888889	0.9655555555555555	0.03835087719298246	0.8541111111111112	0.8944761904761904	0.9274999999999999	0.9749166666666667	0.8898095238095237	0.7601666666666667	0.961	0.8072666666666666	0.9082222222222223	0.951	0.9743333333333334	0.926875	0.9293333333333335
skeletal_muscle	0.9506666666666667	0.921	0.9523333333333333	0.9469166666666665	0.8715	0.7528333333333335	0.9493333333333333	0.9533333333333334	0.9456666666666667	0.06152631578947368	0.8103333333333333	0.8790714285714285	0.74725	0.85575	0.8199285714285713	0.908625	0.95	0.9541	0.7983333333333333	0.8456250000000001	0.9311666666666667	0.9376249999999999	0.9020833333333333
small_int_epithelial	0.09791666666666667	0.9734375000000001	0.9622499999999999	0.9247083333333332	0.9214230769230769	0.9496666666666667	0.9675	0.8183333333333334	0.94675	0.14918421052631578	0.961	0.8906071428571429	0.9166875000000001	0.9388750000000001	0.08728571428571429	0.9729375	0.9676874999999999	0.9512	0.8757083333333333	0.962375	0.947875	0.9553750000000001	0.8689166666666667
smooth_muscle	0.9364000000000001	0.961	0.8809333333333335	0.9058333333333334	0.9414	0.651	0.8319999999999999	0.8952	0.8116	0.06282105263157896	0.8811666666666665	0.8432857142857143	0.7742	0.84315	0.8750285714285713	0.9089	0.8872	0.8326399999999999	0.8618333333333332	0.7037	0.9464666666666666	0.84055	0.7401000000000001
thyroid_epithelial	0.11299999999999999	0.9676666666666666	0.9104444444444444	0.9425555555555555	0.26794871794871794	0.9425555555555555	0.898	0.8981111111111111	0.9685555555555555	0.15543859649122807	0.8983888888888889	0.9103809523809524	0.9289999999999999	0.9379166666666666	0.7878095238095238	0.9312499999999999	0.9333333333333335	0.9700666666666665	0.6746666666666666	0.9073333333333333	0.9577777777777777	0.9487916666666667	0.945388888888889
tongue_epithelial	0.009333333333333334	0.9625	0.963	0.9737777777777779	0.9377692307692307	0.8806666666666666	0.8926666666666666	0.9075555555555556	0.9112222222222223	0.16245614035087722	0.8868333333333333	0.6796666666666665	0.9298333333333334	0.9413333333333332	0.9589047619047619	0.6699999999999999	0.10183333333333333	0.9312666666666667	0.5561111111111111	0.95975	0.9572222222222222	0.921875	0.9534999999999999
tonsil_palatine_epithelial	0.042222222222222223	0.9256666666666667	0.9677777777777777	0.8911111111111111	0.911923076923077	0.7651111111111111	0.899888888888889	0.9134444444444444	0.7113333333333335	0.117859649122807	0.9041111111111112	0.168	0.9400833333333334	0.9265	0.9239047619047619	0.7904166666666667	0.6305	0.9299333333333334	0.5631666666666667	0.9405	0.9472777777777779	0.9353750000000001	0.9194444444444444
