	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
adipocytes	0.7745416666666666	0.9063333333333333	0.9336444444444444	0.9378888888888889	0.9354285714285714	0.9837777777777778	0.8663333333333334	0.8385555555555556	0.810888888888889	0.8948333333333333	0.920962962962963	0.7200000000000001	0.9415087719298246	0.9382592592592592	0.9148888888888888	0.6622424242424243	0.7414444444444444	0.7838571428571429	0.8435	0.980952380952381	0.8342222222222223	0.797888888888889	0.8265555555555556	0.9285185185185186	0.9420833333333333
aorta_endothel	0.886875	0.9481666666666667	0.9382999999999999	0.8174999999999999	0.8792380952380953	0.9476666666666667	0.9530714285714286	0.9113333333333333	0.883	0.881875	0.9546111111111111	0.855	0.9454736842105261	0.9468888888888889	0.9138333333333333	0.7968181818181819	0.8506666666666667	0.7129285714285716	0.9285000000000001	0.9404999999999999	0.7317500000000001	0.5231666666666666	0.7909999999999999	0.9362777777777778	0.9156249999999999
bladder_epithelial	0.880825	0.9234666666666668	0.9736533333333334	0.9179333333333333	0.9380952380952381	0.9475999999999999	0.9683714285714287	0.8932666666666667	0.7587777777777778	0.9639500000000002	0.9696666666666667	0.9053333333333333	0.1193684210526316	0.9716222222222222	0.9328222222222221	0.9445818181818183	0.9386666666666666	0.09565714285714286	0.63085	0.9792	0.8747	0.9009333333333334	0.7556	0.9335333333333334	0.78305
blood_b	0.0907	0.9393333333333335	0.9586666666666668	0.9314666666666668	0.9598857142857143	0.9637333333333332	0.9788857142857144	0.9034666666666666	0.8502444444444445	0.8165000000000001	0.9762888888888888	0.9056666666666666	0.9309999999999998	0.9705333333333332	0.2885111111111111	0.9124727272727273	0.7862666666666667	0.8842571428571429	0.54825	0.9692285714285713	0.9187666666666665	0.7768	0.8627333333333332	0.9478	0.9502500000000002
blood_granulocytes	0.038625	0.9594444444444443	0.9747111111111111	0.9511111111111111	0.9074126984126986	0.9672222222222221	0.9217619047619047	0.9637777777777777	0.8954444444444444	0.9584166666666666	0.9684074074074074	0.9225555555555555	0.9643684210526317	0.9716296296296295	0.9536666666666666	0.9649393939393939	0.18722222222222218	0.896904761904762	0.7619166666666667	0.9744285714285716	0.9360555555555555	0.8889999999999999	0.8266666666666668	0.9640740740740741	0.9655833333333333
blood_monocytes	0.05383333333333334	0.9646666666666667	0.9804222222222222	0.9504444444444444	0.9016349206349207	0.973	0.9023333333333334	0.9834444444444443	0.895037037037037	0.9570833333333333	0.9608148148148148	0.9044444444444445	0.965140350877193	0.9434814814814815	0.9706666666666667	0.9575454545454546	0.638	0.9422380952380952	0.8213333333333334	0.9777619047619047	0.9296666666666668	0.9346666666666666	0.7766666666666667	0.9560000000000001	0.9705833333333334
blood_nk	0.0022083333333333334	0.9627777777777777	0.9473111111111111	0.9584444444444444	0.9549682539682539	0.9284444444444443	0.9783809523809524	0.8952222222222223	0.8705925925925927	0.8911666666666666	0.9788148148148147	0.5228888888888888	0.9448596491228072	0.9729259259259259	0.962037037037037	0.9529090909090909	0.9553333333333334	0.8677142857142858	0.042083333333333334	0.968952380952381	0.07411111111111111	0.9285555555555556	0.7944444444444444	0.9415925925925926	0.9615
blood_t_cd4	0.027937499999999997	0.9298333333333334	0.9403866666666666	0.9461	0.9544571428571429	0.9084	0.9637428571428572	0.9015333333333334	0.8652222222222223	0.859475	0.9691000000000001	0.8495333333333333	0.8916736842105262	0.9552333333333335	0.9461444444444446	0.9359181818181819	0.9207333333333333	0.8451714285714287	0.1338	0.9649142857142857	0.6688833333333334	0.6389666666666667	0.8624	0.9297333333333334	0.936825
blood_t_cd8	0.025937500000000002	0.9341666666666667	0.9316933333333333	0.9465999999999999	0.9484809523809524	0.8895333333333333	0.9525857142857144	0.8746666666666666	0.8483333333333333	0.81735	0.9649666666666666	0.8311666666666667	0.8822052631578947	0.9601222222222221	0.9474888888888888	0.9081090909090909	0.9472999999999999	0.8506285714285715	0.048275	0.970142857142857	0.5160166666666667	0.8048666666666666	0.8367000000000001	0.9131333333333334	0.9651
breast_basal_epithelial	0.93534375	0.9670833333333334	0.9604333333333333	0.9099166666666667	0.9715119047619049	0.9722500000000001	0.9623571428571428	0.8109166666666667	0.9512499999999999	0.97375	0.21344444444444444	0.9629166666666666	0.9728157894736842	0.9620555555555554	0.9021666666666667	0.9279318181818181	0.9895833333333333	0.025357142857142856	0.908375	0.9745714285714286	0.07020833333333333	0.9724999999999999	0.8362499999999999	0.964	0.9216875
breast_luminal_epithelial	0.9032916666666666	0.8971111111111112	0.9399777777777777	0.9141111111111112	0.9626666666666667	0.9853333333333333	0.9745238095238095	0.6203333333333333	0.9152222222222223	0.98325	0.8811851851851852	0.9	0.9710526315789473	0.9805925925925926	0.9260740740740739	0.9647272727272727	0.9648888888888889	0.03328571428571429	0.9183333333333333	0.9827142857142857	0.8578888888888888	0.9808888888888888	0.8318888888888889	0.9064814814814813	0.17808333333333334
colon_endocrine	0.9345833333333333	0.9272222222222223	0.975111111111111	0.05166666666666667	0.969015873015873	0.826111111111111	0.9793333333333334	0.9017777777777778	0.9039999999999999	0.968	0.9533703703703704	0.7692222222222224	0.9657719298245614	0.9608888888888889	0.9666296296296296	0.9546969696969697	0.9242222222222223	0.8678571428571428	0.9253333333333332	0.9585714285714285	0.9396666666666667	0.6801111111111111	0.6992222222222223	0.9086296296296297	0.9153333333333333
colon_epithelial	0.9395	0.9088666666666667	0.9623066666666669	0.013866666666666666	0.9649238095238097	0.8382666666666665	0.9755142857142858	0.8950666666666667	0.7908888888888889	0.96035	0.9638666666666668	0.9009333333333334	0.9657263157894735	0.9540444444444443	0.9266222222222222	0.9609272727272726	0.9206	0.856857142857143	0.92845	0.9427428571428573	0.9411666666666667	0.8164666666666666	0.5906666666666667	0.9495999999999999	0.9162999999999999
endometrium_epithelial	0.8370416666666666	0.883	0.9556666666666667	0.9402222222222222	0.9555714285714286	0.9738888888888889	0.5331904761904762	0.8737777777777778	0.08251851851851852	0.8694999999999999	0.9478518518518518	0.7496666666666667	0.9615964912280702	0.9389259259259259	0.1217037037037037	0.9044848484848483	0.9452222222222222	0.6487619047619048	0.9155833333333335	0.9761904761904762	0.9187222222222222	0.8268888888888889	0.7463333333333333	0.9436666666666667	0.23849999999999996
fallopian_epithelial	0.9580416666666666	0.9612222222222222	0.9677777777777777	0.9102222222222222	0.9638571428571429	0.9793333333333334	0.9348095238095239	0.9021111111111111	0.826962962962963	0.17675	0.9313333333333333	0.9327777777777778	0.9773157894736842	0.9707777777777777	0.9196296296296297	0.9277272727272727	0.9346666666666666	0.7045238095238094	0.9374166666666667	0.9739999999999999	0.8753333333333333	0.9391111111111111	0.4764444444444445	0.9613333333333333	0.35050000000000003
fibroblast	0.7203750000000001	0.829	0.9108571428571428	0.7763333333333333	0.8758163265306121	0.952095238095238	0.9322448979591836	0.7593333333333333	0.7447936507936507	0.7363571428571429	0.912063492063492	0.791142857142857	0.9298496240601501	0.9384285714285715	0.8765079365079365	0.6535064935064935	0.7271428571428571	0.6674285714285714	0.7917500000000001	0.9476734693877552	0.7065714285714285	0.8155238095238095	0.7189523809523809	0.8672063492063492	0.9539999999999998
gastric_epithelial	0.9041527777777778	0.8540740740740742	0.9524814814814815	0.8944074074074074	0.9480264550264549	0.039629629629629626	0.9705873015873016	0.7887037037037038	0.8279382716049383	0.9714444444444444	0.9470987654320988	0.8822222222222221	0.024561403508771933	0.9594938271604937	0.9614814814814814	0.9353636363636364	0.912962962962963	0.7993174603174604	0.8408611111111112	0.9759999999999999	0.8937037037037037	0.9514814814814814	0.8784444444444444	0.9529629629629629	0.9248055555555555
heart_cardiomyocyte	0.9009791666666667	0.9552222222222223	0.9215111111111111	0.9522777777777778	0.20481746031746031	0.9677222222222222	0.7273095238095237	0.8839444444444444	0.8972777777777777	0.9297083333333332	0.9554999999999999	0.563888888888889	0.9782456140350876	0.9679444444444444	0.9679814814814814	0.932348484848485	0.8290000000000001	0.7617142857142857	0.9566666666666666	0.9616428571428571	0.8578333333333333	0.8757222222222222	0.9141666666666667	0.03368518518518519	0.9574166666666667
kidney_glomerular_endothel	0.835	0.9376666666666668	0.9532222222222222	0.9490000000000002	0.9582063492063493	0.9924444444444444	0.9729523809523809	0.895	0.8310740740740741	0.9021666666666667	0.9484444444444445	0.8117777777777778	0.949140350877193	0.9602592592592593	0.9400740740740741	0.6846060606060606	0.8028888888888889	0.8099523809523811	0.9290833333333334	0.9655238095238095	0.7681666666666666	0.9135555555555555	0.9083333333333333	0.9535555555555555	0.95525
kidney_glomerular_podocytes	0.6437083333333334	0.9416666666666665	0.9542222222222222	0.9405555555555556	0.9573968253968254	0.9541111111111111	0.8885238095238096	0.9483333333333333	0.726074074074074	0.9734166666666667	0.7784814814814814	0.9184444444444445	0.7793157894736842	0.9663703703703703	0.31477777777777777	0.9329090909090908	0.9225555555555557	0.8265238095238093	0.9669166666666666	0.9713333333333333	0.9105	0.9315555555555557	0.7023333333333334	0.9302592592592592	0.8726666666666666
