	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.8634375	0.8834666666666666	0.9444444444444445	0.9462777777777779	0.9636666666666667	0.8684761904761905	0.9346666666666668	0.8898717948717948	0.9555000000000001	0.8932222222222223	0.9500555555555555	0.9191250000000001	0.8187777777777777	0.8703333333333333	0.8782857142857141	0.8993333333333333	0.024958333333333332	0.9056666666666667	0.9210000000000002	0.8984444444444445	0.7882000000000001	0.9305416666666666	0.8653333333333334	0.9252222222222223	0.9548333333333333	0.8802499999999999	0.9123636363636364	0.9476666666666667	0.8935999999999998
aorta_endothel	0.9361562499999999	0.9651	0.8826666666666665	0.9231666666666667	0.9521666666666667	0.9239999999999999	0.8751666666666666	0.8301153846153847	0.9133125	0.7708333333333334	0.9434999999999999	0.93725	0.8320000000000001	0.8818333333333332	0.8663571428571428	0.8677142857142858	0.047375	0.8968	0.9021666666666667	0.9518333333333333	0.8551	0.9337499999999999	0.9261666666666667	0.8064166666666668	0.93375	0.9175	0.8965454545454545	0.9336666666666666	0.9075
bladder_epithelial	0.9240125000000001	0.9567599999999998	0.9452	0.9795333333333334	0.9318000000000002	0.9381142857142857	0.9385999999999999	0.7137076923076924	0.9672499999999999	0.6994	0.8367000000000001	0.96305	0.8743111111111113	0.16206666666666666	0.7692285714285714	0.9441428571428572	0.007775	0.92028	0.9466833333333333	0.8883333333333333	0.91568	0.9584249999999999	0.15826666666666667	0.8510000000000002	0.9276	0.9063500000000001	0.8810363636363636	0.9330666666666666	0.9674400000000001
blood_b	0.08363749999999999	0.93592	0.9667999999999999	0.9555333333333333	0.9366	0.9537142857142857	0.9273999999999999	0.9213076923076923	0.9549	0.8797333333333335	0.8900666666666666	0.9591749999999999	0.8000888888888887	0.8865999999999999	0.9693999999999999	0.8937142857142858	0.026975	0.95092	0.9609833333333333	0.9672666666666666	0.09623999999999999	0.9584000000000001	0.8842666666666666	0.8385	0.6299000000000001	0.9240999999999999	0.8289272727272727	0.95	0.95152
blood_granulocytes	0.010020833333333333	0.8391333333333333	0.9518888888888889	0.9693333333333333	0.9812222222222221	0.9664761904761905	0.958888888888889	0.9735641025641026	0.911625	0.9374444444444444	0.919222222222222	0.7236249999999999	0.8777037037037037	0.9354444444444444	0.9456190476190476	0.9327619047619047	0.008083333333333333	0.6746666666666666	0.2495555555555555	0.9603333333333333	0.9431333333333333	0.9650416666666667	0.8916666666666666	0.9047222222222221	0.9738333333333333	0.024833333333333332	0.9655757575757576	0.9701111111111111	0.9545333333333333
blood_monocytes	0.018750000000000003	0.8996666666666666	0.9877777777777776	0.9368888888888888	0.9674444444444444	0.9589047619047619	0.9657777777777777	0.9688205128205127	0.9272083333333333	0.9313333333333333	0.9291666666666666	0.9734583333333333	0.8700740740740741	0.9075555555555556	0.939952380952381	0.9563809523809524	0.0053750000000000004	0.7568666666666667	0.8763611111111111	0.9286666666666666	0.9285333333333332	0.9720416666666667	0.9301111111111111	0.9183888888888889	0.9701666666666666	0.021083333333333332	0.9651818181818183	0.9641111111111113	0.9424
blood_nk	0.02070833333333334	0.9615333333333332	0.977	0.9543888888888888	0.9667777777777777	0.934142857142857	0.9341111111111111	0.9567179487179486	0.9484166666666666	0.8921111111111112	0.9047222222222223	0.9383333333333334	0.890888888888889	0.9062222222222224	0.9550952380952381	0.9176666666666665	0.0135	0.9126666666666666	0.939861111111111	0.946888888888889	0.8977999999999998	0.19066666666666665	0.8754444444444446	0.9087777777777778	0.8993333333333334	0.892	0.9044848484848486	0.9675555555555556	0.9701999999999998
blood_t_cd4	0.03619375000000001	0.9315200000000001	0.9592666666666666	0.9491833333333334	0.9451	0.9364142857142858	0.9391999999999999	0.913776923076923	0.9696874999999998	0.8934333333333333	0.8679333333333334	0.9637499999999999	0.8645222222222222	0.8382	0.9139428571428571	0.8817428571428572	0.0296375	0.92682	0.9436666666666668	0.9269000000000001	0.9144	0.9020875	0.8618666666666668	0.8245999999999999	0.518775	0.9403	0.848690909090909	0.9377333333333333	0.9555
blood_t_cd8	0.05665625	0.92814	0.9534333333333332	0.9535833333333332	0.9305333333333333	0.9144571428571429	0.9347999999999999	0.9180538461538461	0.9656749999999998	0.8815333333333333	0.85035	0.9601625	0.8099555555555555	0.8795333333333334	0.8871285714285715	0.8549571428571427	0.07686250000000001	0.9400000000000001	0.9362916666666667	0.9028666666666666	0.89824	0.67175	0.8438333333333332	0.8259666666666667	0.518025	0.9432	0.8154181818181818	0.9459	0.9578999999999999
breast_basal_epithelial	0.9777812499999999	0.97815	0.9720833333333333	0.9870416666666666	0.9570833333333334	0.9608928571428571	0.9788333333333333	0.9029999999999999	0.9333750000000001	0.9554166666666666	0.07162500000000001	0.9333125	0.8374166666666667	0.94825	0.8356071428571429	0.9631785714285714	0.00953125	0.9508000000000001	0.9713124999999999	0.7477499999999999	0.8232499999999999	0.9824062499999999	0.136	0.9764166666666667	0.948625	0.974375	0.9682727272727273	0.9346666666666668	0.9619
breast_luminal_epithelial	0.9612291666666667	0.9691333333333333	0.8264444444444444	0.9772222222222222	0.9700000000000001	0.9723809523809525	0.984	0.7770000000000001	0.9672083333333333	0.79	0.7484444444444446	0.9650416666666666	0.9358518518518517	0.8773333333333334	0.8398095238095239	0.9560952380952381	0.0012083333333333334	0.9700000000000001	0.9518333333333334	0.13044444444444445	0.85	0.9714166666666667	0.21655555555555553	0.9562777777777778	0.92225	0.9700000000000001	0.977060606060606	0.9435555555555554	0.8443333333333335
colon_endocrine	0.9302291666666666	0.9652	0.9022222222222221	0.9846666666666667	0.1031111111111111	0.8999047619047619	0.9582222222222221	0.9447435897435899	0.8917916666666666	0.9393333333333334	0.7487222222222222	0.9601666666666667	0.9331481481481481	0.8752222222222222	0.9173333333333332	0.7714285714285714	0.0009166666666666666	0.9208666666666666	0.9568888888888888	0.9597777777777777	0.9329999999999999	0.9850416666666666	0.942888888888889	0.8671666666666665	0.9341666666666667	0.9461666666666667	0.8840303030303032	0.9178888888888889	0.9756666666666667
colon_epithelial	0.9353625000000001	0.9621999999999998	0.933	0.9738	0.04326666666666666	0.8825142857142858	0.9642666666666667	0.9244615384615387	0.9086500000000001	0.9154666666666668	0.8540333333333333	0.9541000000000001	0.9257777777777777	0.8761333333333333	0.8889714285714285	0.7777142857142857	0.01215	0.94048	0.9434166666666666	0.9170666666666667	0.92484	0.9664249999999999	0.8678000000000001	0.7786	0.9383000000000001	0.945	0.9196363636363636	0.9187333333333333	0.9657199999999999
endometrium_epithelial	0.912875	0.9675333333333334	0.9452222222222222	0.1841666666666667	0.892	0.9159047619047618	0.9487777777777778	0.9063076923076925	0.9362500000000001	0.899888888888889	0.9538888888888888	0.9507500000000001	0.9202222222222222	0.6227777777777778	0.8963809523809525	0.9067142857142857	0.011583333333333333	0.8368666666666665	0.9556388888888888	0.8688888888888888	0.8502000000000001	0.875625	0.8667777777777776	0.9395555555555554	0.9035833333333333	0.9522499999999999	0.907090909090909	0.9492222222222223	0.9574000000000001
fallopian_epithelial	0.9630208333333332	0.9764666666666667	0.969	0.981611111111111	0.9522222222222222	0.9317142857142856	0.944	0.9356666666666666	0.9396249999999999	0.06666666666666667	0.9661666666666666	0.9627916666666666	0.9338518518518519	0.9562222222222222	0.9550952380952381	0.911809523809524	0.004291666666666667	0.7499333333333333	0.9595277777777778	0.9169999999999999	0.8649333333333334	0.9333333333333332	0.8694444444444445	0.9496666666666665	0.9078333333333332	0.9260833333333333	0.9796969696969696	0.9630000000000001	0.9797333333333333
fibroblast	0.7820089285714286	0.9376571428571429	0.9218571428571428	0.9497142857142858	0.9241428571428572	0.863408163265306	0.8843333333333333	0.8354175824175826	0.884875	0.8477619047619048	0.9062857142857144	0.9054285714285716	0.7856190476190476	0.7894761904761907	0.7121224489795919	0.7813469387755101	0.030678571428571434	0.8770571428571429	0.8904166666666666	0.7835238095238094	0.7160857142857144	0.9180892857142858	0.8912380952380953	0.7490952380952381	0.8697857142857143	0.8674285714285714	0.8729870129870129	0.870142857142857	0.6808857142857142
gastric_epithelial	0.9161666666666667	0.9696666666666667	0.03266666666666667	0.977962962962963	0.8574074074074073	0.9327460317460319	0.9383703703703704	0.8986153846153846	0.9646805555555554	0.821074074074074	0.9205185185185185	0.9519583333333332	0.8646172839506173	0.8835925925925925	0.8527936507936509	0.9534920634920634	0.00275	0.7143999999999999	0.9386481481481481	0.8974444444444445	0.8984888888888888	0.9562083333333334	0.8800000000000001	0.9417037037037037	0.9513888888888888	0.9069166666666667	0.9463232323232325	0.9467777777777777	0.8316444444444445
heart_cardiomyocyte	0.9434270833333334	0.9786666666666667	0.7252222222222221	0.9847777777777776	0.9781666666666666	0.06714285714285713	0.9596666666666667	0.9479358974358975	0.9599375	0.9148888888888888	0.9416111111111111	0.91925	0.900074074074074	0.9253888888888889	0.8973809523809525	0.9550238095238095	0.09479166666666666	0.9313333333333333	0.9595833333333333	0.8703888888888889	0.9140333333333333	0.9494375000000002	0.7401111111111112	0.9318888888888889	0.9817083333333333	0.9378333333333334	0.9503939393939395	0.9906111111111112	0.8466666666666667
kidney_glomerular_endothel	0.9027708333333334	0.9477333333333333	0.9788888888888888	0.9733333333333333	0.9778888888888889	0.9224761904761903	0.9017777777777778	0.9587179487179487	0.957	0.930888888888889	0.9390555555555555	0.9255833333333333	0.8005555555555556	0.9293333333333335	0.8422857142857142	0.9552857142857142	0.009333333333333332	0.9209999999999999	0.9426944444444444	0.9505555555555555	0.7946666666666666	0.9652916666666668	0.9475555555555556	0.9032777777777777	0.9550000000000001	0.9190833333333334	0.9409090909090908	0.9685555555555555	0.969
kidney_glomerular_podocytes	0.8183958333333333	0.9851333333333332	0.9513333333333333	0.9606111111111111	0.9538888888888889	0.9685714285714285	0.8674444444444444	0.9421794871794872	0.8987916666666665	0.7557777777777778	0.8740555555555555	0.9384583333333333	0.8185185185185184	0.7695555555555557	0.18447619047619046	0.9659523809523809	0.027708333333333335	0.7708666666666666	0.9561388888888888	0.9515555555555556	0.8679333333333333	0.9627083333333334	0.9244444444444443	0.935111111111111	0.922	0.9578333333333333	0.9486666666666667	0.9536666666666668	0.9302
kidney_tubular_endothel	0.9218958333333332	0.9791333333333333	0.9726666666666667	0.9655555555555555	0.9797777777777777	0.9235714285714286	0.8671111111111113	0.9570256410256411	0.9553333333333334	0.9091111111111111	0.9648333333333333	0.9382083333333333	0.8065925925925925	0.9152222222222223	0.8750952380952381	0.9318095238095238	0.013249999999999998	0.9001333333333333	0.9398333333333334	0.9546666666666667	0.8366000000000001	0.967	0.9178888888888891	0.9159444444444444	0.9550833333333334	0.898	0.9325757575757576	0.9715555555555556	0.9775333333333333
kidney_tubular_epithelial	0.7904166666666667	0.965	0.9816666666666668	0.9818888888888889	0.9418888888888888	0.9585714285714285	0.8513333333333333	0.9596923076923076	0.92225	0.8014444444444445	0.8638333333333333	0.9445833333333334	0.837074074074074	0.8211111111111111	0.11128571428571428	0.9717142857142856	0.03729166666666667	0.6563333333333333	0.9675555555555556	0.9605555555555556	0.8840666666666667	0.9611666666666666	0.9239999999999999	0.9496111111111111	0.8805000000000001	0.9655833333333333	0.9431212121212121	0.9585555555555555	0.931
liver_hepatocytes	0.8420729166666665	0.07973333333333334	0.9427777777777777	0.9753333333333334	0.9726111111111111	0.9171666666666667	0.9696666666666666	0.9429743589743591	0.9768958333333334	0.9742777777777777	0.94475	0.9662291666666668	0.9229999999999999	0.9393333333333334	0.7897380952380954	0.950095238095238	0.0469375	0.9340333333333333	0.9643472222222224	0.9708333333333332	0.8352666666666666	0.9588541666666668	0.7084999999999999	0.8786944444444446	0.9562916666666667	0.9282499999999999	0.9509545454545455	0.9189444444444445	0.7641
lung_alveolar_endothel	0.9445416666666667	0.9620000000000001	0.7772222222222224	0.9831111111111112	0.9385555555555555	0.9024285714285715	0.9358888888888889	0.9358205128205128	0.9679583333333334	0.8573333333333334	0.9750555555555556	0.9446249999999999	0.8508518518518519	0.900111111111111	0.890904761904762	0.9405714285714284	0.009333333333333334	0.8328666666666668	0.7620555555555555	0.9216666666666665	0.7912	0.9739166666666667	0.8808888888888888	0.8962777777777777	0.9349999999999999	0.8773333333333334	0.8866363636363636	0.9541111111111111	0.9091333333333335
lung_alveolar_epithelial	0.9303125	0.9674666666666667	0.8835555555555556	0.9788888888888888	0.9752222222222223	0.9580000000000001	0.7679999999999999	0.9172564102564102	0.23545833333333333	0.8217777777777778	0.9495555555555555	0.9275833333333333	0.7651851851851852	0.949	0.9125238095238095	0.956	0.006833333333333334	0.9537333333333334	0.953	0.9574444444444444	0.8561333333333335	0.9510416666666667	0.8826666666666667	0.9313333333333333	0.9658333333333333	0.9540833333333333	0.922151515151515	0.9483333333333333	0.9441999999999999
lung_bronchus_epithelial	0.9552708333333332	0.9728	0.9595555555555556	0.9686666666666667	0.9653333333333333	0.9044285714285714	0.879	0.7853333333333333	0.8461250000000001	0.8425555555555556	0.8935	0.9297916666666666	0.1315925925925926	0.8797777777777777	0.9075238095238095	0.9695714285714286	0.004666666666666667	0.8901333333333333	0.9344722222222223	0.8587777777777778	0.8378666666666668	0.9244166666666668	0.8916666666666667	0.9083333333333333	0.9486666666666667	0.895	0.9537272727272726	0.8866666666666666	0.9124666666666666
macrophage	0.07140625	0.92905	0.9614166666666666	0.9744583333333334	0.9626666666666667	0.9506785714285715	0.9564583333333333	0.9647403846153846	0.895640625	0.9353333333333333	0.9377083333333334	0.9672343750000001	0.8817777777777778	0.9356666666666666	0.9408750000000001	0.9309107142857143	0.009250000000000001	0.7850250000000001	0.9098229166666667	0.941125	0.9006500000000001	0.958296875	0.8811666666666668	0.9208333333333334	0.9359375	0.1619375	0.936034090909091	0.965625	0.9608249999999999
myeloid	0.004187499999999999	0.7046666666666667	0.851	0.8410555555555556	0.6751111111111111	0.7088095238095237	0.7737777777777777	0.7412820512820514	0.820625	0.5757777777777778	0.5702777777777778	0.8780416666666667	0.6296296296296295	0.6546666666666666	0.6252380952380951	0.6390476190476191	0.007958333333333333	0.005266666666666667	0.7266111111111111	0.658	0.8308666666666666	0.7310416666666667	0.6791111111111111	0.5693333333333334	0.6709166666666665	0.7398333333333333	0.7803939393939395	0.664	0.7360666666666665
neural	0.9496	0.9646000000000001	0.9668333333333334	0.9029833333333332	0.9601666666666666	0.9662285714285714	0.9294333333333334	0.779623076923077	0.9121499999999999	0.9579000000000001	0.9506166666666667	0.9015000000000001	0.9126333333333333	0.9427666666666668	0.9436285714285713	0.9603714285714287	0.6654	0.9362199999999999	0.9601166666666666	0.8628666666666668	0.90374	0.9689500000000001	0.8803333333333333	0.9541999999999998	0.8956999999999999	0.94145	0.9680727272727271	0.9711333333333334	0.8635000000000002
oligodendrocytes	0.9595625	0.96625	0.9692500000000001	0.08870833333333335	0.97025	0.9517142857142857	0.7760833333333333	0.9138653846153846	0.9615312500000001	0.9630833333333333	0.8938333333333334	0.9556250000000001	0.8775833333333334	0.9534166666666667	0.9348928571428571	0.8914642857142856	0.15753125	0.9308	0.9466458333333333	0.10175	0.86235	0.967625	0.9251666666666667	0.916	0.8835	0.929125	0.9579318181818183	0.9621666666666667	0.8042
pancreas_acinar	0.7557499999999999	0.9464499999999999	0.07658333333333334	0.9857083333333334	0.9540000000000001	0.9016785714285713	0.8783333333333334	0.9170384615384615	0.9607812499999999	0.88925	0.8905833333333333	0.916625	0.8489444444444444	0.8402499999999999	0.7826785714285714	0.5681428571428572	0.00315625	0.9419499999999998	0.9527291666666666	0.9610833333333333	0.7250000000000001	0.9088125	0.7009166666666666	0.9504999999999999	0.9085624999999999	0.8900625	0.16663636363636364	0.9133333333333333	0.50915
pancreas_alpha	0.8275	0.9660666666666667	0.934	0.989	0.9827777777777778	0.8870952380952382	0.9238888888888889	0.9410256410256411	0.9390000000000001	0.8634444444444443	0.9553333333333333	0.273375	0.8527407407407407	0.961	0.9207619047619047	0.8059047619047619	0.010583333333333333	0.9356	0.9667500000000001	0.9334444444444445	0.8455333333333334	0.9507499999999999	0.7285555555555555	0.970111111111111	0.82375	0.9501666666666667	0.9686666666666667	0.9362222222222223	0.009466666666666667
pancreas_beta	0.8540625	0.9774666666666668	0.9623333333333334	0.9544444444444444	0.9773333333333333	0.8721904761904762	0.9187777777777778	0.9552307692307692	0.949625	0.914888888888889	0.9356666666666666	0.18208333333333335	0.8825925925925926	0.967	0.9072380952380952	0.7210952380952381	0.009375000000000001	0.8383333333333334	0.9405555555555555	0.9377777777777778	0.859	0.9513333333333334	0.8158888888888889	0.9498333333333333	0.03383333333333333	0.9425833333333333	0.9475757575757574	0.9488888888888889	0.8433999999999999
pancreas_delta	0.8530833333333333	0.9806666666666666	0.8285555555555555	0.9480555555555554	0.9837777777777778	0.9294761904761906	0.9311111111111111	0.9496923076923077	0.9732083333333333	0.7537777777777778	0.9577777777777778	0.29620833333333335	0.8288518518518518	0.9453333333333332	0.907	0.7577619047619047	0.006375	0.9066666666666666	0.9423611111111111	0.9728888888888889	0.8138666666666666	0.9628333333333333	0.7953333333333332	0.9745	0.6149166666666667	0.9374166666666667	0.9671515151515152	0.9595555555555556	0.6163333333333333
pancreas_duct	0.9124375000000001	0.98185	0.8535833333333332	0.978875	0.9814999999999999	0.9530357142857143	0.9013333333333333	0.9446538461538461	0.97028125	0.89025	0.9494583333333333	0.93259375	0.8761111111111111	0.9575	0.9385	0.15903571428571428	0.00509375	0.9317500000000001	0.9479791666666666	0.9576666666666667	0.8649499999999999	0.9720312499999999	0.8712500000000001	0.9495833333333332	0.9384375	0.9526875	0.95275	0.9436666666666668	0.91885
pancreas_endothel	0.9397916666666667	0.9488666666666669	0.9472222222222223	0.9436666666666667	0.9507777777777778	0.8835714285714286	0.9013333333333334	0.9378974358974359	0.9014583333333333	0.8767777777777779	0.9516111111111111	0.8780416666666667	0.8129629629629629	0.8943333333333333	0.9161904761904762	0.888095238095238	0.02666666666666667	0.8995333333333333	0.9318333333333334	0.9384444444444444	0.8095333333333334	0.9493333333333333	0.9260000000000002	0.9114444444444446	0.9380833333333335	0.9210833333333334	0.9166363636363636	0.9336666666666668	0.9258000000000001
