	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
lung_alveolar_epithelial	0.053222222222222226	0.912611111111111	0.945	0.9595333333333332	0.9283636363636365	0.9466666666666667	0.919	0.9399824561403508	0.9825454545454546	0.7734166666666668	0.9617592592592592	0.9676666666666667	0.9608666666666666	0.9477777777777777	0.8646666666666666	0.952	0.18413333333333334	0.974095238095238	0.5692424242424242	0.8997777777777779	0.9518333333333334	0.8444444444444446	0.8438333333333334
lung_bronchus_epithelial	0.012805555555555556	0.9217222222222222	0.887090909090909	0.9067999999999999	0.9524545454545454	0.9684444444444443	0.9677777777777777	0.9078245614035089	0.9810606060606061	0.8780000000000001	0.9402777777777778	0.9442222222222222	0.7345333333333334	0.9448888888888889	0.9363333333333334	0.9678333333333334	0.16146666666666668	0.9568571428571429	0.03181818181818182	0.8403333333333333	0.9578888888888888	0.7935555555555555	0.8959166666666668
macrophage	0.8875312500000001	0.9280208333333333	0.968625	0.960125	0.9711477272727271	0.6926666666666667	0.9422083333333333	0.9648355263157894	0.9353181818181817	0.9301250000000001	0.953326388888889	0.9703333333333334	0.962175	0.12158333333333335	0.9793333333333333	0.9225625	0.903525	0.97	0.9417386363636364	0.8870833333333333	0.8808541666666667	0.9137916666666667	0.963875
myeloid	0.62725	0.9495555555555555	0.6749090909090909	0.2542	0.8407575757575757	0.6096666666666667	0.7076666666666666	0.8728245614035087	0.7584545454545455	0.6846666666666668	0.8449629629629629	0.8047777777777778	0.8992	0.7152222222222222	0.8344444444444444	0.7193333333333333	0.6689333333333334	0.8496666666666667	0.8026666666666666	0.7600000000000001	0.7022222222222223	0.5462222222222222	0.9343333333333333
neural	0.9121500000000001	0.9094666666666666	0.8426363636363636	0.95724	0.8987454545454545	0.9109666666666667	0.9138	0.8700684210526315	0.9666	0.812575	0.93485	0.8166	0.9604399999999998	0.9306000000000001	0.9745666666666667	0.856625	0.13216	0.7545571428571429	0.8045909090909091	0.8035666666666665	0.9654166666666665	0.8868333333333334	0.9529
oligodendrocytes	0.8655833333333333	0.895125	0.07338636363636364	0.9579	0.9365000000000001	0.9380000000000001	0.9376666666666668	0.9023552631578947	0.9614545454545456	0.7273125	0.82375	0.8274166666666667	0.94785	0.8510833333333334	0.9724999999999999	0.8219375	0.9124000000000001	0.9630714285714286	0.8987954545454545	0.7320833333333334	0.9630000000000001	0.9236666666666666	0.9525625
pancreas_acinar	0.8645	0.8668333333333332	0.9287272727272726	0.2781	0.9507954545454544	0.9393333333333332	0.8275833333333333	0.848592105263158	0.9226363636363636	0.7218125	0.9257777777777778	0.9403333333333332	0.9447500000000001	0.8781666666666667	0.7186666666666667	0.8526250000000001	0.7657	0.9566071428571428	0.9232045454545454	0.05558333333333333	0.9542499999999999	0.6861666666666666	0.8979374999999999
pancreas_alpha	0.7606666666666665	0.8955000000000001	0.9275151515151515	0.9484666666666666	0.9536969696969697	0.7432222222222222	0.9232222222222223	0.9027017543859649	0.9719696969696968	0.03908333333333333	0.5748888888888889	0.9451111111111111	0.9898000000000001	0.9856666666666666	0.8002222222222223	0.9180833333333333	0.9051999999999999	0.961095238095238	0.925030303030303	0.605	0.992111111111111	0.8646666666666668	0.02316666666666667
pancreas_beta	0.80475	0.9121111111111112	0.9206363636363637	0.9733333333333333	0.9677575757575757	0.6310000000000001	0.9532222222222222	0.8965789473684209	0.9881818181818183	0.031083333333333334	0.8832777777777778	0.9434444444444443	0.9725333333333334	0.9798888888888889	0.8803333333333333	0.9669166666666665	0.6343333333333333	0.9719047619047618	0.9278787878787879	0.12444444444444443	0.981	0.8662222222222221	0.16691666666666669
pancreas_delta	0.8585833333333333	0.900611111111111	0.8830303030303029	0.9384666666666668	0.9536969696969697	0.6932222222222223	0.9555555555555556	0.9075438596491229	0.9662121212121212	0.066	0.8467222222222223	0.9138888888888889	0.9768666666666667	0.9662222222222221	0.8873333333333333	0.9265	0.859	0.9707619047619046	0.9173939393939393	0.6555555555555556	0.9744444444444444	0.8410000000000001	0.7460833333333333
pancreas_duct	0.8221875	0.9181666666666666	0.9511818181818182	0.9296	0.96275	0.9836666666666666	0.9660833333333334	0.9233684210526316	0.9772272727272726	0.8505624999999999	0.01598611111111111	0.9548333333333333	0.9779000000000001	0.9384166666666667	0.7686666666666667	0.9580625	0.90205	0.9752857142857143	0.9196818181818182	0.7959166666666667	0.9822916666666667	0.8714166666666666	0.9378124999999999
pancreas_endothel	0.8252222222222221	0.850111111111111	0.9123333333333333	0.9471333333333334	0.8725757575757576	0.9222222222222222	0.972	0.8720877192982456	0.9566363636363637	0.9196666666666667	0.9060925925925926	0.9183333333333333	0.9631333333333334	0.8625555555555554	0.9103333333333333	0.9259166666666667	0.9147333333333334	0.9717142857142859	0.908151515151515	0.8092222222222222	0.9606666666666667	0.9137777777777778	0.9194166666666667
prostate_epithelial	0.6231458333333333	0.9530416666666667	0.9580454545454545	0.9555	0.9637954545454546	0.9686666666666667	0.9775833333333332	0.9253552631578947	0.9777045454545454	0.9640625	0.9648194444444446	0.7515833333333334	0.7717	0.95	0.9460833333333333	0.9515	0.9177	0.9455357142857144	0.060318181818181826	0.9465833333333333	0.969875	0.7265	0.9277500000000001
saphenous_vein_endothel	0.8989166666666667	0.7830555555555557	0.9542121212121212	0.9768666666666667	0.9173939393939395	0.9402222222222223	0.9632222222222221	0.9123859649122806	0.9716666666666667	0.9590833333333334	0.965722222222222	0.9592222222222223	0.9775999999999999	0.8906666666666667	0.9447777777777778	0.8535	0.8647333333333332	0.969047619047619	0.9216060606060607	0.8942222222222221	0.9484444444444445	0.8793333333333333	0.93375
skeletal_muscle	0.7538333333333334	0.8505	0.9179090909090908	0.9438	0.7226818181818181	0.7576666666666666	0.7556666666666666	0.861736842105263	0.8066363636363636	0.919875	0.9491388888888889	0.9655	0.9402	0.703	0.9471666666666667	0.8795	0.8866	0.9295	0.8013636363636364	0.7836666666666666	0.8680000000000001	0.8705	0.9179999999999999
small_int_epithelial	0.03239583333333333	0.8775	0.9695909090909091	0.8982	0.9011136363636363	0.9070833333333334	0.9462499999999999	0.9356184210526316	0.9664090909090909	0.9186875	0.9764305555555555	0.9612499999999999	0.96435	0.94	0.924	0.9698749999999999	0.909	0.12203571428571428	0.9080227272727273	0.8244166666666667	0.9594166666666667	0.9055833333333334	0.9419375
smooth_muscle	0.7300666666666666	0.8797	0.8699454545454545	0.94108	0.7955090909090908	0.6850666666666667	0.7649333333333332	0.8459473684210526	0.9021636363636363	0.8999500000000001	0.9458444444444444	0.8921333333333333	0.90732	0.8425333333333332	0.7652666666666665	0.79885	0.64488	0.8889142857142858	0.8477454545454546	0.8053333333333335	0.8835000000000001	0.5439999999999999	0.9097999999999999
thyroid_epithelial	0.06297222222222222	0.9542222222222222	0.9404242424242425	0.7901333333333334	0.9552121212121211	0.9486666666666665	0.9643333333333333	0.9463859649122807	0.9707878787878789	0.019416666666666665	0.958351851851852	0.9432222222222221	0.9299333333333334	0.9698888888888888	0.9267777777777777	0.9510833333333334	0.8393333333333334	0.9553809523809523	0.9231818181818182	0.7353333333333333	0.8607222222222223	0.7382222222222223	0.5696666666666667
tongue_epithelial	0.10949999999999999	0.9398888888888889	0.9348787878787879	0.9337333333333332	0.9585757575757575	0.9673333333333334	0.9651111111111111	0.8685964912280703	0.9794848484848485	0.8969166666666668	0.9449444444444444	0.9551111111111111	0.10493333333333332	0.944	0.9076666666666666	0.9220833333333333	0.9086000000000002	0.9432380952380953	0.012121212121212121	0.8968888888888888	0.9597777777777777	0.6103333333333333	0.8854166666666666
tonsil_palatine_epithelial	0.04572222222222222	0.9360555555555555	0.8907575757575756	0.8315333333333333	0.9531818181818181	0.9522222222222222	0.9620000000000001	0.8989824561403509	0.9803636363636364	0.86775	0.9386111111111112	0.9321111111111112	0.18333333333333335	0.93	0.8438888888888889	0.9385833333333333	0.8733999999999998	0.9264285714285713	0.01572727272727273	0.9544444444444444	0.9438888888888889	0.11722222222222223	0.8459166666666667
