	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.7148888888888889	0.9499333333333334	0.8914444444444446	0.9666	0.8204444444444445	0.9163703703703704	0.9594	0.8563333333333333	0.9525833333333332	0.8709393939393939	0.7958333333333334	0.9377777777777778	0.9177083333333332	0.9377777777777778	0.9303333333333333	0.8523333333333333	0.9353809523809523	0.9720833333333333	0.8614999999999999	0.934625	0.8743888888888889	0.8947777777777778	0.9428095238095238	0.7577222222222223	0.85425	0.90725	0.9031666666666666
aorta_endothel	0.79175	0.9496	0.9321666666666666	0.9709	0.8163333333333334	0.9450000000000001	0.8989	0.8713333333333333	0.9521250000000001	0.9309545454545454	0.8987499999999999	0.8124999999999999	0.8991875	0.655	0.7346666666666666	0.7584374999999999	0.9336785714285716	0.9553750000000001	0.788625	0.9460000000000001	0.9509166666666667	0.9225	0.8947857142857143	0.87175	0.945125	0.917375	0.870625
bladder_epithelial	0.8135666666666668	0.9460200000000001	0.9359333333333334	0.9796000000000001	0.9574666666666666	0.7971777777777778	0.95468	0.8799333333333333	0.9584999999999999	0.8846181818181817	0.94955	0.6587333333333334	0.9233499999999999	0.13813333333333333	0.9209999999999999	0.8403	0.9642857142857142	0.9785	0.92875	0.942675	0.9604333333333333	0.9279333333333334	0.09491428571428571	0.8903333333333332	0.8525	0.8797	0.8901
blood_b	0.03746666666666667	0.9599400000000001	0.9700666666666666	0.9710000000000001	0.8936	0.9506888888888888	0.96136	0.9296000000000001	0.924425	0.9367636363636365	0.92355	0.9216	0.927425	0.8830666666666668	0.8268666666666666	0.91515	0.9570714285714285	0.9048999999999999	0.8948	0.9436500000000001	0.15733333333333333	0.9129333333333334	0.9290285714285714	0.8056666666666666	0.95135	0.976	0.8871499999999999
blood_granulocytes	0.006944444444444444	0.9726666666666667	0.9682222222222222	0.9746666666666667	0.9435555555555556	0.8614074074074075	0.9229333333333334	0.9465555555555555	0.9692500000000001	0.9471515151515151	0.9695	0.8481111111111111	0.9565416666666667	0.86	0.9563333333333333	0.9148333333333333	0.9656666666666666	0.9020833333333332	0.0065	0.8492500000000001	0.822888888888889	0.9438888888888889	0.9380476190476191	0.8601111111111112	0.005916666666666666	0.8619166666666667	0.9205
blood_monocytes	0.0018333333333333335	0.9758666666666667	0.9609999999999999	0.9878666666666666	0.9285555555555556	0.8286296296296296	0.9693333333333333	0.9317777777777777	0.9675416666666666	0.961	0.9740833333333333	0.9347777777777777	0.9622083333333334	0.8742222222222221	0.9532222222222222	0.9307500000000001	0.9759047619047618	0.9582499999999999	0.5845833333333333	0.9544583333333333	0.8440555555555557	0.9297777777777778	0.939857142857143	0.7983333333333333	0.00975	0.8647499999999999	0.9619166666666666
blood_nk	0.014833333333333332	0.9814666666666666	0.9598888888888889	0.9695333333333335	0.9318888888888889	0.964888888888889	0.9613333333333335	0.9306666666666668	0.968125	0.967181818181818	0.9370833333333334	0.9145555555555557	0.9637500000000001	0.9390000000000001	0.9087777777777778	0.9158749999999999	0.9683095238095238	0.9466666666666667	0.9239166666666666	0.9702500000000001	0.9468888888888888	0.2308888888888889	0.9337619047619047	0.8338333333333333	0.9543333333333334	0.9547499999999999	0.9295833333333334
blood_t_cd4	0.12925	0.9594900000000001	0.9648	0.9601600000000001	0.9042333333333333	0.9643333333333335	0.92886	0.8952	0.9654374999999998	0.9610454545454546	0.94435	0.8952	0.9482875	0.9499666666666666	0.8034666666666667	0.9030624999999999	0.9429785714285716	0.90525	0.8755499999999999	0.9558375	0.9506833333333333	0.9416666666666667	0.9182857142857141	0.7999499999999999	0.9400499999999999	0.9651	0.9249499999999999
blood_t_cd8	0.04788333333333333	0.9575800000000001	0.9338000000000001	0.9540200000000001	0.8526666666666667	0.9559555555555554	0.9236000000000001	0.8923666666666665	0.9618249999999999	0.9611727272727274	0.9290249999999999	0.9060666666666668	0.9366375	0.9286333333333335	0.8321666666666665	0.898375	0.9446	0.823325	0.8904	0.9508625	0.9463166666666666	0.8955333333333334	0.9065857142857142	0.7814000000000001	0.95915	0.955025	0.90015
breast_basal_epithelial	0.9655833333333333	0.93985	0.9608333333333333	0.96965	0.9745833333333334	0.6940000000000001	0.9586999999999999	0.6820833333333334	0.9448125	0.9620681818181818	0.1486875	0.6534166666666668	0.9470000000000001	0.8763333333333334	0.964	0.85675	0.9408214285714285	0.973375	0.9479375000000001	0.19221875	0.9745416666666668	0.9438333333333333	0.9242500000000001	0.9572499999999999	0.952875	0.94825	0.9766249999999999
breast_luminal_epithelial	0.9668888888888888	0.9663	0.983	0.9752000000000001	0.9345555555555555	0.7435925925925927	0.922	0.6692222222222223	0.9427083333333334	0.9787878787878789	0.7833333333333332	0.6098888888888889	0.963625	0.640888888888889	0.9726666666666666	0.8337500000000001	0.9594999999999999	0.9814999999999999	0.9571666666666667	0.22954166666666667	0.9822777777777779	0.9551111111111111	0.8629047619047618	0.9544444444444444	0.96575	0.9636666666666667	0.9588333333333333
colon_endocrine	0.9418888888888889	0.9390333333333333	0.9817777777777779	0.9406666666666667	0.8844444444444445	0.01955555555555556	0.9264666666666667	0.8324444444444444	0.9570833333333333	0.9707878787878786	0.9655	0.9706666666666667	0.9570833333333333	0.9232222222222223	0.9427777777777777	0.9650833333333333	0.9666904761904762	0.9340833333333333	0.9415833333333333	0.9499166666666667	0.9378333333333333	0.9488888888888889	0.9675238095238093	0.6713888888888889	0.9719166666666667	0.8884166666666666	0.89075
colon_epithelial	0.9677	0.93376	0.9753333333333334	0.9629999999999999	0.8405333333333334	0.02791111111111111	0.9265599999999999	0.8443333333333334	0.93255	0.9695272727272727	0.9587	0.9608666666666668	0.9278000000000001	0.9485333333333333	0.9538666666666668	0.9572750000000001	0.9693571428571429	0.92895	0.93665	0.9531499999999999	0.9405666666666667	0.9334	0.9657428571428571	0.6236	0.9501	0.9448000000000001	0.8961
endometrium_epithelial	0.9068333333333335	0.9290333333333335	0.9588888888888888	0.2617333333333333	0.9615555555555555	0.9204074074074073	0.7909999999999999	0.8788888888888889	0.9433750000000001	0.6978787878787879	0.76425	0.9078888888888889	0.9381666666666666	0.891	0.9464444444444444	0.835	0.9555000000000001	0.9584166666666668	0.9253333333333332	0.958625	0.967111111111111	0.9724444444444446	0.8692380952380953	0.9046111111111111	0.95325	0.9129166666666668	0.9421666666666667
fallopian_epithelial	0.9102222222222222	0.9556666666666667	0.980111111111111	0.9756	0.9594444444444444	0.936111111111111	0.9626	0.8772222222222221	0.949	0.1690909090909091	0.94725	0.9407777777777778	0.956375	0.8683333333333333	0.7298888888888889	0.7562916666666665	0.9658095238095238	0.9834166666666665	0.9410000000000002	0.9775	0.9772222222222221	0.9556666666666667	0.9712380952380952	0.8808888888888888	0.9692500000000001	0.973	0.9585833333333333
fibroblast	0.6071190476190476	0.9257857142857143	0.9068095238095238	0.9439142857142857	0.7954761904761904	0.9032857142857144	0.8561428571428572	0.8745238095238095	0.9299642857142857	0.9182987012987013	0.8229642857142857	0.8997619047619049	0.8916071428571428	0.817047619047619	0.8247142857142856	0.7318749999999999	0.9255204081632654	0.9025357142857143	0.7078928571428571	0.9293571428571428	0.807952380952381	0.7985714285714286	0.8871020408163265	0.7555000000000002	0.9081428571428571	0.9262857142857143	0.7492857142857142
