	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.6751666666666667	0.9227037037037037	0.9851111111111112	0.8812222222222222	0.6977500000000001	0.9732222222222222	0.9236666666666666	0.9484444444444445	0.9218888888888889	0.8798888888888888	0.7513333333333333	0.8845000000000001	0.8606666666666666	0.966111111111111	0.7950833333333334	0.9127222222222223	0.15537037037037038	0.8385000000000001	0.5401111111111111	0.8809333333333335	0.9538333333333332	0.8605714285714287	0.6387777777777778	0.6629999999999999	0.8848333333333334	0.9594	0.8479583333333335	0.7958666666666666
aorta_endothel	0.8351249999999999	0.9660555555555554	0.9686666666666668	0.9268333333333332	0.79325	0.9630000000000001	0.9161666666666667	0.854	0.9079999999999999	0.8225	0.7978333333333334	0.844625	0.8825000000000001	0.5734999999999999	0.8160000000000001	0.8485833333333332	0.24861111111111112	0.771625	0.7963333333333333	0.7568	0.8811249999999999	0.8757142857142857	0.8925000000000001	0.8253	0.858625	0.9197	0.74325	0.9134
bladder_epithelial	0.88565	0.966488888888889	0.9872	0.7615999999999999	0.84245	0.9702	0.9029333333333334	0.8094666666666666	0.9565777777777777	0.8943999999999999	0.6954666666666667	0.9595749999999998	0.9436666666666668	0.16440000000000002	0.8745	0.9188333333333333	0.10784444444444445	0.7417999999999999	0.7801333333333333	0.9532399999999999	0.7479500000000001	0.9334857142857143	0.9574666666666667	0.07588000000000002	0.97575	0.95292	0.9600000000000002	0.8289199999999999
blood_b	0.051000000000000004	0.9582666666666666	0.8436	0.9512	0.9025500000000001	0.9021333333333332	0.9595333333333335	0.8723333333333333	0.9524444444444444	0.9076666666666666	0.8310000000000001	0.7857500000000001	0.9274666666666667	0.9671999999999998	0.8986000000000001	0.9065333333333333	0.12495555555555557	0.12129999999999999	0.9045333333333334	0.7658	0.9599500000000001	0.5752	0.5349999999999999	0.87568	0.9592	0.9605600000000001	0.9299999999999999	0.95504
blood_granulocytes	0.08141666666666668	0.9014444444444445	0.950888888888889	0.9684444444444446	0.9276666666666666	0.9247777777777778	0.9481111111111112	0.9438888888888889	0.9589629629629629	0.9482222222222223	0.9135555555555556	0.933875	0.9132222222222222	0.9807777777777779	0.785	0.9678333333333334	0.13459259259259257	0.9420833333333333	0.8961111111111112	0.042133333333333335	0.9710000000000001	0.7536666666666667	0.9266666666666666	0.9426	0.9700000000000001	0.03693333333333334	0.9599166666666666	0.9578666666666668
blood_monocytes	0.08683333333333333	0.781	0.9621111111111111	0.9762222222222222	0.9505833333333333	0.9792222222222223	0.922888888888889	0.9635555555555556	0.9684814814814815	0.9705555555555557	0.9029999999999999	0.9590416666666668	0.927	0.9767777777777779	0.8772500000000001	0.9697777777777778	0.1701111111111111	0.9104166666666668	0.891888888888889	0.8535333333333334	0.9692500000000001	0.7282857142857142	0.9608888888888889	0.9210666666666665	0.9714999999999999	0.7951333333333332	0.9667916666666666	0.9587333333333333
blood_nk	0.00225	0.9581481481481481	0.9555555555555556	0.9396666666666667	0.9004166666666666	0.9618888888888889	0.9263333333333333	0.9588888888888888	0.9614814814814814	0.9143333333333333	0.8752222222222222	0.8964166666666668	0.8651111111111112	0.9943333333333334	0.8676666666666666	0.9767777777777779	0.20688888888888893	0.9057499999999999	0.9112222222222223	0.9320666666666666	0.9792500000000001	0.012666666666666666	0.9396666666666667	0.9049333333333335	0.9773333333333333	0.29746666666666666	0.96225	0.9688666666666667
blood_t_cd4	0.011025	0.9453222222222223	0.9195	0.9106666666666665	0.9102499999999999	0.9576333333333334	0.9222999999999999	0.8595333333333335	0.9417666666666665	0.9302333333333334	0.6366333333333334	0.822925	0.9086000000000001	0.9779	0.92075	0.9353499999999999	0.10525555555555555	0.8223749999999999	0.8881	0.83714	0.97395	0.06487142857142858	0.7144999999999999	0.8499399999999999	0.9628	0.8786999999999999	0.9180249999999999	0.93042
blood_t_cd8	0.01225	0.9621222222222222	0.9203333333333333	0.9103000000000001	0.8981250000000001	0.9439333333333334	0.9147000000000001	0.8571333333333333	0.9402666666666667	0.8991666666666667	0.7887333333333334	0.8047625	0.9077	0.9793999999999998	0.903725	0.9265666666666666	0.11052222222222223	0.8148250000000001	0.9045	0.80336	0.960075	0.0268	0.7855000000000001	0.8234199999999999	0.9670500000000001	0.9198799999999998	0.9051750000000001	0.92878
breast_basal_epithelial	0.9236249999999999	0.9448055555555556	0.9796666666666666	0.9740000000000001	0.88975	0.9874166666666666	0.9470833333333333	0.8496666666666667	0.9456388888888889	0.9493333333333333	0.7206666666666668	0.05600000000000001	0.96975	0.95625	0.8385	0.9404166666666667	0.028999999999999998	0.949125	0.9292499999999999	0.94005	0.0598125	0.9478928571428571	0.9388333333333334	0.059800000000000006	0.95325	0.9218500000000001	0.95225	0.9682999999999999
