	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.953	0.9413333333333332	0.9250833333333334	0.8988333333333335	0.9507777777777777	0.9489583333333332	0.9415416666666667	0.9426666666666667	0.8605833333333334	0.9486666666666667	0.9245432098765431	0.8813333333333334	0.9026	0.8499166666666667	0.7671666666666667	0.9303809523809524	0.9445555555555557	0.9754999999999999	0.9264166666666668	0.9477083333333333	0.9006666666666666	0.8153333333333332	0.9197037037037036	0.8119666666666667	0.8986666666666666	0.9295454545454546
aorta_endothel	0.921	0.9618	0.854125	0.8996666666666667	0.9526666666666666	0.925875	0.929375	0.9458333333333333	0.8972499999999999	0.9335	0.9367962962962963	0.7653000000000001	0.93615	0.94825	0.923125	0.9447142857142857	0.9330833333333333	0.9553333333333334	0.9461250000000001	0.9495625	0.921	0.8361666666666667	0.8895	0.91	0.8592500000000001	0.9188181818181818
bladder_epithelial	0.78684	0.9570000000000001	0.14715	0.9442333333333334	0.9269333333333334	0.974975	0.8280249999999999	0.9132666666666667	0.8710000000000001	0.9278799999999998	0.956851851851852	0.85892	0.9751	0.9732	0.9168	0.9098857142857144	0.8920333333333333	0.9740666666666666	0.942	0.919475	0.10085000000000002	0.9052666666666667	0.9330222222222222	0.93022	0.9036499999999998	0.9581818181818182
blood_b	0.92608	0.88872	0.92705	0.8104333333333334	0.8907333333333334	0.950925	0.8963750000000001	0.05900000000000001	0.7669	0.94888	0.9319481481481482	0.86664	0.9538800000000001	0.9561	0.8859	0.9680857142857144	0.9818	0.9557666666666667	0.963875	0.8587250000000001	0.9668000000000001	0.8191333333333335	0.9105333333333334	0.9421199999999998	0.9134500000000001	0.9460181818181816
blood_granulocytes	0.9651333333333333	0.9738666666666665	0.9112499999999999	0.9598333333333332	0.9751111111111112	0.09958333333333334	0.9412916666666667	0.9153333333333332	0.78675	0.9708	0.9495679012345679	0.8742666666666666	0.9730333333333334	0.8904166666666667	0.16141666666666668	0.9578095238095238	0.9771111111111112	0.9708333333333333	0.8971666666666667	0.9674999999999999	0.9800833333333333	0.931888888888889	0.9695185185185186	0.9724666666666666	0.9321666666666667	0.9429090909090908
blood_monocytes	0.9752000000000001	0.9484666666666666	0.9530833333333333	0.9594444444444444	0.967111111111111	0.9188333333333333	0.9635416666666666	0.6310000000000001	0.8100833333333334	0.9737333333333332	0.9403703703703704	0.8552	0.9795333333333334	0.9450833333333334	0.04158333333333333	0.9195714285714286	0.9806111111111111	0.9764444444444443	0.9278749999999999	0.9804583333333333	0.96775	0.94	0.9649259259259259	0.9741333333333332	0.9203333333333333	0.9478484848484849
blood_nk	0.9431333333333333	0.11273333333333331	0.9336666666666668	0.9211111111111111	0.9462222222222222	0.927	0.9259166666666667	0.9186666666666667	0.8458333333333332	0.9639333333333333	0.9462839506172839	0.8532000000000001	0.9582333333333333	0.9475833333333333	0.9365	0.9669523809523808	0.9621666666666667	0.9359999999999999	0.972	0.9558749999999999	0.9656666666666668	0.953	0.07974074074074074	0.9481666666666667	0.9034166666666668	0.9401212121212121
blood_t_cd4	0.90682	0.08242	0.9173250000000002	0.9581999999999999	0.9012	0.9300875	0.91945	0.9092333333333332	0.8713	0.9128400000000001	0.9341074074074074	0.85226	0.95688	0.9235999999999999	0.9295249999999999	0.9541285714285713	0.9228	0.9392666666666667	0.9450125	0.8757875	0.9496500000000001	0.8077666666666667	0.8778333333333335	0.92622	0.900775	0.95
blood_t_cd8	0.8953	0.08386	0.918525	0.9615166666666667	0.9089666666666668	0.9180625000000001	0.8657625	0.8911	0.8457000000000001	0.9060599999999999	0.9330518518518517	0.85344	0.9520100000000001	0.9266500000000001	0.9109	0.8227285714285715	0.9257499999999999	0.9316166666666668	0.9421999999999999	0.8787125	0.961725	0.8566333333333332	0.5965333333333332	0.91767	0.900675	0.9493090909090908
breast_basal_epithelial	0.89595	0.97045	0.8717499999999999	0.737125	0.97925	0.9791875	0.93140625	0.9390833333333334	0.98425	0.12014999999999999	0.956324074074074	0.9458	0.8818999999999999	0.977625	0.9476249999999999	0.9674285714285715	0.7645833333333333	0.9757916666666666	0.9745312500000001	0.9408437500000001	0.9670000000000001	0.94075	0.9682499999999998	0.9499250000000001	0.963625	0.9672954545454545
