	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
adipocytes	0.844875	0.8490833333333333	0.927	0.9157083333333332	0.956	0.7731111111111111	0.9583333333333334	0.9241333333333334	0.9675333333333335	0.9420555555555555	0.9089166666666667	0.9071111111111111	0.9406666666666665	0.8588888888888889	0.9808333333333333	0.9580833333333333	0.7582222222222222	0.9271904761904762	0.9579333333333332	0.015	0.9040833333333333	0.8746666666666667	0.9463333333333334	0.6936	0.9091666666666667	0.9552222222222221	0.7701111111111111	0.919625	0.9461333333333334	0.9155333333333333
aorta_endothel	0.9051875	0.8614999999999999	0.8862777777777779	0.9290624999999999	0.9463333333333334	0.8261666666666666	0.9532499999999999	0.8548	0.9545	0.9233333333333332	0.906	0.9762500000000001	0.9096	0.8795	0.920625	0.943125	0.9431666666666667	0.941	0.8809999999999998	0.018666666666666668	0.882125	0.9014285714285716	0.925625	0.8996999999999999	0.8829166666666667	0.7471666666666665	0.7913333333333332	0.9237500000000001	0.9238999999999999	0.8411
bladder_epithelial	0.939175	0.7787000000000001	0.9231111111111112	0.9607749999999999	0.9293333333333333	0.9235333333333333	0.9452	0.9047599999999999	0.9024800000000001	0.9291666666666666	0.945425	0.9416	0.93696	0.9223333333333332	0.9639000000000001	0.2862	0.8862	0.9343142857142857	0.9535199999999999	0.03113333333333333	0.9592499999999999	0.9746285714285715	0.9006500000000001	0.92928	0.056933333333333336	0.9551999999999999	0.8138	0.93355	0.8925599999999999	0.7983199999999999
blood_b	0.006675	0.8957	0.9210222222222221	0.9584125	0.9877333333333332	0.9133333333333333	0.9687000000000001	0.96656	0.96864	0.9546333333333333	0.9037499999999999	0.9505000000000001	0.9277200000000001	0.9675333333333332	0.94505	0.819375	0.9698666666666667	0.8876000000000002	0.91952	0.029933333333333333	0.9369500000000001	0.9410857142857143	0.17495	0.9192	0.9234333333333333	0.9589333333333334	0.9339999999999999	0.9375249999999999	0.92676	0.9426
blood_granulocytes	0.0022916666666666667	0.8885833333333334	0.9418888888888889	0.9614375000000001	0.9380000000000001	0.9062222222222222	0.9669166666666666	0.9719999999999999	0.9684666666666667	0.9263333333333333	0.9493749999999999	0.949	0.9498000000000001	0.9742222222222221	0.9499166666666666	0.9599583333333334	0.9568888888888889	0.9714761904761904	0.9750666666666664	0.023555555555555555	0.7221666666666667	0.15704761904761907	0.8195833333333334	0.8837999999999999	0.9273333333333333	0.9695555555555555	0.7675555555555555	0.9321250000000001	0.8866	0.9620666666666667
blood_monocytes	0.016625	0.9300833333333333	0.9273703703703703	0.9484374999999999	0.9805555555555556	0.9462222222222222	0.9619166666666668	0.9591333333333333	0.9799333333333333	0.9146666666666667	0.9557916666666667	0.9630000000000001	0.9725333333333334	0.9752222222222223	0.96775	0.9645	0.971	0.9706190476190476	0.9845333333333334	0.011222222222222222	0.8586666666666667	0.9274285714285714	0.77375	0.9188000000000001	0.9432777777777779	0.9638888888888889	0.19433333333333333	0.902625	0.9201999999999999	0.9684666666666667
blood_nk	0.004375	0.9169166666666667	0.9254444444444444	0.9572291666666667	0.9863333333333334	0.9271111111111111	0.9906666666666667	0.9623333333333334	0.9357333333333333	0.9569444444444444	0.9183333333333333	0.9527222222222221	0.9747333333333333	0.9506666666666667	0.9507499999999999	0.9203333333333333	0.939	0.9372380952380951	0.9703333333333334	0.037333333333333336	0.9089166666666667	0.9605714285714285	0.9727499999999999	0.12806666666666666	0.9387777777777778	0.9535555555555556	0.9680000000000001	0.961375	0.9443333333333334	0.9550000000000001
blood_t_cd4	0.014812500000000001	0.914875	0.8971888888888889	0.94171875	0.9405000000000001	0.929	0.9704	0.9269000000000001	0.96912	0.9256666666666666	0.8976999999999998	0.9511333333333335	0.96106	0.8859666666666668	0.9504999999999999	0.874375	0.8940333333333333	0.8475714285714286	0.9539199999999999	0.0383	0.9341999999999999	0.9431428571428571	0.9570000000000001	0.61058	0.8610166666666667	0.9390999999999998	0.9465666666666669	0.9289875000000001	0.95686	0.9352
blood_t_cd8	0.012799999999999997	0.8985000000000001	0.8959555555555555	0.94091875	0.9484	0.8630666666666666	0.952725	0.9386000000000001	0.96172	0.9412	0.8782249999999999	0.9525	0.9638800000000002	0.9298666666666666	0.9408999999999998	0.8574999999999999	0.9057666666666668	0.9057428571428572	0.9431999999999998	0.04816666666666666	0.9147000000000001	0.9238285714285714	0.9548249999999999	0.73254	0.853	0.9269999999999999	0.9447999999999999	0.9238	0.95888	0.92056
breast_basal_epithelial	0.97209375	0.921125	0.9681666666666666	0.9249062499999999	0.9236666666666666	0.884	0.9736874999999999	0.9486	0.9644	0.7449583333333334	0.9295	0.96775	0.2495	0.95075	0.9714375	0.9843125	0.97375	0.930892857142857	0.96705	0.007583333333333333	0.9775625000000001	0.7220000000000001	0.9565625	0.94815	0.9027499999999999	0.9595833333333332	0.928	0.24893749999999998	0.9698	0.9359500000000001
breast_luminal_epithelial	0.9749166666666667	0.93775	0.9566296296296297	0.9476875000000001	0.9438888888888889	0.8772222222222222	0.9513333333333334	0.9612666666666666	0.8806666666666668	0.7622777777777777	0.9604166666666667	0.9676111111111111	0.08986666666666665	0.8202222222222223	0.99025	0.9793333333333333	0.9524444444444445	0.9671904761904763	0.9821333333333332	0.015666666666666666	0.9824999999999999	0.9493333333333333	0.95975	0.9852	0.7483888888888889	0.9802222222222222	0.8837777777777777	0.9187499999999998	0.9594	0.8877333333333333
colon_endocrine	0.9558749999999999	0.8661666666666666	0.9292222222222222	0.11560416666666667	0.9673333333333333	0.9223333333333333	0.7801666666666667	0.709	0.8026	0.9551666666666665	0.971375	0.9392222222222221	0.9516666666666667	0.9367777777777778	0.9648333333333333	0.9050416666666666	0.9704444444444444	0.7695238095238096	0.9602666666666666	0.02388888888888889	0.9734166666666666	0.9647142857142859	0.9216666666666667	0.9628000000000001	0.9619999999999999	0.9430000000000001	0.8642222222222222	0.9634999999999999	0.9686666666666667	0.968
colon_epithelial	0.957175	0.8871	0.9479333333333333	0.11643750000000001	0.9686666666666668	0.9466666666666667	0.9045	0.9064800000000002	0.91672	0.9271999999999998	0.9602499999999999	0.9378333333333334	0.9601600000000001	0.9562000000000002	0.9612999999999999	0.8695499999999999	0.9518666666666669	0.7824285714285714	0.95672	0.03086666666666667	0.96395	0.9568	0.9263000000000001	0.95976	0.9452666666666666	0.8527333333333333	0.8606666666666666	0.9509249999999998	0.9576800000000001	0.95984
endometrium_epithelial	0.9587083333333334	0.9389166666666666	0.9095555555555556	0.9423958333333333	0.9567777777777778	0.8148888888888889	0.8576666666666668	0.9542666666666667	0.9462666666666667	0.06033333333333333	0.9445	0.8916111111111111	0.9400666666666666	0.9628888888888888	0.8813333333333334	0.94625	0.9303333333333333	0.7136666666666667	0.8508	0.03388888888888889	0.9553333333333334	0.9762380952380951	0.9325833333333334	0.9332666666666666	0.9281666666666667	0.9636666666666667	0.801	0.9491666666666667	0.8610666666666669	0.9378666666666667
fallopian_epithelial	0.9651666666666667	0.9524166666666667	0.8847407407407407	0.9561666666666667	0.9606666666666667	0.9024444444444444	0.9778333333333333	0.9114	0.973	0.8884444444444445	0.9650416666666667	0.036166666666666666	0.988	0.9495555555555555	0.9765833333333332	0.7927083333333332	0.9806666666666666	0.8772380952380953	0.6242	0.005222222222222222	0.9870833333333334	0.9485714285714285	0.9528333333333333	0.9716	0.8846111111111111	0.9717777777777777	0.824	0.9551666666666666	0.9497333333333334	0.9561333333333334
fibroblast	0.7684464285714286	0.8690357142857142	0.8590476190476191	0.9105625	0.8544761904761905	0.8839523809523809	0.9373571428571428	0.9308	0.9682571428571428	0.821547619047619	0.8450178571428572	0.8839761904761906	0.8870285714285714	0.9101428571428569	0.871107142857143	0.8933749999999999	0.8375714285714285	0.9292857142857144	0.9215428571428571	0.02128571428571429	0.8845000000000001	0.8302857142857142	0.8776071428571429	0.7770571428571429	0.7917380952380954	0.8558095238095238	0.8470952380952382	0.825375	0.9012285714285714	0.8868857142857143
gastric_epithelial	0.9394027777777778	0.8211666666666668	0.947037037037037	0.9281874999999999	0.9752592592592593	0.8966666666666667	0.9704444444444444	0.010555555555555556	0.953777777777778	0.9319629629629629	0.9451527777777778	0.9377037037037037	0.8649999999999999	0.9320370370370371	0.962611111111111	0.8243472222222222	0.918074074074074	0.9302222222222222	0.9385777777777776	0.01914814814814815	0.9340277777777778	0.9419206349206348	0.9341388888888891	0.9478222222222222	0.9159259259259258	0.8058148148148149	0.913037037037037	0.9430833333333334	0.9268666666666666	0.8844000000000001
heart_cardiomyocyte	0.9553750000000001	0.9245	0.9540925925925925	0.9072083333333333	0.11738888888888888	0.9293333333333335	0.8772916666666667	0.9532333333333334	0.977	0.9627777777777777	0.9572083333333334	0.9486111111111111	0.9245	0.853888888888889	0.9570416666666667	0.9651458333333333	0.898888888888889	0.8341904761904763	0.9274	0.0	0.9716250000000001	0.9365	0.9615416666666666	0.9626666666666667	0.9584166666666668	0.5172222222222221	0.9516666666666667	0.9655624999999999	0.9612333333333334	0.9060333333333332
kidney_glomerular_endothel	0.96175	0.8800833333333333	0.9234074074074075	0.9361875	0.972	0.8823333333333334	0.9696666666666666	0.9782666666666667	0.9863333333333332	0.9436666666666667	0.9266666666666666	0.9549444444444445	0.9512	0.9076666666666667	0.96	0.938875	0.9537777777777778	0.9401904761904762	0.9293999999999999	0.02	0.931	0.9470952380952381	0.9858333333333333	0.9363333333333334	0.9501666666666666	0.9815555555555556	0.866111111111111	0.9206666666666665	0.9482666666666666	0.9137333333333334
kidney_glomerular_podocytes	0.9690416666666666	0.9289999999999999	0.9261111111111111	0.9599583333333334	0.9515555555555556	0.9353333333333332	0.9676666666666667	0.9625333333333334	0.9652666666666666	0.6552777777777777	0.8937499999999999	0.5915	0.9446	0.8695555555555555	0.977	0.9055833333333333	0.8172222222222222	0.19547619047619047	0.9385333333333333	0.017333333333333333	0.9635833333333332	0.958047619047619	0.9591666666666668	0.9536666666666668	0.9372777777777778	0.9425555555555555	0.9342222222222222	0.945625	0.7200666666666665	0.9213999999999999
kidney_tubular_endothel	0.9655416666666667	0.8051666666666666	0.9256666666666667	0.943	0.9455555555555556	0.8557777777777779	0.9526666666666667	0.9700666666666667	0.9820666666666665	0.9447777777777778	0.9229583333333333	0.9646111111111111	0.9671333333333333	0.9288888888888889	0.97575	0.968875	0.9621111111111111	0.9721904761904762	0.9244	0.023777777777777776	0.9319999999999999	0.9388571428571427	0.9716666666666667	0.9383333333333335	0.9424444444444444	0.9646666666666667	0.8212222222222222	0.9278333333333334	0.9218666666666667	0.9287333333333333
kidney_tubular_epithelial	0.9888333333333333	0.9380000000000001	0.9256666666666667	0.96175	0.9665555555555555	0.8821111111111111	0.97175	0.9480000000000001	0.9719333333333333	0.6828888888888889	0.9135	0.6189444444444444	0.9490666666666666	0.8516666666666666	0.9803333333333333	0.937375	0.7881111111111112	0.1452857142857143	0.8752	0.011111111111111112	0.98825	0.9582380952380953	0.9749166666666667	0.9543333333333335	0.9381666666666666	0.9782222222222222	0.9262222222222222	0.9554166666666667	0.731	0.9142000000000001
liver_hepatocytes	0.9252916666666668	0.8946666666666667	0.14548148148148152	0.9236458333333334	0.9675555555555556	0.9185	0.9748333333333333	0.9468666666666666	0.9802333333333334	0.8689999999999999	0.9528958333333334	0.7825555555555556	0.882	0.9511666666666666	0.875125	0.9680208333333334	0.7360555555555556	0.9767619047619046	0.9546999999999999	0.011277777777777777	0.9804583333333334	0.9609285714285715	0.9586250000000001	0.9145333333333333	0.8947777777777777	0.9612222222222222	0.9023888888888889	0.9745833333333334	0.9106000000000001	0.7986666666666666
lung_alveolar_endothel	0.9530833333333333	0.8515833333333332	0.9281481481481482	0.9569583333333335	0.953	0.8033333333333332	0.9575833333333333	0.9598	0.9817999999999999	0.9201111111111112	0.9167916666666667	0.9590555555555556	0.9663333333333334	0.9226666666666666	0.9619166666666666	0.9637916666666667	0.838	0.9750476190476189	0.7294666666666667	0.008888888888888889	0.9136666666666665	0.9398095238095238	0.9543333333333334	0.9613333333333333	0.924111111111111	0.9900000000000001	0.7759999999999999	0.9394583333333332	0.9392666666666667	0.9049333333333335
lung_alveolar_epithelial	0.7274166666666666	0.86675	0.8335925925925927	0.9567291666666667	0.8620000000000001	0.7277777777777779	0.9680833333333333	0.9786	0.9588	0.9567222222222221	0.18370833333333333	0.8497777777777779	0.8102	0.9005555555555557	0.9770833333333334	0.9747083333333334	0.8532222222222222	0.9416190476190476	0.965	0.024444444444444446	0.9751666666666666	0.9515714285714285	0.9045833333333334	0.9698666666666668	0.8552222222222222	0.7891111111111111	0.705	0.9491249999999999	0.9418000000000001	0.9255333333333334
lung_bronchus_epithelial	0.9814166666666667	0.8005	0.9099999999999998	0.9348125	0.9287777777777778	0.9166666666666666	0.9625833333333332	0.7658	0.8285333333333332	0.9516111111111111	0.8120833333333334	0.8737222222222222	0.9107333333333333	0.8176666666666667	0.3065	0.9351249999999999	0.9514444444444444	0.8930000000000001	0.9384666666666667	0.023777777777777776	0.9804166666666667	0.9574761904761905	0.8966666666666666	0.9658000000000001	0.022777777777777782	0.9062222222222222	0.8783333333333333	0.91825	0.9560000000000001	0.8733333333333334
macrophage	0.04696875	0.91509375	0.9496805555555556	0.95625	0.9635	0.944	0.9717812499999999	0.964075	0.9694	0.9460416666666667	0.94784375	0.9453541666666667	0.967725	0.9792916666666667	0.96034375	0.9593906249999999	0.9520416666666667	0.9600357142857143	0.9738	0.030416666666666668	0.8942812499999999	0.9448571428571428	0.84075	0.902175	0.9529375	0.9566250000000001	0.2909583333333333	0.949703125	0.944825	0.96085
myeloid	0.000625	0.7631666666666668	0.7602962962962962	0.8692916666666667	0.715	0.8338888888888888	0.8398333333333333	0.7714666666666666	0.8592666666666666	0.7111111111111111	0.6871666666666667	0.7182777777777778	0.7684666666666667	0.8955555555555555	0.76175	0.70175	0.7492222222222223	0.6464761904761905	0.7812666666666667	0.009666666666666665	0.08508333333333333	0.7836190476190477	0.6960833333333333	0.6592666666666667	0.6570555555555556	0.6912222222222222	0.7564444444444445	0.73375	0.6113333333333333	0.6708666666666666
neural	0.9370125000000001	0.966575	0.9545	0.83791875	0.9651000000000002	0.9332666666666667	0.9190250000000001	0.9694600000000001	0.9697199999999999	0.9662833333333334	0.9630124999999999	0.7980500000000001	0.9700799999999999	0.8238	0.959125	0.9628499999999999	0.9573666666666668	0.8299571428571427	0.9183199999999999	0.8228	0.9692000000000001	0.937157142857143	0.967525	0.9634599999999999	0.9489666666666666	0.9600333333333335	0.9282999999999999	0.9532499999999999	0.7389399999999999	0.7917000000000001
oligodendrocytes	0.92303125	0.9492500000000001	0.9346388888888889	0.9051406250000001	0.9586666666666667	0.9033333333333333	0.103625	0.9463999999999999	0.9740500000000001	0.948375	0.9288749999999999	0.8709583333333333	0.9478	0.8672500000000001	0.972875	0.9664375	0.9585833333333333	0.81725	0.94635	0.07566666666666666	0.9606875	0.9515714285714286	0.9545625000000001	0.9418	0.9392916666666666	0.8309166666666666	0.9078333333333333	0.9400000000000001	0.9681	0.9603999999999999
pancreas_acinar	0.9723125	0.0301875	0.9276666666666666	0.7683437499999999	0.9412499999999999	0.9135	0.959125	0.9275	0.9779	0.8258333333333333	0.8820312499999999	0.8487083333333334	0.7750999999999999	0.8596666666666667	0.92225	0.9462812500000002	0.9063333333333332	0.9602857142857142	0.7099	0.032	0.9555625	0.9367142857142856	0.9008749999999999	0.8971999999999999	0.7775	0.5597500000000001	0.83025	0.9456875	0.9391	0.6871
pancreas_alpha	0.9674583333333334	0.8394166666666667	0.8998148148148148	0.9535208333333333	0.9743333333333334	0.9376666666666665	0.9595833333333333	0.9706666666666667	0.9838666666666667	0.9474444444444444	0.9402500000000001	0.9221666666666666	0.8098666666666666	0.09633333333333333	0.8850833333333332	0.952	0.9795555555555556	0.9718095238095238	0.8237333333333333	0.2591111111111111	0.9241666666666667	0.9605714285714285	0.9469166666666666	0.867	0.9059444444444446	0.9828888888888888	0.8822222222222221	0.9745833333333334	0.7232666666666668	0.8770666666666666
pancreas_beta	0.9523333333333334	0.89025	0.8806666666666668	0.9500625	0.9748888888888888	0.9177777777777777	0.9566666666666667	0.9702666666666667	0.9821333333333332	0.9471666666666666	0.93725	0.9249999999999999	0.7517333333333333	0.04555555555555555	0.9454166666666667	0.9642916666666667	0.9743333333333334	0.9675714285714285	0.7155999999999999	0.39566666666666667	0.9146666666666666	0.971190476190476	0.9430000000000001	0.9082666666666667	0.9075000000000001	0.9812222222222222	0.9338888888888889	0.9722916666666667	0.09813333333333334	0.9372000000000001
