	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.12962962962962965	0.8455555555555555	0.03365740740740741	0.8911388888888888	0.9380000000000001	0.8737499999999999	0.8251666666666667	0.8952222222222223	0.8319999999999999	0.9017333333333334	0.89	0.8244444444444444	0.70375	0.8433888888888889	0.926888888888889	0.9246	0.7957777777777778	0.8451764705882353	0.8865555555555554	0.9619166666666666	0.9408333333333333	0.9384166666666666	0.8390000000000001	0.8082666666666668	0.5621111111111111	0.7942121212121211	0.9347500000000001
aorta_endothel	0.051611111111111115	0.9119999999999999	0.015270833333333334	0.923125	0.9126428571428571	0.8979999999999999	0.904375	0.9325000000000001	0.8202	0.8972	0.9088333333333333	0.8323333333333333	0.89775	0.8897499999999999	0.8926666666666667	0.9208000000000001	0.9335	0.8698823529411764	0.9448333333333334	0.9047499999999999	0.9332499999999999	0.8631249999999999	0.9143749999999999	0.8333999999999999	0.6878333333333333	0.8444999999999999	0.928625
bladder_epithelial	0.021711111111111115	0.9650000000000001	0.010725	0.9505166666666666	0.9541714285714287	0.8965	0.8946500000000001	0.9308	0.7992000000000001	0.9197599999999999	0.7985333333333333	0.8655999999999999	0.09854999999999998	0.9385999999999999	0.9162666666666667	0.94716	0.9176666666666667	0.9413529411764706	0.9416333333333332	0.8554999999999999	0.9532499999999999	0.91095	0.11539999999999999	0.87652	0.7101333333333333	0.8797454545454546	0.9191
blood_b	0.8068	0.9481333333333334	0.024730555555555554	0.9456666666666667	0.8592857142857143	0.9517999999999999	0.8980500000000001	0.937	0.81856	0.9376000000000001	0.9626666666666667	0.8681333333333333	0.9554500000000001	0.8749333333333332	0.9105333333333334	0.9511600000000001	0.05273333333333333	0.9594000000000001	0.9296	0.9245000000000001	0.6325999999999999	0.94055	0.9760000000000002	0.7108800000000001	0.9761333333333333	0.7001999999999999	0.9237
blood_granulocytes	0.7662592592592592	0.9819999999999999	0.00925462962962963	0.9603333333333333	0.9603809523809524	0.9794166666666667	0.9365833333333332	0.967111111111111	0.9160666666666667	0.9421333333333335	0.9642222222222223	0.9092222222222222	0.9594999999999999	0.9342222222222222	0.8994444444444444	0.9718	0.9563333333333333	0.9773529411764706	0.11677777777777777	0.9449166666666667	0.9541666666666666	0.9432499999999999	0.9801666666666667	0.9125333333333332	0.9338888888888889	0.9713030303030302	0.952
blood_monocytes	0.7938518518518519	0.9754444444444444	0.008824074074074074	0.9590000000000001	0.9566666666666667	0.9804166666666667	0.9654999999999999	0.9691111111111111	0.9001333333333333	0.9591333333333333	0.976	0.923888888888889	0.9556666666666667	0.9197777777777777	0.9445555555555556	0.9674	0.9463333333333334	0.9701960784313726	0.544888888888889	0.9684166666666667	0.9480000000000001	0.9424166666666668	0.9826666666666667	0.9226000000000001	0.9727777777777779	0.9643030303030303	0.9699999999999999
blood_nk	0.817037037037037	0.9687777777777778	0.07594907407407409	0.9336111111111111	0.9102380952380953	0.9732500000000001	0.9464166666666668	0.9631111111111111	0.8930666666666668	0.9507333333333333	0.9223333333333333	0.9047777777777778	0.9461666666666666	0.9446666666666665	0.766888888888889	0.9767333333333332	0.949	0.9762745098039215	0.9359999999999999	0.9674166666666667	0.0061666666666666675	0.9620833333333333	0.9855	0.10166666666666667	0.9518888888888889	0.9490000000000002	0.9422499999999999
blood_t_cd4	0.8388666666666665	0.9316666666666666	0.028070833333333333	0.931025	0.8560571428571428	0.8938499999999999	0.9112749999999998	0.9599333333333332	0.8178599999999999	0.9507199999999999	0.9170333333333334	0.8489666666666666	0.9439	0.9095166666666668	0.8710666666666667	0.93026	0.9212999999999999	0.9510294117647058	0.9128000000000001	0.9196	0.118875	0.9111750000000001	0.9657500000000001	0.7308199999999999	0.9393	0.918309090909091	0.9208999999999999
blood_t_cd8	0.8737222222222224	0.9196	0.06788333333333334	0.9293416666666667	0.8411000000000002	0.9301999999999999	0.9139250000000001	0.9543666666666665	0.76814	0.94916	0.9233666666666667	0.8468666666666668	0.9349250000000001	0.9207999999999998	0.8654	0.92974	0.9300666666666665	0.9620000000000001	0.9176833333333333	0.929875	0.05565	0.91425	0.9542249999999999	0.63302	0.9467000000000001	0.8874818181818181	0.9256749999999998
breast_basal_epithelial	0.02736111111111111	0.9030833333333332	0.044343749999999994	0.9608958333333334	0.9555357142857143	0.942625	0.8968124999999999	0.9058333333333334	0.67965	0.0976	0.9678333333333333	0.9295	0.971875	0.633	0.9564166666666667	0.9634	0.9131666666666667	0.8772941176470588	0.929875	0.082375	0.9733124999999999	0.933	0.070875	0.8687	0.601	0.4581590909090909	0.728375
breast_luminal_epithelial	0.016481481481481482	0.9375555555555555	0.011851851851851851	0.9579166666666667	0.9722380952380952	0.9319166666666666	0.9418333333333333	0.846	0.7074666666666666	0.6196666666666667	0.8428888888888889	0.9536666666666666	0.9836666666666667	0.6623333333333333	0.9221111111111111	0.9702666666666667	0.8911111111111111	0.9535686274509804	0.9541666666666667	0.27725	0.97625	0.9779999999999999	0.7416666666666667	0.9478666666666666	0.7725555555555556	0.5907878787878788	0.8416666666666668
colon_endocrine	0.010407407407407407	0.9583333333333334	0.006675925925925925	0.10541666666666667	0.9712857142857144	0.8630833333333333	0.9354166666666667	0.9446666666666667	0.9391333333333334	0.8259333333333334	0.8019999999999999	0.9066666666666667	0.6531666666666667	0.9255555555555556	0.9512222222222223	0.9642	0.9434444444444444	0.9738823529411764	0.9662777777777777	0.9585833333333333	0.9788333333333332	0.6390833333333333	0.95525	0.8624666666666667	0.9057777777777777	0.8887878787878787	0.9363333333333334
colon_epithelial	0.01851111111111111	0.9116666666666667	0.011177777777777778	0.0978	0.9631428571428572	0.84555	0.9227000000000001	0.9414666666666667	0.92508	0.7889999999999999	0.7938666666666667	0.8542000000000002	0.6842	0.8770999999999999	0.9306666666666666	0.9732799999999999	0.9504666666666666	0.964635294117647	0.9478333333333333	0.94855	0.9712500000000001	0.65815	0.95595	0.89876	0.9010666666666667	0.8867454545454546	0.9615499999999999
endometrium_epithelial	0.025000000000000005	0.9138888888888888	0.03420370370370371	0.9334444444444445	0.948952380952381	0.9334166666666667	0.9011666666666667	0.12988888888888886	0.7916666666666666	0.9665333333333334	0.9261111111111111	0.9475555555555554	0.8363333333333335	0.10555555555555557	0.8761111111111112	0.9648	0.9440000000000001	0.9627058823529412	0.9425555555555555	0.9520833333333333	0.9504166666666666	0.9526666666666667	0.9374166666666667	0.7817333333333333	0.8023333333333333	0.9005757575757576	0.9018333333333333
fallopian_epithelial	0.015814814814814816	0.8810000000000001	0.009472222222222222	0.9505	0.9711428571428571	0.9509166666666666	0.9276666666666668	0.02588888888888889	0.8768666666666666	0.9244	0.9675555555555556	0.967888888888889	0.9636666666666667	0.1645	0.9367777777777778	0.9568	0.966111111111111	0.9147843137254901	0.953388888888889	0.9629166666666666	0.9696666666666666	0.96325	0.9420833333333333	0.034866666666666664	0.911222222222222	0.9543030303030303	0.9275833333333333
fibroblast	0.1525238095238095	0.8100476190476191	0.029595238095238098	0.8504761904761905	0.8559591836734695	0.8902857142857142	0.8480000000000001	0.8701428571428572	0.6979714285714287	0.845742857142857	0.7446190476190476	0.7823809523809524	0.8213928571428571	0.8355952380952382	0.8333333333333333	0.8399142857142857	0.8004285714285714	0.8686722689075631	0.9210238095238095	0.8700714285714286	0.8834642857142859	0.8196428571428571	0.9316428571428571	0.8456857142857143	0.846142857142857	0.7604285714285715	0.9104642857142856
gastric_epithelial	0.005493827160493827	0.882962962962963	0.00358641975308642	0.9044537037037037	0.9556031746031746	0.27894444444444444	0.9435833333333333	0.9541111111111111	0.8006666666666666	0.9684444444444443	0.7978518518518519	0.912	0.894888888888889	0.9007037037037038	0.9666666666666666	0.8557777777777779	0.9544814814814815	0.9289607843137255	0.9365740740740739	0.9271944444444444	0.947138888888889	0.8142777777777778	0.8105833333333332	0.6411555555555556	0.8837037037037035	0.8986464646464647	0.9304444444444443
heart_cardiomyocyte	0.11449999999999999	0.5928888888888889	0.005914351851851851	0.9212500000000001	0.11576190476190475	0.9606666666666667	0.8053888888888889	0.9762222222222223	0.8317999999999999	0.8712333333333334	0.8911666666666668	0.7943888888888888	0.8972083333333333	0.8937222222222222	0.9386111111111112	0.9135333333333332	0.9361111111111112	0.9209313725490196	0.9388611111111111	0.9534583333333333	0.9752916666666667	0.92625	0.9631666666666666	0.7516666666666666	0.9606111111111111	0.8578787878787878	0.976625
kidney_glomerular_endothel	0.11274074074074075	0.8308888888888889	0.016652777777777777	0.9068333333333332	0.925095238095238	0.8515833333333332	0.83275	0.9325555555555555	0.9225333333333333	0.9446666666666665	0.9436666666666667	0.9158888888888889	0.85825	0.8888333333333334	0.8815555555555555	0.9309999999999999	0.9538888888888889	0.85821568627451	0.9403333333333334	0.9689166666666665	0.9761666666666665	0.9772500000000001	0.6419166666666666	0.6921333333333334	0.9726666666666667	0.8984848484848484	0.9614166666666666
