	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.703	0.8412666666666667	0.9259814814814815	0.9233333333333333	0.8360833333333334	0.9053846153846153	0.8125833333333333	0.9662222222222222	0.9372333333333333	0.947190476190476	0.896388888888889	0.890888888888889	0.7306111111111111	0.908	0.9025555555555554	0.9303333333333335	0.7935098039215687	0.8566666666666666	0.9062727272727272	0.6057777777777776	0.9288888888888889	0.9677777777777777	0.9309999999999999	0.9075000000000001	0.8437777777777778	0.8027222222222222	0.9783333333333334
aorta_endothel	0.7303999999999999	0.9621999999999999	0.8943333333333334	0.8456666666666668	0.830375	0.9119999999999999	0.915	0.9433333333333334	0.9400999999999999	0.9710714285714286	0.8694999999999999	0.8863333333333334	0.7596666666666667	0.861875	0.9143333333333334	0.9354285714285715	0.8024117647058824	0.8982142857142856	0.9434090909090909	0.9371666666666667	0.9316666666666665	0.8446666666666667	0.893357142857143	0.872	0.9493333333333333	0.9059583333333332	0.9738333333333333
bladder_epithelial	0.89548	0.9248799999999999	0.9356222222222224	0.915	0.8972	0.9410923076923077	0.88795	0.9326666666666666	0.9105000000000001	0.9621999999999999	0.9415666666666667	0.8821999999999999	0.9024999999999999	0.1385	0.9499333333333334	0.9432571428571428	0.9602235294117646	0.9421428571428571	0.9593636363636364	0.9210666666666667	0.9402833333333336	0.11873333333333333	0.9256285714285714	0.9453999999999999	0.9554666666666666	0.9561	0.9688666666666667
blood_b	0.14944000000000002	0.96632	0.9423666666666666	0.9384	0.9699	0.8989846153846152	0.94275	0.953	0.9447199999999999	0.8722	0.8067	0.9823999999999999	0.8972999999999999	0.93495	0.9628000000000002	0.9696857142857143	0.9499058823529412	0.8476571428571429	0.965309090909091	0.7950666666666667	0.28315	0.8725999999999999	0.9473142857142858	0.9682000000000001	0.9286666666666668	0.9323166666666666	0.9382666666666667
blood_granulocytes	0.010066666666666666	0.7879999999999999	0.9636666666666667	0.9661111111111111	0.9684166666666667	0.9572051282051283	0.9329166666666667	0.9624444444444444	0.9450333333333333	0.9689047619047618	0.9593333333333334	0.9561111111111112	0.9097777777777778	0.9380000000000001	0.9848888888888889	0.9621428571428572	0.9618627450980392	0.5111904761904763	0.3795454545454546	0.9446666666666665	0.9664722222222221	0.916111111111111	0.9374761904761905	0.9303333333333333	0.018444444444444444	0.9688888888888889	0.9795555555555556
blood_monocytes	0.015399999999999999	0.887	0.9680370370370369	0.9538888888888888	0.9704166666666666	0.9617435897435896	0.9636666666666667	0.9878888888888889	0.9593333333333334	0.9550952380952381	0.9491111111111111	0.9735555555555556	0.953	0.9348333333333333	0.98	0.9733809523809525	0.9672745098039216	0.6926666666666668	0.8504848484848484	0.9713333333333333	0.9155833333333333	0.9275555555555556	0.9556666666666667	0.9540833333333335	0.0748888888888889	0.9692222222222222	0.9825555555555555
blood_nk	0.02906666666666667	0.9777333333333332	0.9565555555555556	0.9688888888888888	0.9544166666666666	0.9170769230769231	0.9553333333333333	0.9502222222222222	0.9713666666666666	0.9524285714285714	0.8762222222222222	0.9718888888888889	0.9216111111111113	0.9314166666666667	0.9724444444444443	0.07047619047619047	0.9398823529411763	0.8880476190476191	0.9586060606060606	0.855111111111111	0.9785833333333334	0.8877777777777777	0.9498095238095239	0.9554166666666667	0.7493333333333333	0.962888888888889	0.9658888888888888
blood_t_cd4	0.15292	0.96404	0.9171166666666666	0.9479666666666668	0.9433	0.9288692307692307	0.9344999999999999	0.9372	0.9295	0.9597428571428571	0.7260166666666665	0.9466666666666667	0.9093333333333333	0.872575	0.9498999999999999	0.8878142857142857	0.9372294117647059	0.8934285714285715	0.9433545454545454	0.7702666666666668	0.9563583333333334	0.8413	0.9351714285714285	0.9373499999999998	0.8892333333333333	0.9465250000000001	0.9426333333333334
blood_t_cd8	0.1801	0.9664399999999999	0.9143333333333334	0.9274333333333334	0.9619500000000001	0.9272615384615385	0.9206	0.9317	0.91945	0.9472714285714285	0.6960833333333334	0.9374	0.8644166666666667	0.9106	0.9613333333333334	0.6715857142857142	0.9182176470588235	0.9037285714285714	0.9330909090909092	0.7266666666666667	0.96205	0.8133666666666667	0.9406571428571429	0.940425	0.9032666666666666	0.9484083333333333	0.9622999999999999
breast_basal_epithelial	0.9342	0.9752	0.9559583333333332	0.9084166666666667	0.9729375	0.8704038461538461	0.9099375	0.9663333333333333	0.967625	0.9664285714285714	0.14637499999999998	0.94225	0.961625	0.9411875000000001	0.9700000000000001	0.9065714285714286	0.9458970588235294	0.9604999999999999	0.9678863636363636	0.03016666666666667	0.9271458333333332	0.08608333333333333	0.9679642857142856	0.9674375000000001	0.98275	0.9669583333333333	0.9700833333333333
