	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
breast_luminal_epithelial	0.16966666666666666	0.9371111111111111	0.9336666666666668	0.9348333333333333	0.7524166666666666	0.9562333333333334	0.959595238095238	0.8879166666666668	0.931047619047619	0.9080476190476189	0.8966923076923076	0.9594509803921568	0.9262222222222224	0.9756666666666668	0.7710476190476191	0.9842000000000001	0.07033333333333333	0.9778333333333333	0.9796666666666667	0.9627083333333334	0.9065	0.8815555555555555	0.13261111111111112	0.2848888888888889
colon_endocrine	0.9284444444444445	0.9695185185185186	0.9346	0.9018333333333333	0.7184166666666667	0.13703333333333334	0.9597857142857144	0.8429166666666665	0.9517619047619048	0.9232857142857144	0.9359743589743589	0.9041176470588236	0.8535555555555555	0.9268333333333333	0.9361904761904762	0.9805999999999999	0.052333333333333336	0.9783333333333332	0.972	0.8831666666666668	0.9775833333333334	0.9339999999999998	0.34605555555555556	0.9526666666666667
colon_epithelial	0.9440666666666667	0.9528000000000001	0.9016	0.8682000000000001	0.7664	0.10806	0.9234	0.8394000000000001	0.9257428571428571	0.9159714285714285	0.9522461538461539	0.9440470588235292	0.8205333333333333	0.9337	0.9316571428571429	0.97204	0.007266666666666666	0.9692333333333334	0.9405333333333333	0.886575	0.96165	0.9588666666666666	0.33143333333333336	0.9757333333333333
endometrium_epithelial	0.9004444444444445	0.9461111111111111	0.9344666666666667	0.7925	0.7793333333333333	0.8634333333333334	0.8712142857142858	0.6479166666666666	0.9418095238095239	0.14104761904761906	0.9299743589743591	0.9467843137254901	0.8056666666666666	0.8460000000000001	0.9231428571428572	0.9681333333333333	0.06366666666666666	0.961	0.924111111111111	0.9242083333333332	0.77825	0.9423333333333334	0.05555555555555556	0.8335555555555555
fallopian_epithelial	0.7334444444444445	0.9726666666666667	0.9722	0.9163333333333333	0.95325	0.9297333333333334	0.9102142857142859	0.9575	0.9252380952380953	0.7684285714285716	0.26135897435897437	0.9691176470588236	0.684	0.8843333333333333	0.7920476190476191	0.9589333333333334	0.2318888888888889	0.9893333333333333	0.9899999999999999	0.9478333333333334	0.92175	0.9737777777777777	0.12594444444444444	0.7475555555555555
fibroblast	0.8291428571428572	0.8654920634920634	0.8938857142857142	0.8474285714285715	0.8828928571428573	0.9423142857142857	0.9325714285714285	0.7915357142857143	0.799387755102041	0.7027959183673469	0.8891318681318682	0.9244369747899158	0.7753333333333333	0.7611428571428572	0.8033877551020409	0.9179714285714287	0.03604761904761905	0.848404761904762	0.8848095238095237	0.8547857142857144	0.7056071428571429	0.816809523809524	0.08169047619047619	0.9440952380952379
gastric_epithelial	0.9518518518518518	0.9283827160493827	0.8815333333333334	0.9309444444444446	0.81	0.9660555555555556	0.9549126984126983	0.08972222222222223	0.9217142857142857	0.768079365079365	0.9485384615384616	0.9135098039215686	0.7222962962962963	0.9558611111111112	0.6413492063492063	0.9721333333333333	0.017888888888888888	0.9688148148148148	0.850037037037037	0.8571805555555555	0.9331666666666665	0.9685925925925927	0.3377222222222222	0.09018518518518519
heart_cardiomyocyte	0.8778888888888888	0.08894444444444444	0.9153666666666668	0.7747083333333333	0.9546666666666667	0.9751666666666666	0.7357142857142858	0.9800416666666667	0.8488333333333333	0.7951190476190476	0.9592307692307691	0.935343137254902	0.9356666666666666	0.8851666666666668	0.6233809523809524	0.9699333333333334	0.8377777777777777	0.9656388888888889	0.9823333333333334	0.9087916666666667	0.9556250000000001	0.9714444444444443	0.11494444444444445	0.963
kidney_glomerular_endothel	0.9365555555555556	0.974111111111111	0.8582000000000001	0.8208333333333333	0.9144166666666668	0.9451333333333333	0.9445952380952382	0.9737499999999999	0.8994761904761904	0.7551428571428572	0.9607692307692307	0.9303333333333335	0.894888888888889	0.92125	0.9199999999999999	0.9692	0.01588888888888889	0.9778333333333333	0.9565555555555556	0.9283333333333333	0.8460833333333332	0.9514444444444444	0.07422222222222223	0.9359999999999999
kidney_glomerular_podocytes	0.9795555555555554	0.9484074074074074	0.9548666666666668	0.9130833333333334	0.8886666666666666	0.9669	0.9422619047619047	0.9355833333333333	0.9288095238095239	0.7873809523809524	0.8188717948717948	0.9441372549019608	0.7762222222222221	0.904	0.9322380952380952	0.31373333333333336	0.12944444444444445	0.9585	0.9531111111111111	0.9515416666666666	0.9423333333333334	0.9503333333333334	0.08900000000000001	0.9763333333333333
kidney_tubular_endothel	0.9631111111111111	0.9666666666666667	0.8898	0.8459166666666667	0.9188333333333333	0.9581666666666666	0.9358809523809523	0.9705833333333334	0.8932380952380953	0.8016190476190476	0.9427179487179487	0.921470588235294	0.899888888888889	0.9158333333333334	0.9317619047619048	0.9303333333333333	0.02	0.975	0.959	0.9005000000000001	0.8983333333333333	0.9764444444444443	0.10055555555555556	0.932
kidney_tubular_epithelial	0.9616666666666666	0.9565185185185184	0.9495333333333332	0.9290833333333334	0.8720833333333333	0.9738666666666665	0.9341666666666667	0.9209166666666667	0.9227619047619048	0.7082380952380953	0.824	0.968156862745098	0.8187777777777777	0.8836666666666666	0.9691904761904762	0.33293333333333336	0.06122222222222221	0.9745555555555555	0.961	0.9730416666666667	0.9669166666666668	0.9545555555555555	0.07216666666666667	0.9044444444444445
liver_hepatocytes	0.9478333333333334	0.974611111111111	0.11106666666666666	0.8679166666666666	0.8879999999999999	0.9695	0.9350238095238096	0.970125	0.9224761904761904	0.830190476190476	0.9676282051282051	0.9563921568627451	0.8859444444444443	0.9707499999999999	0.9200238095238097	0.9597666666666665	0.01688888888888889	0.9299166666666667	0.9447222222222221	0.7867708333333332	0.9580000000000001	0.9246666666666669	0.30436111111111114	0.04738888888888889
lung_alveolar_endothel	0.9431111111111111	0.9611481481481482	0.9666666666666667	0.7941666666666666	0.9202499999999999	0.9724666666666666	0.9753333333333334	0.9739999999999999	0.8246190476190476	0.6915714285714286	0.9635897435897435	0.9140196078431373	0.8956666666666666	0.9284166666666667	0.9298095238095238	0.9505333333333333	0.022555555555555554	0.8820555555555555	0.9176666666666667	0.9187500000000001	0.8255833333333333	0.8954444444444446	0.08716666666666667	0.6998888888888888
lung_alveolar_epithelial	0.23311111111111113	0.9537407407407407	0.9255333333333334	0.8755833333333333	0.7205	0.9667	0.9403333333333332	0.8571666666666666	0.8871904761904762	0.7053333333333334	0.9316923076923077	0.9465882352941177	0.7918888888888889	0.8790833333333333	0.9294285714285714	0.979	0.04577777777777778	0.1328888888888889	0.9011111111111111	0.8547916666666667	0.9209999999999999	0.936	0.12050000000000001	0.9605555555555556
lung_bronchus_epithelial	0.029777777777777775	0.9417777777777778	0.9196666666666666	0.9281666666666667	0.7866666666666667	0.9672666666666666	0.9169761904761905	0.91825	0.8850952380952383	0.7776190476190475	0.9368974358974359	0.9353333333333333	0.8736666666666668	0.7893333333333333	0.8767619047619047	0.9262	0.0558888888888889	0.9491666666666667	0.18355555555555556	0.8629166666666667	0.871	0.911	0.14066666666666666	0.9246666666666665
macrophage	0.955125	0.9443055555555555	0.9524	0.94084375	0.96490625	0.9627875	0.9554642857142857	0.9484999999999999	0.1315	0.9459821428571429	0.9686250000000001	0.9545955882352941	0.9621666666666667	0.87196875	0.9524464285714285	0.958	0.05475	0.9244166666666667	0.8324583333333333	0.69578125	0.96759375	0.94675	0.13529166666666664	0.9592916666666667
myeloid	0.7637777777777778	0.1504074074074074	0.6882	0.7995000000000001	0.87325	0.8248333333333333	0.7618571428571429	0.62175	0.6820952380952381	0.7178571428571429	0.793794871794872	0.9050588235294118	0.6397777777777778	0.6229999999999999	0.7707619047619048	0.7502666666666666	0.0044444444444444444	0.7627222222222222	0.7187777777777778	0.6814583333333334	0.12658333333333335	0.737111111111111	0.11338888888888891	0.8538888888888888
neural	0.9432333333333334	0.8888333333333331	0.9296599999999999	0.8495250000000001	0.906525	0.9326800000000001	0.8972857142857142	0.9643499999999999	0.7283285714285714	0.9463714285714285	0.9653846153846155	0.6817294117647059	0.9588666666666669	0.9344249999999998	0.8870857142857143	0.9702800000000001	0.7772666666666667	0.9698666666666667	0.9559666666666666	0.9540374999999999	0.9344750000000002	0.9434666666666667	0.10845	0.9529666666666665
oligodendrocytes	0.94025	0.7702777777777777	0.9157000000000001	0.09037500000000001	0.7739375000000001	0.85515	0.9187678571428572	0.97275	0.8915357142857143	0.8750357142857144	0.9611538461538462	0.9350441176470587	0.946	0.9509375	0.6250357142857143	0.9678500000000001	0.3443333333333333	0.977	0.9460833333333333	0.95409375	0.7185625	0.9655833333333333	0.11716666666666666	0.9528333333333334
pancreas_acinar	0.77925	0.7982499999999999	0.9613	0.7328125000000001	0.0996875	0.9688749999999999	0.9693392857142857	0.9575	0.8746071428571429	0.6713214285714286	0.8966346153846154	0.9027941176470589	0.7914166666666667	0.9428749999999999	0.9141428571428573	0.90825	0.009166666666666667	0.9600416666666667	0.8753333333333334	0.91715625	0.8566874999999999	0.9179166666666666	0.8542916666666667	0.9209999999999999
pancreas_alpha	0.8966666666666666	0.9551111111111111	0.9852666666666666	0.93325	0.79725	0.9727333333333333	0.9599047619047619	0.96575	0.8942857142857141	0.8176666666666667	0.9326923076923078	0.05772549019607843	0.9083333333333333	0.8405	0.9349523809523809	0.9194666666666668	0.22533333333333336	0.965388888888889	0.911	0.9780000000000001	0.7724166666666666	0.9746666666666668	0.8223888888888888	0.936111111111111
pancreas_beta	0.8377777777777777	0.9697777777777778	0.9666666666666667	0.9615833333333333	0.8585833333333334	0.9345666666666667	0.9663333333333334	0.9843333333333333	0.8898095238095238	0.7904761904761903	0.9676153846153847	0.06274509803921569	0.9172222222222222	0.884	0.9079047619047618	0.9438666666666666	0.2785555555555555	0.9828333333333333	0.9614444444444445	0.972375	0.1386666666666667	0.9846666666666667	0.006388888888888888	0.9327777777777778
pancreas_delta	0.8915555555555557	0.9491851851851852	0.9579333333333334	0.9825833333333334	0.7304166666666666	0.9740333333333333	0.9659761904761904	0.9782500000000001	0.8941904761904761	0.779952380952381	0.9634358974358975	0.10666666666666667	0.9615555555555555	0.83425	0.8055238095238096	0.9747999999999998	0.19622222222222221	0.9726666666666667	0.9568888888888889	0.9615833333333333	0.7184166666666667	0.963111111111111	0.0017777777777777776	0.9342222222222222
pancreas_duct	0.7129166666666666	0.9489444444444444	0.9732000000000001	0.938625	0.8799375	0.9760749999999999	0.9640357142857142	0.8875625	0.9043214285714285	0.8074285714285714	0.9508846153846154	0.9558823529411766	0.9120833333333334	0.9605	0.11399999999999999	0.9712000000000001	0.06425	0.9734999999999999	0.9788333333333333	0.92625	0.9386249999999999	0.9800833333333333	0.027	0.9323333333333332
pancreas_endothel	0.9091111111111111	0.9408888888888889	0.9560000000000001	0.8785	0.922	0.9519000000000001	0.9024285714285716	0.9534166666666666	0.8500952380952379	0.7484761904761905	0.9253589743589744	0.874549019607843	0.8712222222222222	0.9276666666666666	0.8177619047619048	0.9678	0.02	0.9555000000000001	0.8916666666666666	0.9238750000000001	0.8217499999999999	0.928111111111111	0.08416666666666667	0.8933333333333334
prostate_epithelial	0.09441666666666666	0.9630833333333333	0.9598	0.9536874999999999	0.8748750000000001	0.92865	0.9550714285714286	0.83775	0.8915714285714287	0.7635	0.9532499999999999	0.9545	0.8951666666666667	0.8680625	0.7440714285714285	0.74695	0.16025	0.971875	0.9746666666666667	0.70565625	0.8196874999999999	0.9096666666666667	0.19829166666666667	0.9480833333333333
saphenous_vein_endothel	0.902888888888889	0.9392222222222223	0.9006666666666666	0.9461666666666666	0.8697500000000001	0.9182999999999999	0.9622619047619048	0.9569166666666667	0.9219523809523809	0.8017619047619048	0.9588205128205128	0.6261568627450981	0.8620000000000001	0.9535	0.9033809523809525	0.9805333333333334	0.03844444444444445	0.9705555555555555	0.8962222222222223	0.9469583333333333	0.7963333333333332	0.9500000000000001	0.03866666666666666	0.948
skeletal_muscle	0.8298333333333334	0.8988888888888888	0.8621000000000001	0.83925	0.82725	0.93695	0.6201071428571427	0.934125	0.6847142857142857	0.7592142857142857	0.9483846153846154	0.9146176470588235	0.8371666666666666	0.824125	0.9167142857142857	0.9521	0.0575	0.8516666666666668	0.8078333333333334	0.8928125	0.868	0.5459999999999999	0.12108333333333335	0.9111666666666667
small_int_epithelial	0.8900833333333333	0.9504166666666666	0.9092	0.8838125	0.759125	0.9301500000000001	0.9399821428571429	0.903	0.94425	0.8611785714285715	0.9456923076923078	0.9209117647058823	0.22566666666666668	0.94925	0.910607142857143	0.9770000000000001	0.010583333333333333	0.9726666666666666	0.9536666666666667	0.89215625	0.953625	0.9585	0.177	0.9645833333333333
smooth_muscle	0.8317333333333332	0.8759111111111111	0.8949999999999999	0.8067499999999999	0.8423999999999999	0.89192	0.8824285714285715	0.7414499999999999	0.8625428571428572	0.6396571428571429	0.8629230769230769	0.901	0.8376666666666667	0.7955000000000001	0.8156571428571429	0.8885200000000001	0.03486666666666667	0.9004	0.9009333333333334	0.816675	0.6853999999999999	0.6838666666666667	0.09776666666666667	0.8884666666666667
thyroid_epithelial	0.765	0.9531481481481481	0.9652	0.9020833333333332	0.8674166666666666	0.9631333333333334	0.08607142857142856	0.9145833333333333	0.9137142857142857	0.8251904761904761	0.8447179487179487	0.9470588235294118	0.6715555555555556	0.81075	0.9440476190476191	0.9710666666666666	0.2242222222222222	0.656	0.9374444444444445	0.9348333333333333	0.8370000000000001	0.9573333333333333	0.09516666666666666	0.8896666666666667
tongue_epithelial	0.035555555555555556	0.9212592592592593	0.9392666666666667	0.9470833333333334	0.8840833333333333	0.9506	0.9521904761904761	0.9828333333333333	0.9411904761904761	0.8188571428571428	0.9612051282051283	0.953921568627451	0.9027777777777778	0.7872499999999999	0.9144761904761904	0.09960000000000001	0.033999999999999996	0.9419444444444444	0.919	0.888375	0.8766666666666666	0.10222222222222223	0.11938888888888889	0.8374444444444444
tonsil_palatine_epithelial	0.03688888888888889	0.9326666666666666	0.9221333333333334	0.8665833333333333	0.8534166666666666	0.9232666666666667	0.9306666666666666	0.9568333333333333	0.907	0.7583333333333334	0.926102564102564	0.9457450980392158	0.8793333333333334	0.7555833333333334	0.8999523809523811	0.2758	0.044333333333333336	0.9313333333333333	0.9298888888888888	0.7955833333333334	0.7423333333333333	0.6637777777777778	0.13238888888888886	0.8635555555555556
