	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.685111111111111	0.9451904761904761	0.8342222222222221	0.8478	0.9658000000000001	0.8483809523809523	0.9225833333333333	0.9187777777777778	0.9250476190476191	0.9137222222222222	0.9092666666666666	0.941972972972973	0.7355833333333334	0.9530416666666666	0.9417777777777778	0.9156862745098039	0.8854814814814814	0.7925999999999999	0.9275833333333333	0.8647619047619047	0.8685555555555556	0.9486666666666667	0.9563333333333333	0.9014166666666666	0.9026153846153845	0.9377777777777778	0.8851111111111112	0.9533333333333333
aorta_endothel	0.7231666666666666	0.9085714285714285	0.9336666666666666	0.8870500000000001	0.9296	0.9019999999999999	0.7622500000000001	0.9653333333333334	0.8459285714285714	0.9153333333333333	0.92765	0.9249054054054056	0.9650000000000001	0.9376249999999999	0.9339999999999999	0.9322058823529413	0.8911666666666667	0.8352999999999999	0.940625	0.9145	0.903	0.9564999999999999	0.9273333333333333	0.8518749999999999	0.9390769230769231	0.8211666666666666	0.9130833333333332	0.9523333333333334
bladder_epithelial	0.7097333333333333	0.9199714285714287	0.8303333333333333	0.89588	0.96692	0.9278857142857143	0.9186500000000001	0.6615333333333333	0.8231142857142857	0.9334	0.8975000000000002	0.9592918918918919	0.9414499999999999	0.8855999999999999	0.19180000000000003	0.9542588235294117	0.9071999999999999	0.9397	0.92465	0.9526857142857142	0.9088666666666667	0.9634	0.9823333333333334	0.07635	0.9612461538461539	0.9622666666666667	0.8123666666666667	0.8126666666666666
blood_b	0.10800000000000001	0.9330571428571428	0.9402666666666667	0.9010800000000001	0.8759600000000001	0.9455714285714286	0.9133000000000001	0.9410000000000001	0.9155428571428571	0.8988000000000002	0.9432600000000001	0.9548108108108107	0.9442499999999999	0.95785	0.7507333333333334	0.8849529411764706	0.9156444444444446	0.9665800000000001	0.9483499999999999	0.9285714285714286	0.14146666666666668	0.9121500000000001	0.9720000000000001	0.8778499999999999	0.9070615384615385	0.8639999999999999	0.9402666666666667	0.9586666666666666
blood_granulocytes	0.001888888888888889	0.9555238095238096	0.790888888888889	0.9520666666666666	0.9672000000000001	0.8049523809523809	0.926	0.9658888888888888	0.8997142857142858	0.965	0.9547666666666667	0.9646396396396396	0.9875833333333333	0.9750416666666667	0.8782222222222223	0.9620588235294116	0.5962592592592593	0.9628	0.19833333333333336	0.9865238095238095	0.9430000000000001	0.9073333333333333	0.959	0.9403333333333332	0.9688974358974359	0.9152222222222223	0.9695555555555556	0.9614444444444445
blood_monocytes	0.005	0.9664285714285713	0.766111111111111	0.9581333333333334	0.9750666666666667	0.9621904761904762	0.9288333333333334	0.9820000000000001	0.9015238095238095	0.9712777777777778	0.9493	0.9701711711711711	0.97525	0.9700833333333333	0.9234444444444444	0.9433333333333334	0.8117407407407408	0.9754666666666667	0.7595000000000001	0.9726190476190476	0.9221111111111111	0.9554166666666667	0.9683333333333333	0.9774166666666666	0.9618717948717949	0.9406666666666667	0.9713333333333334	0.9673333333333334
blood_nk	0.02266666666666667	0.9752857142857142	0.9272222222222223	0.9350666666666667	0.9537333333333334	0.9605714285714285	0.9396666666666667	0.96	0.8837142857142858	0.9537777777777778	0.8492000000000001	0.9657387387387387	0.9843333333333333	0.9642916666666667	0.8557777777777779	0.9747843137254902	0.9497777777777777	0.9508333333333333	0.9884166666666667	0.9770476190476192	0.7573333333333334	0.05625	0.9844444444444446	0.9379166666666666	0.24164102564102566	0.8694444444444444	0.9633333333333334	0.943
blood_t_cd4	0.0797	0.9467000000000001	0.9320333333333334	0.90542	0.9427800000000002	0.7415999999999999	0.9196249999999999	0.9716333333333333	0.7802	0.9391999999999999	0.95441	0.9468432432432431	0.9650500000000001	0.9497500000000001	0.7794	0.9405647058823531	0.9431777777777779	0.9196500000000001	0.96595	0.9236000000000001	0.9014	0.840775	0.9746999999999998	0.93475	0.09619230769230769	0.7768333333333333	0.94655	0.9487666666666668
blood_t_cd8	0.1099	0.9289428571428571	0.9212666666666667	0.87023	0.9531000000000001	0.9469999999999998	0.9213500000000001	0.9794333333333334	0.776942857142857	0.9166333333333332	0.9332799999999999	0.9474324324324325	0.962575	0.938025	0.7356333333333333	0.9526235294117648	0.9558444444444445	0.8962999999999999	0.9702	0.9372999999999999	0.8948333333333334	0.47742500000000004	0.9635666666666666	0.938625	0.23491538461538455	0.7935666666666668	0.9480833333333333	0.9488666666666667
breast_basal_epithelial	0.66875	0.9626071428571429	0.86875	0.8932249999999999	0.96875	0.9384999999999999	0.8058124999999999	0.9718333333333332	0.9191071428571429	0.7467083333333334	0.9135500000000001	0.35633783783783785	0.9581875	0.9741875	0.9514166666666666	0.9099117647058823	0.9284166666666666	0.033325	0.975375	0.8866428571428571	0.9531666666666666	0.9710625	0.9599166666666666	0.0309375	0.9638076923076923	0.9396666666666667	0.8243333333333333	0.9540833333333334
breast_luminal_epithelial	0.6546666666666668	0.8674761904761904	0.8028888888888889	0.9065333333333333	0.9740000000000001	0.9156190476190477	0.8055	0.959111111111111	0.9413809523809523	0.8987222222222222	0.9499999999999998	0.7945405405405405	0.9813333333333333	0.9633333333333334	0.9512222222222223	0.9643333333333333	0.9232592592592592	0.08413333333333332	0.9769166666666665	0.9426666666666668	0.9456666666666665	0.9791666666666666	0.9747777777777777	0.028000000000000008	0.943	0.9349999999999999	0.7912777777777776	0.9767777777777779
colon_endocrine	0.8764444444444445	0.9471428571428571	0.9758888888888889	0.01906666666666667	0.9842	0.9501428571428571	0.9833333333333334	0.6701111111111112	0.9693809523809523	0.9513888888888888	0.9575666666666667	0.9621441441441441	0.9755833333333334	0.9390000000000001	0.9464444444444444	0.9329215686274509	0.9335555555555555	0.9557666666666668	0.95275	0.9499523809523809	0.962111111111111	0.9814166666666666	0.7647777777777778	0.8631666666666667	0.9217692307692307	0.8766666666666666	0.9360555555555555	0.9428888888888888
colon_epithelial	0.8738666666666667	0.9135428571428571	0.9544666666666666	0.03896	0.9730400000000001	0.9428285714285713	0.9677	0.7554666666666667	0.9260857142857143	0.9448000000000001	0.9443999999999999	0.9555891891891891	0.9619500000000001	0.9459	0.958	0.9196588235294116	0.9447333333333333	0.9543200000000001	0.9560000000000001	0.9493714285714285	0.9606	0.96915	0.6793333333333332	0.9247500000000001	0.9282923076923076	0.8981333333333333	0.9423333333333332	0.9666
endometrium_epithelial	0.8268888888888889	0.7605238095238095	0.8266666666666667	0.8563666666666667	0.9652666666666666	0.820047619047619	0.9575	0.8103333333333333	0.9574285714285714	0.05255555555555556	0.8933666666666666	0.9424954954954954	0.8816666666666668	0.7566666666666665	0.9648888888888889	0.6295882352941177	0.7596296296296297	0.9439666666666667	0.9554999999999999	0.9379047619047619	0.9236666666666667	0.9756666666666667	0.980111111111111	0.7454166666666667	0.9337948717948718	0.8988888888888887	0.9257777777777777	0.5467777777777777
fallopian_epithelial	0.8529999999999999	0.8194761904761906	0.8548888888888889	0.9075333333333333	0.9781333333333334	0.9169999999999999	0.9863333333333332	0.9482222222222222	0.9698571428571429	0.011499999999999998	0.9585666666666667	0.9707207207207208	0.9264166666666668	0.9453333333333335	0.9584444444444444	0.12945098039215686	0.8653333333333334	0.9747333333333335	0.9649166666666668	0.9784285714285713	0.9651111111111111	0.983	0.9697777777777778	0.7845	0.9619230769230768	0.8664444444444444	0.9568888888888889	0.9773333333333333
fibroblast	0.6713333333333333	0.8232448979591839	0.869857142857143	0.8249285714285716	0.9493714285714285	0.8639591836734695	0.88425	0.9233333333333332	0.8085510204081633	0.8804047619047619	0.8906428571428571	0.9012200772200771	0.87325	0.8638035714285716	0.883047619047619	0.9105714285714285	0.785222222222222	0.8782714285714286	0.93475	0.8375714285714285	0.6752857142857144	0.92675	0.9385714285714286	0.7596428571428572	0.8640879120879121	0.6965714285714286	0.8963095238095237	0.8887142857142857
