	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
adipocytes	0.118	0.9602037037037037	0.9298055555555554	0.9458095238095239	0.9484166666666666	0.8859444444444443	0.9331111111111112	0.985	0.8498888888888888	0.610388888888889	0.8986111111111111	0.9528888888888889	0.8346666666666667	0.8392777777777778	0.8799743589743589	0.9564166666666667	0.9097777777777778	0.9803333333333333	0.9148787878787878	0.9016666666666667	0.7020833333333334	0.8874166666666667	0.9543333333333334	0.973
aorta_endothel	0.150875	0.9543055555555555	0.90875	0.9524285714285714	0.9477500000000001	0.9413333333333334	0.8094999999999999	0.9583333333333333	0.8403333333333334	0.7491666666666668	0.82975	0.8711666666666666	0.9743333333333333	0.8645833333333333	0.9438461538461537	0.9348749999999999	0.9236666666666666	0.9541666666666666	0.8923181818181818	0.93675	0.7308125000000001	0.8955	0.9483571428571429	0.8848750000000001
bladder_epithelial	0.2803	0.9450555555555555	0.9533999999999999	0.9639142857142857	0.8126999999999999	0.8372666666666667	0.8224666666666668	0.9865333333333334	0.9012666666666668	0.9291333333333334	0.8393333333333333	0.16286666666666666	0.9572666666666667	0.7972666666666667	0.9552615384615384	0.96975	0.9656666666666667	0.9766	0.9159636363636364	0.8080999999999999	0.064425	0.95455	0.9825714285714285	0.92365
blood_b	0.14500000000000002	0.9209111111111111	0.9168833333333334	0.9697142857142858	0.9558	0.9501333333333333	0.9353999999999999	0.022800000000000004	0.8569333333333333	0.7847999999999999	0.8429666666666666	0.9518666666666666	0.8426000000000002	0.9540333333333333	0.9655538461538461	0.9589000000000001	0.9359999999999999	0.9612666666666667	0.9128181818181819	0.9585999999999999	0.8926499999999999	0.9263	0.9608285714285714	0.9756
blood_granulocytes	0.17141666666666666	0.9607962962962963	0.9471388888888889	0.9705714285714286	0.9384166666666666	0.012222222222222223	0.9286666666666665	0.9827777777777778	0.9317777777777777	0.9218888888888888	0.8995555555555556	0.9616666666666666	0.0074444444444444445	0.9478888888888889	0.9675384615384615	0.9716666666666667	0.9685555555555555	0.9747777777777777	0.962030303030303	0.9705	0.8926666666666666	0.96225	0.9732857142857143	0.975
blood_monocytes	0.15608333333333332	0.9645185185185184	0.9387777777777777	0.9820000000000001	0.9619166666666666	0.5282777777777777	0.9637777777777777	0.976111111111111	0.9666666666666667	0.9262777777777779	0.8827777777777778	0.9738888888888888	0.029111111111111112	0.9626666666666667	0.9731794871794871	0.97425	0.9584444444444444	0.9807777777777776	0.9286666666666666	0.9825	0.8747916666666665	0.9451666666666667	0.984952380952381	0.9545833333333332
blood_nk	0.171	0.9481296296296295	0.9704999999999999	0.9575714285714286	0.9683333333333334	0.9452222222222222	0.9224444444444444	0.979111111111111	0.9366666666666666	0.08244444444444445	0.8841111111111112	0.9482222222222222	0.9273333333333333	0.9408333333333334	0.9635641025641025	0.9690833333333333	0.954111111111111	0.9706666666666667	0.9239393939393938	0.94325	0.9209583333333334	0.013166666666666667	0.9714285714285714	0.9739999999999999
blood_t_cd4	0.19290000000000002	0.953488888888889	0.9050833333333334	0.9569285714285714	0.9439249999999999	0.9393333333333332	0.8962333333333333	0.9651333333333334	0.8751666666666666	0.03978333333333333	0.8278166666666668	0.9313666666666667	0.9584333333333334	0.9458166666666667	0.9490999999999999	0.9653749999999999	0.9398333333333333	0.9553333333333335	0.8950636363636363	0.9469249999999999	0.8913625000000002	0.9112500000000001	0.9638714285714286	0.95705
blood_t_cd8	0.213575	0.9640944444444444	0.9167166666666666	0.9574999999999999	0.9512	0.9239	0.8947333333333333	0.9619666666666667	0.8397	0.042100000000000005	0.8175833333333333	0.922	0.9512666666666666	0.9535166666666667	0.9447000000000001	0.948925	0.9262666666666666	0.9409000000000001	0.8927727272727273	0.9359	0.8949499999999999	0.46465000000000006	0.9607857142857142	0.9652
breast_basal_epithelial	0.37306249999999996	0.9681666666666666	0.9525625000000001	0.94075	0.957875	0.8673333333333334	0.9425	0.9662499999999999	0.07283333333333333	0.9848750000000001	0.8547083333333334	0.9191666666666666	0.9648333333333334	0.9119166666666667	0.9216346153846153	0.9690624999999999	0.8744166666666667	0.99075	0.22375	0.5908125	0.0548125	0.9269375	0.9672857142857144	0.9206874999999999
