	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.6375833333333333	0.9524583333333333	0.9380833333333333	0.908388888888889	0.8734999999999999	0.9265925925925925	0.9727222222222222	0.8884444444444445	0.9118666666666666	0.8672777777777777	0.9376666666666665	0.9115714285714286	0.8617777777777778	0.9319000000000001	0.83225	0.9145333333333333	0.8722916666666666	0.8755333333333333	0.9562222222222222	0.9192753623188405	0.2835333333333333	0.8980000000000001	0.8856666666666667	0.7043333333333335	0.9308095238095238	0.7048333333333333	0.9267333333333333	0.8778750000000001
aorta_endothel	0.7893749999999999	0.8769374999999999	0.9332499999999999	0.9556666666666667	0.9351666666666667	0.8932777777777778	0.9329166666666666	0.8226666666666667	0.9419	0.7691666666666667	0.8678333333333333	0.8548571428571428	0.8956666666666667	0.917	0.8981250000000001	0.9074	0.832875	0.8976	0.948	0.9374130434782608	0.19119999999999998	0.9341666666666668	0.8859999999999999	0.8967499999999999	0.9280714285714287	0.8445	0.8901	0.856375
bladder_epithelial	0.7521	0.8960250000000001	0.9725250000000001	0.9549666666666667	0.9508333333333333	0.7768888888888889	0.9282333333333334	0.8641333333333334	0.8994399999999999	0.8960333333333332	0.6634	0.9527714285714286	0.8358000000000001	0.95482	0.1123	0.9543200000000001	0.8917249999999999	0.9553200000000001	0.983	0.9560782608695652	0.18875999999999998	0.9605666666666666	0.1338	0.9033	0.9476285714285714	0.8692	0.9535199999999999	0.88735
blood_b	0.00935	0.9431499999999999	0.954125	0.9113666666666667	0.9423666666666666	0.9547333333333332	0.9496666666666667	0.8863333333333333	0.9016	0.7822666666666667	0.9258000000000001	0.8994857142857142	0.7789333333333334	0.9484999999999999	0.8017	0.9598400000000001	0.9218	0.8495999999999999	0.9779333333333333	0.20064347826086956	0.43196	0.9718666666666665	0.9031666666666667	0.8980499999999999	0.9490571428571428	0.93625	0.9537199999999999	0.8932
blood_granulocytes	0.005666666666666667	0.9086249999999999	0.9657083333333333	0.9711666666666666	0.9634999999999999	0.9880740740740741	0.959111111111111	0.9615555555555556	0.9582	0.9314444444444446	0.9352222222222223	0.9683333333333333	0.9466666666666667	0.9693999999999999	0.9820833333333333	0.9588000000000001	0.9584166666666666	0.6304666666666666	0.3201111111111111	0.9282608695652175	0.34833333333333333	0.9670555555555556	0.89	0.9469166666666667	0.9653333333333333	0.00475	0.9504666666666667	0.9399583333333333
blood_monocytes	0.0	0.9743749999999999	0.9640833333333334	0.9747222222222223	0.9623333333333334	0.9792222222222223	0.9808333333333333	0.9685555555555556	0.9653333333333333	0.9502777777777779	0.9582222222222221	0.9525714285714285	0.9403333333333334	0.9635666666666666	0.9655	0.9783333333333334	0.9630416666666667	0.8094666666666667	0.8453333333333334	0.9419710144927534	0.3407333333333333	0.9592777777777778	0.8932222222222221	0.9325000000000001	0.981904761904762	0.01875	0.9457333333333332	0.9197083333333333
blood_nk	0.008666666666666668	0.9330416666666667	0.9598749999999999	0.9786666666666667	0.8625555555555554	0.9752592592592592	0.9660555555555557	0.9396666666666667	0.9139333333333334	0.8789444444444444	0.8842222222222222	0.9440476190476189	0.8606666666666666	0.9606666666666666	0.8391666666666667	0.9740000000000001	0.935375	0.8737333333333331	0.9764444444444446	0.9626376811594203	0.38293333333333335	0.2618888888888889	0.9471666666666666	0.8926666666666666	0.9676666666666667	0.9227500000000001	0.9310666666666667	0.9167083333333333
blood_t_cd4	0.0187	0.9231124999999999	0.9641249999999999	0.9496833333333333	0.9350666666666667	0.9572555555555556	0.9625166666666667	0.9060333333333332	0.9079200000000001	0.7694333333333334	0.8982333333333333	0.9007285714285714	0.8685666666666666	0.95365	0.6848	0.9504199999999999	0.88885	0.76254	0.9715333333333334	0.8216521739130436	0.35346	0.9323500000000001	0.9131499999999999	0.8913249999999999	0.9475000000000001	0.9423749999999999	0.9525600000000001	0.8751
blood_t_cd8	0.013975000000000001	0.9168999999999998	0.9696	0.9438666666666666	0.9169499999999999	0.9597222222222224	0.9601666666666666	0.8667999999999999	0.9008800000000001	0.7323166666666666	0.8761666666666666	0.8967142857142857	0.8423999999999999	0.9436899999999999	0.737925	0.9619200000000001	0.892	0.89764	0.9815999999999999	0.9147913043478262	0.37970000000000004	0.76865	0.9019499999999999	0.8687249999999999	0.9577285714285713	0.9556500000000001	0.9355600000000001	0.868675
breast_basal_epithelial	0.8649374999999999	0.97125	0.9498437500000001	0.973625	0.8438333333333333	0.9193333333333333	0.9705416666666666	0.9466666666666667	0.96305	0.9659166666666666	0.9439166666666666	0.15871428571428572	0.9614166666666666	0.946025	0.9685625000000001	0.94665	0.97890625	0.9763	0.9774166666666667	0.9693478260869566	0.9249999999999999	0.92425	0.8680416666666667	0.9549375	0.9176428571428572	0.9585625	0.8586	0.898625
breast_luminal_epithelial	0.7260833333333334	0.9679583333333334	0.9560833333333333	0.9632222222222223	0.9610555555555557	0.9279259259259259	0.8684444444444445	0.9808888888888889	0.9482666666666667	0.9320555555555555	0.9131111111111111	0.7572380952380953	0.9762222222222222	0.8685666666666666	0.9676666666666667	0.9640666666666666	0.9567916666666667	0.9714	0.964	0.9730579710144927	0.8855999999999998	0.9380000000000002	0.9104444444444444	0.912	0.948952380952381	0.9099166666666667	0.8935333333333334	0.9060416666666665
colon_endocrine	0.9026666666666667	0.9303750000000001	0.9629583333333332	0.06705555555555555	0.9078333333333332	0.8663333333333333	0.9245555555555556	0.9164444444444445	0.9367333333333333	0.9507777777777777	0.9595555555555556	0.9536666666666668	0.9496666666666668	0.8689666666666667	0.8119166666666667	0.9845333333333333	0.798	0.9549333333333334	0.9822222222222222	0.9247391304347827	0.33466666666666667	0.9462777777777779	0.8936111111111112	0.6562500000000001	0.953095238095238	0.9171666666666667	0.8808000000000001	0.9095
colon_epithelial	0.8906499999999999	0.9488	0.95145	0.07343333333333332	0.9358666666666666	0.8805111111111111	0.9272333333333334	0.9161333333333334	0.92588	0.9513	0.9526666666666668	0.9458285714285715	0.9539333333333333	0.8723599999999999	0.8895	0.9604800000000001	0.7578750000000001	0.94392	0.9774	0.9116695652173913	0.24684	0.9449333333333332	0.8972333333333333	0.9019999999999999	0.9518857142857143	0.9036000000000002	0.9437599999999999	0.9177250000000001
