	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.7958888888888889	0.8304444444444443	0.7147407407407407	0.9409166666666667	0.8629166666666667	0.9078749999999999	0.893962962962963	0.9528148148148148	0.9306190476190476	0.90325	0.8889166666666668	0.8448888888888889	0.05555555555555555	0.9641666666666667	0.8490000000000001	0.9344999999999999	0.9522592592592592	0.9724999999999998	0.8890666666666668	0.9186666666666666	0.7917777777777778	0.8914444444444444	0.9084047619047619	0.9085416666666667	0.8754444444444446	0.855	0.8832666666666666	0.9068958333333333	0.9592333333333333
aorta_endothel	0.8403333333333334	0.8973333333333333	0.8726111111111112	0.8887500000000002	0.858	0.9111875	0.9270555555555555	0.9453888888888888	0.9219285714285714	0.942375	0.88925	0.8756666666666668	0.19816666666666666	0.95425	0.8568333333333333	0.9005000000000001	0.9441666666666665	0.969625	0.935	0.9466666666666665	0.867	0.8921666666666667	0.907142857142857	0.87575	0.7949999999999999	0.9359	0.9040999999999999	0.94521875	0.9382500000000001
bladder_epithelial	0.8836666666666666	0.8596666666666666	0.9314222222222222	0.6883	0.8855749999999999	0.948075	0.8934444444444445	0.9288888888888888	0.9399142857142857	0.8755000000000001	0.6442	0.9564	0.0762	0.33520000000000005	0.9152666666666667	0.73145	0.9675185185185186	0.9658	0.9133999999999999	0.9566000000000001	0.9363333333333334	0.8986000000000001	0.9441	0.1338	0.9028666666666668	0.9359999999999999	0.9	0.9592	0.96738
blood_b	0.07733333333333334	0.8286666666666666	0.9492666666666667	0.94805	0.86975	0.9366	0.8263555555555555	0.956088888888889	0.9000571428571428	0.937	0.9662500000000002	0.8448666666666667	0.0932	0.9776	0.8958666666666666	0.845	0.966125925925926	0.9633500000000002	0.91084	0.923	0.8929333333333334	0.0202	0.9482571428571429	0.8860250000000001	0.8895333333333333	0.8932800000000001	0.9587600000000001	0.9507	0.9618199999999998
blood_granulocytes	0.02	0.9563333333333333	0.970148148148148	0.9470833333333334	0.9328333333333334	0.9379583333333333	0.9538148148148148	0.9528148148148148	0.9719047619047619	0.9604166666666666	0.9225833333333334	0.9288888888888889	0.06488888888888888	0.9740000000000001	0.9683333333333334	0.8201666666666667	0.9712469135802468	0.9707500000000001	0.9342666666666667	0.236	0.969	0.9199999999999999	0.9485	0.969	0.891	0.06893333333333335	0.9662666666666667	0.9715625000000001	0.9687666666666667
blood_monocytes	0.02011111111111111	0.9678333333333334	0.9803333333333333	0.9476666666666667	0.9517916666666667	0.9496666666666668	0.9450740740740741	0.9638148148148148	0.9618571428571429	0.9784999999999999	0.9278333333333334	0.9335555555555555	0.09233333333333334	0.9608333333333334	0.9626666666666667	0.8777499999999999	0.9687777777777778	0.96775	0.9186	0.943	0.9458888888888888	0.927	0.9591904761904763	0.9757916666666665	0.8904444444444444	0.031400000000000004	0.9766666666666666	0.9688125	0.979
blood_nk	0.006111111111111111	0.9079444444444444	0.9562592592592593	0.8901666666666666	0.9313750000000001	0.9129166666666667	0.9191481481481482	0.9826666666666667	0.9533333333333335	0.9329999999999999	0.9315833333333333	0.8677777777777779	0.1137777777777778	0.9692500000000001	0.914	0.8885833333333334	0.9623209876543211	0.96525	0.8908666666666667	0.9848888888888889	0.9147777777777778	0.7821111111111113	0.04754761904761904	0.9345416666666666	0.8922222222222221	0.9522666666666666	0.9567999999999999	0.971375	0.9741333333333332
blood_t_cd4	0.05456666666666667	0.8824	0.9399111111111111	0.8447000000000001	0.9099	0.932	0.8143777777777779	0.9463555555555555	0.9342142857142857	0.9320250000000001	0.9222000000000001	0.8103	0.09206666666666667	0.9585000000000001	0.8891000000000002	0.8435500000000001	0.9563111111111111	0.9630500000000002	0.8732	0.9633333333333333	0.8511333333333333	0.7210333333333334	0.9001357142857144	0.9299999999999999	0.8675333333333335	0.96822	0.94342	0.9531062499999997	0.9474500000000001
blood_t_cd8	0.08416666666666667	0.8337	0.930388888888889	0.78125	0.9016500000000001	0.8938	0.8085777777777776	0.9452666666666666	0.9401714285714284	0.9052749999999999	0.907775	0.8163333333333332	0.12196666666666667	0.96645	0.8657	0.8440749999999999	0.957448148148148	0.9610749999999999	0.86008	0.9548	0.8356333333333333	0.7638333333333334	0.5715857142857144	0.8987999999999999	0.8500333333333334	0.9584400000000001	0.95228	0.9505250000000001	0.9501799999999999
breast_basal_epithelial	0.9099166666666667	0.9665416666666666	0.944888888888889	0.963625	0.9495	0.9082812499999999	0.9213055555555555	0.9666666666666667	0.9369285714285714	0.9560625	0.9695625	0.202	0.18325	0.966	0.9564999999999999	0.8953125	0.9671388888888888	0.9836875	0.9688	0.953	0.12066666666666667	0.9485	0.9580357142857143	0.71165625	0.8990833333333332	0.9593	0.9319500000000001	0.929234375	0.9501250000000001
