	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.8614285714285713	0.9231111111111111	0.8932222222222223	0.9112	0.909102564102564	0.9160666666666666	0.8921666666666667	0.9454583333333334	0.93275	0.9338000000000001	0.9183333333333333	0.9706666666666667	0.8614333333333333	0.94625	0.926047619047619	0.7951111111111112	0.6803333333333335	0.7546666666666667	0.8670666666666665	0.80375	0.9365238095238095	0.9262857142857143	0.06910000000000001	0.8996666666666666	0.7032777777777778	0.9005555555555556	0.8910833333333334	0.8891333333333332
aorta_endothel	0.9177857142857142	0.9691666666666667	0.9558333333333333	0.8898	0.907	0.8257000000000001	0.8576250000000001	0.9391875000000001	0.9339375	0.9475	0.9868333333333332	0.9383	0.9182000000000001	0.9375	0.8949285714285715	0.8088333333333333	0.7968333333333333	0.8208333333333333	0.93405	0.7903749999999999	0.9144999999999999	0.9124999999999999	0.1437	0.8996	0.9263333333333332	0.7628333333333334	0.943	0.8991
bladder_epithelial	0.9199714285714287	0.9256	0.9730000000000001	0.94008	0.9522461538461539	0.8825200000000001	0.9321999999999999	0.948925	0.9497000000000002	0.9393600000000001	0.8418666666666667	0.96668	0.9571	0.17295	0.8348000000000001	0.9008666666666667	0.9081333333333333	0.916	0.94478	0.8940999999999999	0.9092285714285714	0.9346	0.8446600000000002	0.89648	0.9372666666666667	0.7963	0.70875	0.9357599999999999
blood_b	0.13414285714285712	0.9793333333333333	0.9545999999999999	0.87712	0.778246153846154	0.9065199999999999	0.6838	0.91715	0.9632250000000001	0.97868	0.6818666666666667	0.9701600000000001	0.9656	0.96915	0.8833714285714285	0.9456666666666667	0.9454666666666667	0.8302666666666667	0.9591999999999998	0.01055	0.9636571428571429	0.9209142857142858	0.17241999999999996	0.9202	0.9316666666666666	0.8377666666666667	0.9473499999999999	0.95116
blood_granulocytes	0.10285714285714286	0.9820000000000001	0.9737777777777777	0.9442666666666666	0.9308461538461538	0.9390666666666666	0.9047499999999999	0.9535	0.9803333333333333	0.9619333333333332	0.8954444444444444	0.9719333333333333	0.9786666666666667	0.9784166666666666	0.948952380952381	0.8718888888888889	0.9656666666666666	0.1451111111111111	0.9588999999999999	0.494	0.9735238095238096	0.8937142857142857	0.12066666666666666	0.9707333333333334	0.10133333333333333	0.9105555555555557	0.9441666666666665	0.9634
blood_monocytes	0.09038095238095238	0.9797777777777777	0.9622222222222222	0.9608	0.9075128205128205	0.9379333333333335	0.9339166666666667	0.9589583333333334	0.9690833333333333	0.9622000000000002	0.8444444444444446	0.9686666666666666	0.9683333333333334	0.9603333333333334	0.9717142857142859	0.9165555555555556	0.9548888888888888	0.6548888888888889	0.9632333333333333	0.6397499999999999	0.9767619047619047	0.9557142857142858	0.11206666666666666	0.9602666666666666	0.06572222222222222	0.9463888888888888	0.952	0.9740666666666667
blood_nk	0.1533809523809524	0.7957777777777778	0.9763333333333333	0.9218666666666667	0.9407435897435898	0.9181333333333334	0.9785	0.9665416666666666	0.979	0.9807333333333332	0.9011111111111111	0.9700666666666665	0.9626333333333333	0.94975	0.9386190476190476	0.5727777777777777	0.8624444444444445	0.9152222222222223	0.9592333333333335	0.8599166666666666	0.9455714285714286	0.09533333333333333	0.1287	0.9554	0.8659444444444445	0.9051666666666667	0.9514166666666668	0.9744
blood_t_cd4	0.15225714285714287	0.9600666666666665	0.9642	0.8819199999999998	0.9210999999999998	0.88744	0.8637499999999999	0.9465375	0.9629125000000001	0.96122	0.9370333333333333	0.9607199999999999	0.9595699999999999	0.9055	0.9459714285714286	0.9455666666666668	0.9365	0.8476333333333335	0.95609	0.8547500000000001	0.9547285714285714	0.8517857142857143	0.17335	0.89612	0.9396833333333333	0.8224833333333335	0.908025	0.9573999999999998
blood_t_cd8	0.2537857142857143	0.9718666666666668	0.9628	0.89618	0.9264923076923075	0.8860999999999999	0.9498749999999999	0.9489124999999999	0.9638124999999998	0.96886	0.9363333333333334	0.9505800000000001	0.9676600000000001	0.942	0.9585857142857142	0.9164	0.9224666666666668	0.8017	0.9502200000000001	0.8213000000000001	0.9634285714285715	0.4964428571428571	0.21086	0.87966	0.9221	0.7861833333333333	0.901525	0.95466
breast_basal_epithelial	0.9741785714285713	0.9543333333333333	0.9875833333333333	0.92285	0.9570961538461539	0.91245	0.9440625	0.9716875	0.89865625	0.9406	0.9457500000000001	0.45255	0.9733	0.902375	0.9416071428571429	0.866	0.61175	0.7735	0.87625	0.94275	0.8353928571428572	0.887357142857143	0.2224	0.9793999999999999	0.9645416666666667	0.6543749999999999	0.8454999999999999	0.9770000000000001
