	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.6461111111111111	0.9628095238095238	0.9290416666666665	0.9283333333333333	0.8920476190476191	0.8812962962962962	0.9693999999999999	0.9611333333333333	0.9717777777777777	0.9206666666666666	0.9004166666666666	0.6958888888888889	0.9426	0.8343333333333334	0.9377222222222223	0.8327777777777778	0.9438	0.8338888888888888	0.8295833333333333	0.7927999999999998	0.7840833333333334	0.8433333333333334	0.9561666666666667	0.9320416666666667	0.8635833333333333	0.9627878787878789	0.9120000000000003	0.9601111111111112
aorta_endothel	0.8776666666666666	0.9641428571428571	0.9083125000000001	0.910125	0.8524999999999998	0.8922222222222222	0.8902000000000001	0.8952	0.9493333333333334	0.9381666666666667	0.8908750000000001	0.7949166666666666	0.9599	0.741375	0.9386666666666668	0.8825000000000001	0.9420999999999999	0.8788333333333334	0.9715	0.8389	0.849375	0.672	0.913125	0.8448125000000001	0.9536250000000001	0.9560909090909091	0.9225000000000001	0.9486666666666668
bladder_epithelial	0.9314666666666668	0.9706285714285714	0.9483750000000001	0.90665	0.9559714285714286	0.8995111111111112	0.9490399999999999	0.95952	0.9751999999999998	0.9544	0.9185500000000001	0.9077999999999999	0.8640399999999999	0.75955	0.14566666666666667	0.9480000000000001	0.93764	0.9401333333333334	0.925	0.79632	0.76645	0.9027999999999998	0.09519999999999999	0.9019499999999999	0.9391999999999999	0.9784636363636363	0.94034	0.869
blood_b	0.05263333333333333	0.9624857142857142	0.9516500000000001	0.9489999999999998	0.9524000000000001	0.9008666666666668	0.9486000000000001	0.96784	0.9593333333333334	0.9473333333333332	0.7816500000000001	0.9213000000000001	0.69084	0.7546	0.6940666666666665	0.8728000000000001	0.9410000000000001	0.9372	0.1323	0.93428	0.49610000000000004	0.8140499999999999	0.97675	0.9571500000000001	0.8989	0.9708909090909092	0.95566	0.9576666666666668
blood_granulocytes	0.006944444444444445	0.8279047619047618	0.9694166666666667	0.9749166666666667	0.9637619047619047	0.8964444444444445	0.9707333333333333	0.9740666666666667	0.9636111111111111	0.9446666666666667	0.9609166666666668	0.973388888888889	0.9077333333333334	0.9365	0.9433888888888889	0.9466666666666667	0.9694666666666668	0.15633333333333335	0.9256666666666667	0.9405999999999999	0.9262499999999999	0.8956666666666667	0.9848333333333333	0.9217916666666667	0.1545	0.9489090909090908	0.9683333333333334	0.968
blood_monocytes	0.0030555555555555557	0.9394285714285714	0.9667083333333334	0.9737499999999999	0.973095238095238	0.9012222222222223	0.9671333333333333	0.9773999999999999	0.9780555555555556	0.9455555555555555	0.9409166666666667	0.9612222222222222	0.8958	0.8932500000000001	0.9246666666666666	0.9785555555555555	0.9797333333333333	0.8406666666666666	0.9395000000000001	0.9773999999999999	0.9281666666666668	0.9194999999999999	0.9854166666666666	0.9298333333333333	0.041666666666666664	0.9688636363636364	0.9807333333333332	0.9887777777777779
blood_nk	0.05088888888888889	0.9723333333333333	0.9652083333333333	0.9441666666666667	0.9461428571428571	0.9155925925925925	0.98	0.9550666666666666	0.9537222222222222	0.9694444444444444	0.9135833333333333	0.9835555555555556	0.8674	0.8334166666666666	0.9230555555555555	0.9145555555555555	0.9438666666666666	0.9505555555555555	0.6645	0.9379333333333332	0.027666666666666662	0.912	0.9710833333333334	0.9019583333333333	0.9353333333333333	0.9729848484848483	0.9405999999999999	0.9768888888888889
blood_t_cd4	0.04378333333333333	0.9638571428571427	0.9270124999999998	0.9568249999999999	0.9539	0.8982555555555555	0.9562799999999999	0.9424800000000001	0.9424666666666667	0.9519666666666667	0.753825	0.9626833333333332	0.75096	0.7437999999999999	0.9053166666666665	0.8810333333333334	0.9342	0.9352666666666666	0.666	0.8942	0.842975	0.865225	0.9663	0.8404625000000001	0.870725	0.9568772727272726	0.9356000000000002	0.9493666666666668
blood_t_cd8	0.09853333333333333	0.9649142857142856	0.919975	0.9481499999999998	0.9399285714285714	0.901311111111111	0.9258	0.9390599999999999	0.9375333333333332	0.9460666666666666	0.715625	0.9452000000000002	0.7022800000000001	0.7226499999999999	0.9158166666666668	0.8579333333333334	0.9349000000000001	0.9220333333333335	0.7008500000000001	0.9209799999999999	0.550225	0.7963500000000001	0.9676499999999999	0.9188000000000001	0.8492000000000001	0.9607818181818182	0.8949999999999999	0.9665333333333335
breast_basal_epithelial	0.6280833333333333	0.9470714285714286	0.9484375	0.9633125	0.9215357142857141	0.9602777777777778	0.96915	0.9532499999999999	0.9838333333333333	0.9798333333333333	0.9493125	0.22241666666666665	0.96835	0.9595625	0.9339999999999999	0.9555	0.9747	0.9711666666666667	0.9653125	0.05225	0.9446249999999999	0.9443125	0.7191249999999999	0.95815625	0.975875	0.9748409090909091	0.9263250000000001	0.9551666666666666
