	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.7067777777777778	0.945	0.9176666666666667	0.9404444444444445	0.9282222222222222	0.8930833333333332	0.9273888888888888	0.9468888888888888	0.9616250000000001	0.9430416666666667	0.6906666666666665	0.9823333333333334	0.7692222222222221	0.9244444444444445	0.87575	0.8163333333333332	0.6563333333333333	0.7251333333333333	0.9376666666666665	0.8776666666666667	0.6747777777777778	0.8458666666666667	0.9668571428571427	0.6929333333333334	0.8538888888888888	0.8492916666666667
aorta_endothel	0.7878333333333333	0.907	0.885	0.9522499999999999	0.8736666666666666	0.9117500000000001	0.9402083333333333	0.96	0.9539374999999999	0.8455625	0.6501666666666667	0.9181250000000001	0.9225	0.967	0.94625	0.8251	0.8542500000000001	0.9198666666666668	0.9264	0.8523333333333334	0.9495	0.9367	0.9457142857142857	0.8518000000000001	0.9081666666666666	0.8695625
bladder_epithelial	0.8727333333333334	0.9593333333333334	0.7496	0.9493333333333333	0.976	0.9183999999999999	0.9054833333333334	0.9599333333333332	0.8418249999999998	0.9477499999999999	0.9131333333333334	0.9592500000000002	0.633	0.13406666666666667	0.8221499999999999	0.9417200000000001	0.88185	0.8805733333333334	0.16343999999999997	0.9571333333333334	0.6662666666666667	0.98024	0.9472571428571428	0.95572	0.924	0.9332500000000001
blood_b	0.06773333333333334	0.9456666666666667	0.94888	0.9403333333333332	0.9660666666666666	0.9359999999999999	0.8997833333333333	0.9326000000000001	0.9253	0.8620000000000001	0.9502	0.9530999999999998	0.9277999999999998	0.9781333333333334	0.14350000000000002	0.87408	0.95475	0.9667866666666665	0.90852	0.5692	0.8996666666666666	0.036	0.7363428571428571	0.8728	0.7746	0.960525
blood_granulocytes	0.0019999999999999996	0.9824444444444445	0.9372666666666666	0.9567777777777778	0.9758888888888889	0.9583333333333334	0.9724444444444443	0.9783333333333334	0.9780416666666666	0.9751249999999999	0.9395555555555556	0.9669166666666666	0.9625555555555555	0.9853333333333333	0.9296666666666668	0.6634666666666668	0.7341666666666667	0.1428222222222222	0.9268666666666667	0.9276666666666666	0.965	0.7998	0.9663809523809525	0.9669333333333333	0.8125555555555556	0.95675
blood_monocytes	0.006888888888888889	0.9662222222222222	0.9256000000000001	0.9596666666666667	0.9727777777777779	0.9586666666666667	0.9594722222222222	0.9644444444444445	0.9714583333333334	0.977125	0.9417777777777777	0.9786666666666667	0.9545555555555557	0.9766666666666666	0.9341666666666667	0.7213333333333333	0.8443333333333333	0.7816222222222221	0.93	0.9587777777777777	0.9594444444444444	0.17793333333333336	0.9544761904761904	0.9542	0.8347777777777777	0.9568750000000001
blood_nk	0.04022222222222222	0.9725555555555556	0.972	0.9618333333333333	0.9691111111111111	0.969	0.9540555555555555	0.9660000000000001	0.9747083333333334	0.975625	0.9046666666666666	0.9689166666666665	0.9531111111111111	0.9768888888888889	0.8478333333333333	0.7878666666666666	0.9556666666666667	0.9549777777777777	0.868	0.11655555555555557	0.9547777777777778	0.8721333333333333	0.9742857142857142	0.9254000000000001	0.8377777777777777	0.9499166666666667
blood_t_cd4	0.08876666666666667	0.9458333333333334	0.9331399999999999	0.94815	0.9563333333333335	0.9200000000000002	0.9400666666666666	0.9497666666666668	0.954875	0.9375	0.8166333333333334	0.9369500000000001	0.9310666666666666	0.9602	0.600525	0.9313	0.9126	0.96638	0.8772200000000001	0.9244	0.8995666666666668	0.8170800000000001	0.9408857142857142	0.88078	0.8185333333333334	0.9362
blood_t_cd8	0.09230000000000001	0.9426333333333332	0.9324200000000001	0.9380666666666666	0.9623666666666665	0.9246749999999999	0.926825	0.9501	0.9628500000000001	0.92265	0.8401	0.9392249999999999	0.9260999999999999	0.9686333333333332	0.5656249999999999	0.93424	0.9295499999999999	0.9525666666666666	0.85412	0.5487666666666666	0.9229	0.9243600000000003	0.9438571428571428	0.8627600000000001	0.7854333333333333	0.940325
breast_basal_epithelial	0.9015833333333334	0.9764166666666667	0.9637499999999999	0.9359166666666666	0.987	0.9824999999999999	0.9711041666666668	0.9798333333333333	0.96225	0.9733749999999999	0.8611666666666667	0.2616875	0.95625	0.9811666666666666	0.9529375	0.96305	0.828	0.7690833333333333	0.13984999999999997	0.9332499999999999	0.9800000000000001	0.9735500000000001	0.9701071428571428	0.94165	0.9291666666666667	0.041781250000000006
breast_luminal_epithelial	0.9214444444444444	0.9783333333333334	0.8776	0.9438333333333332	0.9867777777777778	0.9744166666666666	0.971111111111111	0.9797777777777777	0.9757916666666667	0.9742500000000001	0.9093333333333334	0.7168333333333333	0.92	0.9858888888888889	0.9689166666666665	0.9691333333333333	0.7593333333333333	0.8052	0.1372	0.956	0.9376666666666668	0.9919333333333333	0.9755714285714285	0.9300666666666667	0.8454444444444444	0.059916666666666674
colon_endocrine	0.8498888888888888	0.13777777777777778	0.9358	0.9549444444444445	0.9805555555555556	0.977	0.957722222222222	0.960111111111111	0.9663333333333334	0.902125	0.920111111111111	0.9771666666666666	0.8778888888888888	0.887888888888889	0.8821666666666667	0.9560666666666666	0.9024166666666668	0.9678222222222223	0.9237333333333333	0.968111111111111	0.7226666666666667	0.9142666666666667	0.8830476190476192	0.9640666666666666	0.8714444444444444	0.9682916666666667
colon_epithelial	0.8755333333333333	0.03973333333333333	0.8758800000000001	0.9469	0.9669333333333332	0.9494	0.9508000000000001	0.9468666666666665	0.9637499999999999	0.9440500000000001	0.9126	0.96915	0.9026	0.9426666666666665	0.8688500000000001	0.9347999999999999	0.9175000000000001	0.9588666666666666	0.9266400000000001	0.9458	0.6810666666666667	0.9290400000000002	0.9263428571428571	0.9559200000000001	0.8932	0.9486749999999999
endometrium_epithelial	0.8711111111111111	0.14377777777777778	0.8461333333333334	0.9087777777777778	0.9558888888888889	0.9408333333333333	0.9326111111111112	0.9388888888888888	0.9525833333333332	0.9483333333333334	0.7357777777777778	0.8305000000000001	0.7490000000000001	0.8537777777777777	0.145	0.9518	0.9405	0.9388222222222223	0.8727333333333332	0.9566666666666667	0.9316666666666666	0.9554	0.8928095238095238	0.9129999999999999	0.9185555555555557	0.91775
fallopian_epithelial	0.9281111111111112	0.809	0.9501999999999998	0.974388888888889	0.9717777777777776	0.9409166666666667	0.93	0.9488888888888889	0.9630416666666667	0.9755833333333334	0.0024444444444444444	0.7638333333333334	0.9297777777777778	0.9747777777777777	0.7124999999999999	0.9649333333333333	0.9632499999999999	0.9702444444444445	0.9321333333333334	0.9552222222222221	0.9683333333333333	0.9877333333333332	0.9537619047619049	0.9486	0.9768888888888889	0.8577083333333334
