	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
adipocytes	0.8384666666666667	0.9289333333333335	0.9133888888888889	0.8771666666666667	0.7727777777777778	0.9059166666666667	0.7534166666666667	0.8870833333333333	0.9427500000000001	0.8465000000000001	0.7934444444444445	0.9650833333333333	0.9172380952380953	0.9249999999999999	0.8548	0.9583333333333334	0.9755714285714285	0.7646666666666667	0.8302222222222221	0.8804166666666667	0.9554561403508771	0.6301666666666667	0.9169629629629631	0.9236000000000001	0.8523333333333335	0.794
aorta_endothel	0.86995	0.9275	0.9413333333333334	0.9056249999999999	0.9359999999999999	0.919875	0.70775	0.90375	0.9555624999999999	0.817625	0.8121666666666667	0.955125	0.9494285714285714	0.9026666666666667	0.8874	0.9583999999999999	0.9522142857142857	0.6343333333333333	0.7521666666666667	0.8438749999999999	0.9464736842105262	0.7553333333333332	0.9259444444444445	0.9385	0.8993333333333333	0.8876666666666667
bladder_epithelial	0.84802	0.96752	0.8783	0.9485999999999999	0.9448000000000001	0.91425	0.8783000000000001	0.9559999999999998	0.9691750000000001	0.8827499999999999	0.8854666666666666	0.06170000000000001	0.9584571428571428	0.8993333333333332	0.93134	0.9674399999999999	0.9801142857142857	0.9024666666666666	0.8379333333333333	0.9093	0.9518105263157894	0.0813	0.9077111111111111	0.9029999999999999	0.9370666666666667	0.9401333333333334
blood_b	0.9399200000000001	0.9745999999999999	0.9224333333333334	0.9637	0.9524666666666667	0.9196	0.9315999999999999	0.21000000000000002	0.9406500000000001	0.8093999999999999	0.8818666666666666	0.9723	0.9360857142857142	0.9460666666666666	0.08602000000000001	0.9719199999999999	0.9680571428571427	0.8630666666666666	0.8719999999999999	0.9522	0.5778631578947369	0.7977000000000001	0.916911111111111	0.9603999999999999	0.7164	0.9103999999999999
blood_granulocytes	0.9609666666666667	0.9724666666666667	0.9403888888888888	0.9718333333333332	0.9552222222222221	0.9534166666666666	0.9433333333333334	0.8500833333333332	0.3921666666666666	0.92925	0.903	0.9714166666666667	0.9716666666666667	0.9605555555555556	0.7271333333333333	0.9795333333333334	0.9690952380952381	0.9428888888888888	0.9593333333333334	0.9570833333333334	0.9377192982456141	0.9367222222222221	0.9382962962962962	0.9782666666666667	0.908	0.9583333333333334
blood_monocytes	0.9597333333333332	0.9873333333333333	0.9336111111111111	0.9609166666666665	0.9474444444444444	0.9734166666666666	0.9318333333333334	0.8095	0.8853750000000001	0.9620833333333333	0.9367777777777778	0.9754166666666667	0.9738095238095238	0.9674444444444444	0.1361	0.9804666666666666	0.9866190476190475	0.9620000000000001	0.9470000000000001	0.9635833333333332	0.9311228070175438	0.9514999999999999	0.952962962962963	0.9666666666666667	0.935111111111111	0.9616666666666666
blood_nk	0.9557333333333333	0.9725333333333334	0.9527777777777778	0.9665	0.8623333333333333	0.9545	0.9230833333333334	0.09949999999999999	0.9754166666666667	0.9145	0.9411111111111111	0.9734166666666667	0.9454761904761905	0.9694444444444444	0.9297333333333334	0.9781333333333334	0.9705714285714286	0.9328888888888889	0.8972222222222223	0.9694166666666666	0.8993333333333333	0.8983333333333334	0.34311111111111114	0.9671333333333333	0.8453333333333334	0.8927777777777778
blood_t_cd4	0.91731	0.9503	0.9430666666666667	0.968975	0.8820333333333334	0.928275	0.9104249999999998	0.015975	0.9661874999999999	0.5689	0.906	0.975775	0.9603999999999999	0.9621999999999999	0.89596	0.9600200000000001	0.9462142857142857	0.9220333333333335	0.8616333333333334	0.9464750000000001	0.783942105263158	0.8276666666666666	0.9393444444444444	0.9420400000000001	0.7153666666666666	0.9185999999999999
blood_t_cd8	0.9233399999999998	0.94908	0.94255	0.960225	0.8680999999999999	0.9235	0.9121499999999999	0.04712499999999999	0.9600500000000001	0.67585	0.9148333333333334	0.9545	0.9529285714285715	0.9511333333333333	0.8930299999999999	0.9585000000000001	0.9426714285714285	0.9348333333333334	0.8313666666666666	0.960525	0.8783842105263158	0.8167	0.9148000000000002	0.9231399999999998	0.6262000000000001	0.9171333333333334
breast_basal_epithelial	0.96305	0.85835	0.9754166666666667	0.8406875	0.9623333333333333	0.830875	0.9704375000000001	0.9846250000000001	0.9664375	0.9645	0.21841666666666665	0.9830625	0.9413571428571428	0.9681666666666667	0.972	0.9787999999999999	0.9817857142857144	0.08866666666666666	0.9271666666666667	0.9623124999999999	0.9707368421052632	0.053250000000000006	0.94825	0.8514499999999999	0.7979999999999999	0.9604166666666667
