	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
breast_luminal_epithelial	0.016733333333333336	0.9380784313725491	0.9497333333333334	0.8592222222222222	0.8874583333333333	0.9601666666666667	0.9884444444444443	0.947047619047619	0.8827777777777778	0.9014166666666666	0.9331929824561405	0.9607777777777778	0.9413333333333335	0.9580238095238095	0.9650555555555554	0.9721818181818181	0.9625277777777779	0.17500000000000002	0.8628333333333335	0.8600833333333333	0.7663333333333333	0.6595333333333334	0.9653333333333333	0.9005833333333332	0.9676666666666667
colon_endocrine	0.01337777777777778	0.9416862745098039	0.9747333333333333	0.9597777777777777	0.10179166666666667	0.9545	0.9294444444444445	0.8425238095238096	0.9322222222222223	0.9817499999999999	0.9216666666666665	0.9217777777777778	0.8927777777777778	0.9554047619047618	0.9422222222222222	0.9234848484848485	0.9087777777777778	0.9765185185185185	0.9452222222222222	0.7421666666666668	0.9853333333333333	0.6801333333333334	0.9680000000000001	0.7622500000000002	0.8346666666666667
colon_epithelial	0.009933333333333332	0.9434941176470589	0.95608	0.9626333333333333	0.11202500000000001	0.9591000000000001	0.9636666666666667	0.8683142857142858	0.9663999999999999	0.9704	0.9276736842105262	0.9493333333333333	0.8737999999999999	0.9470571428571428	0.9180999999999999	0.8776545454545455	0.9318333333333333	0.9678666666666667	0.9482333333333333	0.81395	0.9520000000000002	0.7345599999999999	0.9577500000000001	0.8600000000000001	0.9341333333333333
endometrium_epithelial	0.021533333333333335	0.9222745098039216	0.9099333333333335	0.7675555555555555	0.8660416666666667	0.7376666666666667	0.9398888888888889	0.11476190476190477	0.9515555555555556	0.9670833333333334	0.9567368421052631	0.9485555555555555	0.9213333333333334	0.9627619047619048	0.5941666666666667	0.9645757575757575	0.8761111111111112	0.9588148148148149	0.9130555555555556	0.09150000000000001	0.9416666666666665	0.8459333333333333	0.9394583333333334	0.758	0.9148888888888891
fallopian_epithelial	0.008	0.9076666666666667	0.9576666666666668	0.8710555555555556	0.9124166666666667	0.8654166666666666	0.9733333333333333	0.08071428571428572	0.9517777777777777	0.9136666666666667	0.959	0.9491111111111111	0.9702222222222222	0.9518571428571428	0.051833333333333335	0.9681818181818183	0.9253055555555555	0.9852222222222222	0.9474999999999999	0.9543333333333334	0.9501111111111111	0.8786	0.934	0.9534166666666667	0.7505555555555556
fibroblast	0.23692380952380948	0.856344537815126	0.8802285714285715	0.8817380952380952	0.8610357142857143	0.91425	0.9191428571428572	0.8608979591836735	0.8844285714285716	0.9409285714285716	0.9368646616541353	0.896	0.6979999999999998	0.8838877551020409	0.881452380952381	0.9500129870129869	0.744952380952381	0.8642063492063492	0.8957142857142857	0.7959999999999999	0.8932857142857143	0.7735428571428571	0.9151428571428569	0.8906785714285714	0.7286666666666667
gastric_epithelial	0.0074444444444444445	0.9457058823529412	0.9458666666666667	0.8500925925925926	0.8531666666666667	0.9601666666666667	0.17974074074074073	0.8976507936507936	0.8423333333333333	0.9692222222222223	0.8946959064327485	0.9438518518518519	0.8615555555555555	0.9462380952380953	0.9225	0.9711616161616161	0.918027777777778	0.9604567901234569	0.9489259259259258	0.8384166666666667	0.9522962962962962	0.8982222222222221	0.9644722222222222	0.8454166666666666	0.930037037037037
heart_cardiomyocyte	0.14122222222222222	0.9238823529411765	0.9641333333333333	0.12050000000000001	0.9390833333333332	0.9756666666666667	0.9640555555555554	0.9542857142857143	0.6702777777777778	0.8017083333333334	0.9525350877192982	0.9655555555555555	0.9593888888888888	0.9329761904761905	0.9211944444444445	0.9745303030303031	0.9503888888888888	0.9562037037037037	0.9151388888888888	0.9394999999999999	0.9568888888888889	0.9702000000000001	0.9701041666666667	0.9552083333333332	0.21672222222222223
kidney_glomerular_endothel	0.1572	0.9207058823529413	0.9608666666666666	0.9340555555555555	0.9327500000000001	0.9620833333333333	0.9644444444444443	0.802047619047619	0.965	0.9672499999999999	0.9431754385964911	0.9146666666666667	0.8517777777777779	0.9485000000000001	0.876	0.9198181818181818	0.8775	0.855111111111111	0.9329999999999999	0.8784166666666667	0.9532222222222222	0.9389333333333333	0.9160416666666666	0.9641666666666667	0.9504444444444444
kidney_glomerular_podocytes	0.03135555555555556	0.9307058823529412	0.9605333333333332	0.8309444444444444	0.893625	0.7741666666666666	0.9684444444444443	0.20233333333333334	0.9362222222222223	0.9500833333333333	0.9558947368421054	0.8791111111111111	0.9377777777777777	0.946095238095238	0.9452777777777777	0.9604242424242425	0.8295833333333333	0.9135185185185186	0.891888888888889	0.9012500000000001	0.9604444444444443	0.9445333333333332	0.9463333333333334	0.9660000000000001	0.9665555555555555
kidney_tubular_endothel	0.15326666666666666	0.9116078431372548	0.9189333333333333	0.9336666666666668	0.9221666666666667	0.9630833333333334	0.9390000000000001	0.8766190476190475	0.9646666666666667	0.9709166666666667	0.9435614035087719	0.9203333333333333	0.9044444444444445	0.9361904761904762	0.7398333333333333	0.9323333333333333	0.9053055555555556	0.8615925925925927	0.950388888888889	0.932	0.9571111111111111	0.9392666666666667	0.934875	0.9696666666666668	0.9667777777777778
kidney_tubular_epithelial	0.023799999999999998	0.9413529411764706	0.9661333333333334	0.849611111111111	0.9110833333333334	0.7975833333333333	0.9683333333333333	0.16680952380952382	0.9534444444444444	0.9555833333333332	0.9576491228070175	0.882	0.9686666666666667	0.9587619047619048	0.9581111111111111	0.9816363636363636	0.8473888888888891	0.9571851851851852	0.8748888888888887	0.8978333333333333	0.9702222222222221	0.96	0.949125	0.9759166666666665	0.9717777777777777
liver_hepatocytes	0.0685111111111111	0.09865686274509804	0.9579333333333332	0.813138888888889	0.9067291666666666	0.961375	0.9371111111111112	0.9202142857142857	0.8893333333333332	0.9809583333333335	0.9758070175438597	0.8537777777777777	0.9036111111111111	0.9696309523809523	0.5994444444444444	0.9758333333333334	0.9391805555555557	0.9278888888888889	0.8864722222222222	0.86525	0.9348333333333333	0.08913333333333334	0.9050833333333334	0.5294166666666666	0.9698888888888888
lung_alveolar_endothel	0.1592888888888889	0.8927058823529412	0.9314	0.9457777777777778	0.901625	0.96525	0.9394444444444444	0.9235238095238095	0.9598888888888889	0.9561666666666667	0.9102105263157894	0.8412222222222221	0.8604444444444446	0.9446904761904763	0.5942777777777778	0.9757878787878788	0.8830555555555555	0.892	0.911222222222222	0.7676666666666666	0.9625555555555555	0.9034666666666666	0.9167083333333333	0.9686666666666667	0.9101111111111112
lung_alveolar_epithelial	0.012288888888888889	0.9437254901960784	0.9700666666666667	0.9394444444444444	0.8272499999999999	0.96475	0.8206666666666668	0.8674761904761904	0.03922222222222223	0.9684166666666666	0.8295263157894737	0.8516666666666667	0.8557777777777779	0.9334761904761905	0.9223888888888889	0.9708181818181817	0.9003055555555556	0.9567407407407407	0.9436111111111111	0.9045	0.5727777777777777	0.8978666666666667	0.9587083333333334	0.56025	0.7665555555555555
lung_bronchus_epithelial	0.014044444444444443	0.9337843137254902	0.9543333333333334	0.916	0.8789166666666667	0.9365	0.9792222222222221	0.8361904761904763	0.5227777777777778	0.797	0.3833508771929825	0.9523333333333333	0.7717777777777778	0.9180714285714285	0.8846666666666666	0.9609696969696969	0.8743333333333333	0.9560000000000001	0.9632222222222221	0.9582499999999999	0.062222222222222213	0.8640666666666666	0.9564166666666667	0.034083333333333334	0.9045555555555556
macrophage	0.8405416666666666	0.9465588235294118	0.969475	0.9653541666666666	0.9294843749999999	0.9798125	0.9574583333333333	0.965375	0.9534166666666666	0.97590625	0.9455460526315789	0.9499166666666667	0.858875	0.9644642857142858	0.8412083333333333	0.9232272727272728	0.8713645833333332	0.9321666666666666	0.8800416666666666	0.9584374999999999	0.899125	0.91055	0.1778125	0.88103125	0.9295833333333334
myeloid	0.8236666666666667	0.7557254901960784	0.7175333333333334	0.6975555555555556	0.7092499999999999	0.7715	0.6851111111111111	0.8862380952380953	0.6533333333333333	0.9249166666666667	0.9042105263157895	0.5737777777777776	0.7063333333333333	0.3621190476190476	0.8148333333333334	0.9148787878787878	0.6844166666666666	0.6674074074074073	0.9199999999999999	0.6460833333333333	0.8172222222222222	0.6596000000000001	0.7334999999999999	0.6496666666666667	0.6946666666666667
neural	0.10018	0.9491117647058823	0.9316799999999998	0.9226666666666666	0.9570374999999999	0.962675	0.9777999999999999	0.8753428571428572	0.9813000000000001	0.6951750000000001	0.9124210526315789	0.7756333333333334	0.9299333333333333	0.3716785714285714	0.9234666666666668	0.9683636363636363	0.9430916666666669	0.6142444444444444	0.9350833333333334	0.82155	0.9003666666666668	0.8864000000000001	0.9609375	0.9233750000000001	0.7414999999999999
oligodendrocytes	0.1537	0.9342647058823531	0.0374	0.9228333333333334	0.944	0.9464375	0.9696666666666667	0.9043214285714286	0.93925	0.9548125	0.9379473684210525	0.91575	0.9261666666666667	0.938625	0.7025833333333333	0.9635454545454545	0.9115833333333333	0.960388888888889	0.9545416666666666	0.9409375000000001	0.9195833333333334	0.7522500000000001	0.946	0.717375	0.924
pancreas_acinar	0.0743	0.1476764705882353	0.8994500000000001	0.7657916666666666	0.6785625000000001	0.9426874999999999	0.9604166666666666	0.9289285714285714	0.87825	0.9750625	0.9613552631578948	0.9175	0.9095	0.8789464285714286	0.8653333333333334	0.9705000000000001	0.8544166666666667	0.9285277777777778	0.9277916666666667	0.770875	0.9511666666666666	0.78505	0.90271875	0.8903749999999999	0.95425
pancreas_alpha	0.03897777777777778	0.9740392156862745	0.9142666666666667	0.8769444444444444	0.80775	0.9696666666666666	0.730111111111111	0.8700952380952381	0.9603333333333333	0.9616666666666668	0.9502456140350876	0.06733333333333334	0.9682222222222223	0.8846190476190476	0.952111111111111	0.9575757575757575	0.9325555555555556	0.9444814814814815	0.9642222222222223	0.7716666666666666	0.9642222222222222	0.8958	0.9579583333333334	0.8551666666666667	0.27711111111111114
pancreas_beta	0.028377777777777776	0.9404705882352941	0.9526666666666667	0.9347222222222222	0.8994583333333335	0.95375	0.7415555555555554	0.7700952380952382	0.9817777777777777	0.9642499999999999	0.9366842105263159	0.01955555555555556	0.9846666666666667	0.9097619047619047	0.968111111111111	0.9807878787878788	0.9329722222222222	0.9402222222222223	0.9604444444444445	0.7590833333333334	0.9901111111111112	0.036000000000000004	0.94325	0.6749999999999999	0.7153333333333333
pancreas_delta	0.02397777777777778	0.9414509803921568	0.9716	0.9620000000000001	0.857625	0.9523333333333334	0.7055555555555556	0.8797619047619047	0.984111111111111	0.9648333333333333	0.9433684210526315	0.008444444444444444	0.9733333333333333	0.8881190476190475	0.9537222222222222	0.9766060606060606	0.9440555555555555	0.9417777777777777	0.9394999999999999	0.6785833333333334	0.9576666666666666	0.9237333333333333	0.9466249999999999	0.6518333333333334	0.8044444444444445
pancreas_duct	0.01225	0.9513676470588235	0.9569	0.9469166666666666	0.8838125	0.9770625	0.97825	0.8631785714285716	0.9519166666666667	0.97775	0.960421052631579	0.9155	0.9417500000000001	0.9449821428571428	0.052875000000000005	0.972659090909091	0.9587708333333333	0.9711666666666667	0.9559166666666666	0.8702500000000001	0.9733333333333334	0.9687	0.96934375	0.8825000000000001	0.97775
pancreas_endothel	0.16966666666666666	0.8502745098039215	0.8679333333333332	0.9095555555555556	0.9242916666666666	0.9543333333333331	0.9298888888888889	0.8631904761904762	0.9355555555555556	0.94775	0.904298245614035	0.8725555555555555	0.7895555555555557	0.9166904761904761	0.6466111111111111	0.9345151515151514	0.8490277777777777	0.773888888888889	0.9239999999999999	0.9283333333333333	0.9431111111111111	0.8596666666666667	0.9040833333333333	0.92225	0.8054444444444444
prostate_epithelial	0.016733333333333333	0.9346029411764705	0.9676	0.8882916666666667	0.8711875	0.9759375	0.9600833333333333	0.8734285714285714	0.8819166666666667	0.9373750000000001	0.8674078947368421	0.7156666666666668	0.6991666666666667	0.9464464285714286	0.9400833333333333	0.9648863636363636	0.9518125000000001	0.93175	0.9520833333333333	0.9006875	0.14366666666666666	0.9086	0.9711562499999999	0.7329375	0.9584166666666666
saphenous_vein_endothel	0.14059999999999997	0.9002941176470589	0.9394666666666666	0.9524444444444445	0.92075	0.9524166666666667	0.971	0.8956190476190476	0.9621111111111111	0.9654166666666667	0.950859649122807	0.9456666666666668	0.6846666666666666	0.9310238095238095	0.9522222222222222	0.9639090909090909	0.8918055555555555	0.8601851851851853	0.9560555555555555	0.85825	0.9430000000000001	0.8509333333333334	0.949875	0.9707499999999999	0.7323333333333334
skeletal_muscle	0.303	0.8809411764705883	0.643	0.8461666666666667	0.897	0.906	0.9233333333333333	0.89	0.9211666666666667	0.9079999999999999	0.9027105263157895	0.8693333333333333	0.8863333333333333	0.92125	0.88375	0.8659545454545455	0.7492083333333333	0.9346111111111111	0.82825	0.835375	0.9208333333333334	0.7838	0.7628125	0.9143749999999999	0.8820000000000001
small_int_epithelial	0.010683333333333335	0.9472794117647059	0.9243000000000001	0.9661666666666666	0.1058125	0.9617500000000001	0.9469166666666667	0.8853571428571428	0.9331666666666667	0.9789375	0.9083684210526317	0.9460833333333333	0.8118333333333333	0.9496785714285715	0.9124166666666667	0.9323863636363635	0.8380833333333333	0.9743333333333333	0.9577083333333333	0.033625	0.9480833333333333	0.75895	0.9699375	0.9211874999999999	0.9498333333333332
smooth_muscle	0.13728	0.8081411764705881	0.9019199999999999	0.7475333333333333	0.8111499999999999	0.8755499999999999	0.8447333333333333	0.7715714285714286	0.8821333333333333	0.9317500000000001	0.9104000000000001	0.8238666666666667	0.8146000000000001	0.9121285714285714	0.8917999999999999	0.9335818181818182	0.8009499999999999	0.8399555555555557	0.884	0.8454	0.8808666666666667	0.6452	0.9119249999999999	0.87165	0.7895999999999999
thyroid_epithelial	0.03188888888888889	0.9236274509803922	0.9535333333333332	0.8246666666666665	0.9474999999999999	0.19274999999999998	0.9587777777777777	0.8064285714285715	0.4824444444444444	0.9270833333333334	0.9402105263157896	0.9728888888888888	0.9473333333333334	0.9476666666666667	0.9492222222222222	0.9615454545454546	0.857388888888889	0.9557407407407407	0.6818888888888889	0.9578333333333333	0.9354444444444444	0.9530666666666666	0.9492916666666665	0.9116666666666666	0.9632222222222223
tongue_epithelial	0.010777777777777777	0.8604509803921568	0.9428666666666666	0.13444444444444445	0.8314583333333334	0.9491666666666667	0.9396666666666667	0.9010476190476191	0.7885555555555556	0.8520833333333333	0.8736315789473684	0.9159999999999999	0.6046666666666667	0.9289999999999999	0.9137777777777778	0.9779696969696969	0.8177500000000001	0.9498888888888889	0.8594444444444443	0.902	0.014888888888888887	0.7626666666666667	0.9639583333333333	0.48266666666666663	0.9086666666666666
tonsil_palatine_epithelial	0.038666666666666676	0.7901764705882353	0.931	0.8195555555555556	0.8376250000000001	0.8840833333333333	0.9604444444444443	0.8333809523809523	0.7138888888888889	0.7890833333333332	0.3967894736842106	0.8983333333333333	0.5983333333333333	0.9270952380952382	0.9214444444444444	0.9748787878787878	0.6408611111111112	0.9565185185185187	0.8931111111111112	0.9384166666666666	0.04766666666666667	0.7284666666666667	0.9330416666666667	0.5446666666666666	0.9006666666666666
