	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
adipocytes	0.6318888888888888	0.9258666666666665	0.9215333333333334	0.8856190476190475	0.94775	0.9073333333333333	0.883888888888889	0.9036666666666666	0.8887333333333333	0.8441111111111113	0.8215641025641025	0.9306666666666666	0.90975	0.9160666666666666	0.7216666666666667	0.9442222222222223	0.9051111111111111	0.92	0.9724074074074075	0.6921111111111111	0.9253333333333332	0.9671666666666666	0.4685333333333334	0.8900555555555556
aorta_endothel	0.8846666666666667	0.9582000000000002	0.8954	0.7838571428571428	0.9462083333333333	0.8836666666666666	0.8775	0.8644	0.9158999999999999	0.8266666666666668	0.7592307692307693	0.8484	0.8722500000000001	0.8561	0.8271249999999999	0.8625	0.9525	0.7926666666666666	0.9690000000000001	0.8494999999999999	0.9706250000000001	0.97075	0.7038	0.8825000000000001
bladder_epithelial	0.8820666666666668	0.9392399999999999	0.9252800000000001	0.9166857142857141	0.9698833333333333	0.7996	0.9127333333333333	0.60212	0.9654	0.8934333333333333	0.9151076923076923	0.8309599999999999	0.7965500000000001	0.27427999999999997	0.87675	0.9741333333333333	0.9336	0.8884000000000001	0.9675555555555556	0.12653333333333333	0.9451	0.9695	0.793	0.6600666666666666
blood_b	0.8749333333333332	0.96736	0.97224	0.8851714285714285	0.9678833333333333	0.9603333333333332	0.8824666666666667	0.9178	0.14472000000000002	0.9217666666666666	0.9098153846153847	0.8911199999999999	0.9605	0.93696	0.12284999999999999	0.8657999999999999	0.9747333333333333	0.8750666666666668	0.9674888888888888	0.9333333333333333	0.9374499999999999	0.93125	0.79512	0.8696999999999999
blood_granulocytes	0.973	0.17126666666666668	0.9754666666666667	0.927	0.9171388888888888	0.9617777777777778	0.9393333333333334	0.9064666666666666	0.9589333333333334	0.9495	0.9595897435897437	0.9692	0.9839166666666667	0.9710666666666666	0.6022083333333333	0.9765555555555556	0.9788888888888888	0.9533333333333333	0.9625555555555557	0.9483333333333334	0.791	0.9605	0.8821333333333333	0.9181666666666667
blood_monocytes	0.9724444444444446	0.7841333333333335	0.9697999999999999	0.961904761904762	0.9456944444444444	0.9758888888888889	0.9263333333333333	0.9248	0.9586	0.9492222222222222	0.9538205128205127	0.9687333333333333	0.9659999999999999	0.9743999999999998	0.015833333333333335	0.9581111111111111	0.9828888888888888	0.946888888888889	0.9761851851851852	0.9457777777777778	0.9369166666666667	0.9103333333333333	0.9299333333333334	0.9606666666666667
blood_nk	0.9662222222222222	0.9654666666666666	0.9898666666666666	0.9102857142857143	0.9744999999999999	0.973	0.9271111111111111	0.9055999999999998	0.16033333333333333	0.9066111111111111	0.927974358974359	0.9146666666666667	0.9514999999999999	0.9313333333333333	0.6712083333333334	0.8533333333333334	0.9724444444444446	0.952	0.9712962962962962	0.8871111111111111	0.2608333333333333	0.9724166666666667	0.8704000000000001	0.9105
blood_t_cd4	0.9536333333333336	0.9327	0.9630599999999999	0.8461142857142857	0.9658416666666666	0.9426333333333332	0.9296333333333333	0.9135200000000001	0.15286	0.8962833333333334	0.9073692307692308	0.85106	0.8744999999999999	0.92014	0.7622250000000002	0.8624	0.8187	0.9077	0.952811111111111	0.9109000000000002	0.8205500000000001	0.9423999999999999	0.806	0.9192833333333335
blood_t_cd8	0.9539333333333333	0.9539199999999999	0.9562000000000002	0.8359714285714286	0.9598166666666668	0.9564999999999998	0.8937333333333333	0.9014000000000001	0.13118000000000002	0.8732833333333335	0.8934999999999998	0.8100400000000001	0.9067500000000001	0.89104	0.7319375	0.8341333333333333	0.9616	0.9016666666666666	0.9519666666666666	0.9211333333333332	0.70145	0.9524750000000001	0.78024	0.8808
breast_basal_epithelial	0.9639166666666666	0.89555	0.9547999999999999	0.9650714285714287	0.9678125	0.94025	0.8989166666666667	0.93245	0.9581000000000001	0.925875	0.11642307692307692	0.9743499999999999	0.9799374999999999	0.965	0.9383125	0.5935	0.9645	0.07683333333333332	0.9603888888888888	0.103	0.9542499999999999	0.9750624999999999	0.8017000000000001	0.9173749999999999
breast_luminal_epithelial	0.9465555555555555	0.9221333333333334	0.9868	0.9738095238095238	0.9701388888888888	0.9454444444444445	0.8894444444444444	0.9244666666666665	0.9734000000000002	0.9333888888888887	0.5795897435897436	0.9327333333333333	0.8355833333333332	0.7088	0.8893333333333334	0.8743333333333334	0.9706666666666667	0.09200000000000001	0.9734074074074074	0.7615555555555554	0.9780833333333333	0.9785833333333334	0.7659333333333334	0.907888888888889
colon_endocrine	0.7834444444444445	0.976	0.9873333333333333	0.9681428571428571	0.972888888888889	0.043666666666666666	0.9206666666666666	0.8795333333333333	0.9448	0.9396666666666667	0.934974358974359	0.7827333333333333	0.9380000000000001	0.9625333333333334	0.8615416666666667	0.9958888888888889	0.9857777777777778	0.9443333333333334	0.9791851851851853	0.9239999999999999	0.9349166666666667	0.9618333333333333	0.8864666666666667	0.832388888888889
colon_epithelial	0.8661333333333333	0.9606399999999999	0.96	0.9333714285714285	0.9532833333333333	0.06766666666666667	0.868	0.8483599999999999	0.96248	0.9390000000000001	0.9243538461538462	0.7847200000000001	0.9551999999999999	0.9595600000000001	0.8883000000000001	0.9729333333333333	0.9738	0.9336666666666666	0.9780444444444445	0.9396666666666667	0.9553999999999998	0.9612999999999999	0.88064	0.8074
endometrium_epithelial	0.07966666666666666	0.9637333333333333	0.7306	0.8687619047619046	0.9682777777777778	0.8693333333333334	0.8227777777777777	0.7884000000000001	0.9273333333333333	0.919111111111111	0.9156923076923077	0.9224666666666668	0.48100000000000004	0.9735333333333333	0.9071250000000001	0.9355555555555556	0.9406666666666667	0.9036666666666666	0.17425925925925925	0.8897777777777778	0.94775	0.96775	0.7265333333333333	0.9244444444444445
fallopian_epithelial	0.13411111111111113	0.9703999999999998	0.9171999999999999	0.9144761904761903	0.9682499999999999	0.9485555555555555	0.8962222222222221	0.8445333333333335	0.9801333333333333	0.9397222222222221	0.9451025641025641	0.9188666666666666	0.9724166666666667	0.9804666666666666	0.9176666666666667	0.1587777777777778	0.9226666666666667	0.9617777777777777	0.975037037037037	0.5929999999999999	0.9723333333333333	0.9726666666666667	0.8457333333333334	0.9389444444444445
fibroblast	0.8969047619047619	0.9577142857142859	0.9223714285714284	0.875591836734694	0.9390238095238094	0.7591428571428571	0.7607142857142858	0.8425142857142857	0.8261714285714287	0.7985714285714286	0.9007802197802197	0.7575142857142857	0.8386071428571428	0.7375714285714287	0.7416964285714285	0.7732380952380952	0.9072380952380953	0.6875238095238095	0.9437936507936507	0.6134761904761905	0.8913571428571428	0.9212499999999999	0.5944571428571429	0.7733095238095239
gastric_epithelial	0.88	0.9463333333333332	0.9508	0.8545714285714285	0.9480740740740742	0.9295925925925926	0.06474074074074074	0.8813555555555556	0.9623555555555556	0.8880925925925927	0.9471880341880341	0.8163777777777778	0.6631111111111111	0.9274444444444444	0.8693888888888889	0.9584074074074075	0.9608148148148147	0.9043703703703704	0.9713580246913581	0.917888888888889	0.9187222222222222	0.9548888888888888	0.8673111111111109	0.8397962962962963
heart_cardiomyocyte	0.8951666666666668	0.9652666666666666	0.9153000000000001	0.056380952380952386	0.9636944444444445	0.9090000000000001	0.9087222222222223	0.9411	0.9661333333333334	0.8583055555555555	0.9619999999999999	0.9366666666666666	0.93325	0.9447000000000001	0.9295625	0.9572222222222223	0.9669444444444445	0.9103888888888888	0.9772407407407407	0.8341111111111111	0.7985833333333333	0.9715833333333334	0.8613333333333332	0.9627222222222223
kidney_glomerular_endothel	0.8943333333333333	0.959	0.9634666666666667	0.9144285714285715	0.9573055555555556	0.8835555555555555	0.9007777777777778	0.9528666666666666	0.9496000000000001	0.7971111111111112	0.8790769230769232	0.9205333333333335	0.9184166666666668	0.9430666666666667	0.785125	0.9534444444444444	0.9747777777777777	0.9653333333333333	0.9731481481481481	0.7625555555555555	0.9478333333333334	0.9855833333333334	0.7455333333333334	0.8652777777777777
kidney_glomerular_podocytes	0.067	0.9693333333333333	0.9649333333333335	0.6339047619047619	0.947388888888889	0.9044444444444445	0.8974444444444444	0.8984666666666667	0.9578000000000001	0.8738888888888888	0.9563846153846155	0.9681333333333333	0.9520000000000001	0.9565333333333333	0.95375	0.8851111111111112	0.7557777777777778	0.8926666666666666	0.9752962962962962	0.92	0.9599166666666669	0.9755833333333334	0.6977333333333333	0.9700000000000001
kidney_tubular_endothel	0.8742222222222221	0.9813999999999999	0.9580666666666665	0.8999047619047619	0.9565277777777778	0.8902222222222221	0.9141111111111112	0.9316	0.9580666666666667	0.7501111111111111	0.8402564102564103	0.9051333333333332	0.93825	0.9618666666666668	0.8219583333333333	0.9342222222222222	0.9713333333333334	0.9141111111111111	0.9781111111111112	0.7632222222222221	0.9549166666666666	0.9731666666666666	0.7563333333333334	0.8519444444444444
kidney_tubular_epithelial	0.020444444444444446	0.9848666666666667	0.9561333333333333	0.6328095238095238	0.9629166666666666	0.9414444444444445	0.9243333333333333	0.8965333333333335	0.9638666666666666	0.8261666666666666	0.9521538461538461	0.9791333333333333	0.9400833333333333	0.9879333333333333	0.9487916666666667	0.9216666666666665	0.8117777777777778	0.9527777777777778	0.9780000000000001	0.944	0.9570833333333333	0.9698333333333333	0.6949333333333333	0.9647777777777778
