	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.10522222222222222	0.8917777777777777	0.9172857142857143	0.9489999999999998	0.9656111111111111	0.9444166666666667	0.9344666666666667	0.9616666666666666	0.9108	0.9214871794871794	0.9022499999999999	0.881875	0.043041666666666666	0.916111111111111	0.9203749999999999	0.8470952380952381	0.9476111111111111	0.6608333333333333	0.9108484848484847	0.011264367816091954	0.8005000000000001	0.8384	0.9367333333333333	0.9555833333333333	0.8903333333333334	0.9670555555555556	0.79975	0.9107777777777778	0.9308484848484847
aorta_endothel	0.036	0.9031666666666667	0.9407142857142856	0.946	0.9404166666666666	0.924625	0.9220999999999999	0.9153333333333333	0.8271	0.8743461538461539	0.9085	0.9073437500000001	0.0355625	0.9186666666666667	0.8801875000000001	0.8432142857142858	0.9223333333333332	0.74525	0.937090909090909	0.01993103448275862	0.903375	0.9356	0.9269000000000001	0.954375	0.9081666666666666	0.9404166666666667	0.6797500000000001	0.7979999999999999	0.8971363636363638
bladder_epithelial	0.0354	0.7990666666666666	0.9567142857142856	0.8710666666666667	0.9465333333333333	0.88885	0.90364	0.9531333333333333	0.679	0.9359076923076923	0.9247500000000001	0.8238749999999999	0.095875	0.9101333333333332	0.14584999999999998	0.8416	0.9344333333333333	0.7457499999999999	0.924	0.294296551724138	0.87105	0.94608	0.07404	0.9739000000000001	0.9476666666666667	0.9702	0.7665	0.9438666666666666	0.9045272727272728
blood_b	0.6306666666666667	0.9502666666666666	0.9414571428571428	0.9393333333333332	0.9737666666666666	0.9473	0.9352400000000001	0.8466666666666667	0.87916	0.9343384615384615	0.93255	0.8928625	0.12185000000000001	0.9332666666666667	0.943675	0.8785714285714287	0.9597	0.9529499999999999	0.22390909090909092	0.019882758620689656	0.81565	0.8633599999999999	0.77996	0.97705	0.9526999999999999	0.9079333333333335	0.8123999999999999	0.8312000000000002	0.9127818181818184
blood_granulocytes	0.7036666666666666	0.9602222222222223	0.9181904761904761	0.9141111111111111	0.967111111111111	0.9793333333333334	0.9354	0.9758888888888889	0.9577333333333334	0.9349230769230771	0.9199999999999999	0.9716458333333332	0.04870833333333333	0.9608888888888889	0.9685416666666665	0.9671904761904763	0.9616666666666668	0.8908333333333335	0.9570909090909091	0.009275862068965518	0.15358333333333332	0.8676	0.9284	0.98225	0.24150000000000002	0.9319444444444446	0.9284166666666667	0.8938888888888888	0.6576060606060606
blood_monocytes	0.8307222222222223	0.981	0.9815238095238096	0.9178888888888889	0.9806111111111111	0.9896666666666668	0.9623333333333334	0.9707777777777777	0.9687999999999999	0.9304871794871795	0.9225	0.9693958333333333	0.042874999999999996	0.962888888888889	0.9616249999999998	0.9803809523809522	0.9665555555555555	0.9185833333333333	0.9705757575757575	0.007333333333333333	0.7065	0.9009999999999999	0.9190666666666667	0.9746666666666667	0.10277777777777779	0.9205	0.9246666666666666	0.8864444444444445	0.9090000000000001
blood_nk	0.8535	0.9423333333333334	0.864904761904762	0.9448888888888889	0.9461666666666666	0.9747499999999999	0.9267333333333333	0.882	0.9174666666666665	0.9331538461538461	0.9516666666666667	0.9565208333333333	0.06922916666666667	0.9432222222222223	0.9479583333333332	0.9218571428571428	0.9629444444444443	0.9239166666666666	0.9208484848484848	0.01193103448275862	0.8594166666666666	0.06346666666666666	0.8307333333333333	0.9555833333333333	0.9293888888888889	0.9257222222222222	0.9213333333333332	0.8515555555555556	0.9321515151515151
blood_t_cd4	0.8473500000000002	0.9490999999999999	0.8997142857142857	0.8907333333333334	0.9557666666666667	0.9533250000000001	0.8972200000000001	0.8727333333333334	0.8852400000000001	0.9178076923076924	0.938775	0.8716187500000002	0.074975	0.9358333333333333	0.9346875000000001	0.8793428571428572	0.9475500000000002	0.965725	0.907790909090909	0.015455172413793104	0.88225	0.88784	0.85502	0.9462750000000002	0.9460166666666666	0.8804833333333333	0.8138500000000001	0.8119666666666667	0.8902818181818182
blood_t_cd8	0.8370333333333333	0.9435333333333332	0.9335571428571428	0.8517666666666667	0.9240499999999999	0.9537000000000001	0.8962999999999999	0.9279	0.84892	0.9101923076923077	0.9299250000000001	0.8910187500000001	0.1194125	0.9190000000000002	0.9232624999999999	0.8537285714285714	0.9548166666666666	0.9414	0.9245818181818182	0.01793793103448276	0.80785	0.46502	0.84124	0.93195	0.9615166666666667	0.8820500000000001	0.8033250000000001	0.8149666666666666	0.900872727272727
breast_basal_epithelial	0.016958333333333332	0.88025	0.8628571428571429	0.9613333333333333	0.9553333333333333	0.975375	0.9682999999999999	0.9818333333333332	0.599	0.9756153846153846	0.8829375	0.23465625	0.02846875	0.9329999999999999	0.9510625	0.21524999999999997	0.9645	0.8939374999999999	0.9529090909090908	0.018232758620689654	0.9752500000000001	0.7923500000000001	0.038450000000000005	0.9575	0.9666666666666667	0.9684166666666667	0.8418749999999999	0.9750833333333333	0.07006818181818182
