	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
adipocytes	0.8844444444444445	0.8793333333333333	0.6907619047619047	0.8685555555555555	0.9623055555555555	0.8888333333333334	0.9242857142857143	0.9600416666666667	0.8702500000000001	0.9198333333333332	0.8837142857142858	0.94075	0.904888888888889	0.7776111111111111	0.8054166666666666	0.883	0.9083333333333333	0.9490624999999998	0.9227333333333333	0.9344814814814816	0.7872499999999999	0.8728888888888889	0.9226333333333333	0.9233333333333333	0.7151481481481482
aorta_endothel	0.9203333333333333	0.9493333333333334	0.952392857142857	0.9641666666666666	0.9659166666666668	0.8903333333333334	0.9207857142857143	0.9659375	0.804	0.9105833333333333	0.9184285714285714	0.9335	0.8235000000000001	0.7803333333333333	0.9352499999999999	0.8983333333333334	0.9232	0.9271562499999999	0.791	0.9292777777777779	0.90925	0.8896666666666668	0.91995	0.952	0.7688333333333333
bladder_epithelial	0.8506	0.9523333333333334	0.9429857142857143	0.9161333333333334	0.9583833333333335	0.9443666666666666	0.8175428571428572	0.950575	0.93	0.9553333333333333	0.9342285714285714	0.36505	0.7894666666666665	0.5063000000000001	0.9542999999999999	0.8922666666666667	0.9134	0.9299250000000001	0.8512000000000001	0.17937777777777777	0.79505	0.8848666666666667	0.94594	0.9819333333333333	0.8640000000000001
blood_b	0.7312666666666667	0.8202	0.9271857142857142	0.9612666666666666	0.9567500000000001	0.9668000000000001	0.9651428571428571	0.10070000000000001	0.92255	0.9303000000000001	0.9239142857142857	0.9334	0.5278	0.8718999999999999	0.1283	0.8992666666666667	0.95992	0.9129250000000001	0.97208	0.9589777777777778	0.8976000000000001	0.7523333333333333	0.9437599999999999	0.8995333333333333	0.8571555555555556
blood_granulocytes	0.9445555555555556	0.8842222222222222	0.9382380952380953	0.977	0.9720833333333335	0.9597222222222223	0.8023809523809523	0.9310833333333332	0.12133333333333333	0.96	0.9480476190476189	0.9668333333333333	0.7822222222222224	0.8906111111111109	0.8263333333333334	0.9466666666666667	0.9475333333333333	0.9441041666666666	0.9632666666666666	0.9290740740740743	0.9540833333333333	0.6798888888888889	0.9743999999999998	0.9602222222222222	0.8709629629629628
blood_monocytes	0.9782222222222222	0.8771111111111112	0.9518333333333334	0.9844444444444446	0.979388888888889	0.9608888888888889	0.878	0.8732083333333334	0.7832500000000001	0.9725	0.9629523809523809	0.97525	0.7027777777777778	0.9068333333333333	0.030416666666666665	0.9601111111111112	0.9071333333333333	0.9586458333333333	0.9774666666666668	0.9421851851851852	0.9375833333333333	0.7556666666666668	0.9788333333333333	0.9587777777777777	0.8858888888888888
blood_nk	0.9558888888888889	0.8999999999999999	0.9394761904761905	0.9742222222222222	0.9778055555555557	0.9514999999999999	0.9367142857142857	0.06008333333333333	0.9313333333333332	0.9146111111111112	0.7824761904761907	0.9476666666666667	0.8807777777777779	0.9271666666666665	0.9366666666666666	0.9351111111111111	0.9481333333333333	0.9026666666666667	0.9769333333333333	0.9185555555555557	0.9620000000000001	0.01788888888888889	0.9308333333333335	0.827	0.9084814814814814
blood_t_cd4	0.8914666666666667	0.8056333333333333	0.9117642857142858	0.9621000000000001	0.9692833333333333	0.9452000000000002	0.9321999999999999	0.053962500000000004	0.921725	0.8716666666666667	0.9106571428571428	0.9386749999999999	0.5785666666666667	0.8750166666666667	0.9434750000000001	0.8644000000000001	0.9423199999999999	0.89545	0.94512	0.9379555555555555	0.9071250000000001	0.6792666666666666	0.9056199999999999	0.7667666666666667	0.8384555555555556
blood_t_cd8	0.9084000000000001	0.7825333333333334	0.9053642857142856	0.9731333333333334	0.9672166666666666	0.9439500000000001	0.9326285714285714	0.097425	0.9155	0.8393166666666666	0.9070857142857143	0.95475	0.5956666666666666	0.8001333333333334	0.943075	0.8474	0.9377399999999998	0.8763624999999999	0.95684	0.9419444444444445	0.9195249999999999	0.5078666666666667	0.88154	0.6681666666666667	0.8424333333333334
breast_basal_epithelial	0.9833333333333334	0.9631666666666667	0.9712321428571428	0.9175833333333334	0.9627708333333332	0.9422916666666667	0.94325	0.9657500000000001	0.9456874999999999	0.10033333333333334	0.9710714285714286	0.941875	0.98925	0.919625	0.82925	0.97775	0.9234499999999999	0.9672968750000001	0.942	0.6763055555555556	0.958375	0.9316666666666666	0.96685	0.9662499999999999	0.7451111111111111
