	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
adipocytes	0.8001212121212121	0.07073333333333334	0.9363333333333334	0.902357142857143	0.8656111111111112	0.8834444444444444	0.9155277777777778	0.9735555555555556	0.9575833333333333	0.8037333333333333	0.05541176470588235	0.958888888888889	0.9239259259259259	0.9704888888888888	0.05496296296296296	0.8742222222222221	0.9636	0.024624999999999998	0.9282380952380952	0.8418333333333333	0.8877777777777779	0.9393809523809523	0.9101111111111111	0.8824509803921569	0.9536410256410256	0.9068	0.7248333333333333	0.9193333333333333	0.9477777777777777	0.7667619047619048
aorta_endothel	0.8981363636363637	0.12545	0.9505	0.88975	0.9473333333333334	0.8868333333333334	0.9211249999999999	0.9775	0.9408749999999999	0.9614	0.04902941176470588	0.9179999999999999	0.9360185185185185	0.9501333333333333	0.08544444444444445	0.8806666666666667	0.8956	0.06718750000000001	0.9044285714285714	0.9428749999999999	0.8980833333333333	0.929952380952381	0.9536666666666667	0.9139411764705883	0.9354230769230769	0.8292999999999999	0.849875	0.9233846153846155	0.9312777777777778	0.7320714285714285
bladder_epithelial	0.8745454545454546	0.030019999999999998	0.9706800000000001	0.9587999999999999	0.9425333333333332	0.9300666666666666	0.966	0.8338000000000001	0.9206999999999999	0.93848	0.019682352941176467	0.9122666666666668	0.9560444444444446	0.9481999999999999	0.06023333333333334	0.11193333333333333	0.9688800000000001	0.048575	0.8852857142857143	0.8947500000000002	0.8690666666666667	0.9472000000000002	0.10073333333333334	0.9406117647058825	0.9494	0.90344	0.8277000000000001	0.9714769230769231	0.9573333333333334	0.9027142857142858
blood_b	0.049363636363636366	0.03808	0.9297599999999999	0.9545999999999999	0.7146666666666667	0.8326	0.9652333333333333	0.9531333333333333	0.9691000000000001	0.9903600000000001	0.013105882352941176	0.9364000000000001	0.9731407407407409	0.9331066666666666	0.06504444444444443	0.9412666666666667	0.90528	0.017825	0.9384285714285714	0.9531499999999999	0.9248000000000001	0.2223904761904762	0.9483333333333333	0.9448705882352941	0.9481384615384615	0.9408799999999999	0.8119	0.9567692307692308	0.9680222222222221	0.9196857142857142
blood_granulocytes	0.008242424242424242	0.10463333333333334	0.9588666666666668	0.9710000000000001	0.8917222222222222	0.9607777777777778	0.9743333333333334	0.9748888888888888	0.9812500000000001	0.9832000000000001	0.007156862745098039	0.8913333333333333	0.9704444444444443	0.9701555555555554	0.04031481481481481	0.8504444444444444	0.9405333333333333	0.013125	0.9314761904761907	0.9540000000000001	0.007388888888888888	0.9664761904761905	0.9707777777777776	0.9488039215686275	0.9579999999999999	0.9458000000000001	0.8558333333333333	0.9653333333333333	0.9775185185185183	0.9123333333333333
blood_monocytes	0.009393939393939394	0.1312	0.9859999999999999	0.9756904761904762	0.9394444444444443	0.9805555555555555	0.9685	0.9698888888888889	0.9649166666666668	0.9833333333333334	0.009411764705882354	0.9435555555555556	0.9768024691358024	0.9687777777777776	0.03812962962962963	0.8810000000000001	0.9567333333333332	0.01929166666666667	0.9327142857142858	0.98375	0.7560000000000001	0.9744603174603176	0.9764444444444443	0.9675686274509804	0.9785641025641025	0.9422	0.05483333333333334	0.9715897435897435	0.9650370370370371	0.9491428571428572
blood_nk	0.016060606060606063	0.1019	0.9562666666666667	0.9698095238095238	0.8926666666666666	0.906	0.9643888888888889	0.9277777777777777	0.9582499999999999	0.992	0.007215686274509804	0.9367777777777778	0.9591358024691358	0.9435999999999999	0.04535185185185186	0.9487777777777778	0.9338666666666667	0.023000000000000003	0.9302380952380953	0.9711666666666666	0.9122222222222222	0.9343492063492063	0.9820000000000001	0.3534117647058823	0.9618717948717949	0.9156	0.9004166666666666	0.9752051282051282	0.9757777777777777	0.9501428571428571
blood_t_cd4	0.06092727272727273	0.03143	0.9583	0.9576928571428571	0.9307333333333332	0.8225999999999999	0.9586416666666666	0.9375333333333333	0.9476000000000001	0.9763599999999999	0.03654117647058823	0.9260333333333332	0.9519259259259257	0.9257533333333333	0.05167222222222222	0.7058	0.8996999999999999	0.031900000000000005	0.9030000000000001	0.954125	0.8761833333333333	0.9331714285714285	0.9597	0.9160941176470588	0.9366153846153846	0.8998200000000001	0.766225	0.9387692307692307	0.9671333333333333	0.9381285714285713
blood_t_cd8	0.047163636363636366	0.04431	0.9500400000000001	0.9446071428571428	0.9305499999999999	0.7892333333333333	0.9622083333333332	0.9262	0.9560000000000001	0.97552	0.028494117647058826	0.9037333333333335	0.9414259259259259	0.9296866666666667	0.08280555555555555	0.7467	0.8786799999999999	0.031975	0.8912857142857142	0.9379250000000001	0.8430666666666665	0.9273190476190475	0.9538666666666668	0.7950294117647058	0.9234692307692308	0.8806200000000001	0.8160000000000001	0.9328846153846154	0.9604888888888888	0.9355714285714287
breast_basal_epithelial	0.976840909090909	0.017375	0.9244	0.7501428571428572	0.7675833333333334	0.9583333333333334	0.9082708333333332	0.9776666666666667	0.969	0.9802500000000001	0.8488088235294118	0.9585	0.8473703703703703	0.9752333333333333	0.06166666666666666	0.9450833333333333	0.98155	0.05312499999999999	0.6328928571428571	0.9643750000000001	0.9482499999999999	0.9511547619047619	0.9484999999999999	0.9305294117647058	0.9603076923076923	0.95125	0.91575	0.9411538461538462	0.7888888888888889	0.9594999999999999
breast_luminal_epithelial	0.9701515151515151	0.019366666666666667	0.9617333333333334	0.9479047619047619	0.9458888888888888	0.9755555555555554	0.7776111111111111	0.8175555555555557	0.9694166666666666	0.9764666666666666	0.21460784313725492	0.9706666666666667	0.9488888888888889	0.9637555555555556	0.06787037037037037	0.927	0.9555999999999999	0.036125	0.20580952380952378	0.9703333333333334	0.9626666666666667	0.9661428571428571	0.6454444444444444	0.9562156862745098	0.9652051282051283	0.8621333333333334	0.8978333333333333	0.9647179487179486	0.768814814814815	0.9619523809523809
colon_endocrine	0.9633939393939395	0.0064333333333333334	0.12086666666666668	0.9549285714285715	0.9209444444444445	0.9568888888888889	0.9569444444444445	0.9294444444444445	0.9740833333333333	0.9696666666666666	0.008137254901960786	0.9436666666666668	0.9586913580246915	0.9693333333333333	0.19316666666666668	0.8652222222222222	0.9573999999999999	0.012791666666666666	0.923	0.9364166666666667	0.8168888888888889	0.9568253968253967	0.6596666666666667	0.9549019607843138	0.8327435897435898	0.8573333333333334	0.8765000000000001	0.9730256410256409	0.8593703703703702	0.9274761904761905
colon_epithelial	0.9721090909090909	0.01138	0.09552000000000001	0.9442285714285715	0.9236666666666666	0.9456	0.9483333333333335	0.9251333333333334	0.95935	0.95196	0.011423529411764706	0.9514666666666667	0.9534592592592592	0.96932	0.17281111111111114	0.8609333333333333	0.9221199999999999	0.020425000000000002	0.9246571428571428	0.9519499999999999	0.8386333333333333	0.9563333333333333	0.8242	0.9556941176470588	0.7759692307692307	0.8638399999999999	0.80135	0.9634	0.8399777777777777	0.8975714285714286
endometrium_epithelial	0.9401515151515151	0.02576666666666667	0.9438666666666666	0.9391428571428571	0.9463333333333334	0.9540000000000001	0.9259444444444443	0.964	0.9378333333333333	0.16493333333333335	0.017607843137254903	0.9514444444444444	0.9447037037037037	0.9277333333333333	0.10668518518518517	0.9184444444444444	0.9131333333333332	0.05358333333333332	0.9695238095238095	0.9174166666666667	0.8413333333333334	0.9471587301587302	0.898888888888889	0.9226078431372549	0.9098717948717949	0.8730666666666668	0.8649166666666668	0.19207692307692306	0.9601481481481482	0.8074285714285714
fallopian_epithelial	0.9136666666666667	0.009433333333333335	0.9468666666666667	0.943	0.8591666666666665	0.924888888888889	0.9551666666666666	0.9803333333333334	0.9718333333333334	0.021133333333333327	0.043666666666666666	0.9684444444444446	0.9622962962962962	0.9681777777777779	0.05992592592592593	0.9403333333333334	0.9541333333333334	0.017708333333333336	0.9776666666666666	0.9619166666666666	0.9287222222222221	0.9654761904761905	0.8862222222222221	0.9487254901960785	0.9376153846153846	0.9758666666666667	0.8795833333333333	0.9737179487179487	0.9683703703703704	0.634
