	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
breast_luminal_epithelial	0.07822222222222222	0.8184166666666667	0.9468095238095238	0.9464444444444443	0.963	0.962452380952381	0.9824444444444445	0.8835641025641024	0.9562666666666667	0.9411111111111111	0.06138888888888888	0.9454444444444444	0.9041666666666667	0.9726666666666666	0.9568333333333333	0.9484814814814815	0.9515333333333333	0.9490952380952381	0.9721666666666667	0.9577083333333333	0.9638	0.7544444444444444	0.8798666666666666	0.28729166666666667
colon_endocrine	0.9156666666666666	0.8621666666666666	0.9471428571428572	0.9203333333333333	0.9634583333333332	0.1884761904761905	0.9664814814814814	0.9674102564102564	0.945	0.7731111111111112	0.12688888888888888	0.9747777777777777	0.9766666666666667	0.9825555555555555	0.8948333333333333	0.9486666666666667	0.9286833333333332	0.9748095238095238	0.9580833333333333	0.9770833333333333	0.9556	0.9683333333333333	0.9343333333333333	0.9207916666666667
colon_epithelial	0.9317333333333332	0.8327499999999999	0.9551999999999999	0.9168	0.9422750000000001	0.21505714285714284	0.9724	0.9658	0.95816	0.6881333333333333	0.1238	0.9559333333333333	0.9511000000000001	0.8744	0.9350333333333334	0.9433555555555555	0.94513	0.9616	0.9378500000000001	0.9582500000000002	0.96068	0.9510666666666667	0.86276	0.92935
endometrium_epithelial	0.06449999999999999	0.9238333333333335	0.9396666666666667	0.9133333333333332	0.9707499999999999	0.9148333333333335	0.9158518518518518	0.9563333333333333	0.9633333333333334	0.9502222222222222	0.017444444444444443	0.2858888888888889	0.9607916666666666	0.8846666666666666	0.9291666666666667	0.9105925925925926	0.9336500000000001	0.9179047619047619	0.95675	0.95725	0.18460000000000001	0.9418888888888889	0.9196666666666667	0.8582083333333334
fallopian_epithelial	0.0185	0.96075	0.9827142857142857	0.9285555555555556	0.9794166666666667	0.9064761904761904	0.9168148148148149	0.9572820512820513	0.9764	0.971388888888889	0.129	0.2826666666666667	0.9797916666666667	0.5172222222222222	0.9717222222222222	0.9354814814814815	0.9352	0.951047619047619	0.8921666666666667	0.969875	0.9624666666666665	0.8625555555555556	0.8987333333333334	0.95275
fibroblast	0.8802857142857141	0.8939285714285713	0.8698571428571428	0.899	0.9180357142857142	0.8551020408163266	0.9276825396825397	0.7887692307692308	0.8687142857142857	0.7239285714285714	0.12273809523809523	0.8217619047619048	0.9207499999999998	0.7574285714285715	0.9316190476190477	0.8207619047619047	0.8638071428571428	0.8587551020408163	0.8605357142857143	0.7734464285714286	0.7490285714285714	0.8513809523809525	0.7544571428571427	0.8816964285714286
gastric_epithelial	0.839425925925926	0.8977777777777778	0.9397619047619048	0.15325925925925926	0.9622361111111112	0.9573571428571428	0.9611728395061727	0.9697094017094017	0.9452222222222222	0.820388888888889	0.07072222222222221	0.8996296296296296	0.9549583333333334	0.8468148148148149	0.9516666666666668	0.938604938271605	0.9313666666666666	0.9684285714285714	0.9288333333333334	0.9355694444444445	0.8194222222222222	0.8907777777777777	0.7551777777777777	0.8895833333333333
heart_cardiomyocyte	0.9732222222222222	0.947625	0.9440238095238095	0.9163333333333332	0.19112500000000002	0.9351666666666668	0.9639259259259259	0.9484615384615385	0.7342666666666666	0.9009999999999999	0.07319444444444444	0.9626666666666667	0.9611041666666668	0.6586111111111111	0.9304444444444444	0.9359444444444445	0.9613166666666667	0.963547619047619	0.9525833333333332	0.9572708333333333	0.9794	0.9094444444444445	0.9092333333333333	0.8192083333333334
kidney_glomerular_endothel	0.9606111111111111	0.8846666666666666	0.9475714285714285	0.8915555555555555	0.9812499999999998	0.8678571428571429	0.9420740740740742	0.9167692307692308	0.9459333333333334	0.9146111111111112	0.09799999999999999	0.911	0.9726666666666667	0.9655555555555556	0.9558888888888889	0.9052222222222222	0.9246499999999997	0.9702380952380952	0.9215833333333334	0.9345833333333333	0.9596	0.8302222222222221	0.8526666666666666	0.912875
kidney_glomerular_podocytes	0.7927777777777778	0.8604999999999999	0.9530952380952381	0.9478888888888889	0.9769583333333335	0.9377142857142857	0.9534074074074074	0.958102564102564	0.9442666666666666	0.9288888888888889	0.10577777777777779	0.2812222222222222	0.9676666666666667	0.8937777777777778	0.9574999999999999	0.9569259259259258	0.9548	0.8969523809523811	0.9104166666666668	0.8167916666666666	0.9624666666666668	0.9375555555555555	0.8978666666666667	0.910125
kidney_tubular_endothel	0.9378888888888889	0.9138333333333334	0.9641904761904762	0.9453333333333332	0.9600416666666667	0.876	0.9390000000000001	0.9258205128205129	0.9304666666666667	0.946388888888889	0.13138888888888886	0.9245555555555556	0.9713333333333334	0.9347777777777778	0.9524444444444443	0.8975185185185185	0.9402499999999999	0.9783333333333334	0.8955833333333333	0.9492083333333334	0.9156000000000001	0.8436666666666667	0.8944666666666666	0.9177083333333332
kidney_tubular_epithelial	0.6785	0.8801666666666667	0.9567142857142857	0.9656666666666668	0.981125	0.9489761904761904	0.9438148148148148	0.9480000000000001	0.9579333333333332	0.8969444444444444	0.10372222222222223	0.1892222222222222	0.9713333333333333	0.9091111111111111	0.9833333333333334	0.9581481481481481	0.9671666666666665	0.8923809523809524	0.9322499999999999	0.8437916666666667	0.9601333333333333	0.908	0.902	0.9078750000000001
liver_hepatocytes	0.9419166666666666	0.17916666666666667	0.8716904761904761	0.894	0.9779375	0.960797619047619	0.946888888888889	0.9212435897435897	0.9543666666666667	0.865638888888889	0.0876111111111111	0.8423333333333333	0.9767083333333333	0.7112222222222222	0.9570833333333333	0.8976666666666667	0.9727666666666667	0.8020952380952382	0.8825416666666667	0.8827083333333333	0.8999999999999999	0.9622777777777777	0.9624333333333334	0.17731249999999998
lung_alveolar_endothel	0.9395555555555556	0.9201666666666667	0.9647142857142859	0.8978888888888888	0.9700416666666666	0.8875714285714286	0.9446296296296297	0.9035384615384615	0.9611999999999999	0.9428333333333333	0.10749999999999998	0.9467777777777777	0.9674583333333334	0.7937777777777777	0.9717777777777777	0.8575925925925926	0.94705	0.9459523809523809	0.9279166666666666	0.7602916666666667	0.8876	0.8526666666666668	0.8930000000000001	0.8771249999999999
lung_alveolar_epithelial	0.011388888888888888	0.8846666666666666	0.9529047619047618	0.8201111111111111	0.9808333333333333	0.9463571428571429	0.9211851851851852	0.9314102564102562	0.9558666666666665	0.8712777777777778	0.05438888888888888	0.9380000000000001	0.8640833333333333	0.11711111111111112	0.9047777777777778	0.9154814814814815	0.9235166666666667	0.9392857142857142	0.8963333333333333	0.9505	0.96	0.9552222222222223	0.8483333333333333	0.92575
lung_bronchus_epithelial	0.02461111111111111	0.90225	0.9543333333333334	0.9159999999999999	0.9733749999999999	0.9548809523809524	0.9456666666666668	0.9122564102564104	0.9296666666666665	0.9514444444444443	0.08077777777777778	0.9196666666666667	0.7398750000000001	0.8812222222222222	0.6978333333333332	0.18025925925925926	0.8693166666666667	0.9600952380952381	0.8384999999999999	0.9632916666666667	0.9138666666666665	0.5918888888888888	0.7684000000000001	0.9255833333333333
macrophage	0.9068958333333333	0.96746875	0.9449464285714286	0.9593333333333334	0.9618749999999999	0.9536428571428572	0.9563611111111111	0.15159615384615385	0.870225	0.9489166666666666	0.14975	0.9590833333333333	0.96503125	0.9079583333333334	0.9781666666666667	0.8140138888888888	0.9243999999999999	0.6643928571428571	0.9505937499999999	0.75740625	0.9692000000000001	0.9382083333333333	0.8903000000000001	0.9604374999999999
myeloid	0.575888888888889	0.7704166666666667	0.6394285714285713	0.24377777777777776	0.7590416666666666	0.7507857142857143	0.8445555555555556	0.7610769230769231	0.6107999999999999	0.707388888888889	0.05772222222222221	0.722888888888889	0.7320833333333333	0.6522222222222221	0.8383333333333334	0.7512222222222222	0.7677833333333334	0.6815238095238095	0.6728333333333335	0.26608333333333334	0.6960000000000001	0.5774444444444445	0.6590666666666667	0.7417916666666665
neural	0.9665166666666668	0.8448249999999999	0.8040857142857142	0.9372666666666666	0.9540750000000001	0.938	0.9666	0.9575615384615384	0.92766	0.9349000000000001	0.165	0.9475999999999999	0.23545000000000002	0.9768666666666668	0.95975	0.9088222222222223	0.9570449999999999	0.9452857142857143	0.9571499999999998	0.756875	0.88798	0.6382	0.7148000000000001	0.7501625
oligodendrocytes	0.9448333333333333	0.917125	0.06289285714285714	0.9143333333333333	0.9771562500000001	0.9395535714285713	0.9505277777777776	0.930923076923077	0.94115	0.8989166666666667	0.06779166666666667	0.9516666666666667	0.9550937500000001	0.951	0.9534583333333333	0.9403888888888888	0.9414875	0.95175	0.943	0.9226562500000001	0.9486999999999999	0.6423333333333333	0.11295	0.9104375000000001
pancreas_acinar	0.89825	0.9041875	0.7766785714285714	0.2985833333333333	0.9712812500000001	0.9129821428571429	0.9044444444444445	0.9527884615384615	0.92125	0.957875	0.05466666666666667	0.9605833333333333	0.9359062499999999	0.8691666666666666	0.9591666666666666	0.9545277777777779	0.045387500000000004	0.9424285714285714	0.814875	0.93578125	0.8304499999999999	0.9124166666666667	0.8649500000000001	0.911125
pancreas_alpha	0.9066111111111111	0.8060833333333334	0.8632380952380952	0.9224444444444444	0.9594999999999999	0.8735476190476191	0.8692222222222222	0.953	0.9637333333333333	0.8078333333333331	0.8458333333333332	0.8133333333333334	0.9683333333333334	0.9216666666666667	0.9735	0.916074074074074	0.9651499999999998	0.9291428571428572	0.8095	0.9444166666666667	0.9385333333333334	0.947	0.7632	0.9076666666666667
pancreas_beta	0.9285	0.83875	0.8978571428571428	0.9018888888888889	0.9782916666666667	0.9188095238095237	0.9156666666666666	0.9608461538461538	0.9554666666666668	0.9195555555555557	0.7151111111111111	0.8475555555555555	0.9694583333333333	0.976	0.963388888888889	0.9174074074074076	0.9548500000000001	0.9432857142857142	0.82675	0.9539166666666666	0.007666666666666668	0.916	0.1869333333333333	0.8989583333333333
pancreas_delta	0.8972777777777776	0.7865833333333333	0.8904285714285715	0.9064444444444444	0.9494166666666666	0.9385714285714286	0.9241851851851851	0.9614358974358974	0.9361999999999999	0.8691111111111111	0.8353333333333333	0.8851111111111112	0.9699166666666666	0.9728888888888889	0.9571666666666667	0.8818518518518518	0.9587666666666665	0.9781428571428572	0.8585833333333334	0.9433333333333334	0.0164	0.8845555555555555	0.7222	0.8572916666666667
pancreas_duct	0.6313333333333333	0.9336875	0.9393571428571428	0.9286666666666666	0.9811875	0.9617857142857142	0.9423888888888888	0.9619230769230769	0.9646	0.9001666666666667	0.09475	0.9125833333333333	0.97246875	0.042583333333333334	0.9814999999999999	0.9365555555555556	0.9376125000000001	0.9784285714285714	0.9411874999999998	0.9734687500000001	0.9479	0.9659166666666666	0.91555	0.90425
pancreas_endothel	0.8525555555555555	0.9339166666666666	0.9513333333333333	0.9448888888888889	0.9495	0.8611428571428571	0.9111481481481483	0.8963076923076922	0.9035333333333333	0.9080555555555557	0.08116666666666666	0.91	0.94975	0.8808888888888888	0.9621666666666667	0.8534444444444444	0.9004833333333332	0.9464761904761905	0.8504166666666667	0.8685416666666667	0.7643333333333334	0.7994444444444445	0.8330000000000001	0.8974583333333334
prostate_epithelial	0.12125	0.926125	0.9285714285714285	0.9505	0.9806875	0.9381428571428572	0.9608611111111112	0.9611153846153846	0.9544499999999999	0.94575	0.11220833333333333	0.90075	0.6834374999999999	0.9768333333333333	0.8632916666666667	0.8795833333333333	0.9367375	0.9603571428571428	0.536625	0.95428125	0.90465	0.5951666666666667	0.8657500000000001	0.93578125
saphenous_vein_endothel	0.9657222222222223	0.8954166666666666	0.9667142857142856	0.9453333333333332	0.9632916666666667	0.9059761904761906	0.953037037037037	0.8991282051282051	0.927	0.9205555555555556	0.10411111111111111	0.9528888888888889	0.9780416666666666	0.7655555555555557	0.9508333333333333	0.8867777777777778	0.9409333333333332	0.9513809523809522	0.9289999999999999	0.9205000000000001	0.8410666666666667	0.8368888888888888	0.8602666666666666	0.8779166666666667
skeletal_muscle	0.8850833333333332	0.914625	0.9157857142857143	0.9384999999999999	0.931625	0.9140000000000001	0.9148333333333334	0.7161538461538461	0.8679	0.9069166666666667	0.08241666666666667	0.8693333333333334	0.9469375	0.8878333333333333	0.9132499999999999	0.8049444444444445	0.527125	0.8662857142857143	0.9005	0.81375	0.9422999999999999	0.8751666666666668	0.6441	0.8594999999999999
small_int_epithelial	0.9433333333333332	0.73125	0.9430714285714286	0.8781666666666665	0.9742187500000001	0.9199821428571429	0.9549722222222223	0.9609230769230769	0.9532	0.25404166666666667	0.12437499999999999	0.9005833333333333	0.9746250000000001	0.8784166666666667	0.9437916666666666	0.9561666666666666	0.934	0.9688571428571429	0.9569375	0.9384062500000001	0.9681	0.9265833333333333	0.8180499999999999	0.908125
smooth_muscle	0.8914666666666665	0.88745	0.8284285714285714	0.9011333333333335	0.9507	0.8127857142857142	0.8748222222222223	0.7706615384615385	0.90252	0.7068	0.07550000000000001	0.8333999999999999	0.9162250000000001	0.7469333333333333	0.9154	0.8894222222222222	0.8531399999999998	0.8888285714285713	0.8531000000000001	0.7370000000000001	0.75932	0.8561333333333334	0.72896	0.8767999999999999
thyroid_epithelial	0.5845555555555556	0.9343333333333333	0.9432380952380952	0.9207777777777778	0.9619166666666666	0.9132857142857144	0.39774074074074073	0.922	0.9432	0.9316666666666666	0.12633333333333333	0.9003333333333332	0.9499999999999998	0.8712222222222222	0.9370555555555556	0.9492222222222222	0.9479833333333332	0.9082380952380952	0.9021666666666667	0.94375	0.9772	0.9460000000000001	0.9337999999999999	0.9196249999999999
tongue_epithelial	0.17277777777777778	0.8798333333333334	0.9505714285714286	0.8740000000000001	0.9693333333333333	0.9478333333333334	0.9578148148148147	0.9003589743589743	0.9248	0.9746111111111112	0.1207777777777778	0.9033333333333333	0.8145416666666666	0.9723333333333333	0.14683333333333334	0.9190370370370369	0.9163499999999999	0.9802380952380952	0.5684166666666667	0.957375	0.9172000000000001	0.08744444444444445	0.7455333333333333	0.87475
tonsil_palatine_epithelial	0.03461111111111111	0.8508333333333334	0.9333809523809524	0.8835555555555556	0.9547500000000001	0.9410238095238097	0.9213333333333334	0.8942051282051282	0.9041333333333333	0.9533333333333333	0.0886111111111111	0.8198888888888889	0.8714583333333334	0.9654444444444444	0.2796666666666667	0.6772222222222223	0.9290166666666666	0.9387619047619048	0.7958333333333334	0.92375	0.924	0.7163333333333335	0.7374666666666666	0.8772083333333334
