	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
kidney_glomerular_endothel	0.9026666666666667	0.8487777777777777	0.9279999999999999	0.8778	0.967375	0.8762666666666666	0.96125	0.9735238095238096	0.8031666666666667	0.8504666666666667	0.9740000000000001	0.931142857142857	0.9152222222222223	0.8727333333333332	0.9618888888888889	0.9482222222222222	0.8683333333333333	0.9651111111111111	0.9263333333333333	0.8928333333333334	0.91575	0.9696666666666666	0.9091999999999999	0.9812499999999998
kidney_glomerular_podocytes	0.9173333333333332	0.8623333333333334	0.9533333333333333	0.9189333333333333	0.9500416666666668	0.9646666666666667	0.7274583333333333	0.9621904761904762	0.9425833333333333	0.6806666666666666	0.927	0.939952380952381	0.735	0.1387333333333333	0.938888888888889	0.8331111111111111	0.7173333333333334	0.956	0.81625	0.9405833333333332	0.8735833333333334	0.9295555555555556	0.9124	0.9668749999999999
kidney_tubular_endothel	0.9128888888888889	0.8015555555555555	0.9413333333333332	0.9024666666666666	0.9525833333333332	0.847	0.9441666666666667	0.9662857142857143	0.7553611111111111	0.9188666666666667	0.9642222222222223	0.9565714285714285	0.9462222222222221	0.9024000000000001	0.9723333333333333	0.9430000000000001	0.8220000000000001	0.96	0.9560833333333334	0.8817499999999999	0.9452777777777778	0.9591666666666666	0.9236	0.9689166666666665
kidney_tubular_epithelial	0.9255555555555555	0.9243333333333333	0.961	0.9104	0.9481666666666667	0.9709333333333334	0.7759999999999999	0.9722380952380952	0.9402777777777778	0.7367333333333334	0.9356666666666666	0.9342857142857142	0.7434444444444445	0.06293333333333333	0.9467777777777777	0.7679999999999999	0.7335555555555556	0.9573333333333333	0.8264999999999999	0.9378333333333333	0.8603611111111111	0.9073888888888888	0.9568	0.9732083333333333
liver_hepatocytes	0.9685555555555555	0.8898888888888891	0.066875	0.9624333333333334	0.9401666666666667	0.9716	0.9365	0.949	0.9585	0.9571999999999999	0.7521666666666667	0.8587142857142857	0.9503333333333334	0.9550666666666667	0.9252222222222223	0.9787222222222223	0.8091666666666667	0.9222777777777776	0.9554166666666667	0.9434166666666667	0.9497777777777778	0.9086111111111111	0.9803999999999999	0.18237500000000004
lung_alveolar_endothel	0.911	0.7903333333333332	0.9039166666666668	0.8672666666666666	0.9538333333333332	0.8844	0.9185416666666667	0.9670952380952381	0.8552777777777778	0.9089999999999999	0.9285555555555556	0.9390952380952382	0.9621111111111111	0.9669333333333334	0.9093333333333332	0.9432222222222223	0.7625555555555555	0.9642222222222222	0.9190833333333334	0.80875	0.9093888888888887	0.9430000000000001	0.8605333333333333	0.959625
lung_alveolar_epithelial	0.3175555555555556	0.718	0.95775	0.9369333333333333	0.9265416666666667	0.8867333333333333	0.9513333333333334	0.9725238095238096	0.8933888888888889	0.8894666666666667	0.9683333333333333	0.9282380952380952	0.6247777777777778	0.1068	0.9668888888888888	0.8927777777777779	0.758	0.9276666666666666	0.9470000000000001	0.9424166666666668	0.8854444444444444	0.9652777777777777	0.9772	0.92925
lung_bronchus_epithelial	0.019333333333333334	0.7846666666666665	0.9711666666666666	0.9212666666666666	0.9345	0.7037333333333334	0.9407916666666667	0.9747619047619048	0.9105277777777778	0.9357333333333333	0.9537777777777778	0.9348095238095238	0.7963333333333332	0.8423999999999999	0.8658888888888888	0.29533333333333334	0.7926666666666667	0.9159999999999999	0.9319999999999999	0.7711666666666667	0.8727777777777778	0.945	0.9540666666666667	0.9574583333333333
macrophage	0.9668333333333333	0.9459166666666666	0.9483124999999999	0.96965	0.9547343749999999	0.9368249999999999	0.941078125	0.9236071428571428	0.8752500000000001	0.8880250000000001	0.9675	0.15180357142857143	0.9695	0.936825	0.944	0.9600416666666667	0.877125	0.9307083333333334	0.9604062499999999	0.9385937499999999	0.9043541666666668	0.9454583333333333	0.9572250000000001	0.96553125
myeloid	0.8906666666666666	0.0014444444444444444	0.6409166666666667	0.7003333333333334	0.7533333333333334	0.7376	0.7156250000000001	0.8610476190476191	0.7025555555555555	0.6393333333333333	0.6835555555555555	0.6089047619047618	0.7856666666666666	0.6326	0.7255555555555554	0.793	0.44188888888888894	0.6804444444444445	0.7840000000000001	0.6887500000000001	0.03244444444444444	0.8500555555555556	0.6648666666666667	0.8526250000000001
neural	0.8387333333333334	0.8412000000000001	0.9628	0.8066000000000001	0.9692125	0.9521200000000001	0.9633500000000002	0.9671142857142856	0.9521416666666667	0.93056	0.9346	0.940642857142857	0.9297333333333334	0.9007400000000001	0.3176	0.9158666666666665	0.8709333333333333	0.9267666666666667	0.8703749999999999	0.83735	0.7463500000000002	0.9735833333333334	0.921	0.9688249999999998
oligodendrocytes	0.8955833333333334	0.9259166666666666	0.9688125000000001	0.06015	0.95303125	0.8845	0.9440625	0.9563928571428573	0.9527916666666667	0.9578500000000001	0.91675	0.9051071428571428	0.91725	0.9091999999999999	0.94	0.974	0.5961666666666666	0.9582499999999999	0.9517499999999999	0.8706874999999998	0.8972708333333332	0.9607916666666667	0.6011500000000001	0.9703750000000001
pancreas_acinar	0.9781666666666667	0.022750000000000003	0.9029999999999999	0.8739	0.7691250000000001	0.9693999999999999	0.7668125	0.93625	0.8545416666666666	0.78395	0.5461666666666667	0.8708928571428571	0.9244166666666667	0.9064000000000001	0.9295833333333333	0.9424166666666667	0.5376666666666666	0.18133333333333332	0.8385625000000001	0.933	0.887875	0.863875	0.9618	0.9255312499999999
pancreas_alpha	0.9575555555555555	0.6382222222222222	0.9282500000000001	0.9477333333333334	0.867375	0.9855999999999999	0.87425	0.9834285714285714	0.9154444444444446	0.8147333333333333	0.01877777777777778	0.9855238095238095	0.9464444444444444	0.9299333333333332	0.9218888888888889	0.9645555555555555	0.8623333333333333	0.9664444444444444	0.9069166666666666	0.9134166666666665	0.8425555555555557	0.9073888888888889	0.6332666666666666	0.9558750000000001
pancreas_beta	0.9696666666666668	0.946888888888889	0.9554999999999999	0.9524	0.914625	0.9796666666666667	0.924875	0.9911428571428571	0.9247222222222223	0.8450666666666667	0.0	0.9591428571428572	0.8068888888888889	0.9368	0.951	0.9796666666666667	0.8015555555555555	0.9196666666666666	0.9369166666666665	0.945	0.1386666666666667	0.9270555555555555	0.024733333333333333	0.960125
pancreas_delta	0.9442222222222222	0.9135555555555556	0.9338333333333333	0.9249999999999999	0.914625	0.934	0.9328333333333333	0.9695714285714286	0.9253611111111111	0.8611333333333334	0.034333333333333334	0.9555238095238093	0.7668888888888888	0.9329999999999999	0.9742222222222222	0.9520000000000001	0.811111111111111	0.9726666666666667	0.9263333333333333	0.9199166666666666	0.7170833333333334	0.9438333333333334	0.015600000000000001	0.9417083333333333
pancreas_duct	0.9356666666666666	0.886	0.939625	0.8755	0.9155625000000001	0.98465	0.9603749999999999	0.9755	0.9537291666666666	0.90195	0.9366666666666666	0.9381071428571428	0.04108333333333333	0.9497499999999999	0.9587499999999999	0.97775	0.5498333333333333	0.9691666666666666	0.9685625	0.9615	0.8868750000000001	0.9551249999999999	0.9489000000000001	0.9256875
pancreas_endothel	0.9218888888888889	0.8235555555555556	0.9473333333333332	0.8530000000000001	0.9415416666666667	0.8697333333333331	0.9300833333333335	0.9342380952380953	0.8031944444444443	0.8826	0.9012222222222223	0.919047619047619	0.93	0.8481333333333333	0.9084444444444445	0.9103333333333333	0.7827777777777777	0.9062222222222224	0.9466666666666667	0.8813333333333334	0.9212222222222223	0.9246111111111112	0.8174000000000001	0.9510833333333334
prostate_epithelial	0.05333333333333334	0.8824166666666666	0.91625	0.94145	0.9199062499999999	0.93585	0.9557499999999999	0.9687142857142856	0.947375	0.9415	0.7684166666666666	0.9525714285714285	0.7226666666666666	0.9298500000000001	0.958	0.8768333333333335	0.6766666666666667	0.962	0.93675	0.83575	0.9001250000000001	0.93	0.94665	0.9627812499999999
saphenous_vein_endothel	0.9362222222222222	0.9021111111111111	0.9434999999999999	0.9188666666666667	0.9330833333333333	0.9146000000000001	0.9317916666666667	0.9697142857142858	0.9175555555555556	0.8290666666666667	0.9453333333333332	0.9732380952380951	0.9712222222222221	0.9020666666666667	0.9474444444444444	0.943	0.7785555555555556	0.9423333333333334	0.9420000000000001	0.6859999999999999	0.8721666666666668	0.9445555555555555	0.8525999999999999	0.96575
skeletal_muscle	0.8425	0.8766666666666667	0.921125	0.6645999999999999	0.88125	0.7915000000000001	0.9229375	0.8119285714285716	0.7734583333333334	0.9038000000000002	0.9251666666666667	0.6112857142857143	0.9416666666666667	0.8912	0.8728333333333333	0.9125000000000001	0.48016666666666663	0.9690000000000001	0.893375	0.785875	0.9092916666666667	0.9649166666666666	0.8708	0.973125
small_int_epithelial	0.8227500000000001	0.7338333333333333	0.942375	0.94285	0.84078125	0.05695000000000001	0.9090625	0.9828214285714285	0.9556874999999999	0.9356500000000001	0.8644166666666666	0.9378928571428572	0.9740000000000001	0.98575	0.914	0.9423333333333332	0.6755833333333333	0.95525	0.2090625	0.7904375000000001	0.9581875	0.93675	0.96665	0.9595
smooth_muscle	0.8291333333333334	0.885	0.87765	0.81972	0.76345	0.77308	0.7229249999999998	0.9265428571428572	0.8297333333333334	0.6571999999999999	0.8224	0.8897142857142857	0.8607333333333334	0.7806400000000001	0.7386666666666667	0.7766	0.4881333333333333	0.8641333333333334	0.8758500000000001	0.83285	0.8500333333333334	0.8524333333333335	0.6854799999999999	0.939275
thyroid_epithelial	0.9543333333333331	0.9381111111111112	0.945	0.9302000000000001	0.9578749999999999	0.9454666666666666	0.022374999999999996	0.9692857142857143	0.9486944444444445	0.9343333333333333	0.9766666666666667	0.9341428571428572	0.8376666666666667	0.027399999999999997	0.9182222222222222	0.935	0.8803333333333333	0.9337777777777777	0.9314166666666667	0.9691666666666667	0.8997777777777777	0.8058888888888888	0.9537333333333334	0.8994166666666666
tongue_epithelial	0.011222222222222222	0.9017777777777778	0.9675833333333334	0.9448666666666666	0.9146666666666666	0.8642	0.9434999999999999	0.9710476190476189	0.9601111111111112	0.9606666666666666	0.9772222222222222	0.9451904761904761	0.6845555555555555	0.9436666666666667	0.9094444444444445	0.8802222222222222	0.01411111111111111	0.9437777777777777	0.9242499999999999	0.6734166666666667	0.9290000000000002	0.8681666666666666	0.884	0.945375
tonsil_palatine_epithelial	0.023555555555555555	0.8672222222222222	0.9190833333333334	0.9237333333333333	0.91	0.7719333333333335	0.9659583333333334	0.9430952380952382	0.9302777777777776	0.9248666666666665	0.9405555555555556	0.9051428571428572	0.8045555555555556	0.9471999999999999	0.2674444444444445	0.8201111111111111	0.48622222222222217	0.9266666666666666	0.9301666666666666	0.6721666666666666	0.8478055555555555	0.8481111111111111	0.9135333333333334	0.9657083333333333
