	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
colon_epithelial	0.02626666666666667	0.9727428571428571	0.9354000000000001	0.9400000000000001	0.7536249999999999	0.1502181818181818	0.92136	0.9308	0.018914285714285717	0.9379000000000002	0.78445	0.8344999999999999	0.9371818181818181	0.8344857142857144	0.8969666666666667	0.8710000000000001	0.8926000000000001	0.9606615384615385	0.9539	0.9365499999999999	0.94216	0.9207142857142857	0.9399000000000001
endometrium_epithelial	0.05966666666666667	0.959	0.9333333333333332	0.9182333333333332	0.954625	0.2204242424242424	0.9373333333333335	0.107	0.8813809523809525	0.9154583333333334	0.9460833333333333	0.8857499999999999	0.9584242424242424	0.8687142857142857	0.9096666666666667	0.8219166666666666	0.9585333333333333	0.10871794871794872	0.947	0.8815	0.9482	0.9482380952380952	0.6100833333333333
fallopian_epithelial	0.004222222222222222	0.9689047619047618	0.94175	0.9452999999999999	0.9784583333333333	0.12093939393939394	0.9405333333333333	0.03086666666666667	0.9339047619047619	0.8657499999999999	0.9747499999999999	0.93775	0.971969696969697	0.8981428571428571	0.9407777777777778	0.8284166666666667	0.9623333333333334	0.7892820512820512	0.9811666666666666	0.90875	0.9475333333333333	0.9651428571428572	0.8267500000000001
fibroblast	0.7577619047619049	0.9069591836734693	0.8103214285714285	0.8792142857142856	0.8402857142857142	0.10988311688311687	0.8562	0.8700285714285716	0.8382448979591838	0.6524642857142856	0.9641428571428571	0.8569285714285714	0.9338051948051947	0.8184285714285713	0.9333333333333333	0.7334285714285714	0.8807142857142859	0.9234065934065934	0.9271428571428572	0.7431428571428571	0.8820857142857143	0.8819183673469386	0.7314285714285714
gastric_epithelial	0.006703703703703704	0.9799682539682539	0.7797222222222221	0.9502222222222222	0.7423472222222222	0.26389898989898986	0.946611111111111	0.9150888888888891	0.7642857142857141	0.8789166666666667	0.02975	0.8854444444444444	0.9204747474747474	0.8915079365079366	0.9750555555555555	0.8753333333333334	0.9421333333333334	0.955025641025641	0.9458518518518518	0.91825	0.9373111111111112	0.9108730158730158	0.7996388888888889
heart_cardiomyocyte	0.8271111111111112	0.9517142857142856	0.9350833333333332	0.18018333333333336	0.9434375	0.07683333333333332	0.9066	0.8895333333333334	0.9707857142857144	0.9151458333333333	0.9580416666666666	0.9812916666666666	0.8668636363636364	0.8754761904761904	0.9652222222222222	0.9079999999999999	0.8956666666666666	0.8403717948717948	0.7872222222222222	0.92175	0.9605	0.9433095238095238	0.8939166666666667
kidney_glomerular_endothel	0.8424444444444443	0.9450000000000002	0.9521666666666667	0.9264666666666667	0.9445	0.07306060606060606	0.9575	0.9006666666666666	0.9374761904761905	0.8217083333333334	0.96575	0.9238333333333334	0.9276363636363637	0.9174285714285716	0.9181666666666666	0.8965	0.9702666666666665	0.9192820512820513	0.9659444444444444	0.8630833333333333	0.9016666666666667	0.9541904761904764	0.7956666666666666
kidney_glomerular_podocytes	0.17333333333333334	0.9735238095238096	0.9355833333333333	0.9527333333333333	0.9697916666666666	0.09563636363636363	0.9055666666666665	0.8876666666666667	0.9477619047619048	0.864	0.9825	0.9511666666666668	0.9255151515151514	0.932952380952381	0.6256111111111111	0.69	0.7111999999999999	0.09779487179487178	0.9537777777777778	0.9191666666666666	0.9551333333333334	0.8913809523809525	0.7661666666666666
kidney_tubular_endothel	0.8257777777777777	0.9722857142857143	0.9035833333333333	0.9420333333333334	0.9606666666666667	0.08454545454545455	0.969	0.882	0.9287142857142857	0.8303333333333334	0.9810833333333333	0.9258333333333333	0.8807272727272727	0.9193333333333333	0.9445555555555556	0.9243333333333332	0.9671333333333333	0.9464871794871795	0.9632222222222221	0.9145833333333333	0.9197333333333333	0.9372380952380951	0.8510833333333333
kidney_tubular_epithelial	0.13233333333333333	0.9627619047619048	0.9754166666666667	0.9527666666666668	0.9475000000000001	0.08157575757575757	0.9030666666666667	0.8946000000000001	0.9587142857142856	0.8939583333333333	0.9801666666666667	0.9588333333333333	0.9636666666666667	0.9267619047619048	0.6924444444444444	0.6425833333333334	0.6790666666666666	0.020948717948717947	0.9754999999999999	0.9225	0.9621999999999998	0.9163809523809524	0.737
liver_hepatocytes	0.7617222222222223	0.03297619047619047	0.8015416666666666	0.9703333333333334	0.8651041666666668	0.1063030303030303	0.9706666666666668	0.9279000000000001	0.8572380952380952	0.8518125	0.6820416666666667	0.9482083333333334	0.9735909090909091	0.8970714285714285	0.9756666666666667	0.8546666666666666	0.9760666666666666	0.9683846153846153	0.9711944444444445	0.9395416666666666	0.9314333333333334	0.9239047619047619	0.9480833333333334
lung_alveolar_endothel	0.9357777777777777	0.949	0.9218333333333334	0.9334666666666666	0.9379583333333333	0.0846969696969697	0.9708666666666667	0.8842666666666666	0.9161904761904762	0.8622083333333334	0.9734166666666667	0.9419166666666666	0.8840303030303032	0.9132857142857143	0.9744999999999999	0.8950833333333333	0.9602666666666666	0.951974358974359	0.9602777777777778	0.9166666666666666	0.8993333333333334	0.9564285714285715	0.8150833333333333
lung_alveolar_epithelial	0.012888888888888889	0.9889999999999999	0.8574166666666668	0.9445666666666668	0.9609166666666668	0.15024242424242426	0.9161666666666667	0.9090666666666666	0.8766190476190476	0.84625	0.87025	0.24750000000000003	0.8757575757575756	0.9055714285714286	0.9655	0.8238333333333333	0.9329333333333333	0.9222820512820512	0.7835555555555556	0.8533333333333334	0.9064666666666668	0.8682380952380951	0.9203333333333332
lung_bronchus_epithelial	0.017777777777777778	0.9745714285714285	0.7890833333333332	0.9521000000000001	0.9377083333333335	0.21278787878787878	0.8948333333333333	0.9294666666666666	0.820952380952381	0.84025	0.9341666666666666	0.859	0.9053636363636363	0.7905714285714285	0.8768888888888889	0.1379166666666667	0.6159333333333333	0.922974358974359	0.9473888888888888	0.9380833333333333	0.6206666666666666	0.775	0.8926666666666666
macrophage	0.8126249999999999	0.9458928571428571	0.936125	0.9689375	0.733890625	0.12536363636363637	0.9393250000000001	0.16215	0.9579642857142858	0.832328125	0.9655625	0.9378125	0.9616022727272726	0.9602678571428571	0.9444166666666667	0.92465625	0.9256249999999999	0.9756634615384616	0.8836041666666665	0.90746875	0.9179	0.9485357142857143	0.84465625
myeloid	0.629	0.7492857142857142	0.6851666666666666	0.8367333333333334	0.012374999999999999	0.06381818181818182	0.7268	0.8439333333333333	0.6958571428571428	0.6172083333333334	0.8119166666666667	0.7296666666666667	0.6775151515151515	0.7017619047619048	0.8257777777777777	0.5918333333333333	0.6330666666666667	0.8731282051282053	0.7542777777777777	0.6755	0.6962666666666667	0.719047619047619	0.7915833333333332
neural	0.9174333333333333	0.974757142857143	0.930375	0.8367000000000001	0.953875	0.08387272727272728	0.9672600000000001	0.80242	0.9566571428571429	0.89695	0.9641249999999999	0.9350249999999999	0.2047636363636364	0.9574285714285715	0.9637	0.9731	0.69962	0.6647153846153846	0.9423166666666667	0.9074	0.9429000000000001	0.8781857142857143	0.871675
oligodendrocytes	0.60075	0.9736071428571429	0.1060625	0.9109	0.9211875	0.1100909090909091	0.9581	0.88165	0.9420357142857143	0.85	0.955375	0.9276875	0.6518181818181819	0.9558214285714285	0.9649583333333334	0.9684999999999999	0.9599	0.7121346153846154	0.9649583333333333	0.889875	0.9042000000000001	0.8431071428571429	0.9323125
pancreas_acinar	0.010499999999999999	0.7857857142857143	0.7415	0.92235	0.8656875	0.9006590909090909	0.912075	0.8579000000000001	0.8497857142857144	0.8166875	0.8271875000000001	0.900125	0.8514545454545455	0.8523214285714286	0.9680833333333333	0.6258125	0.938	0.9378846153846154	0.9575833333333335	0.0355625	0.79985	0.7782857142857142	0.734875
pancreas_alpha	0.8205555555555555	0.9696666666666668	0.9311666666666666	0.9516666666666667	0.9570833333333333	0.9148787878787878	0.9755333333333334	0.8716666666666667	0.7558571428571428	0.8063750000000001	0.7299999999999999	0.9570833333333333	0.9637878787878787	0.8638095238095237	0.9765555555555555	0.7321666666666666	0.9800666666666666	0.7253333333333334	0.9757777777777777	0.9166666666666666	0.9236	0.8668095238095238	0.63475
pancreas_beta	0.8408888888888889	0.983952380952381	0.8646666666666668	0.9095333333333332	0.9236666666666666	0.9493333333333333	0.948	0.8645999999999999	0.8413809523809525	0.8705416666666667	0.8608333333333333	0.9566666666666667	0.9554242424242424	0.914904761904762	0.9664999999999999	0.7942499999999999	0.9761333333333333	0.09033333333333333	0.9782777777777779	0.8762500000000001	0.9496666666666665	0.8824761904761904	0.017
pancreas_delta	0.8083333333333332	0.9868095238095238	0.8869166666666667	0.9244666666666667	0.907	0.9393636363636363	0.9303	0.8325999999999999	0.7994285714285715	0.8242083333333333	0.8641666666666667	0.9274166666666668	0.9568484848484848	0.8904285714285715	0.986388888888889	0.761	0.9520666666666666	0.7672564102564102	0.9851111111111112	0.8890833333333333	0.9462666666666667	0.832095238095238	0.0031666666666666666
pancreas_duct	0.003583333333333333	0.9738571428571428	0.905875	0.9329000000000001	0.92409375	0.9539545454545454	0.96435	0.8618499999999999	0.9417857142857142	0.89090625	0.9694375000000002	0.9574374999999999	0.9455227272727273	0.9434285714285714	0.9776666666666667	0.838125	0.9165500000000001	0.9452115384615384	0.9790416666666666	0.8648750000000001	0.9284999999999999	0.9056428571428571	0.8764375
pancreas_endothel	0.6331111111111111	0.9495238095238095	0.86475	0.8761666666666666	0.9358333333333334	0.12493939393939395	0.9481666666666667	0.9086	0.932142857142857	0.8027083333333334	0.9615833333333333	0.8993333333333333	0.8991212121212122	0.8729999999999999	0.9511666666666666	0.7999999999999999	0.9685333333333334	0.923051282051282	0.9481666666666667	0.71	0.9124666666666666	0.9152857142857144	0.7953333333333333
prostate_epithelial	0.037250000000000005	0.9704285714285714	0.8463125	0.9348000000000001	0.9395	0.25020454545454546	0.9399000000000001	0.92285	0.7767857142857142	0.9033437500000001	0.94175	0.9454375	0.9343181818181818	0.8576071428571429	0.9445833333333333	0.79125	0.6565500000000001	0.9085384615384615	0.9635416666666667	0.8411875	0.87015	0.9114642857142856	0.8768125
saphenous_vein_endothel	0.8435555555555556	0.9500476190476191	0.9455	0.9227	0.9316249999999999	0.07663636363636364	0.9647666666666667	0.9027333333333333	0.9040952380952381	0.8019166666666667	0.9530833333333333	0.9093333333333332	0.918030303030303	0.9095238095238095	0.9812777777777777	0.8909166666666666	0.9596666666666667	0.956	0.978888888888889	0.8963333333333333	0.8887999999999999	0.961	0.7671666666666668
skeletal_muscle	0.645	0.9397142857142857	0.90225	0.92545	0.9209375	0.10677272727272728	0.9417	0.7771000000000001	0.9285	0.7476875000000001	0.9121250000000001	0.91325	0.8220000000000001	0.882	0.7384999999999999	0.684625	0.9208000000000001	0.9159230769230771	0.7464166666666666	0.84475	0.8714	0.8585	0.8115000000000001
small_int_epithelial	0.023083333333333334	0.9700714285714285	0.9345000000000001	0.954425	0.7305	0.1410227272727273	0.923225	0.8891499999999999	0.7601071428571429	0.92334375	0.8891250000000002	0.859	0.925909090909091	0.8734285714285714	0.122625	0.9016875	0.78915	0.9690961538461539	0.95175	0.847875	0.9306	0.9192857142857143	0.9064375
smooth_muscle	0.7200666666666666	0.8794857142857143	0.8388	0.7838999999999999	0.7552750000000001	0.12720000000000004	0.9273	0.8772800000000001	0.7516571428571428	0.5554250000000001	0.94015	0.8358000000000001	0.9393818181818181	0.7532	0.8976000000000001	0.6378999999999999	0.8555999999999999	0.8623384615384616	0.9359666666666667	0.76425	0.90968	0.9081428571428571	0.6218
thyroid_epithelial	0.02033333333333333	0.9380000000000001	0.9445833333333332	0.9602333333333334	0.9502499999999999	0.13236363636363635	0.05106666666666667	0.9202	0.951952380952381	0.8450833333333333	0.9540833333333333	0.9494166666666667	0.9725757575757575	0.939952380952381	0.9445555555555555	0.9264166666666666	0.9790000000000001	0.6202820512820512	0.9157777777777779	0.9431666666666666	0.9274666666666667	0.9286190476190477	0.9438333333333334
tongue_epithelial	0.013444444444444445	0.9539523809523809	0.9430000000000001	0.9354666666666667	0.9482916666666666	0.16781818181818184	0.9392999999999999	0.9455333333333332	0.6929047619047619	0.8527083333333333	0.93325	0.9233333333333333	0.9302121212121213	0.018476190476190476	0.8172777777777777	0.9581666666666667	0.5498	0.9138717948717948	0.9523888888888891	0.9138333333333334	0.06760000000000001	0.9503333333333334	0.8986666666666666
tonsil_palatine_epithelial	0.022222222222222227	0.965095238095238	0.9068333333333335	0.9192666666666667	0.8935833333333333	0.1499090909090909	0.9042333333333333	0.9203999999999999	0.7494761904761905	0.8885000000000001	0.8951666666666668	0.9039999999999999	0.9193333333333333	0.22295238095238093	0.6675000000000001	0.8745833333333333	0.5522666666666666	0.8256666666666668	0.9530555555555557	0.9271666666666668	0.5264000000000001	0.9083809523809524	0.8845000000000001
