	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.8421666666666665	0.9661666666666667	0.9264166666666666	0.9476	0.8517777777777779	0.8970000000000001	0.8913333333333333	0.9631538461538461	0.9135555555555556	0.8431904761904763	0.9207777777777778	0.9274444444444444	0.9208888888888889	0.7245833333333334	0.9537777777777777	0.8797777777777779	0.9590555555555557	0.8013055555555556	0.8575	0.8132083333333333	0.9022592592592593	0.9510416666666667	0.9033333333333333	0.8121111111111111	0.9147333333333334	0.8426	0.9528148148148148	0.8249583333333333	0.9608571428571429
aorta_endothel	0.9586250000000001	0.967875	0.9093125000000001	0.9601	0.9111666666666667	0.9096428571428572	0.8163333333333334	0.9531153846153846	0.9177500000000001	0.8950714285714285	0.9105	0.8931666666666667	0.9189999999999998	0.8228749999999999	0.9005000000000001	0.88175	0.9533333333333334	0.9109583333333333	0.8728750000000001	0.7896875	0.8850555555555555	0.94425	0.925625	0.8145	0.9543999999999999	0.8292499999999999	0.9388888888888889	0.9013125	0.9329285714285714
bladder_epithelial	0.9471499999999999	0.9803499999999999	0.9352499999999999	0.8238399999999999	0.8832666666666666	0.9313857142857144	0.9311999999999999	0.9333538461538462	0.8932333333333334	0.9276571428571427	0.8665777777777777	0.9019333333333333	0.8652	0.75475	0.2094666666666667	0.8402333333333335	0.9451666666666668	0.9412333333333333	0.9045	0.9264249999999998	0.7854888888888889	0.978425	0.9381499999999999	0.0978	0.9698800000000001	0.92156	0.9112888888888889	0.9106	0.9702571428571428
blood_b	0.06365	0.9723499999999999	0.921725	0.95752	0.9467000000000001	0.8592714285714285	0.8957333333333333	0.9355538461538462	0.9480999999999999	0.9323142857142857	0.8031333333333333	0.8670000000000002	0.9179333333333334	0.82075	0.8646666666666667	0.5707333333333334	0.905411111111111	0.9338333333333333	0.7928000000000001	0.8011000000000001	0.9573777777777778	0.254025	0.9283999999999999	0.8066666666666666	0.9605600000000001	0.9118999999999999	0.9784444444444444	0.9534750000000001	0.9208857142857143
blood_granulocytes	0.05708333333333334	0.9741666666666666	0.9678333333333332	0.9546	0.9741111111111111	0.9432380952380952	0.9105555555555557	0.9749487179487178	0.9340555555555555	0.9464285714285715	0.9607407407407407	0.9607777777777778	0.9554444444444444	0.76925	0.9352222222222221	0.940111111111111	0.9750925925925925	0.942888888888889	0.6422500000000001	0.02754166666666667	0.9782222222222222	0.9745833333333334	0.8965000000000001	0.7271666666666666	0.9817333333333332	0.9343	0.9637037037037036	0.9376666666666668	0.9758095238095237
blood_monocytes	0.03175	0.9624999999999999	0.9634583333333332	0.9717333333333332	0.9682222222222222	0.9572142857142857	0.9344444444444444	0.9705641025641026	0.9649444444444444	0.9488571428571428	0.895962962962963	0.9836666666666667	0.9524444444444443	0.8055833333333333	0.9491111111111111	0.9525	0.9715185185185186	0.9575555555555555	0.7116666666666666	0.6153333333333334	0.9582592592592593	0.9787916666666666	0.91425	0.7527222222222222	0.9676	0.9508666666666666	0.9646296296296296	0.9404166666666667	0.9549761904761903
blood_nk	0.011083333333333334	0.9753333333333334	0.934875	0.9671333333333333	0.9689444444444445	0.9197857142857143	0.9231111111111111	0.9729230769230769	0.9619444444444444	0.9447619047619048	0.9635925925925926	0.9331111111111111	0.9352222222222223	0.8075833333333334	0.9354444444444444	0.9093333333333334	0.9515370370370371	0.9208611111111112	0.7844166666666667	0.8225416666666666	0.9528148148148149	0.9725	0.06708333333333333	0.8145555555555556	0.9846666666666666	0.07303333333333333	0.9754074074074074	0.8175416666666667	0.9721190476190475
blood_t_cd4	0.053575000000000005	0.9710750000000001	0.9065125	0.9510799999999999	0.9277833333333334	0.9124285714285716	0.8369666666666667	0.9606307692307693	0.95175	0.9086285714285716	0.9600111111111109	0.9216999999999999	0.9055	0.8474499999999999	0.8892333333333335	0.7622	0.9377222222222222	0.8948416666666666	0.8585999999999998	0.8437374999999999	0.9246222222222222	0.86265	0.792125	0.8023666666666667	0.9476399999999998	0.017050000000000003	0.9673111111111112	0.9275375	0.9371357142857144
blood_t_cd8	0.0114	0.9754249999999999	0.8830124999999999	0.9514400000000001	0.9222166666666667	0.8994214285714286	0.8204	0.9497	0.9399333333333333	0.9026285714285713	0.9514555555555555	0.8585333333333333	0.8983333333333332	0.8912500000000001	0.8499000000000001	0.7387833333333333	0.9184111111111113	0.9105583333333334	0.8088749999999999	0.8116999999999999	0.9341111111111111	0.9043750000000002	0.468425	0.8190500000000002	0.9456	0.01296	0.9612777777777778	0.9414999999999999	0.9169071428571428
breast_basal_epithelial	0.9423125	0.9840625	0.9586875000000001	0.9548	0.911625	0.9224821428571428	0.97775	0.9757884615384614	0.9296666666666666	0.9746428571428571	0.9247222222222222	0.10716666666666666	0.9699166666666666	0.9146875	0.94975	0.9540416666666667	0.8838055555555555	0.7150208333333333	0.949625	0.9704999999999999	0.27725	0.97590625	0.9460625	0.8882499999999999	0.9806	0.942075	0.9710555555555556	0.9589375000000001	0.9528214285714286
