	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.8405454545454546	0.9424	0.9342333333333334	0.91325	0.9716666666666667	0.9180476190476191	0.8590666666666668	0.9322	0.9619333333333332	0.8767999999999999	0.928888888888889	0.8425555555555554	0.9445833333333334	0.9079166666666666	0.8461111111111111	0.9262916666666666	0.9460000000000001	0.9537333333333334	0.8967777777777778	0.844388888888889	0.18316666666666667	0.9418333333333333	0.9335555555555555	0.9578095238095239	0.8107500000000001	0.7603333333333334	0.9550833333333332	0.863
aorta_endothel	0.8829545454545455	0.9621	0.9331	0.879625	0.9438333333333333	0.8431785714285716	0.9368000000000001	0.9261	0.9479000000000001	0.8864	0.9548333333333334	0.8451666666666667	0.8963749999999999	0.82175	0.8978333333333333	0.9121875000000002	0.915375	0.9557	0.911	0.8499166666666668	0.20037499999999997	0.9590833333333333	0.9508333333333332	0.9547142857142858	0.928875	0.7905000000000001	0.9433750000000001	0.8605
bladder_epithelial	0.9094727272727272	0.8673200000000001	0.95794	0.69115	0.9297333333333333	0.8510714285714286	0.9318799999999999	0.9312799999999999	0.92906	0.88512	0.8126	0.8224666666666666	0.97775	0.22885	0.8794666666666666	0.9536	0.9433999999999999	0.9662200000000001	0.9337333333333333	0.9280999999999999	0.32435	0.9560666666666666	0.10566666666666666	0.7858857142857143	0.84085	0.5786666666666667	0.84655	0.9231999999999999
blood_b	0.19909090909090912	0.9202	0.92088	0.95915	0.9292666666666666	0.8983714285714285	0.9096399999999999	0.9399599999999999	0.94506	0.93668	0.8592666666666666	0.8808666666666666	0.9675	0.9633999999999998	0.9604666666666667	0.9499875	0.9470500000000002	0.96164	0.9523333333333334	0.10703333333333334	0.25945	0.8910333333333333	0.9472333333333334	0.8919714285714285	0.9472999999999999	0.8462666666666667	0.9121	0.929142857142857
blood_granulocytes	0.19087878787878787	0.951	0.9466666666666667	0.9474166666666667	0.9540000000000001	0.9543333333333331	0.7605333333333334	0.9362	0.9621333333333334	0.9223333333333333	0.9567777777777778	0.9524444444444443	0.9268333333333333	0.9441666666666667	0.9197777777777779	0.9595625000000001	0.9606666666666666	0.9607666666666667	0.02011111111111111	0.8589444444444444	0.138	0.9597777777777777	0.9604444444444443	0.9645714285714285	0.05683333333333334	0.8583333333333333	0.9094166666666667	0.941
blood_monocytes	0.1430909090909091	0.9610666666666666	0.9556666666666667	0.9638333333333332	0.9806666666666667	0.9354047619047617	0.7659333333333332	0.9561999999999999	0.9590000000000001	0.9555333333333333	0.9737777777777777	0.9694444444444444	0.9561666666666667	0.9512499999999999	0.958111111111111	0.9668749999999999	0.956	0.9781666666666666	0.5047777777777779	0.9108333333333333	0.16224999999999998	0.9428888888888888	0.9705	0.9764285714285714	0.07958333333333334	0.8926666666666666	0.9008333333333334	0.9161904761904762
blood_nk	0.08463636363636362	0.9308666666666667	0.9346333333333333	0.9594999999999999	0.956	0.9359999999999999	0.8934666666666665	0.9322666666666667	0.9349666666666666	0.91	0.9503333333333334	0.9328888888888889	0.9625833333333332	0.9742500000000001	0.9567777777777776	0.9754375	0.9579166666666666	0.9590666666666666	0.919	0.915111111111111	0.27216666666666667	0.12472222222222222	0.9307222222222222	0.9211428571428569	0.9651666666666667	0.8697777777777778	0.9378333333333334	0.9297619047619049
blood_t_cd4	0.08531818181818182	0.85854	0.91236	0.9419500000000001	0.9464333333333335	0.8804857142857141	0.9328599999999998	0.88168	0.9217699999999999	0.8641	0.8555333333333334	0.8842333333333332	0.9644	0.9337249999999999	0.9465999999999999	0.9396875	0.9104749999999999	0.9581299999999999	0.9112333333333333	0.5787333333333333	0.315275	0.8383666666666667	0.9272666666666668	0.8683714285714285	0.947875	0.7956333333333334	0.899	0.9151142857142858
blood_t_cd8	0.11642727272727271	0.851	0.9087799999999999	0.9420250000000001	0.9277666666666666	0.8830428571428571	0.9312799999999999	0.8880000000000001	0.91446	0.8603400000000001	0.8690000000000001	0.8924333333333333	0.979575	0.9398	0.9522333333333333	0.94096875	0.92485	0.9543500000000001	0.9030666666666667	0.7082166666666667	0.314925	0.5352666666666666	0.9146333333333333	0.8195999999999998	0.9586499999999999	0.8062666666666667	0.9017249999999999	0.9160714285714284
breast_basal_epithelial	0.9463181818181817	0.96135	0.9721	0.9345625000000001	0.9810833333333333	0.9096785714285714	0.9521	0.95865	0.97285	0.93675	0.9763333333333333	0.16250000000000003	0.9755	0.9795625	0.8729999999999999	0.9701875000000001	0.96475	0.959525	0.94875	0.945375	0.9444374999999999	0.9649166666666668	0.09825	0.9746428571428571	0.7585625	0.9044166666666666	0.955375	0.9113214285714286
breast_luminal_epithelial	0.9421515151515152	0.9495333333333332	0.9758	0.82775	0.9853333333333333	0.9096666666666667	0.9665333333333335	0.809	0.9228666666666667	0.9042	0.9828888888888888	0.6958888888888889	0.9116666666666667	0.9820000000000001	0.9132222222222222	0.980125	0.9711666666666666	0.9629333333333333	0.939888888888889	0.9614999999999999	0.9786666666666667	0.9608333333333333	0.8778888888888888	0.965047619047619	0.8365	0.9323333333333333	0.9470000000000001	0.915952380952381
colon_endocrine	0.9503636363636364	0.7971333333333334	0.8573999999999998	0.011333333333333334	0.9806666666666666	0.9458809523809523	0.9422	0.9760666666666666	0.9363333333333334	0.5994	0.9202222222222223	0.8240000000000002	0.7827500000000001	0.9674166666666667	0.944	0.9707291666666666	0.9051666666666667	0.9799333333333333	0.9478888888888889	0.9597222222222223	0.32658333333333334	0.9342777777777777	0.988111111111111	0.7429523809523809	0.93325	0.7884444444444445	0.9704166666666666	0.9145714285714286
colon_epithelial	0.9540909090909091	0.741	0.9206199999999999	0.009949999999999999	0.9623999999999999	0.9501428571428571	0.94956	0.9429599999999999	0.9505199999999998	0.6622800000000001	0.8983333333333332	0.8452	0.8503499999999999	0.951	0.9642666666666667	0.9562250000000001	0.8647500000000001	0.95672	0.9359333333333334	0.9699666666666668	0.1658	0.9391333333333334	0.9702	0.7913428571428571	0.94025	0.6383333333333334	0.9311499999999999	0.9206571428571427
endometrium_epithelial	0.8495151515151514	0.9115333333333333	0.8232333333333334	0.9329999999999999	0.9556666666666667	0.8460952380952381	0.9564666666666666	0.14146666666666668	0.9633666666666668	0.8635999999999999	0.529	0.8951111111111111	0.9064166666666668	0.9641666666666665	0.1928888888888889	0.9597708333333332	0.8126666666666665	0.959	0.9331111111111111	0.9427222222222222	0.4811666666666666	0.9475555555555557	0.9332222222222223	0.9600476190476189	0.8138333333333333	0.941	0.9363333333333334	0.9053333333333334
fallopian_epithelial	0.9360909090909092	0.9684	0.9595333333333333	0.943	0.9593333333333333	0.9125238095238096	0.9640666666666666	0.9651333333333333	0.9777666666666667	0.9607333333333333	0.06544444444444444	0.6221111111111112	0.9566666666666667	0.9769166666666665	0.6374444444444444	0.9593541666666666	0.9673333333333333	0.9742000000000001	0.9415555555555556	0.9576111111111111	0.40408333333333335	0.959388888888889	0.9455555555555556	0.984095238095238	0.9229166666666666	0.932111111111111	0.9390833333333334	0.879
fibroblast	0.8068701298701298	0.8798857142857143	0.8829285714285715	0.9212142857142858	0.8308095238095239	0.7536326530612244	0.9027428571428572	0.8235714285714285	0.9362428571428572	0.7809142857142859	0.8269523809523811	0.7445238095238096	0.9228214285714286	0.8280357142857142	0.8320952380952381	0.7960089285714286	0.8866785714285713	0.9359857142857143	0.82	0.7742380952380952	0.29103571428571434	0.8828571428571428	0.9375714285714285	0.9376326530612245	0.8739285714285715	0.722952380952381	0.7554642857142857	0.777530612244898
gastric_epithelial	0.9387070707070708	0.9305777777777777	0.9308222222222222	0.7217777777777777	0.9731481481481481	0.9089206349206349	0.9501111111111111	0.16540000000000002	0.9596888888888889	0.7757333333333333	0.6385555555555555	0.8873333333333334	0.6878888888888889	0.9537222222222224	0.9051481481481483	0.9518750000000001	0.9365277777777776	0.9545333333333333	0.941	0.9214074074074072	0.2944722222222222	0.9576296296296296	0.9670925925925926	0.7632063492063492	0.9303333333333332	0.8724444444444444	0.9075833333333334	0.9225238095238095
heart_cardiomyocyte	0.9133787878787879	0.9825333333333334	0.9460666666666667	0.9321666666666667	0.14977777777777776	0.9517976190476191	0.9483333333333333	0.9304333333333332	0.8495166666666667	0.957	0.962111111111111	0.9046666666666666	0.9357083333333334	0.9666666666666668	0.9634444444444444	0.9151458333333334	0.9603333333333334	0.8876499999999999	0.9295	0.9356666666666666	0.11658333333333333	0.9620000000000001	0.6168333333333333	0.9783571428571428	0.9164583333333334	0.8706111111111111	0.9426666666666667	0.925047619047619
kidney_glomerular_endothel	0.9321212121212122	0.952	0.9627666666666667	0.9355000000000001	0.973	0.9231428571428572	0.9198	0.9352666666666666	0.9680333333333332	0.8927333333333333	0.9621111111111111	0.9204444444444445	0.9772500000000001	0.8957499999999999	0.9014444444444445	0.9565000000000001	0.9419166666666667	0.9545333333333333	0.9076666666666666	0.8785	0.31016666666666665	0.9538888888888888	0.9626666666666667	0.9773333333333333	0.9303333333333335	0.8594444444444443	0.9626666666666667	0.943
