	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.21666666666666667	0.9134000000000001	0.9485000000000001	0.8622777777777778	0.8533333333333334	0.8874000000000001	0.8993030303030304	0.8749333333333332	0.9401999999999999	0.6850666666666667	0.8971111111111112	0.9043333333333333	0.9643333333333333	0.9255555555555556	0.9372000000000001	0.9648888888888889	0.9124814814814814	0.944	0.6376666666666667	0.9372777777777778	0.8185555555555556	0.9269999999999999	0.7687500000000002	0.8765555555555555	0.8721333333333332	0.8845555555555555	0.9587142857142857
aorta_endothel	0.13328571428571429	0.8709	0.970625	0.8793333333333333	0.8568333333333333	0.9088	0.9462272727272727	0.8673	0.9388000000000001	0.889	0.9560000000000001	0.8851666666666667	0.9345	0.9109166666666666	0.9614	0.9444999999999999	0.9360555555555556	0.9735	0.8440000000000001	0.9548333333333332	0.7753333333333334	0.9051999999999998	0.9045	0.9026666666666666	0.8281	0.8533333333333333	0.9432857142857143
bladder_epithelial	0.3260571428571428	0.9569599999999999	0.9657	0.8771166666666665	0.7834000000000001	0.8703199999999999	0.8823636363636365	0.9106399999999999	0.9586399999999999	0.9374399999999999	0.959	0.8479333333333333	0.9002666666666667	0.16123333333333334	0.6624399999999999	0.9588666666666666	0.949088888888889	0.9452	0.9437666666666666	0.9617333333333333	0.5710666666666667	0.10512000000000002	0.9282999999999999	0.6497333333333334	0.8530800000000001	0.8484666666666666	0.9569714285714287
blood_b	0.7559142857142858	0.9176	0.94335	0.8115833333333333	0.9270666666666667	0.91984	0.9641818181818183	0.95556	0.94352	0.9019999999999999	0.8066500000000001	0.8767666666666667	0.9356666666666665	0.9405333333333331	0.9510400000000001	0.9732666666666667	0.969888888888889	0.09899999999999999	0.9488000000000001	0.8648999999999999	0.9273333333333333	0.9623200000000001	0.8984500000000001	0.9149333333333335	0.9225199999999999	0.9503999999999999	0.9665142857142855
blood_granulocytes	0.8016190476190476	0.9044666666666666	0.9436666666666667	0.9093888888888889	0.9634444444444444	0.9406666666666667	0.9696363636363636	0.9476666666666667	0.9683999999999999	0.9369333333333332	0.9015555555555556	0.9254444444444445	0.9842222222222222	0.9788888888888888	0.9680666666666666	0.9822222222222222	0.9758888888888889	0.9116666666666666	0.9460000000000001	0.0036666666666666666	0.6635555555555556	0.9740666666666667	0.011166666666666667	0.9364444444444445	0.9251333333333335	0.9788888888888888	0.9725714285714285
blood_monocytes	0.8134285714285715	0.8865333333333334	0.9640833333333333	0.8989722222222222	0.9185555555555555	0.9347333333333333	0.9769696969696969	0.9241333333333333	0.9690666666666666	0.9572666666666666	0.9027222222222222	0.9443333333333334	0.9842222222222222	0.9711666666666668	0.9592	0.9555555555555556	0.9745185185185186	0.9159166666666666	0.9700555555555557	0.8393888888888889	0.8616666666666667	0.9709333333333333	0.11099999999999999	0.9431111111111111	0.9264	0.9726666666666666	0.9746666666666667
blood_nk	0.8071904761904761	0.9042	0.9716666666666667	0.8995555555555556	0.8922222222222222	0.9074666666666666	0.9660909090909091	0.9436666666666667	0.9774666666666666	0.9586666666666667	0.9461111111111111	0.9491111111111111	0.996	0.937388888888889	0.9440666666666666	0.9803333333333333	0.9755555555555556	0.7846666666666667	0.9302222222222222	0.9110555555555555	0.017777777777777778	0.9443333333333334	0.94225	0.9273333333333333	0.9302666666666667	0.8882222222222222	0.9720952380952381
blood_t_cd4	0.7609857142857143	0.9297799999999998	0.9592499999999999	0.8280999999999998	0.9215	0.9122999999999999	0.9461909090909091	0.92492	0.95106	0.9312400000000001	0.9278333333333334	0.9131166666666667	0.9161333333333334	0.9262666666666666	0.9411799999999999	0.9708333333333334	0.9510888888888889	0.9365749999999998	0.9329000000000001	0.8433333333333334	0.8367666666666667	0.9539199999999999	0.924325	0.8831333333333333	0.9037599999999999	0.9267666666666667	0.9565857142857144
blood_t_cd8	0.8263	0.9201	0.9372	0.817825	0.8707666666666667	0.8947600000000001	0.9403181818181817	0.9318	0.9514400000000001	0.94352	0.9461499999999999	0.9096666666666666	0.9248000000000001	0.9214333333333334	0.94246	0.9715	0.9506555555555556	0.90435	0.9279	0.8583833333333335	0.4178333333333333	0.9595400000000002	0.9591	0.8697999999999999	0.88214	0.9151999999999999	0.9541714285714287
breast_basal_epithelial	0.03175	0.9748	0.9776875	0.9527708333333333	0.8677499999999999	0.9728	0.9612727272727273	0.97685	0.7738	0.1002	0.9608125	0.9681249999999999	0.9672499999999999	0.9549166666666667	0.9756	0.9811666666666666	0.9136111111111112	0.9599375	0.15616666666666668	0.8845833333333332	0.94925	0.1845	0.9343125000000001	0.9286666666666666	0.7972999999999999	0.9460833333333334	0.13885714285714285
