	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.7932222222222222	0.9722380952380952	0.9471111111111111	0.9076666666666666	0.954047619047619	0.8715185185185185	0.9438	0.826	0.95175	0.9177222222222222	0.9097619047619049	0.9057083333333334	0.9200952380952381	0.9181666666666666	0.9465714285714286	0.8889999999999999	0.7688333333333334	0.96	0.9187878787878788	0.9320833333333334	0.951	0.3454848484848485	0.9175555555555555	0.8426666666666666	0.86	0.8987777777777778	0.9772	0.9555333333333333	0.9750000000000001
aorta_endothel	0.87275	0.9379285714285713	0.887	0.951888888888889	0.9584285714285714	0.8875	0.8704000000000001	0.8422000000000001	0.9492499999999999	0.8859999999999999	0.9164285714285714	0.91125	0.8988571428571428	0.934875	0.9274285714285715	0.8543000000000001	0.863875	0.9585555555555556	0.8162272727272726	0.930375	0.94825	0.13727272727272727	0.9603333333333333	0.944625	0.9420000000000001	0.9495	0.9585000000000001	0.9523	0.9750714285714286
bladder_epithelial	0.9404999999999999	0.9677428571428571	0.9533333333333334	0.9696	0.9525714285714286	0.8959333333333334	0.94512	0.89068	0.922725	0.9328	0.8780285714285714	0.9409500000000002	0.9019999999999999	0.8821499999999999	0.18788571428571427	0.93352	0.91585	0.966488888888889	0.8979818181818182	0.9388	0.9422	0.8161454545454546	0.9304333333333334	0.9336	0.9255800000000001	0.9750666666666667	0.9065999999999999	0.9631399999999999	0.9625428571428571
blood_b	0.1331	0.9646571428571429	0.9627333333333332	0.9569777777777777	0.9558	0.9544	0.8569600000000002	0.8859199999999999	0.964325	0.9544666666666666	0.9729714285714286	0.9465	0.9106285714285715	0.96085	0.9606	0.9392799999999999	0.9637	0.9539111111111112	0.9021272727272727	0.9767999999999999	0.01025	0.24229090909090906	0.7133	0.958	0.9590400000000001	0.8807333333333333	0.97224	0.8285600000000001	0.9740857142857143
blood_granulocytes	0.07805555555555556	0.9721904761904762	0.9600555555555556	0.9711851851851853	0.9755714285714285	0.967925925925926	0.9408666666666666	0.9388	0.9601666666666667	0.9570555555555554	0.9801428571428571	0.9625416666666666	0.9306666666666668	0.9731666666666667	0.962857142857143	0.9294666666666666	0.9248333333333333	0.8254074074074075	0.8177272727272727	0.007416666666666666	0.9268333333333333	0.0796969696969697	0.8772222222222221	0.95775	0.9673333333333334	0.7731111111111111	0.9792666666666666	0.9274666666666667	0.9794285714285714
blood_monocytes	0.07294444444444444	0.9627142857142856	0.977388888888889	0.9611111111111111	0.9658095238095239	0.9753333333333334	0.9316666666666666	0.9104	0.9661249999999999	0.961388888888889	0.9686190476190476	0.945625	0.9430952380952381	0.9830833333333334	0.969095238095238	0.9509333333333334	0.9115833333333333	0.8951481481481481	0.8337878787878786	0.8530833333333333	0.8812500000000001	0.09957575757575758	0.8920555555555555	0.9855	0.9758666666666667	0.2953333333333334	0.9796666666666667	0.9284333333333334	0.9681904761904763
blood_nk	0.0065	0.9643809523809524	0.9806111111111111	0.9676666666666667	0.9804285714285714	0.9721851851851852	0.9138000000000001	0.9039999999999999	0.9812916666666666	0.9748888888888888	0.9752380952380952	0.9548333333333332	0.935	0.9479166666666666	0.9754761904761905	0.9513333333333334	0.9764166666666666	0.8655925925925926	0.8933939393939395	0.9729166666666668	0.6814166666666667	0.14212121212121212	0.0881111111111111	0.9269999999999999	0.9702666666666667	0.9282222222222222	0.9609333333333332	0.9559666666666667	0.9834761904761904
blood_t_cd4	0.18713333333333332	0.9383142857142858	0.9596833333333332	0.9572222222222223	0.9508285714285714	0.9523222222222223	0.8577	0.8640399999999999	0.9579625	0.9532333333333332	0.9633714285714285	0.9415374999999999	0.8840999999999999	0.9201750000000001	0.9490857142857143	0.94178	0.9688749999999999	0.9257	0.9061545454545454	0.9643249999999999	0.7333749999999999	0.18243636363636362	0.7790666666666667	0.8965	0.95712	0.8958999999999999	0.91526	0.9227100000000001	0.9670571428571428
blood_t_cd8	0.062283333333333336	0.9361142857142857	0.9637833333333333	0.9466333333333333	0.9488714285714284	0.9546999999999999	0.8474600000000001	0.8593	0.9635374999999999	0.9417916666666667	0.9609714285714286	0.9442625000000001	0.8885857142857143	0.9273999999999999	0.9590142857142856	0.9490399999999999	0.9710999999999999	0.8800111111111111	0.9196636363636363	0.9558500000000001	0.7124499999999999	0.2719727272727273	0.6061666666666666	0.895675	0.96092	0.9286	0.9475800000000001	0.93743	0.9703142857142856
breast_basal_epithelial	0.9650416666666666	0.9831071428571428	0.9679166666666668	0.9663888888888889	0.8968571428571428	0.90275	0.9696	0.8589	0.9502499999999999	0.05612500000000001	0.9731428571428571	0.9713124999999999	0.9666428571428571	0.9709375	0.9548214285714286	0.7881499999999999	0.7911875	0.976111111111111	0.9332954545454546	0.9161875	0.9549375	0.21597727272727274	0.9640833333333334	0.981125	0.836625	0.975	0.10429999999999999	0.9621999999999999	0.9833928571428572
