	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.9283333333333332	0.9337619047619047	0.8689999999999999	0.9317500000000001	0.8964705882352941	0.9295333333333332	0.97175	0.9270416666666668	0.9219166666666667	0.8165333333333334	0.7397499999999999	0.9018518518518519	0.957	0.9071666666666666	0.8404666666666666	0.9380000000000001	0.7853888888888889	0.8724999999999999	0.93575	0.9474999999999999	0.9565416666666667	0.9380000000000001	0.8115555555555555	0.6366666666666667	0.8762222222222221	0.9119333333333334	0.9302222222222222	0.9681666666666667
aorta_endothel	0.9541999999999999	0.9567142857142857	0.8256666666666668	0.9517500000000001	0.8947941176470589	0.96	0.945375	0.906125	0.93375	0.9138999999999999	0.81975	0.8967222222222222	0.9075	0.935125	0.8555999999999999	0.944	0.8880833333333333	0.9625833333333333	0.979375	0.9373333333333334	0.93025	0.9467	0.8958333333333334	0.7565624999999999	0.8103333333333333	0.8148	0.9230833333333334	0.9437500000000001
bladder_epithelial	0.9336399999999999	0.932	0.9390666666666666	0.9678000000000001	0.9292235294117646	0.9512	0.93265	0.911825	0.967975	0.7582800000000001	0.9636999999999999	0.9435222222222223	0.06822222222222221	0.83285	0.96492	0.9491666666666667	0.9125666666666665	0.9055333333333333	0.9581	0.9115166666666665	0.965925	0.9240400000000001	0.8309333333333335	0.11087500000000002	0.8055999999999999	0.92824	0.9499000000000001	0.9612999999999999
blood_b	0.9711200000000002	0.9455142857142856	0.9676666666666666	0.9673999999999999	0.9595647058823529	0.93524	0.15245	0.939125	0.9588750000000001	0.8518399999999999	0.96085	0.8462333333333334	0.9652000000000001	0.97015	0.9433199999999999	0.9557333333333334	0.6401333333333333	0.9649000000000001	0.9677	0.968	0.9613999999999999	0.9144400000000001	0.9104666666666666	0.9490500000000001	0.9042	0.9277199999999999	0.9289	0.904075
blood_granulocytes	0.9764666666666667	0.9713333333333333	0.9611111111111111	0.9654166666666667	0.9664509803921568	0.09453333333333334	0.9783333333333334	0.9473750000000001	0.9555833333333333	0.8802	0.9753333333333334	0.7905555555555557	0.9705185185185186	0.97575	0.9792666666666667	0.949388888888889	0.8416666666666668	0.9609444444444445	0.9709166666666667	0.98175	0.9756666666666667	0.9586	0.9387777777777777	0.98425	0.951111111111111	0.9468	0.9621111111111111	0.9573333333333333
blood_monocytes	0.9815333333333333	0.9638571428571429	0.9514444444444444	0.9709166666666667	0.9721960784313725	0.7164	0.9783333333333332	0.9455	0.9601666666666665	0.9095333333333334	0.9775833333333334	0.8363703703703704	0.9826666666666667	0.9768333333333333	0.9004666666666666	0.9492777777777778	0.17161111111111113	0.9750555555555556	0.9725833333333332	0.9784444444444444	0.9730416666666666	0.9739999999999999	0.9448888888888889	0.9692500000000001	0.9582222222222222	0.9686	0.9656111111111111	0.9754166666666667
blood_nk	0.9781333333333334	0.9688095238095237	0.9658888888888889	0.9585833333333333	0.9677843137254901	0.9138666666666667	0.9610833333333334	0.9172083333333333	0.9026666666666667	0.9392666666666667	0.9819999999999999	0.11316666666666665	0.9604444444444443	0.97275	0.9634666666666667	0.9807222222222222	0.8690555555555556	0.9288333333333333	0.98225	0.9574722222222222	0.9855833333333334	0.9567333333333333	0.9452222222222222	0.9522916666666669	0.9001111111111112	0.9535333333333332	0.26672222222222225	0.944375
blood_t_cd4	0.96874	0.9497	0.9578	0.9413500000000001	0.9435588235294118	0.79806	0.925175	0.9167499999999998	0.9480875	0.91594	0.9615750000000001	0.11156111111111111	0.9469777777777779	0.9516000000000002	0.9494399999999998	0.9573499999999999	0.8922333333333332	0.9382166666666668	0.9648749999999999	0.9616083333333332	0.9598375000000001	0.95924	0.9527000000000001	0.9516500000000001	0.8788666666666668	0.8966200000000001	0.92225	0.921225
blood_t_cd8	0.98056	0.9577571428571428	0.9517666666666666	0.9389999999999998	0.9517176470588234	0.7687999999999999	0.895825	0.8973875000000001	0.9507249999999999	0.90446	0.962525	0.07004999999999999	0.9569666666666666	0.95235	0.95686	0.9558166666666666	0.8680333333333333	0.9338333333333333	0.9731499999999998	0.9580250000000001	0.9554500000000001	0.9555000000000001	0.9452333333333334	0.9626750000000002	0.8399666666666666	0.9036799999999999	0.7869166666666667	0.9142875
breast_basal_epithelial	0.9562499999999999	0.9648571428571429	0.95525	0.9644375	0.9378235294117647	0.9654999999999999	0.9670624999999999	0.9184375	0.12015625	0.9213	0.788125	0.9311111111111111	0.9797222222222223	0.9621875	0.98845	0.9669166666666666	0.9380833333333334	0.6505416666666667	0.9848125	0.8942500000000001	0.96375	0.9767999999999999	0.8479166666666667	0.92659375	0.9377500000000001	0.9661000000000001	0.9725	0.95903125
breast_luminal_epithelial	0.9485333333333333	0.973	0.9794444444444445	0.9624999999999999	0.9261764705882353	0.9724	0.9739166666666668	0.9617916666666666	0.7524166666666666	0.8288666666666668	0.9009166666666667	0.9617407407407407	0.9725925925925926	0.97675	0.9765333333333334	0.9787222222222222	0.919888888888889	0.018722222222222227	0.9800833333333333	0.9466111111111112	0.9770416666666666	0.9250666666666666	0.844	0.5406666666666666	0.894888888888889	0.9187333333333334	0.9893333333333333	0.9736666666666668
colon_endocrine	0.03386666666666666	0.9715714285714285	0.9647777777777778	0.985	0.9089215686274509	0.9788666666666668	0.9705833333333334	0.9567500000000001	0.9794583333333332	0.7908000000000001	0.9836666666666667	0.9609814814814815	0.7057037037037036	0.9765	0.9720666666666666	0.9545555555555555	0.9370555555555556	0.9263888888888889	0.19941666666666666	0.9437222222222221	0.8326666666666666	0.8473333333333333	0.9244444444444445	0.9577499999999999	0.9514444444444444	0.9527999999999999	0.9229444444444445	0.9607916666666667
