	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
adipocytes	0.8287272727272726	0.9602222222222222	0.8995833333333333	0.7665000000000001	0.9610833333333334	0.06238888888888888	0.9283333333333333	0.9455833333333334	0.9280666666666667	0.8738666666666667	0.9667777777777777	0.9105555555555557	0.9296111111111113	0.9239999999999999	0.8055833333333333	0.7855333333333334	0.9336333333333332	0.9596666666666668	0.8874666666666666	0.9493333333333333	0.7748666666666666	0.9616250000000001	0.7661111111111111	0.9206666666666666	0.643095238095238
aorta_endothel	0.9022272727272727	0.9715	0.936875	0.9217500000000001	0.920625	0.03345833333333333	0.9107999999999999	0.9457500000000001	0.8854	0.8449	0.9483333333333333	0.7616666666666667	0.8813333333333333	0.9264166666666667	0.8225	0.9216	0.8867	0.915	0.8743000000000001	0.9463333333333335	0.8096000000000001	0.74775	0.8616666666666666	0.903875	0.9470714285714287
bladder_epithelial	0.9299818181818182	0.7432666666666666	0.97585	0.8055	0.9061	0.07178333333333334	0.8930400000000001	0.9469999999999998	0.90532	0.9256799999999998	0.9571333333333334	0.8750666666666668	0.7721	0.24710000000000001	0.8867499999999999	0.8936400000000001	0.9621400000000001	0.9148799999999999	0.95128	0.943	0.07508000000000001	0.9069	0.9124000000000001	0.9215500000000001	0.926142857142857
blood_b	0.06036363636363636	0.9674666666666665	0.9394	0.9094	0.9357000000000001	0.17559999999999998	0.9416400000000001	0.95305	0.961	0.9326800000000001	0.9512	0.8769333333333332	0.7117666666666667	0.9446666666666668	0.9215	0.9196	0.14744	0.924	0.96852	0.8572	0.9155199999999999	0.6663	0.8861333333333334	0.92355	0.8703714285714286
blood_granulocytes	0.12872727272727272	0.9414444444444444	0.9739999999999999	0.9206666666666666	0.9175833333333333	0.08586111111111111	0.9493999999999999	0.9861666666666666	0.9683999999999999	0.9622	0.934	0.977	0.9374444444444445	0.9273333333333333	0.9592499999999999	0.9289333333333335	0.9768666666666665	0.029466666666666665	0.9752000000000001	0.8897222222222222	0.9510666666666667	0.9552916666666667	0.9818888888888888	0.9554166666666667	0.956
blood_monocytes	0.10587878787878786	0.9702222222222222	0.9708333333333333	0.9205833333333332	0.9453333333333332	0.0732222222222222	0.9612666666666666	0.9614166666666666	0.9535333333333332	0.9414000000000001	0.945	0.9818888888888889	0.9037222222222222	0.9357222222222221	0.9755833333333332	0.9380000000000001	0.9734333333333334	0.8173333333333334	0.9629333333333333	0.9262222222222222	0.9688	0.965875	0.9852222222222222	0.9420833333333333	0.9564285714285715
blood_nk	0.1995151515151515	0.9793333333333334	0.945	0.9220833333333333	0.9559166666666666	0.06830555555555556	0.9613333333333333	0.96	0.9757999999999999	0.9133333333333334	0.9486666666666667	0.8681111111111112	0.8532222222222222	0.9596666666666667	0.9521666666666667	0.9358666666666666	0.9756333333333332	0.8921999999999999	0.9875999999999999	0.2242777777777778	0.9128666666666666	0.9586250000000001	0.11344444444444444	0.9573333333333333	0.9539047619047619
blood_t_cd4	0.13982727272727274	0.9664333333333334	0.956575	0.8857000000000002	0.9284749999999999	0.1481	0.9042199999999999	0.9663499999999999	0.9422600000000001	0.89238	0.9395333333333333	0.6988	0.7053666666666668	0.9327166666666666	0.946425	0.88622	0.93894	0.9328799999999999	0.9569999999999999	0.31101666666666666	0.8875399999999999	0.9339625	0.7742666666666667	0.9327249999999999	0.9467142857142857
blood_t_cd8	0.21629090909090914	0.9563333333333335	0.9463999999999999	0.8869499999999999	0.9235749999999999	0.18073333333333336	0.8805999999999999	0.961525	0.9379	0.88704	0.9344333333333333	0.8032333333333334	0.7048166666666666	0.9218999999999999	0.932625	0.8881	0.95505	0.9048999999999999	0.9464	0.19946666666666665	0.86324	0.9311499999999999	0.7353000000000001	0.9490749999999999	0.9466857142857142
breast_basal_epithelial	0.9314772727272728	0.9354166666666667	0.9824375	0.9586874999999999	0.9714999999999999	0.036645833333333336	0.9689	0.964375	0.9391500000000002	0.91325	0.39491666666666664	0.9834999999999999	0.9402916666666666	0.9465833333333333	0.9411875000000001	0.7761	0.9397249999999999	0.973	0.93215	0.9726666666666667	0.11264999999999999	0.98025	0.9133333333333333	0.9317500000000001	0.9217857142857142
breast_luminal_epithelial	0.9486969696969697	0.9153333333333333	0.9819999999999999	0.9451666666666667	0.99275	0.12125000000000001	0.9724666666666667	0.9154166666666667	0.9026666666666667	0.9376666666666665	0.8275555555555556	0.9666666666666667	0.8508888888888889	0.9523611111111111	0.9279999999999999	0.08373333333333333	0.9664	0.9754	0.9411333333333333	0.9749444444444443	0.7367333333333335	0.9652083333333333	0.8781111111111111	0.9470833333333334	0.9322857142857143
colon_endocrine	0.962909090909091	0.9547777777777778	0.9710000000000001	0.017666666666666667	0.9635000000000001	0.24502777777777776	0.9184666666666667	0.9313333333333333	0.8254	0.9738000000000001	0.9903333333333334	0.9226666666666666	0.8831666666666665	0.93675	0.7523333333333334	0.7700666666666667	0.9676333333333335	0.9432	0.9541333333333334	0.979111111111111	0.8685333333333333	0.9523333333333334	0.9418888888888889	0.9387499999999999	0.9606190476190476
colon_epithelial	0.9457818181818183	0.9687333333333333	0.9666499999999999	0.021500000000000002	0.9467000000000001	0.23600000000000004	0.9222400000000001	0.932	0.8453199999999998	0.9643599999999999	0.9682666666666666	0.8936666666666666	0.8375333333333332	0.9332333333333332	0.8656500000000001	0.7847199999999999	0.94704	0.86832	0.94052	0.9709	0.86172	0.9372999999999999	0.9365333333333334	0.9451	0.9446285714285715
endometrium_epithelial	0.9502727272727273	0.9168888888888889	0.9628333333333333	0.9165000000000001	0.9575833333333333	0.12794444444444444	0.9204666666666667	0.3385	0.8642	0.9243333333333333	0.9633333333333334	0.837888888888889	0.8676666666666666	0.94525	0.9555833333333332	0.9095333333333334	0.9542999999999999	0.9436666666666668	0.9145333333333333	0.948111111111111	0.9591333333333333	0.7320833333333333	0.2068888888888889	0.9219166666666667	0.7157619047619047
fallopian_epithelial	0.9574242424242424	0.9750000000000001	0.1935	0.9330833333333333	0.9875833333333333	0.04927777777777779	0.9587333333333333	0.9202499999999999	0.9461333333333334	0.9774666666666666	0.9520000000000001	0.8725555555555555	0.9289999999999999	0.9642499999999999	0.8960833333333333	0.9046	0.9647333333333333	0.9869333333333333	0.9552666666666667	0.9065	0.9448666666666666	0.010791666666666666	0.9333333333333332	0.9483333333333333	0.5793809523809523
fibroblast	0.7667662337662338	0.9404285714285715	0.9198214285714287	0.8198928571428572	0.7717142857142857	0.06267857142857143	0.8225714285714286	0.9040714285714284	0.818657142857143	0.8138857142857142	0.926047619047619	0.8828571428571429	0.8281428571428571	0.9169404761904764	0.6248214285714286	0.8869999999999999	0.8703571428571427	0.8976000000000001	0.8688857142857142	0.8741428571428571	0.6611142857142857	0.8856071428571427	0.8475714285714285	0.7288214285714286	0.7857755102040815
