	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
adipocytes	0.7690416666666667	0.9225833333333333	0.8433939393939394	0.9220555555555556	0.9691111111111111	0.9250416666666667	0.7930666666666667	0.945388888888889	0.8996666666666667	0.8112380952380952	0.8943333333333333	0.9326363636363636	0.9300555555555556	0.8849696969696969	0.9629047619047619	0.9371666666666666	0.8819166666666667	0.9252592592592593	0.7582698412698412	0.9351904761904762	0.9572222222222222	0.9474285714285715	0.9492222222222222	0.9496666666666668	0.9248888888888889	0.9457222222222222	0.9391333333333334	0.9802222222222222	0.7938333333333333
aorta_endothel	0.8233125000000001	0.896	0.8086363636363637	0.9338333333333334	0.9378333333333333	0.9537499999999999	0.8667	0.9301666666666666	0.8835	0.8975	0.9303999999999999	0.9220000000000002	0.9271666666666667	0.961590909090909	0.9537857142857142	0.89275	0.968	0.8879444444444444	0.8613095238095239	0.9333571428571429	0.9339999999999999	0.9046428571428572	0.9216666666666666	0.905875	0.9305	0.933	0.9369	0.9358333333333333	0.8018749999999999
bladder_epithelial	0.069275	0.94885	0.8838727272727273	0.9262333333333335	0.9576666666666667	0.9379500000000001	0.87356	0.9524666666666667	0.8966666666666667	0.8934857142857142	0.96044	0.960781818181818	0.9662	0.9668545454545454	0.9508857142857142	0.9151	0.9603999999999999	0.8967777777777777	0.9418	0.9406000000000001	0.9631333333333334	0.7347142857142857	0.8654666666666667	0.92485	0.2559333333333333	0.9506333333333334	0.9078799999999999	0.8365333333333332	0.8239500000000002
blood_b	0.853025	0.9145	0.9234	0.9285333333333334	0.9734666666666666	0.94195	0.9165999999999999	0.13683333333333333	0.7160666666666666	0.9077428571428572	0.8933199999999999	0.8675272727272727	0.9710333333333333	0.9539636363636366	0.9480857142857143	0.91805	0.942325	0.9210222222222221	0.9605523809523809	0.9715142857142857	0.9526	0.8667999999999999	0.9222000000000001	0.9712500000000001	0.9379333333333333	0.9278666666666666	0.8947200000000001	0.9510666666666667	0.89625
blood_granulocytes	0.8540833333333334	0.9570833333333333	0.9707272727272728	0.9383333333333334	0.9851111111111112	0.9786666666666667	0.123	0.9317777777777777	0.980111111111111	0.8071904761904761	0.9613333333333335	0.9049696969696971	0.9546666666666668	0.9606060606060606	0.9579999999999999	0.9206666666666666	0.8810833333333333	0.9397407407407408	0.9345079365079364	0.9400476190476189	0.9531111111111111	0.9075238095238095	0.9301111111111112	0.995	0.9738888888888888	0.8148333333333334	0.7837999999999999	0.9536666666666666	0.9025
blood_monocytes	0.8472916666666667	0.9441666666666667	0.9707272727272725	0.9806111111111111	0.9745555555555555	0.9467916666666666	0.7708	0.9557777777777777	0.9703333333333332	0.9120476190476191	0.9719333333333333	0.9363939393939394	0.9804444444444443	0.9569696969696969	0.9720476190476189	0.9201666666666667	0.32525	0.9341111111111111	0.9428888888888887	0.9701904761904762	0.9583333333333334	0.8988095238095238	0.932111111111111	0.9813333333333333	0.9803333333333333	0.8481111111111111	0.852	0.9528888888888888	0.9035000000000001
blood_nk	0.8240833333333334	0.9735833333333334	0.9590606060606061	0.9642222222222223	0.962888888888889	0.9570833333333333	0.9372666666666668	0.9210555555555556	0.9707777777777777	0.9494285714285714	0.2772666666666667	0.9612727272727272	0.9729444444444444	0.9738181818181818	0.9555714285714285	0.931	0.94175	0.9473333333333335	0.9584285714285713	0.9427619047619048	0.9677777777777777	0.884904761904762	0.9602222222222223	0.9711666666666666	0.9564444444444443	0.0953888888888889	0.8105333333333333	0.9535555555555556	0.9164166666666667
blood_t_cd4	0.879825	0.962725	0.9133181818181818	0.9499500000000001	0.967	0.9463374999999999	0.91866	0.9285500000000001	0.9510666666666665	0.9328000000000001	0.16726000000000002	0.8875090909090909	0.9580166666666667	0.9554181818181817	0.9526142857142856	0.9308	0.898525	0.9452999999999999	0.9509333333333334	0.9394142857142856	0.9486000000000001	0.8024571428571428	0.9026333333333334	0.909425	0.9334	0.9494	0.8779600000000001	0.9343666666666668	0.905025
blood_t_cd8	0.86065	0.96	0.8862909090909092	0.9471	0.9648666666666665	0.9436	0.90614	0.8885833333333334	0.9205666666666668	0.931642857142857	0.21991999999999998	0.9147636363636362	0.9498333333333335	0.949090909090909	0.9362285714285715	0.9452250000000001	0.9366999999999999	0.944	0.9445857142857144	0.9246571428571426	0.9526666666666668	0.8227714285714287	0.9144	0.9135500000000001	0.9216000000000001	0.917	0.8732599999999999	0.9439666666666667	0.9077250000000001
breast_basal_epithelial	0.03465625	0.8720625	0.9604999999999999	0.9321666666666667	0.9849999999999999	0.9769375	0.81235	0.9787916666666666	0.96575	0.9085714285714286	0.96245	0.9617727272727273	0.9497083333333333	0.9783409090909091	0.9676428571428572	0.9772500000000001	0.96246875	0.9294722222222223	0.16127380952380954	0.9707142857142858	0.9756666666666666	0.9516428571428571	0.9534999999999999	0.8371875	0.9613333333333334	0.9115000000000001	0.9413500000000001	0.8780833333333332	0.9011875
