	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
adipocytes	0.8863333333333334	0.9321333333333334	0.9313333333333332	0.9730833333333333	0.7814	0.9468333333333333	0.9585833333333333	0.9490833333333333	0.9142916666666666	0.924952380952381	0.8804666666666666	0.866375	0.9083333333333333	0.8770000000000001	0.9770833333333333	0.9563809523809524	0.9242222222222223	0.923888888888889	0.9194035087719299	0.013009259259259262	0.9391666666666666	0.9199999999999999	0.8774666666666667	0.9557500000000001	0.8536190476190476	0.9077999999999999	0.8427777777777777
aorta_endothel	0.8378333333333332	0.8902	0.9404999999999999	0.9593750000000001	0.8335	0.7623749999999999	0.926875	0.90325	0.8663125	0.8508571428571429	0.7009000000000001	0.90825	0.9237	0.8855000000000001	0.95625	0.9381428571428572	0.9703333333333333	0.9101666666666667	0.9530526315789472	0.024152777777777776	0.9444166666666667	0.9133333333333333	0.8474999999999999	0.937875	0.9526428571428571	0.9382999999999999	0.6951666666666667
bladder_epithelial	0.8871333333333332	0.88416	0.9228	0.9583999999999999	0.8546400000000001	0.9385833333333334	0.9396000000000001	0.941025	0.68385	0.8435428571428571	0.8020799999999999	0.9139250000000001	0.8769199999999999	0.8554999999999999	0.0741	0.9281142857142857	0.8876666666666667	0.9559333333333333	0.9253894736842107	0.007994444444444445	0.9558	0.8310333333333333	0.17008	0.9465	0.9617142857142857	0.9561999999999999	0.9312666666666665
blood_b	0.24233333333333335	0.9555199999999999	0.9221499999999999	0.89015	0.88628	0.93355	0.9642	0.9741500000000001	0.868825	0.7903142857142857	0.8914799999999999	0.9421250000000001	0.9583999999999999	0.8754500000000001	0.9549499999999999	0.8965142857142856	0.5686666666666667	0.8231999999999999	0.2062	0.019333333333333334	0.8099333333333334	0.9117666666666665	0.9665600000000001	0.9679	0.8932285714285715	0.49716000000000005	0.96
blood_granulocytes	0.09588888888888887	0.9538333333333334	0.8960833333333333	0.7060833333333333	0.9462	0.9402777777777778	0.9586666666666668	0.9842083333333332	0.82075	0.8822857142857142	0.8917999999999999	0.9526249999999999	0.9641333333333334	0.9353333333333333	0.9707500000000001	0.9411904761904761	0.15822222222222224	0.9227777777777778	0.9293859649122806	0.0047314814814814815	0.718	0.9796111111111111	0.9580000000000001	0.9575	0.18538095238095234	0.9642666666666666	0.9614444444444444
blood_monocytes	0.060111111111111115	0.9695	0.9224166666666666	0.7519999999999999	0.9598	0.9359999999999999	0.96975	0.9665833333333333	0.89475	0.8896666666666667	0.9032	0.9387500000000001	0.9761333333333333	0.9674999999999999	0.9874166666666667	0.9253809523809524	0.8668888888888889	0.934	0.9466842105263158	0.005712962962962962	0.9467222222222222	0.973388888888889	0.9567333333333332	0.9935833333333334	0.1352857142857143	0.9478	0.9808888888888888
blood_nk	0.158	0.9479333333333334	0.9355833333333333	0.9145	0.8949333333333334	0.8992777777777778	0.9565	0.96125	0.8594166666666667	0.7983809523809525	0.8942	0.9268333333333333	0.9596666666666667	0.9193333333333333	0.977	0.9393333333333334	0.6584444444444445	0.8643333333333333	0.8934210526315788	0.015194444444444446	0.06038888888888889	0.929611111111111	0.9470666666666666	0.906	0.9503333333333334	0.9723999999999999	0.926888888888889
blood_t_cd4	0.18980000000000002	0.9439500000000001	0.9329000000000001	0.8158249999999999	0.86556	0.88695	0.9619250000000001	0.9687124999999999	0.8565624999999999	0.7810285714285714	0.84106	0.8542	0.9532	0.8390000000000001	0.965175	0.9052999999999999	0.7792999999999999	0.8587333333333333	0.9216684210526316	0.028597222222222225	0.8868833333333335	0.90785	0.9324200000000001	0.97615	0.9142428571428571	0.93158	0.8269333333333334
blood_t_cd8	0.2145	0.94755	0.9363499999999998	0.8089000000000001	0.8340799999999999	0.8525666666666666	0.9491249999999999	0.959125	0.8545	0.7504857142857142	0.8573000000000001	0.8418625000000001	0.9437199999999999	0.798625	0.972275	0.9101714285714285	0.6536000000000001	0.8042	0.9238	0.036125000000000004	0.5246	0.8941000000000001	0.94008	0.9419000000000001	0.9218999999999999	0.93826	0.8859666666666666
breast_basal_epithelial	0.9799166666666667	0.9543	0.8200625	0.94675	0.849	0.9788125000000001	0.9750624999999999	0.9429375	0.6960625	0.9611071428571429	0.9502999999999999	0.19078125	0.82285	0.45181250000000006	0.5035000000000001	0.9557857142857143	0.9589166666666665	0.97125	0.9598026315789473	0.5285069444444445	0.9556666666666667	0.9654583333333333	0.12795	0.9781875	0.9614642857142858	0.9778	0.8965
breast_luminal_epithelial	0.9723333333333334	0.9663666666666666	0.9779999999999999	0.9629166666666666	0.8701333333333333	0.9833055555555555	0.9736666666666668	0.9399166666666666	0.6439166666666667	0.9397142857142858	0.9518666666666666	0.7923749999999999	0.8072666666666667	0.791	0.7853333333333333	0.9158095238095237	0.8997777777777779	0.9622222222222222	0.9539298245614036	0.6691574074074075	0.9742777777777777	0.9626666666666667	0.6168666666666667	0.7060000000000001	0.9749523809523809	0.9782000000000001	0.9345555555555555
colon_endocrine	0.8835555555555555	0.8855333333333334	0.9437500000000001	0.009083333333333332	0.852	0.9397777777777779	0.9738333333333333	0.968125	0.9599166666666666	0.7137619047619047	0.8632	0.9265	0.6579999999999999	0.9512499999999999	0.9740833333333333	0.9483809523809524	0.9463333333333335	0.968	0.8407192982456141	0.002787037037037037	0.9686111111111112	0.6838333333333333	0.7705333333333333	0.8238333333333333	0.9697619047619046	0.9475333333333333	0.9377777777777777
colon_epithelial	0.8873333333333333	0.8746	0.91985	0.022799999999999997	0.79656	0.9147666666666666	0.9728999999999999	0.960275	0.945275	0.7915142857142857	0.9343599999999999	0.920625	0.67592	0.9536	0.9666	0.9469714285714286	0.8917333333333334	0.9628666666666665	0.8403789473684211	0.009516666666666668	0.9534999999999998	0.6390333333333333	0.7900400000000001	0.8764	0.9640000000000001	0.9412400000000002	0.9498666666666666
endometrium_epithelial	0.8432222222222222	0.8372999999999999	0.9670833333333334	0.95775	0.9269999999999999	0.9471388888888889	0.11708333333333333	0.9431249999999999	0.9445416666666667	0.8727142857142858	0.7524000000000001	0.9112499999999999	0.8615999999999998	0.47125	0.9381666666666666	0.8835238095238095	0.8893333333333332	0.9338888888888889	0.9295438596491228	0.010425925925925927	0.9516666666666667	0.9186111111111112	0.9519333333333334	0.9335833333333333	0.9673333333333334	0.9597333333333333	0.9371111111111111
fallopian_epithelial	0.9523333333333333	0.9046333333333334	0.961	0.9733333333333333	0.8963333333333333	0.9655555555555556	0.9775833333333334	0.9643333333333333	0.965875	0.9273333333333333	0.0134	0.8757083333333333	0.9410666666666666	0.9388333333333333	0.9790833333333334	0.7438095238095238	0.9277777777777779	0.9611111111111109	0.9658771929824561	0.0035555555555555553	0.6541111111111112	0.9403333333333332	0.9597333333333333	0.8971666666666667	0.9861904761904762	0.9660666666666667	0.9603333333333334
fibroblast	0.8432380952380952	0.9061714285714286	0.8530714285714287	0.9243928571428571	0.6733714285714285	0.9127380952380951	0.902	0.9219999999999999	0.8687857142857142	0.7734489795918368	0.611742857142857	0.8599464285714287	0.8289428571428571	0.7393928571428571	0.9203214285714284	0.8949387755102042	0.8223333333333335	0.8430952380952382	0.8359323308270676	0.027722222222222224	0.8174523809523809	0.8402619047619047	0.9053142857142857	0.951642857142857	0.9215714285714286	0.8804857142857143	0.8965238095238094
gastric_epithelial	0.8854074074074075	0.8850555555555555	0.9536666666666667	0.7392777777777777	0.8301111111111111	0.9425833333333333	0.9686666666666667	0.2974583333333333	0.8104166666666666	0.9077301587301587	0.8480666666666666	0.8929444444444444	0.6627555555555555	0.9734444444444443	0.9501944444444445	0.955190476190476	0.9566666666666666	0.929	0.9316198830409357	0.005796296296296296	0.9652407407407407	0.9339999999999998	0.783511111111111	0.9693333333333334	0.9662539682539683	0.9330444444444443	0.9414444444444445
heart_cardiomyocyte	0.9319999999999999	0.9247333333333335	0.7874166666666667	0.9395000000000001	0.8498000000000001	0.11513888888888889	0.9820416666666668	0.9683541666666667	0.9191249999999999	0.9200238095238095	0.8762	0.9285416666666667	0.8577333333333333	0.94475	0.9660833333333333	0.9577142857142856	0.9779444444444446	0.9623333333333334	0.9491052631578946	0.00537037037037037	0.9490833333333333	0.9296388888888888	0.9653999999999999	0.9788749999999999	0.9545476190476191	0.9729333333333333	0.9104999999999999
kidney_glomerular_endothel	0.9631111111111111	0.8798333333333334	0.9172500000000001	0.9768333333333334	0.7985333333333333	0.9186666666666666	0.9705	0.9576250000000001	0.9391249999999999	0.905904761904762	0.8376666666666668	0.9046250000000001	0.8813999999999999	0.9085833333333334	0.9686666666666666	0.9509047619047619	0.9617777777777778	0.9660000000000001	0.9660526315789474	0.00862962962962963	0.901611111111111	0.9135	0.84	0.9754166666666667	0.9718571428571429	0.9299333333333332	0.7476666666666666
kidney_glomerular_podocytes	0.9713333333333334	0.9240333333333334	0.9154166666666668	0.9899166666666667	0.9164666666666665	0.9554722222222222	0.9510000000000001	0.9633333333333333	0.8122083333333334	0.9499047619047619	0.8302666666666667	0.8400416666666667	0.8455333333333334	0.7169166666666668	0.9572499999999998	0.262952380952381	0.8806666666666666	0.9545555555555555	0.8629122807017543	0.010685185185185186	0.9673888888888889	0.9255555555555555	0.9672666666666667	0.7399166666666667	0.9701904761904762	0.6913333333333332	0.8190000000000001
kidney_tubular_endothel	0.9443333333333334	0.8905333333333334	0.9550833333333334	0.9640833333333333	0.8168000000000001	0.9113611111111112	0.9553333333333333	0.944875	0.906125	0.8702857142857144	0.8088000000000001	0.9238333333333334	0.8896000000000001	0.8845000000000001	0.9660000000000001	0.9490952380952381	0.9627777777777777	0.9452222222222222	0.9641578947368421	0.011148148148148148	0.903	0.9139444444444446	0.7981999999999999	0.9794166666666667	0.9692857142857143	0.9238	0.8856666666666667
kidney_tubular_epithelial	0.9545555555555555	0.9136333333333333	0.9611666666666666	0.9819999999999999	0.9153333333333333	0.9746666666666667	0.944	0.9615416666666666	0.8532083333333333	0.9565238095238096	0.8750666666666667	0.8534166666666666	0.8450000000000001	0.6959166666666666	0.9861666666666666	0.2308095238095238	0.8435555555555555	0.9587777777777777	0.9198947368421052	0.006814814814814815	0.9657777777777777	0.9456111111111111	0.9432	0.8136666666666668	0.9635238095238093	0.6286	0.8426666666666667
liver_hepatocytes	0.9360555555555554	0.08453333333333334	0.9734583333333333	0.808625	0.9336333333333333	0.9709027777777778	0.9757083333333333	0.967625	0.8022083333333333	0.8767380952380952	0.7843333333333332	0.9413124999999999	0.8099999999999999	0.9062083333333334	0.9620833333333333	0.9625714285714286	0.7906111111111112	0.8704444444444444	0.9285964912280701	0.017185185185185185	0.9588333333333333	0.9676111111111111	0.8405	0.983625	0.8884523809523808	0.9195000000000001	0.9428333333333333
lung_alveolar_endothel	0.7368888888888888	0.9162666666666667	0.9608333333333333	0.9684166666666667	0.8286666666666666	0.8332499999999999	0.9540000000000001	0.9414166666666667	0.9584999999999999	0.883047619047619	0.7618666666666666	0.9134166666666667	0.9279999999999999	0.9279166666666666	0.9635000000000001	0.9636666666666667	0.7898888888888888	0.9022222222222221	0.9636491228070175	0.007111111111111111	0.9673333333333334	0.9192222222222223	0.7578666666666667	0.9643333333333333	0.9758571428571429	0.9179333333333334	0.7331111111111112
lung_alveolar_epithelial	0.953	0.8484000000000002	0.8802500000000001	0.9725	0.8961333333333333	0.9369166666666667	0.9904166666666666	0.9598749999999999	0.7953333333333333	0.04071428571428572	0.8102	0.7706666666666667	0.6255999999999999	0.7530833333333332	0.9495	0.9532857142857143	0.7828888888888889	0.9455555555555555	0.9486491228070175	0.005944444444444444	0.9639444444444445	0.9453888888888887	0.6768666666666667	0.9655	0.9656190476190476	0.9041333333333332	0.9511111111111111
lung_bronchus_epithelial	0.9611111111111111	0.9414333333333333	0.871	0.9841666666666667	0.8318666666666665	0.9435277777777776	0.976	0.9535833333333333	0.8880833333333333	0.7991904761904762	0.7858666666666667	0.7963749999999999	0.781	0.0385	0.9134166666666667	0.9205238095238095	0.8476666666666667	0.9495555555555556	0.9466315789473684	0.006787037037037037	0.9076111111111111	0.9072777777777778	0.07533333333333335	0.6580833333333334	0.9557142857142856	0.8909999999999999	0.9414444444444445
macrophage	0.21625	0.95665	0.9351875000000001	0.82046875	0.9422499999999999	0.9453437499999999	0.9697812499999999	0.969078125	0.9242656249999999	0.8621607142857144	0.882725	0.942578125	0.965875	0.9246874999999999	0.9732812500000001	0.9356785714285715	0.82375	0.9322499999999999	0.9341907894736841	0.008256944444444445	0.9316041666666666	0.9445208333333333	0.961225	0.9718749999999999	0.21771428571428572	0.959325	0.5985416666666667
myeloid	0.028333333333333335	0.6872666666666666	0.65325	0.5915	0.6788666666666666	0.9036944444444445	0.722	0.8403333333333333	0.7222499999999998	0.611	0.6272000000000001	0.6511666666666667	0.9142666666666667	0.5355833333333334	0.7220833333333333	0.6679047619047619	0.8912222222222222	0.34555555555555556	0.7754385964912281	0.0033240740740740743	0.7055000000000001	0.7294444444444445	0.7294	0.86875	0.8456666666666667	0.9235333333333333	0.8581111111111112
neural	0.9694666666666667	0.9296099999999999	0.8804500000000001	0.9789999999999999	0.88314	0.9665166666666666	0.8914500000000001	0.9663	0.9488874999999999	0.9288857142857143	0.7929	0.8160875000000001	0.61832	0.8814249999999999	0.6511500000000001	0.9322714285714285	0.9612999999999999	0.36573333333333335	0.9532631578947368	0.01310555555555556	0.8688500000000001	0.9252666666666667	0.9680399999999999	0.810825	0.9526285714285715	0.9344000000000001	0.8028666666666668
oligodendrocytes	0.9706666666666667	0.930875	0.0508125	0.9642499999999999	0.84765	0.9484583333333333	0.9038125	0.9468125	0.93790625	0.8708928571428571	0.9106	0.7639374999999999	0.85775	0.6043125	0.9521875	0.9570714285714286	0.9237500000000001	0.9691666666666667	0.9466184210526316	0.056701388888888885	0.9585833333333333	0.9362083333333333	0.95295	0.971	0.9427500000000001	0.9548999999999999	0.9185833333333333
pancreas_acinar	0.863	0.844575	0.9381875	0.931875	0.08375000000000002	0.8670833333333333	0.9429375000000001	0.8540312499999999	0.6935	0.9089285714285715	0.76905	0.8762187499999999	0.71905	0.761	0.9117500000000001	0.9234642857142858	0.8953333333333333	0.8794166666666667	0.9082894736842105	0.003611111111111111	0.9276666666666666	0.8276666666666667	0.8137	0.975375	0.9488571428571428	0.97095	0.7099166666666666
pancreas_alpha	0.9510000000000001	0.9370333333333334	0.6775833333333333	0.8660833333333334	0.8293333333333334	0.9543055555555555	0.9798333333333332	0.8617500000000001	0.836875	0.9105238095238096	0.8436	0.8095416666666667	0.018600000000000002	0.9218333333333333	0.8945833333333333	0.9590000000000001	0.9847777777777779	0.991	0.8312105263157895	0.006305555555555555	0.9530555555555554	0.9070555555555555	0.884	0.95975	0.9611904761904762	0.9160666666666666	0.006555555555555555
pancreas_beta	0.9612222222222222	0.9292000000000001	0.719	0.9834999999999999	0.7539333333333333	0.9396666666666667	0.9821666666666666	0.9038749999999999	0.8517916666666666	0.9403333333333334	0.9016000000000001	0.8350416666666667	0.0118	0.91975	0.9290833333333334	0.9633809523809523	0.9403333333333334	0.9833333333333334	0.9057017543859649	0.0033518518518518524	0.9718333333333332	0.8962222222222224	0.9545333333333333	0.05825	0.9646190476190477	0.9210666666666666	0.05211111111111111
pancreas_delta	0.9638888888888889	0.9249333333333333	0.7253333333333334	0.9755833333333334	0.6512666666666668	0.9500277777777777	0.9864166666666666	0.8892916666666667	0.7854166666666668	0.9391904761904762	0.8320666666666666	0.8365416666666666	0.042933333333333344	0.9153333333333333	0.912	0.9518571428571428	0.9493333333333335	0.962111111111111	0.8354385964912282	0.004222222222222222	0.9397777777777777	0.9243333333333333	0.9308	0.464	0.9775238095238095	0.8813333333333334	0.7243333333333334
pancreas_duct	0.9815	0.867625	0.9517500000000001	0.9803125	0.71825	0.9694375	0.9516875	0.96640625	0.79896875	0.9430357142857143	0.9338500000000001	0.89325	0.88405	0.9606875000000001	0.9670624999999999	0.9622857142857142	0.08833333333333333	0.9786666666666667	0.9506315789473684	0.004930555555555555	0.9712916666666667	0.9508333333333333	0.9517500000000001	0.9735	0.9616785714285714	0.9627	0.9097500000000001
pancreas_endothel	0.9022222222222221	0.8830333333333332	0.8691666666666666	0.9455833333333334	0.7738	0.9543888888888888	0.9485833333333332	0.9252500000000001	0.9508749999999999	0.9253809523809524	0.843	0.8980833333333335	0.8514666666666667	0.9030833333333333	0.9608333333333334	0.9307619047619048	0.9205555555555556	0.9177777777777778	0.9185614035087718	0.027101851851851853	0.9410555555555556	0.8862222222222221	0.7742666666666667	0.9247500000000001	0.9507142857142856	0.9450666666666666	0.7317777777777777
prostate_epithelial	0.9701666666666666	0.925025	0.9664375	0.9716874999999999	0.91025	0.9687083333333334	0.9545625	0.9662812500000001	0.804875	0.9385357142857143	0.8245	0.8476250000000001	0.67015	0.8484375	0.5467500000000001	0.9614642857142857	0.901	0.9419166666666666	0.9520131578947368	0.007048611111111111	0.9607916666666666	0.9436249999999999	0.08885	0.91425	0.9348214285714286	0.95085	0.9596666666666667
