	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
adipocytes	0.7896111111111109	0.938875	0.8498333333333333	0.9640833333333333	0.8730370370370371	0.9230833333333334	0.8928666666666668	0.9277333333333333	0.9024761904761904	0.9357555555555553	0.9404222222222223	0.9345714285714286	0.9635000000000001	0.6526666666666667	0.9196111111111112	0.8622666666666667	0.9116666666666666	0.9010000000000001	0.7190833333333333	0.9262222222222222	0.9353333333333333	0.9255238095238095	0.8496666666666667	0.9240833333333333	0.5727777777777777	0.8421111111111111	0.8416666666666667	0.8540000000000001
aorta_endothel	0.8988333333333334	0.9316875	0.8923749999999999	0.942375	0.9182222222222223	0.899	0.8927999999999998	0.7912999999999999	0.8903571428571428	0.9372666666666667	0.9382666666666666	0.9484999999999999	0.8943749999999999	0.9257500000000001	0.9224999999999999	0.9052	0.89525	0.9356	0.885625	0.9444166666666667	0.8728333333333332	0.7737857142857143	0.88	0.9540000000000001	0.7040000000000001	0.921	0.713125	0.8868333333333334
bladder_epithelial	0.6527333333333332	0.9128250000000001	0.9501999999999999	0.8698	0.9697777777777778	0.7547	0.8401	0.9398799999999999	0.9285714285714286	0.9235733333333334	0.9460266666666668	0.9730571428571428	0.7846	0.13809999999999997	0.8876	0.89314	0.9490999999999999	0.907	0.9124000000000001	0.9138333333333334	0.76	0.9108571428571428	0.7407	0.10259999999999998	0.9149333333333333	0.9493333333333333	0.8014000000000001	0.8800666666666667
blood_b	0.13440000000000002	0.9744250000000001	0.9594999999999999	0.9625499999999999	0.9516666666666668	0.9135	0.9493	0.7842	0.8387714285714287	0.9427999999999999	0.9317466666666666	0.9466571428571429	0.9133000000000001	0.9618	0.9445333333333334	0.916	0.8578333333333333	0.97532	0.89595	0.11359999999999999	0.9510666666666665	0.9548	0.9317	0.9676500000000001	0.9069333333333333	0.9250666666666666	0.8455999999999999	0.93
blood_granulocytes	0.051555555555555556	0.9695	0.799	0.9354166666666668	0.9681481481481482	0.9559166666666666	0.9722666666666666	0.9079999999999999	0.9654285714285714	0.9695555555555555	0.9455111111111111	0.7515714285714287	0.9467500000000001	0.9784166666666666	0.9618333333333333	0.9559000000000001	0.9287777777777778	0.949	0.06483333333333334	0.8163333333333332	0.9837777777777776	0.9580000000000001	0.95175	0.97625	0.9158888888888889	0.19588888888888892	0.9380833333333333	0.9746666666666667
blood_monocytes	0.054944444444444455	0.9713333333333333	0.9088333333333333	0.9857499999999999	0.9840740740740741	0.89075	0.9747666666666667	0.9258666666666668	0.979952380952381	0.9626666666666667	0.9628444444444445	0.9742857142857143	0.9644999999999998	0.9664999999999999	0.953388888888889	0.9560333333333334	0.925611111111111	0.9753999999999999	0.6299166666666666	0.8304444444444444	0.9254444444444444	0.9389047619047619	0.9538333333333334	0.9498333333333333	0.9257777777777777	0.014222222222222221	0.9256666666666667	0.9555555555555556
blood_nk	0.016944444444444443	0.762375	0.9449166666666665	0.9575	0.9647037037037037	0.932	0.9579666666666666	0.9155333333333333	0.8912857142857141	0.9477111111111111	0.9541555555555555	0.9724285714285713	0.9087500000000001	0.9339166666666667	0.9402777777777778	0.9135999999999999	0.9014444444444444	0.9789333333333333	0.8950833333333333	0.9253333333333332	0.9726666666666666	0.1360952380952381	0.9383333333333335	0.93925	0.9477777777777779	0.9152222222222223	0.8994166666666666	0.9714444444444444
blood_t_cd4	0.15148333333333333	0.9327249999999999	0.9592500000000002	0.95415	0.9551777777777778	0.9023249999999999	0.89571	0.85574	0.8272	0.9342266666666668	0.9167333333333334	0.9591857142857142	0.89885	0.9473749999999999	0.9225666666666668	0.90425	0.8598000000000001	0.96078	0.927425	0.8574999999999999	0.9483	0.8853142857142856	0.9134	0.9526999999999999	0.9483666666666666	0.9019333333333333	0.8373250000000001	0.9571666666666667
blood_t_cd8	0.07785	0.8268374999999999	0.94465	0.953725	0.9617111111111113	0.8911250000000001	0.89293	0.7804599999999999	0.8047571428571428	0.9394466666666667	0.9072799999999999	0.9549857142857144	0.89545	0.9525750000000001	0.9213833333333333	0.8897999999999999	0.8564	0.9747999999999999	0.916425	0.9089	0.9477333333333334	0.607	0.86745	0.9343250000000001	0.9386999999999999	0.9043999999999999	0.812575	0.9399
breast_basal_epithelial	0.9514583333333333	0.94425	0.953125	0.978375	0.9705555555555555	0.9663125	0.7185250000000001	0.9685999999999999	0.9641428571428572	0.9625833333333333	0.11524999999999999	0.9784285714285714	0.972875	0.9504999999999999	0.936	0.9518000000000002	0.7337916666666666	0.9706999999999999	0.8906875	0.9740833333333333	0.2031666666666667	0.973	0.9596250000000001	0.08956249999999999	0.9151666666666667	0.9851666666666666	0.8775624999999999	0.90325
