adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
0.040431755488129	0.0097916666666665	0.0235160347186528	0.0418442681591849	0.0087676629485996	0.0258746980658712	0.0158696950891383	0.0534434566205775	0.0516367009876588	0.0105796212321928	0.0157697553939553	0.0253684880350639	0.0136296857386123	0.0131364515004886	0.0155846454191138	0.1395452557465159	0.0243619187754115	0.0267919978667392	0.0110587655864611	0.015783009695927	0.0182680656398597	0.0421101399770754	0.0440832283132544	0.0542070077698264	0.0045166017488843	0.0082810396257928	0.052296238802441	0.0172991561201445	0.03316940943433	0.01492422992616	0.0427254792818186	0.0062320111491366	0.0053038828078593	0.0038695949958747	0.0068620775016673	0.0177381067788748	0.0158027528148666	0.0087433396167781	0.0262499999999999	0.0150930562584992	0.0949241363756693	0.0091358066399723	0.0161740151302049	0.0081024497133906
0.0150814087169895	0.0224999999999999	0.025095784506566	0.014608271629457	0.0131828170990372	0.0136785314351439	0.0298441879694449	0.0325671982215234	0.0275633742491735	0.0050564315480386	0.0126957560713106	0.0073557233951982	0.0162180146750458	0.0264670864786184	0.0136717063878491	0.0149414093808353	0.0122983086260561	0.0134984772803783	0.0118220133649053	0.0167387773348792	0.0069818813128459	0.0124390067484863	0.0773697112714156	0.0103541725352096	0.0077877396520999	0.0175547397841406	0.0284186558443568	0.0431397728320398	0.00972273624038	0.0050179677161176	0.0077464508002052	0.011153873268461	0.0109670212708626	0.0165346773647252	0.0024166091947189	0.038841558499456	0.0128848748538742	0.0042499673201357	0.0104	0.0346760363940286	0.0261002375468117	0.0151176129803028	0.0067652707919853	0.0088196749751148
0.0181456300218231	0.0056249999999999	0.0177853247869635	0.0258226537064734	0.003456296812243	0.0006608542918538	0.0394410796686918	0.0324718264637036	0.0412047765569856	0.0114293383144237	0.0134847307337952	0.0313493851712802	0.0133914981321069	0.0136083330498287	0.0022364130230966	0.025647504774028	0.0157334460221255	0.0143336899718766	0.0102932316249052	0.0135036003429538	0.0045155766075625	0.005027854511385	0.0129662132168642	0.0232279697831496	0.0112937079609035	0.0025685058345703	0.011994605087925	0.0118447388956519	0.0118671611554276	0.0087675171878297	0.0246283750507192	0.0168177871006551	0.0168821258388718	0.0135041717376886	0.015705735859516	0.0180964920548531	0.0073085221849411	0.0080970197230253	0.0148333333333333	0.0916851212483974	0.0333887705673629	0.0027708246310083	0.0054093255096302	0.0185936070255942
0.0029158288038169	5.555555555553093e-05	0.0223230379807802	0.0259101009904116	0.0049615807915036	0.0124795580450041	0.0216663817645086	0.0358957767728106	0.0360762635277471	0.0080815671991923	0.0063770421565697	0.0186574786323426	0.0242344515509493	0.0637030361722131	0.0078990544831894	0.0437744280864501	0.0251755973035095	0.0129150437052866	0.0151623133986688	0.009678933610161	0.0141320443546077	0.008618734180561	0.0089126995905712	0.004164320327017	0.0102070472440893	0.0511675480145538	0.0382182425859435	0.0408106134827633	0.0136061215344372	0.0225664998079065	0.0049043316706563	0.0212149493064224	0.0079922802259352	0.0237665832653694	0.0092434494656859	0.0270661436426994	0.0184239134393252	0.0074127758324286	0.0112222222222222	0.0376794779098059	0.0611775235091781	0.0053320471700201	0.0114658196643821	0.0313628702390203
0.0069715977080705	0.0096428571428571	0.0232761593016703	0.0211698669175344	0.008451005924373	0.0077374725024146	0.0128370212918051	0.0164091126997116	0.0339823153287418	0.005155737837891	0.0066975475255606	0.0173720133569072	0.0284067252744192	6.734350297013248e-05	0.0146612544126476	0.0284670981450749	0.0122932998197616	0.0246204752280193	0.003220540651221	0.0207257220756131	0.0158205641313167	0.0057758587428785	0.0107269766109041	0.0039732666752387	0.0021092604371761	0.0354137833960418	0.0099022647378655	0.0463509730039478	0.0864603908369229	0.0362771889591174	0.0369175169970096	0.005834839455711	0.0329972169512917	0.0145388680717329	0.0325995140504659	0.0073441478700057	0.0147773872341963	0.009341832864585	0.0449285714285714	0.0227675420146258	0.0285699428185122	0.0139713019762498	0.0424557392577065	0.0202739737990715
0.0049777970678638	0.005111111111111	0.0078019782233437	0.0275122643807816	0.0168920765347858	0.0094979241107868	0.0075264052778225	0.0193170461407777	0.0146222011144731	0.0064123211596364	0.0097052585692369	0.0109280286739918	0.0126132890923976	0.0249979971762897	0.0045693107601743	0.0113321550230023	0.0146830430873762	0.1071925249125112	0.0164606401727611	0.0119464683901094	0.0041774756917314	0.0180636923735806	0.0153092492910199	0.0111145365090362	0.0113481203461607	0.0020338358685479	0.010796873743769	0.014335582175961	0.0261225176031316	0.0175377458889161	0.0205790921931416	0.0185939021229842	0.0170868033211781	0.018801157918986	0.006540590262939	0.0097627550138029	0.0194723807253018	0.0100373787013052	0.0121111111111111	0.007314197993215	0.0442020836333634	0.0115958461887875	0.0129128130452174	0.0200468586868335
0.0182066744134473	0.0171428571428571	0.0393832658962288	0.0391461312499298	0.0124954413456175	0.0192580047850061	0.0123494103708612	0.0215094853305157	0.0120042594481275	0.0104200062673803	0.0189158537689823	0.0191866355603838	0.0141210510101993	0.0624683865625476	0.0199000905887932	0.0195206401940614	0.0115585858576851	0.0224704517492207	0.0461621415302366	0.0599838224600275	0.064509170716852	0.0840702923686894	0.035393095397465	0.005637982624358	0.0154982260706788	0.0179243813480972	0.0260552236820651	0.064012860102509	0.0195022970912847	0.020940970242419	0.0211435810686875	0.043317998333162	0.0267356251244224	0.0404139016516843	0.0050086659595023	0.0913665216030537	0.0330424124483695	0.0580838005915286	0.0029285714285714	0.015279162481054	0.0458518109939899	0.0640686635633493	0.022914511339585	0.0227199254254468
0.0168969279112952	0.0001666666666666	0.0433809994249914	0.0250256757040532	0.0063847812882482	0.0144947840767669	0.0132860271909446	0.0333496626669595	0.0336170591614832	0.0117851130197758	0.029535080627185	0.0458847186698077	0.0336976095426498	0.0080323420319678	0.0121197726417985	0.0195877003380986	0.0822481107058249	0.0179759784843311	0.014018506286995	0.0152250605626316	0.0179278388939495	0.0069513299198297	0.0286475496118853	0.0108536845880006	0.004939135726865	0.0102173901622868	0.01542809261272	0.0550099878697687	0.0115719968506352	0.0064951905283832	0.0276596376613207	0.0076787344636315	0.0084078152943967	0.0153992143458403	0.0339591257576255	0.0100308167140376	0.0298639275157617	0.0112095638179035	0.009	0.0194379354184885	0.099349126261326	0.0084561322624179	0.014221354140174	0.0107301352493402
0.0299014843349305	0.0536666666666667	0.0493046763614884	0.0646009975843166	0.0155205956357637	0.0093900393772429	0.008238722183074	0.0184211532996414	0.018253644993687	0.0064350386340893	0.0096263527187957	0.0781968077400908	0.0540275649810148	0.0195751164794794	0.0103363197596068	0.0981571233364039	0.0176561425288376	0.0177924418687913	0.0103422900250845	0.0238984476999895	0.0136815636966388	0.0243984415612408	0.0105981596352536	0.007917787445031	0.0642024190921491	0.0123047717332507	0.0107286609913197	0.057128185947303	0.0530505524109891	0.0596475760893377	0.019422924599555	0.0150488915140773	0.0160953946330949	0.0191781768981257	0.004424521317486	0.0475475071070899	0.0876325979429014	0.0201347313716227	0.0605	0.0857376489323357	0.0933791792163066	0.0078189387047818	0.02755376338258	0.0396926463320286
0.0046925538599355	0.009875	0.0140666666666666	0.0396016273515229	0.0147400835047972	0.0180290831576697	0.0128459533907965	0.0246353136890025	0.0267231745037066	0.0055797174236495	0.0592486260714797	0.0278792867489401	0.0044967272049297	0.1181595816190759	0.0005786851848888	0.0193023517301111	0.0087900855266902	0.0140573944778601	0.0120462713866568	0.028376628141683	0.0054076135171272	0.0227505596186767	0.0156470523394529	0.0069764816559851	0.0052863964715409	0.0065873756928324	0.0089607978683541	0.0489872117351074	0.0149970460054268	0.0335034914743556	0.0122950383793625	0.005841660722774	0.0124518207305667	0.0100752569430827	0.0066273253256666	0.0087323896860841	0.0067882148692502	0.0142255312990672	0.0121666666666667	0.0105834973740568	0.071932576455703	0.0131266974211027	0.0096245089661501	0.0224910476017063
