adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
0.0502706256423086	0.0863333333333332	0.0452756495750689	0.0157897294326266	0.0087615884460961	0.0160239018999357	0.0317599017319747	0.0331401233820542	0.0641371880338457	0.0615857013527581	0.1817953672554818	0.0402403274168747	0.0269325082381867	0.0068113920551084	0.0137014012079687	0.153770376855186	0.0325451253674829	0.0394441314541572	0.0086166648757072	0.0333199973322661	0.0114643839243734	0.0464393936647606	0.0311405119014039	0.0479590875025169	0.0098294091353761	0.0172869750440278	0.048295962564173	0.0289499354996189	0.1393831649327373	0.0135667076166458	0.0427151417337381	0.027938203411754	0.0174532886285254	0.0324691686616741	0.0105787391603263	0.060078343913655	0.0264748308146939	0.016753109164172	0.0791666666666666	0.0287338118676315	0.0884957249438261	0.022427386257007	0.023224082860069	0.0181536650722535
0.0169881004104506	0.0057	0.0325174660759413	0.0243412407243344	0.0149059272327039	0.0141481054876223	0.0251482714228146	0.0554003754499913	0.0330898413414147	0.0258369406083615	0.0147443397802531	0.1220479687117597	0.0307953243204224	0.0485380950045082	0.0226004916367371	0.0610099757650921	0.0546562411016164	0.0112254175868874	0.0224109100415153	0.0461390169909251	0.016822207544394	0.0209329087005763	0.1134420654881698	0.0104579581606013	0.0118662921289209	0.0280876406192395	0.0167382048021882	0.0539704445867262	0.0163556595709252	0.0071685075155153	0.0200034996938035	0.0016573070526207	0.0058976454812257	0.0320758822516579	0.0090049986118822	0.0078406348949276	0.0212287540849668	0.0268885766740367	0.0181	0.0362376530697009	0.0471644951208003	0.0069127900783017	0.0210778451354865	0.0152440881072702
0.0028674417556808	0.0116874999999999	0.0400450527531179	0.0573957424379195	0.0385796434520705	0.0109398608563159	0.0292736727567052	0.0398695548790051	0.0494671671414485	0.0210948379349072	0.0365354185080116	0.0715811262756384	0.0324709100580812	0.0089804958412971	0.0215800351405336	0.0234185382480092	0.0492486291092026	0.0046061929930137	0.0121433852592906	0.0068505879715216	0.0287316970725133	0.0215310660571082	0.0378892586380215	0.0195959179422654	0.034366741432185	0.0260180893268938	0.0205743637413013	0.025417827842328	0.0073106942214812	0.0073603535708211	0.0103542714615756	0.0124214196719484	0.0060288657492286	0.0061905505947909	0.0088584242214685	0.0351521000637072	0.0725876894263069	0.0088429585923867	0.0102499999999999	0.0229566507247899	0.0216479791204629	0.0085805011508651	0.0349464371892503	0.050332781453928
0.0174882817909593	0.0136	0.018465795406643	0.026852068821601	0.0035975300168618	0.007215415595946	0.0066137903067925	0.0203898504163223	0.0151892593631157	0.0211492316645309	0.0501421977978628	0.0098797210936792	0.0169117237441959	0.0270827538399542	0.0047225228662466	0.0298906305707719	0.0136029771614276	0.0729677021397519	0.0071299057185599	0.0071386273190299	0.0101381567467771	0.0086553772624626	0.0066919520487091	0.0091946844547392	0.005865909041989	0.0026195843605852	0.0090552470976776	0.0159877731059985	0.0334835123605633	0.0036093628246548	0.0276530287672074	0.0185287764181975	0.0094887067377781	0.0215414845253422	0.0084077345343439	0.034510288321021	0.006090155991434	0.0211006055731952	0.0289999999999999	0.0130192165662915	0.0307268221591494	0.0153382600780603	0.0237595360972296	0.023644214702309
0.0236751564208151	0.0094444444444444	0.0208696838429263	0.0369609737459243	0.0058106850161279	0.0129011223339674	0.0143985977064507	0.0163986938654828	0.01580723384958	0.0028678453649101	0.0090025145092752	0.0355192329901492	0.005777606835078	0.0024767782958963	0.0085336419697272	0.0176125113000898	0.0076715854680739	0.0105183392003494	0.0077369297724955	0.009211283115045	0.0034310772083016	0.0102581226807239	0.0363111080889129	0.0039631360294504	0.006759233891378	0.0091965282409854	0.0098773243084262	0.0484873238705921	0.0301443461521106	0.0263528262358572	0.016777662803138	0.0218495290667547	0.0052798241646742	0.0082732815695266	0.0092586296082207	0.010338044857117	0.0112971576781479	0.0083770867842226	0.0026666666666666	0.0138606379344753	0.0397571889609172	0.0039917610623133	0.0034334751658745	0.0050413924524958
0.0059207732227772	0.0458333333333333	0.052340912402356	0.0407670073575298	0.0103127034211137	0.0528877801004222	0.015699925296669	0.0465795287653278	0.0534100515924774	0.0160888915266265	0.0556381053364697	0.0343328838517862	0.013271774561075	0.024097410341885	0.0632242237527342	0.0232629404653188	0.0114886178538606	0.034420029429475	0.0020831481399169	0.0231669997311523	0.014974051630144	0.0901645957179847	0.0145559796375879	0.0168413072423024	0.0328658891050686	0.0174214285533507	0.0164360608791225	0.0548454056281702	0.0101938025834872	0.0135294816973895	0.0209073684512316	0.0077248197070335	0.0240463800822853	0.0338171371560648	0.0205795796172376	0.0339509450040299	0.0230419303782377	0.0141043290788832	0.0165	0.0151359579221871	0.0878104271206506	0.0115288152143623	0.0181306983379632	0.0426684750774163
0.0266685184542225	0.0213333333333333	0.0228370070037404	0.0152417555127718	0.0209195991746885	0.0023465235646602	0.0385518730229836	0.0194767382621765	0.0225018764649627	0.0113944430900915	0.0144256287707711	0.0114352714046832	0.0313080749257369	0.01512744215566	0.0045324617898602	0.0287205631612494	0.1024327274304166	0.010420332688227	0.0236000627745555	0.0156796636396272	0.0126608173628836	0.0205930588809451	0.0106864688875208	0.0156828127988556	0.0198593822091321	0.0318363872880632	0.0084687948440797	0.020757863302587	0.0279066897595062	0.024555492709824	0.0281290429192952	0.0078990544831894	0.0193684228183179	0.0191027113323452	0.0122349681014886	0.0179876500843094	0.0119687092035857	0.0029101779674908	0.0204999999999999	0.0207692347261787	0.0308732174474179	0.0018121673811444	0.0122726233524303	0.0221426352608784
0.0055651164895221	0.0092142857142856	0.0283532239105617	0.0274471068324038	0.0012140522651411	0.009982524412732	0.0065406456372038	0.0356336489680121	0.0168963466646563	0.015678978191925	0.009904532964387	0.0399157843624529	0.0204066015729004	0.0146375716360795	0.005650035618855	0.0190438674633948	0.0392708934685998	0.0165665915559692	0.0037032803990902	0.0216208306376123	0.0328489292701453	0.0196196255115999	0.0098535765345148	0.0095933177801919	0.0295476861976903	0.0799308374503245	0.0151050636022683	0.0419222366161741	0.0301767074656827	0.0123682340811335	0.0159157539717663	0.0152935004646609	0.0130890894656026	0.0171551543195592	0.017995854114382	0.0169529159894166	0.0485540278704968	0.0027338476370299	0.0028571428571428	0.0560654682910423	0.0437211572563757	0.0158540680559565	0.0776978565733944	0.0135412362568961
0.0096724120856979	0.0073333333333333	0.0163549516796731	0.0166594651107944	0.0197334084082655	0.0132226890673886	0.0242354703831255	0.0405056374677237	0.0468093176859289	0.0117907096195832	0.005579946457551	0.0366215210288859	0.0381444039874206	0.1247631830783899	0.0504955688069339	0.0243426037694541	0.0230459075454913	0.0120886642135984	0.0034029761846918	0.0304562021091531	0.0189267594221044	0.1131110019645838	0.0305357511577074	0.0162761660180435	0.0190172111779738	0.0131402688962846	0.011240968597056	0.0655531072989161	0.0095359553503801	0.0119475125258589	0.0152066779921044	0.0257293606605372	0.0268911844750122	0.0352560300419798	0.0233813494050279	0.0155261627067044	0.0387846619167938	0.0010886621079036	0.0101666666666667	0.0149164338901762	0.0573798261102666	0.0147103725897203	0.0473414181931975	0.0208314813991696
0.0362056241794313	0.0007499999999999	0.0591288846503974	0.0353392133472153	0.0027182510717166	0.025199481917073	0.0458031718940462	0.0773407274661933	0.0862561918067335	0.0175128301182304	0.0037657078425649	0.011195857368787	0.0103978363133874	0.001929306150465	0.0151753638067318	0.0413592400159127	0.0187123696462467	0.0383690956369836	0.010498677165349	0.013812735669181	0.0125714623917294	0.0193781807424971	0.0658387260449518	0.0067772085371158	0.050705577164209	0.0250901153622076	0.0403284852027695	0.0381424595722696	0.0331767614453249	0.0584163397518194	0.0158444588105747	0.0127382843777679	0.0224186802069663	0.0109360514913849	0.0314555117388033	0.027652857999772	0.0292678230955088	0.0328310066857535	0.022	0.0193265523309255	0.0565527187675358	0.0505152617202629	0.0180081000293386	0.0475019005467734
