adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
0.0559115262305734	0.0491666666666666	0.0762899731288457	0.0399238163395123	0.0	0.0059711239300197	0.0321574060743726	0.0370177284854463	0.0459567429461904	0.0245971712465749	0.0163571255285136	0.113890894291287	0.0286112642930095	0.0328513299052444	0.015436848651726	0.1521289583039617	0.0510402353456825	0.0641319290290542	0.015640245648666	0.009158413793331	0.0273039589224621	0.0331822502008989	0.0624182428224076	0.0180068574043403	0.0095257934441568	0.0129395555860869	0.0782932078081418	0.0064940618649788	0.0330380924926902	0.0721298982546226	0.0151015083867657	0.0063847812882482	0.0283788305730056	0.0059958833614364	0.017945906373197	0.0106191069350847	0.0824831632651308	0.0031544599036841	0.0935	0.0179837889963896	0.0449214623290223	0.0387626522554448	0.0107577132821862	0.0237616767916453
0.1109197240583711	0.0071666666666666	0.0276448910289044	0.0190967129225017	0.0156497150212683	0.0113016987688456	0.0181842422626477	0.0158743678789284	0.0226925342593354	0.0118705400981683	0.0162533947071426	0.0208101352325029	0.0346673076863811	0.0191781768981257	0.0040764302950765	0.0176731473160391	0.0200666242838921	0.0416019126459645	0.0109217192152739	0.018475876831462	0.0440765327667766	0.0158379135675391	0.0812163890594247	0.0102065096632577	0.0224499443206436	0.0104432623444526	0.0222673153598122	0.0607307353999786	0.0225082700850647	0.0099735762002514	0.0304594448041618	0.0164211546788785	0.017361799986333	0.0458066252149211	0.0313194783197648	0.0296435615394091	0.0086120071218425	0.0257715509720733	0.0094999999999999	0.0855434830948565	0.0716778595910589	0.0231516738055804	0.0247391327931685	0.0297947712705052
0.0839457496773296	0.0123333333333332	0.0685923222136899	0.0712069285018436	0.0721331074138996	0.081126482561735	0.0523098555499278	0.0651077824329268	0.0700768546351472	0.0645193769343752	0.0127085078919402	0.0271784228141859	0.0543891329015068	0.0183067146825731	0.0644275840013182	0.0534252184670682	0.0177993696039786	0.0492989432185836	0.0083014203752679	0.0451838494034492	0.0778588466392868	0.0046851485871795	0.0611249479284789	0.0309651337179874	0.0129300110280379	0.0418961090152449	0.0613230148702571	0.0595130445292105	0.0962774001403121	0.034381034823803	0.0028124228384477	0.0833561450259082	0.0805832136427162	0.0906095953276036	0.0344225176624578	0.0344075070763617	0.1262302789877822	0.0790341385840852	0.0016666666666665	0.1104116980014145	0.088166912413016	0.0104243305140746	0.0118206765906917	0.02501752472188
0.02517135717879	0.0256249999999999	0.0085697141142514	0.0165155986873016	0.0046368092477478	0.0136996553079103	0.0182014193585738	0.0226713613398048	0.0318277001996688	0.0314592991021732	0.1116786685092547	0.0099142153833103	0.0106904162687895	0.0192930615046504	0.0295105913190501	0.0219771449000816	0.0447902519156419	0.0225534858108945	0.0202302715970124	0.0124113523302928	0.0161025360321493	0.0015456030825826	0.0150850022097004	0.0027105759945483	0.0069651912313222	0.0281743086280154	0.0104559623391393	0.0128360386758878	0.0229277261192644	0.0172744392094215	0.0244306256315714	0.014675660121439	0.0748200619263755	0.1015608055414205	0.0387081931734096	0.0352886903506869	0.0785253492112579	0.0126907665472009	0.0061249999999999	0.0060994364493779	0.1380696925469162	0.0171686892012432	0.0369866717736117	0.0385380403699456
0.0323823606914415	0.0113333333333333	0.0245818361125987	0.0422384764034983	0.0219364964509652	0.011295142624756	0.0229481433660898	0.0479734764681948	0.0220096948335652	0.0291522583459097	0.0358869968541514	0.0506980896710743	0.046721111097899	0.0264915546757037	0.0241798814444295	0.0432856357063564	0.0609283012032762	0.0335346237142199	0.0227780487788756	0.0050941748383766	0.0162366754487989	0.0094646841951318	0.020777852049778	0.0075047310181191	0.0203166294472967	0.031305346050763	0.0219334536470863	0.0013425606637327	0.0543347750319974	0.0235212669726782	0.0224144980363652	0.0137822573362983	0.0247959574562637	0.0302463139270364	0.0209050432511711	0.0392686222238319	0.0292938891997024	0.040803957687496	0.0165	0.0741808975111217	0.0853420308067615	0.0033444259873982	0.0074087035902976	0.0246235860031458
0.0155667246608483	0.0133124999999999	0.0089082125030782	0.0357680024602995	0.0082791991695386	0.0132727791613763	0.0156254999920002	0.0437107967211763	0.0441882690880736	0.0112525604725103	0.0094330609501311	0.0269579791321398	0.0264747049086482	0.0011226827987756	0.0058249940391004	0.0417474183486297	0.0202694903156028	0.040106331110423	0.0038133537295491	0.0212419102248361	0.0072055630514824	0.0127067621979619	0.0398442279383099	0.0200780594735203	0.0082940741898458	0.0102718263549704	0.0200369714430443	0.0308180705467136	0.0189882200324306	0.0092497360604235	0.0148446052385201	0.0182577989424306	0.0088930762706475	0.0316178900659456	0.0105816671506667	0.017621108711492	0.0151082034835383	0.0217778397816577	0.0049374999999999	0.0123397541000621	0.0607083190345441	0.0121767937305168	0.0039104560688833	0.0159244091116611
0.0055980883371826	7.692307692303002e-05	0.0455818815868111	0.0129990441159723	0.0391720190224249	0.008776500210792	0.0136244838974809	0.0158260907342588	0.0176716869797441	0.0085236357772903	0.0014188549058724	0.0098036609780891	0.007892082767825	0.0154240946442572	0.0490160515243204	0.0121657831410415	0.0051985488852265	0.0205356603614925	0.0081372189767678	0.0053001928934169	0.0089239610525734	0.0162461748899112	0.017533704745543	0.0056757671442607	0.0081598913246427	0.0096163760172665	0.0094983989230075	0.014245291735189	0.0161897841994893	0.0153391997932049	0.0162912993622743	0.0051080372656657	0.0085690911311492	0.0117631680937956	0.0193112450761346	0.0112897992043681	0.0056501492361293	0.0064738385167807	0.0140384615384616	0.0125623150873965	0.0300676712113027	0.050567236081197	0.0174222797500693	0.0167746795821017
0.0072581371959722	0.0178749999999999	0.0318721665407295	0.0208683971593412	0.0093963645452199	0.0086128134518028	0.0134510429170215	0.0188582873029339	0.0175367649525218	0.01355587395744	0.0336683167912438	0.0467987713513934	0.0374928659880783	0.0178900965775916	0.0202529147422181	0.0283880723731151	0.0830626436960549	0.041708999328682	0.0048405119104859	0.0235711099064559	0.0184507602974932	0.0012472191289246	0.0195302471964784	0.0265573279278369	0.0165793546315892	0.0036912057650583	0.0119528696868157	0.0429555648962454	0.0210970377067492	0.0282888974467015	0.036211401864606	0.009683175558095	0.0073720568515321	0.0254200817377827	0.0166038399173202	0.0291983161614957	0.0189641932335651	0.0092022038423171	0.019625	0.0180416185526687	0.0210277198003017	0.0228318126014266	0.0111933760173893	0.0129652312830208
0.0031874754901018	0.0030999999999999	0.0735831937333519	0.0124637073136366	0.0062032249677083	0.0197837194570574	0.0130070066588059	0.0340377496318426	0.0214813034986241	0.0208640839722236	0.0148775744737581	0.1062165084469766	0.0646294793418607	0.0285584002041819	0.0079313723066482	0.136644762140406	0.0171963246144899	0.0242334250342143	0.0052085399958998	0.011710963524265	0.0122836838484588	0.0042405450383438	0.0074678570479682	0.0087488411931079	0.0288695148710346	0.0143762149245048	0.0279747989268913	0.0198133512785921	0.0383591501469988	0.017890989352185	0.0183963991041725	0.0057534530694377	0.0142772546380597	0.0324086408230891	0.0107372016838653	0.0309920419893021	0.1553643781566418	0.0062017918557641	0.002	0.057802162589301	0.1522592841175867	0.0130765268919371	0.0159033190106831	0.009135036337579
0.0577070079403888	0.0793333333333333	0.0157838173104255	0.0680680705046222	0.0180048004572717	0.0345942976818255	0.0059711239300197	0.0239040675292813	0.0356812431273226	0.0379417499449997	0.0198064710712508	0.0660871104894101	0.0199537242416324	0.1203459006467155	0.0926454811913953	0.0260730701809766	0.0229325964088701	0.0565243310442503	0.0960410149009779	0.0082026794779074	0.0297051352753761	0.0410612310014936	0.0302228860221219	0.0670303045524564	0.0019309052441091	0.0296435615394092	0.0313718457909848	0.0204402169542252	0.1058988825877465	0.0228915013341924	0.012421978729476	0.0291373927165933	0.01333981324022	0.0054455781132635	0.0166572890284637	0.0556752044905246	0.0352919372284	0.076846648641352	0.0551666666666667	0.1030580675045761	0.1417469419619187	0.0479845654197109	0.0181155413804328	0.0119701274269442
